$ID,$ID_NAME,Icon,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Materials,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Link_Target,Name,Price,Tradability,Type
16086,R_MAC04_108,icon_item_weapon_misc5,None,"[""642906"", ""642920""]",None,None,"[{""Item"": 16086, ""Quantity"": 1}, {""Item"": ""645612"", ""Quantity"": 30}, {""Item"": ""645599"", ""Quantity"": 43}, {""Item"": ""645575"", ""Quantity"": 36}]",None,[16086],None,204108,Recipe - カタコムクラブ,0,TTTT,25
16087,R_MAC02_135,icon_item_weapon_misc3,None,None,None,None,"[{""Item"": 16087, ""Quantity"": 1}, {""Item"": ""645648"", ""Quantity"": 8}, {""Item"": ""645665"", ""Quantity"": 5}]",None,[16087],None,202135,Recipe - ダークブラワ,0,TTTT,25
16088,R_MAC02_136,icon_item_weapon_misc3,None,None,None,None,"[{""Item"": 16088, ""Quantity"": 1}, {""Item"": ""645809"", ""Quantity"": 4}, {""Item"": ""645801"", ""Quantity"": 2}, {""Item"": ""645805"", ""Quantity"": 6}]",None,[16088],None,202136,Recipe - アーティバトルハンマー,0,TTTT,25
16089,R_MAC02_137,icon_item_weapon_misc3,None,"[""642906"", ""642902"", ""642921""]",None,None,"[{""Item"": 16089, ""Quantity"": 1}, {""Item"": ""645641"", ""Quantity"": 10}, {""Item"": ""645694"", ""Quantity"": 4}, {""Item"": ""649010"", ""Quantity"": 3}, {""Item"": ""645645"", ""Quantity"": 2}]",None,[16089],None,202137,Recipe - ディデルブラワ,0,TTTT,25
16090,R_MAC03_204,icon_item_weapon_misc4,None,"[""642915"", ""642923"", ""642925""]",None,None,"[{""Item"": 16090, ""Quantity"": 1}, {""Item"": ""649014"", ""Quantity"": 1}, {""Item"": ""649009"", ""Quantity"": 25}, {""Item"": ""649010"", ""Quantity"": 25}, {""Item"": ""649011"", ""Quantity"": 25}]",None,"[16090, 40006]",None,203204,Recipe - ヴィエンナロジスメイス,0,TTTT,25
16091,R_MAC04_111,icon_item_weapon_misc5,None,"[""642923"", ""642925""]",None,None,"[{""Item"": 16091, ""Quantity"": 1}, {""Item"": ""649014"", ""Quantity"": 2}, {""Item"": ""649015"", ""Quantity"": 15}, {""Item"": ""646024"", ""Quantity"": 41}, {""Item"": ""646008"", ""Quantity"": 31}]",None,[16091],None,204111,Recipe - スカルスマッシャー,0,TTTT,25
16092,R_MAC04_119,icon_item_weapon_misc5,None,None,None,None,"[{""Item"": 16092, ""Quantity"": 1}, {""Item"": ""649014"", ""Quantity"": 2}, {""Item"": ""649026"", ""Quantity"": 30}, {""Item"": ""649025"", ""Quantity"": 150}, {""Item"": ""646059"", ""Quantity"": 107}]",None,[16092],None,204119,Recipe - マシニオスメイス,0,TTTT,25
17004,R_SPR01_104,icon_item_weapon_misc1,"[""642135"", ""642158""]",None,None,None,"[{""Item"": 17004, ""Quantity"": 1}, {""Item"": ""649025"", ""Quantity"": 10}]",None,[17004],None,241104,Recipe - スポントゥーン,0,TTTT,25
17006,R_SPR01_106,icon_item_weapon_misc1,"[""642143""]",None,None,None,"[{""Item"": 17006, ""Quantity"": 1}, {""Item"": ""649025"", ""Quantity"": 20}]",None,[17006],None,241106,Recipe - ロングアスター,0,TTTT,25
17008,R_SPR02_102,icon_item_weapon_misc3,None,None,None,None,"[{""Item"": 17008, ""Quantity"": 1}, {""Item"": ""242101"", ""Quantity"": 1}, {""Item"": ""645165"", ""Quantity"": 18}]",None,[17008],None,242102,Recipe - ドリー,0,TTTT,25
17011,R_SPR02_105,icon_item_weapon_misc3,None,None,None,None,"[{""Item"": 17011, ""Quantity"": 1}, {""Item"": ""241104"", ""Quantity"": 1}, {""Item"": ""241104"", ""Quantity"": 1}, {""Item"": ""645429"", ""Quantity"": 12}]",None,[17011],None,242105,Recipe - グランスポントゥーン,0,TTTT,25
17012,R_SPR02_106,icon_item_weapon_misc3,"[""642082""]",None,None,None,"[{""Item"": 17012, ""Quantity"": 1}, {""Item"": ""649025"", ""Quantity"": 60}]",None,[17012],None,242106,Recipe - ゼガスピア,0,TTTT,25
17016,R_SPR02_110,icon_item_weapon_misc3,None,None,None,None,"[{""Item"": 17016, ""Quantity"": 1}, {""Item"": ""649003"", ""Quantity"": 26}]",None,[17016],None,242110,Recipe - フェディミアンスピア,0,TTTT,25
17017,R_SPR03_101,icon_item_weapon_misc4,None,None,None,None,"[{""Item"": 17017, ""Quantity"": 1}, {""Item"": ""242104"", ""Quantity"": 1}, {""Item"": ""645485"", ""Quantity"": 2}]",None,[17017],None,243101,Recipe - シルバースピア,0,TTTT,25
17018,R_SPR03_102,icon_item_weapon_misc4,None,None,None,None,"[{""Item"": 17018, ""Quantity"": 1}, {""Item"": ""242108"", ""Quantity"": 1}, {""Item"": ""242103"", ""Quantity"": 1}]",None,[17018],None,243102,Recipe - ジェラススピア,0,TTTT,25
17019,R_SPR03_103,icon_item_weapon_misc4,None,None,None,None,"[{""Item"": 17019, ""Quantity"": 1}, {""Item"": ""241106"", ""Quantity"": 1}, {""Item"": ""241105"", ""Quantity"": 1}, {""Item"": ""241104"", ""Quantity"": 1}]",None,[17019],None,243103,Recipe - ドゥームスピア,0,TTTT,25
17020,R_SPR03_104,icon_item_weapon_misc4,None,None,None,None,"[{""Item"": 17020, ""Quantity"": 1}, {""Item"": ""645658"", ""Quantity"": 2}, {""Item"": ""645187"", ""Quantity"": 22}, {""Item"": ""649209"", ""Quantity"": 2}]",None,[17020],None,243104,Recipe - フィルナス,0,TTTT,25
17021,R_SPR04_101,icon_item_weapon_misc5,None,None,None,None,"[{""Item"": 17021, ""Quantity"": 1}, {""Item"": ""649003"", ""Quantity"": 121}, {""Item"": ""645402"", ""Quantity"": 24}, {""Item"": ""645256"", ""Quantity"": 5}]",None,[17021],None,244101,Recipe - アダタグ,0,TTTT,25
17023,R_SPR04_103,icon_item_weapon_misc5,None,"[""642905"", ""642920""]",None,None,"[{""Item"": 17023, ""Quantity"": 1}, {""Item"": ""649004"", ""Quantity"": 2}, {""Item"": ""645193"", ""Quantity"": 3}, {""Item"": ""645364"", ""Quantity"": 5}]",None,[17023],None,244103,Recipe - ブランディッシュ,0,TTTT,25
17033,R_SPR01_112,icon_item_weapon_misc1,"[""642067"", ""642151""]",None,None,None,"[{""Item"": 17033, ""Quantity"": 1}, {""Item"": ""649025"", ""Quantity"": 20}]",None,[17033],None,241112,Recipe - ロングスポントゥーン,0,TTTT,25
17034,R_SPR01_113,icon_item_weapon_misc1,None,None,None,None,"[{""Item"": 17034, ""Quantity"": 1}, {""Item"": ""645442"", ""Quantity"": 8}, {""Item"": ""645551"", ""Quantity"": 4}]",None,[17034],None,241113,Recipe - アールシェピース,0,TTTT,25
17035,R_SPR01_114,icon_item_weapon_misc1,None,None,None,None,"[{""Item"": 17035, ""Quantity"": 1}, {""Item"": ""241113"", ""Quantity"": 1}, {""Item"": ""645551"", ""Quantity"": 6}]",None,[17035],None,241114,Recipe - ゲルティアールシェピース,0,TTTT,25
17036,R_SPR01_115,icon_item_weapon_misc1,None,None,None,None,"[{""Item"": 17036, ""Quantity"": 1}, {""Item"": ""645543"", ""Quantity"": 6}, {""Item"": ""645579"", ""Quantity"": 8}]",None,[17036],None,241115,Recipe - ウィングドスピア,0,TTTT,25
17037,R_SPR01_116,icon_item_weapon_misc1,None,None,None,None,"[{""Item"": 17037, ""Quantity"": 1}, {""Item"": ""645174"", ""Quantity"": 9}, {""Item"": ""645614"", ""Quantity"": 2}]",None,[17037],None,241116,Recipe - ブリーチパイク,0,TTTT,25
17038,R_SPR01_117,icon_item_weapon_misc1,None,None,None,None,"[{""Item"": 17038, ""Quantity"": 1}, {""Item"": ""645585"", ""Quantity"": 13}]",None,[17038],None,241117,Recipe - ランデベヴェ,0,TTTT,25
17039,R_SPR01_118,icon_item_weapon_misc1,"[""642163""]",None,None,None,"[{""Item"": 17039, ""Quantity"": 1}, {""Item"": ""649025"", ""Quantity"": 50}]",None,[17039],None,241118,Recipe - ショヴスリ,0,TTTT,25
17045,R_SPR02_119,icon_item_weapon_misc3,None,None,None,None,"[{""Item"": 17045, ""Quantity"": 1}, {""Item"": ""645191"", ""Quantity"": 7}]",None,[17045],None,242119,Recipe - エサンチウスピア,0,TTTT,25
17046,R_SPR02_120,icon_item_weapon_misc3,None,None,None,None,"[{""Item"": 17046, ""Quantity"": 1}, {""Item"": ""645177"", ""Quantity"": 7}]",None,[17046],None,242120,Recipe - クラッグスピア,0,TTTT,25
17047,R_SPR02_121,icon_item_weapon_misc3,None,None,None,None,"[{""Item"": 17047, ""Quantity"": 1}, {""Item"": ""645213"", ""Quantity"": 28}]",None,[17047],None,242121,Recipe - フィルグリムスピア,0,TTTT,25
17048,R_SPR02_122,icon_item_weapon_misc3,None,None,None,None,"[{""Item"": 17048, ""Quantity"": 1}, {""Item"": ""645481"", ""Quantity"": 20}]",None,[17048],None,242122,Recipe - イストラスピア,0,TTTT,25
17049,R_SPR01_120,icon_item_weapon_misc1,None,None,None,None,"[{""Item"": 17049, ""Quantity"": 1}, {""Item"": ""645665"", ""Quantity"": 1}, {""Item"": ""645729"", ""Quantity"": 12}]",None,[17049],None,241120,Recipe - コルセスカ,0,TTTT,25
17050,R_SPR01_121,icon_item_weapon_misc1,None,None,None,None,"[{""Item"": 17050, ""Quantity"": 1}, {""Item"": ""241120"", ""Quantity"": 1}, {""Item"": ""241120"", ""Quantity"": 1}]",None,[17050],None,241121,Recipe - スーペリアコルセスカ,0,TTTT,25
17056,R_SPR03_107,icon_item_weapon_misc4,None,"[""642911"", ""642919""]",None,None,"[{""Item"": 17056, ""Quantity"": 1}, {""Item"": ""645460"", ""Quantity"": 51}, {""Item"": ""645443"", ""Quantity"": 14}]",None,[17056],None,243107,Recipe - セイモススピア,0,TTTT,25
17057,R_SPR03_108,icon_item_weapon_misc4,None,"[""642910"", ""642919""]",None,None,"[{""Item"": 17057, ""Quantity"": 1}, {""Item"": ""645560"", ""Quantity"": 8}, {""Item"": ""645618"", ""Quantity"": 40}]",None,[17057],None,243108,Recipe - ティリースピア,0,TTTT,25
17063,R_SPR03_109,icon_item_weapon_misc4,None,"[""642906"", ""642920""]",None,None,"[{""Item"": 17063, ""Quantity"": 1}, {""Item"": ""645594"", ""Quantity"": 36}, {""Item"": ""645346"", ""Quantity"": 59}, {""Item"": ""645596"", ""Quantity"": 4}]",None,[17063],None,243109,Recipe - カスティスピア,0,TTTT,25
17066,R_SPR04_107,icon_item_weapon_misc5,None,"[""642903"", ""642920""]",None,None,"[{""Item"": 17066, ""Quantity"": 1}, {""Item"": ""649004"", ""Quantity"": 1}, {""Item"": ""645561"", ""Quantity"": 26}, {""Item"": ""645373"", ""Quantity"": 39}]",None,[17066],None,244107,Recipe - マガスピア,0,TTTT,25
17068,R_SPR02_131,icon_item_weapon_misc3,None,None,None,None,"[{""Item"": 17068, ""Quantity"": 1}, {""Item"": ""645807"", ""Quantity"": 4}, {""Item"": ""645802"", ""Quantity"": 6}, {""Item"": ""645805"", ""Quantity"": 2}]",None,[17068],None,242131,Recipe - アーティアスター,0,TTTT,25
17069,R_SPR02_132,icon_item_weapon_misc3,None,"[""642906"", ""642902"", ""642921""]",None,None,"[{""Item"": 17069, ""Quantity"": 1}, {""Item"": ""645641"", ""Quantity"": 10}, {""Item"": ""645694"", ""Quantity"": 4}, {""Item"": ""649010"", ""Quantity"": 3}, {""Item"": ""645648"", ""Quantity"": 5}]",None,[17069],None,242132,Recipe - ヴィニーコルセスカ,0,TTTT,25
17070,R_SPR03_115,icon_item_weapon_misc4,None,"[""642914"", ""642924"", ""642925""]",None,None,"[{""Item"": 17070, ""Quantity"": 1}, {""Item"": ""649014"", ""Quantity"": 1}, {""Item"": ""649009"", ""Quantity"": 25}, {""Item"": ""649010"", ""Quantity"": 25}, {""Item"": ""649011"", ""Quantity"": 25}]",None,"[17070, 40008]",None,243115,Recipe - フィグロスピア,0,TTTT,25
17071,R_SPR04_110,icon_item_weapon_misc5,None,"[""642924"", ""642925""]",None,None,"[{""Item"": 17071, ""Quantity"": 1}, {""Item"": ""649014"", ""Quantity"": 2}, {""Item"": ""649015"", ""Quantity"": 15}, {""Item"": ""646024"", ""Quantity"": 41}, {""Item"": ""646008"", ""Quantity"": 31}]",None,[17071],None,244110,Recipe - ウィングシドスピア,0,TTTT,25
17072,R_SPR04_118,icon_item_weapon_misc5,None,None,None,None,"[{""Item"": 17072, ""Quantity"": 1}, {""Item"": ""649014"", ""Quantity"": 2}, {""Item"": ""649026"", ""Quantity"": 30}, {""Item"": ""649025"", ""Quantity"": 150}, {""Item"": ""646054"", ""Quantity"": 107}]",None,[17072],None,244118,Recipe - マシニオススピア,0,TTTT,25
18002,R_TSP01_102,icon_item_weapon_misc1,"[""642145"", ""642158""]",None,None,None,"[{""Item"": 18002, ""Quantity"": 1}, {""Item"": ""649025"", ""Quantity"": 20}]",None,[18002],None,251102,Recipe - パルチザン,0,TTTT,25
18003,R_TSP01_103,icon_item_weapon_misc1,None,None,None,None,"[{""Item"": 18003, ""Quantity"": 1}, {""Item"": ""241101"", ""Quantity"": 1}, {""Item"": ""241101"", ""Quantity"": 1}, {""Item"": ""241101"", ""Quantity"": 1}]",None,[18003],None,251103,Recipe - トライデント,0,TTTT,25
18004,R_TSP01_104,icon_item_weapon_misc1,None,None,None,None,"[{""Item"": 18004, ""Quantity"": 1}, {""Item"": ""645216"", ""Quantity"": 8}]",None,[18004],None,251104,Recipe - ロイヤルパルチザン,0,TTTT,25
18005,R_TSP01_105,icon_item_weapon_misc1,None,None,None,None,"[{""Item"": 18005, ""Quantity"": 1}, {""Item"": ""645213"", ""Quantity"": 30}]",None,[18005],None,251105,Recipe - コーンパイク,0,TTTT,25
18006,R_TSP01_106,icon_item_weapon_misc1,None,None,None,None,"[{""Item"": 18006, ""Quantity"": 1}, {""Item"": ""645591"", ""Quantity"": 15}]",None,[18006],None,251106,Recipe - フェディミアンパイク,0,TTTT,25
18007,R_TSP02_101,icon_item_weapon_misc3,None,None,None,None,"[{""Item"": 18007, ""Quantity"": 1}, {""Item"": ""251101"", ""Quantity"": 1}, {""Item"": ""251101"", ""Quantity"": 1}, {""Item"": ""251101"", ""Quantity"": 1}]",None,[18007],None,252101,Recipe - メディーナパイク,0,TTTT,25
18008,R_TSP02_102,icon_item_weapon_misc3,"[""642069""]",None,None,None,"[{""Item"": 18008, ""Quantity"": 1}, {""Item"": ""649025"", ""Quantity"": 32}]",None,[18008],None,252102,Recipe - プリパルチザン,0,TTTT,25
18010,R_TSP02_104,icon_item_weapon_misc3,"[""642078""]",None,None,None,"[{""Item"": 18010, ""Quantity"": 1}, {""Item"": ""649025"", ""Quantity"": 60}]",None,[18010],None,252104,Recipe - エントラパルチザン,0,TTTT,25
18011,R_TSP02_105,icon_item_weapon_misc3,"[""642090""]",None,None,None,"[{""Item"": 18011, ""Quantity"": 1}, {""Item"": ""649025"", ""Quantity"": 60}]",None,[18011],None,252105,Recipe - ガリントライデント,0,TTTT,25
18013,R_TSP02_107,icon_item_weapon_misc3,None,None,None,None,"[{""Item"": 18013, ""Quantity"": 1}, {""Item"": ""645561"", ""Quantity"": 18}]",None,[18013],None,252107,Recipe - パインコーンパイク,0,TTTT,25
18015,R_TSP03_101,icon_item_weapon_misc4,None,None,None,None,"[{""Item"": 18015, ""Quantity"": 1}, {""Item"": ""252104"", ""Quantity"": 1}, {""Item"": ""645313"", ""Quantity"": 2}]",None,[18015],None,253101,Recipe - トラクシア,0,TTTT,25
18017,R_TSP03_103,icon_item_weapon_misc4,None,None,None,None,"[{""Item"": 18017, ""Quantity"": 1}, {""Item"": ""252102"", ""Quantity"": 1}, {""Item"": ""645402"", ""Quantity"": 27}, {""Item"": ""649204"", ""Quantity"": 2}]",None,[18017],None,253103,Recipe - ライデカ,0,TTTT,25
18018,R_TSP04_101,icon_item_weapon_misc5,None,None,None,None,"[{""Item"": 18018, ""Quantity"": 1}, {""Item"": ""649211"", ""Quantity"": 50}, {""Item"": ""644007"", ""Quantity"": 1}]",None,[18018],None,254101,Recipe - フレイムパイク,0,TTTT,25
18023,R_TSP01_108,icon_item_weapon_misc1,None,None,None,None,"[{""Item"": 18023, ""Quantity"": 1}, {""Item"": ""251103"", ""Quantity"": 1}, {""Item"": ""251103"", ""Quantity"": 1}]",None,[18023],None,251108,Recipe - ロイヤルトライデント,0,TTTT,25
18024,R_TSP01_109,icon_item_weapon_misc1,None,None,None,None,"[{""Item"": 18024, ""Quantity"": 1}, {""Item"": ""645386"", ""Quantity"": 3}, {""Item"": ""645616"", ""Quantity"": 6}]",None,[18024],None,251109,Recipe - バトルフォーク,0,TTTT,25
18025,R_TSP01_110,icon_item_weapon_misc1,None,None,None,None,"[{""Item"": 18025, ""Quantity"": 1}, {""Item"": ""645641"", ""Quantity"": 3}, {""Item"": ""645645"", ""Quantity"": 1}]",None,[18025],None,251110,Recipe - ハルバード,0,TTTT,25
18030,R_TSP02_114,icon_item_weapon_misc3,None,None,None,None,"[{""Item"": 18030, ""Quantity"": 1}, {""Item"": ""645191"", ""Quantity"": 7}]",None,[18030],None,252114,Recipe - エサンチウパイク,0,TTTT,25
18031,R_TSP02_115,icon_item_weapon_misc3,None,None,None,None,"[{""Item"": 18031, ""Quantity"": 1}, {""Item"": ""645177"", ""Quantity"": 7}]",None,[18031],None,252115,Recipe - クラッグパイク,0,TTTT,25
18032,R_TSP02_116,icon_item_weapon_misc3,None,None,None,None,"[{""Item"": 18032, ""Quantity"": 1}, {""Item"": ""645213"", ""Quantity"": 28}]",None,[18032],None,252116,Recipe - フィルグリムパイク,0,TTTT,25
18033,R_TSP02_117,icon_item_weapon_misc3,None,None,None,None,"[{""Item"": 18033, ""Quantity"": 1}, {""Item"": ""645481"", ""Quantity"": 20}]",None,[18033],None,252117,Recipe - イストラパイク,0,TTTT,25
18034,R_TSP04_103,icon_item_weapon_misc5,None,"[""642902"", ""642908"", ""642920""]",None,None,"[{""Item"": 18034, ""Quantity"": 1}, {""Item"": ""649004"", ""Quantity"": 2}, {""Item"": ""649217"", ""Quantity"": 1}, {""Item"": ""649216"", ""Quantity"": 1}, {""Item"": ""649207"", ""Quantity"": 1}]",None,[18034],None,254103,Recipe - エレメンツ,0,TTTT,25
18035,R_TSP01_112,icon_item_weapon_misc1,None,None,None,None,"[{""Item"": 18035, ""Quantity"": 1}, {""Item"": ""645657"", ""Quantity"": 7}, {""Item"": ""645579"", ""Quantity"": 2}]",None,[18035],None,251112,Recipe - デーモンパイク,0,TTTT,25
18036,R_TSP01_113,icon_item_weapon_misc1,None,None,None,None,"[{""Item"": 18036, ""Quantity"": 1}, {""Item"": ""645700"", ""Quantity"": 7}, {""Item"": ""645696"", ""Quantity"": 2}]",None,[18036],None,251113,Recipe - スーペリアデーモンパイク,0,TTTT,25
18037,R_TSP03_106,icon_item_weapon_misc4,None,None,None,None,"[{""Item"": 18037, ""Quantity"": 1}, {""Item"": ""645329"", ""Quantity"": 2}, {""Item"": ""645208"", ""Quantity"": 84}, {""Item"": ""645595"", ""Quantity"": 12}]",None,[18037],None,253106,Recipe - クリップル,0,TTTT,25
18042,R_TSP03_107,icon_item_weapon_misc4,None,"[""642911"", ""642919""]",None,None,"[{""Item"": 18042, ""Quantity"": 1}, {""Item"": ""645202"", ""Quantity"": 74}, {""Item"": ""645205"", ""Quantity"": 6}]",None,[18042],None,253107,Recipe - セイモスパイク,0,TTTT,25
18049,R_TSP03_109,icon_item_weapon_misc4,None,"[""642903"", ""642920""]",None,None,"[{""Item"": 18049, ""Quantity"": 1}, {""Item"": ""645560"", ""Quantity"": 11}, {""Item"": ""645616"", ""Quantity"": 18}]",None,[18049],None,253109,Recipe - マガスパイク,0,TTTT,25
18052,R_TSP04_107,icon_item_weapon_misc5,None,"[""642906"", ""642920""]",None,None,"[{""Item"": 18052, ""Quantity"": 1}, {""Item"": ""645560"", ""Quantity"": 14}, {""Item"": ""645613"", ""Quantity"": 34}, {""Item"": ""645597"", ""Quantity"": 12}]",None,[18052],None,254107,Recipe - カタコムパイク,0,TTTT,25
18053,R_TSP02_125,icon_item_weapon_misc3,None,None,None,None,"[{""Item"": 18053, ""Quantity"": 1}, {""Item"": ""645651"", ""Quantity"": 10}, {""Item"": ""645652"", ""Quantity"": 3}]",None,[18053],None,252125,Recipe - デュリスデーモンパイク,0,TTTT,25
18054,R_TSP02_126,icon_item_weapon_misc3,None,None,None,None,"[{""Item"": 18054, ""Quantity"": 1}, {""Item"": ""645807"", ""Quantity"": 4}, {""Item"": ""645802"", ""Quantity"": 8}, {""Item"": ""645805"", ""Quantity"": 2}]",None,[18054],None,252126,Recipe - ホーリーパルチザン,0,TTTT,25
18055,R_TSP02_127,icon_item_weapon_misc3,None,"[""642906"", ""642902"", ""642921""]",None,None,"[{""Item"": 18055, ""Quantity"": 1}, {""Item"": ""645641"", ""Quantity"": 10}, {""Item"": ""645694"", ""Quantity"": 4}, {""Item"": ""649010"", ""Quantity"": 3}, {""Item"": ""645650"", ""Quantity"": 2}]",None,[18055],None,252127,Recipe - ヘルスデーモンパイク,0,TTTT,25
18059,R_TSP04_109,icon_item_weapon_misc5,None,None,None,None,"[{""Item"": 18059, ""Quantity"": 1}, {""Item"": ""251101"", ""Quantity"": 1}, {""Item"": ""645651"", ""Quantity"": 246}]",None,[18059],None,254109,Recipe - ラバーカップ,0,TTTT,25
18060,R_TSP03_115,icon_item_weapon_misc4,None,"[""642914"", ""642924"", ""642925""]",None,None,"[{""Item"": 18060, ""Quantity"": 1}, {""Item"": ""649014"", ""Quantity"": 1}, {""Item"": ""649009"", ""Quantity"": 25}, {""Item"": ""649010"", ""Quantity"": 25}, {""Item"": ""649011"", ""Quantity"": 25}]",None,"[18060, 40009]",None,253115,Recipe - セクメット,0,TTTT,25
18061,R_TSP04_111,icon_item_weapon_misc5,None,"[""642924"", ""642925""]",None,None,"[{""Item"": 18061, ""Quantity"": 1}, {""Item"": ""649014"", ""Quantity"": 2}, {""Item"": ""649015"", ""Quantity"": 15}, {""Item"": ""646026"", ""Quantity"": 60}, {""Item"": ""646024"", ""Quantity"": 12}]",None,[18061],None,254111,Recipe - リガードホーンパイク,0,TTTT,25
18062,R_TSP04_119,icon_item_weapon_misc5,None,None,None,None,"[{""Item"": 18062, ""Quantity"": 1}, {""Item"": ""649014"", ""Quantity"": 2}, {""Item"": ""649026"", ""Quantity"": 30}, {""Item"": ""649025"", ""Quantity"": 150}, {""Item"": ""646054"", ""Quantity"": 193}]",None,[18062],None,254119,Recipe - マシニオスパイク,0,TTTT,25
19001,R_RAP01_101,icon_item_weapon_misc1,None,None,None,None,"[{""Item"": 19001, ""Quantity"": 1}, {""Item"": ""645593"", ""Quantity"": 24}]",None,[19001],None,311101,Recipe - レイピア,0,TTTT,25
19002,R_RAP01_102,icon_item_weapon_misc1,None,None,None,None,"[{""Item"": 19002, ""Quantity"": 1}, {""Item"": ""645616"", ""Quantity"": 4}, {""Item"": ""645126"", ""Quantity"": 12}]",None,[19002],None,311102,Recipe - スーペリアレイピア,0,TTTT,25
19005,R_RAP02_102,icon_item_weapon_misc3,None,None,None,None,"[{""Item"": 19005, ""Quantity"": 1}, {""Item"": ""311101"", ""Quantity"": 1}, {""Item"": ""311101"", ""Quantity"": 1}]",None,[19005],None,312102,Recipe - シャープレイピア,0,TTTT,25
19006,R_RAP03_101,icon_item_weapon_misc4,"[""642108""]",None,None,None,"[{""Item"": 19006, ""Quantity"": 1}, {""Item"": ""649025"", ""Quantity"": 80}, {""Item"": ""649026"", ""Quantity"": 3}]",None,[19006],None,313101,Recipe - デュエリスト,0,TTTT,25
19007,R_RAP04_101,icon_item_weapon_misc5,"[""642115""]",None,None,None,"[{""Item"": 19007, ""Quantity"": 1}, {""Item"": ""649004"", ""Quantity"": 3}, {""Item"": ""649201"", ""Quantity"": 12}, {""Item"": ""645540"", ""Quantity"": 22}, {""Item"": ""640068"", ""Quantity"": 5}]",None,[19007],None,314101,Recipe - ベニエル,0,TTTT,25
19008,R_RAP01_104,icon_item_weapon_misc1,None,None,None,None,"[{""Item"": 19008, ""Quantity"": 1}, {""Item"": ""645614"", ""Quantity"": 9}]",None,[19008],None,311104,Recipe - エペ,0,TTTT,25
19009,R_RAP01_105,icon_item_weapon_misc1,None,None,None,None,"[{""Item"": 19009, ""Quantity"": 1}, {""Item"": ""645649"", ""Quantity"": 3}, {""Item"": ""645651"", ""Quantity"": 5}]",None,[19009],None,311105,Recipe - デュアルレイピア,0,TTTT,25
19010,R_RAP01_106,icon_item_weapon_misc1,None,None,None,None,"[{""Item"": 19010, ""Quantity"": 1}, {""Item"": ""645700"", ""Quantity"": 11}, {""Item"": ""645699"", ""Quantity"": 8}]",None,[19010],None,311106,Recipe - スーペリアデュアルレイピア,0,TTTT,25
19011,R_RAP03_102,icon_item_weapon_misc4,None,None,None,None,"[{""Item"": 19011, ""Quantity"": 1}, {""Item"": ""649004"", ""Quantity"": 1}, {""Item"": ""645670"", ""Quantity"": 12}, {""Item"": ""645216"", ""Quantity"": 40}]",None,[19011],None,313102,Recipe - スパーダ,0,TTTT,25
19015,R_RAP03_103,icon_item_weapon_misc4,None,"[""642903"", ""642920""]",None,None,"[{""Item"": 19015, ""Quantity"": 1}, {""Item"": ""645611"", ""Quantity"": 37}, {""Item"": ""645193"", ""Quantity"": 2}]",None,[19015],None,313103,Recipe - マガスレイピア,0,TTTT,25
19018,R_RAP04_103,icon_item_weapon_misc5,None,"[""642906"", ""642920""]",None,None,"[{""Item"": 19018, ""Quantity"": 1}, {""Item"": ""649004"", ""Quantity"": 1}, {""Item"": ""645615"", ""Quantity"": 2}, {""Item"": ""645591"", ""Quantity"": 22}]",None,[19018],None,314103,Recipe - カタコムレイピア,0,TTTT,25
19019,R_RAP02_106,icon_item_weapon_misc3,None,None,None,None,"[{""Item"": 19019, ""Quantity"": 1}, {""Item"": ""645662"", ""Quantity"": 4}, {""Item"": ""645670"", ""Quantity"": 2}]",None,[19019],None,312106,Recipe - コロエペ,0,TTTT,25
19020,R_RAP02_107,icon_item_weapon_misc3,None,None,None,None,"[{""Item"": 19020, ""Quantity"": 1}, {""Item"": ""645807"", ""Quantity"": 4}, {""Item"": ""645803"", ""Quantity"": 6}, {""Item"": ""645806"", ""Quantity"": 2}]",None,[19020],None,312107,Recipe - アーティデュアルレイピア,0,TTTT,25
19021,R_RAP02_108,icon_item_weapon_misc3,None,"[""642906"", ""642906"", ""642902"", ""642921""]",None,None,"[{""Item"": 19021, ""Quantity"": 1}, {""Item"": ""640131"", ""Quantity"": 17}, {""Item"": ""645694"", ""Quantity"": 4}, {""Item"": ""649011"", ""Quantity"": 3}, {""Item"": ""645650"", ""Quantity"": 2}]",None,[19021],None,312108,Recipe - スラーケデュアルレイピア,0,TTTT,25
19022,R_RAP03_305,icon_item_weapon_misc4,None,"[""642914"", ""642924"", ""642925""]",None,None,"[{""Item"": 19022, ""Quantity"": 1}, {""Item"": ""649014"", ""Quantity"": 1}, {""Item"": ""649009"", ""Quantity"": 25}, {""Item"": ""649010"", ""Quantity"": 25}, {""Item"": ""649011"", ""Quantity"": 25}]",None,"[19022, 40017]",None,313305,Recipe - エルガレイピア,0,TTTT,25
19023,R_RAP04_106,icon_item_weapon_misc5,None,"[""642924"", ""642925""]",None,None,"[{""Item"": 19023, ""Quantity"": 1}, {""Item"": ""649014"", ""Quantity"": 2}, {""Item"": ""649015"", ""Quantity"": 15}, {""Item"": ""646008"", ""Quantity"": 36}, {""Item"": ""646026"", ""Quantity"": 36}]",None,[19023],None,314106,Recipe - ブラックホーン,0,TTTT,25
