$ID,$ID_NAME,Icon,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Materials,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Link_Target,Name,Price,Tradability,Type
16011,R_MAC02_102,icon_item_weapon_misc3,,,,,"[{""Item"": 16011, ""Quantity"": 1}, {""Item"": 201107, ""Quantity"": 1}, {""Item"": 645476, ""Quantity"": 3}]",,[16011],,202102,Recipe - 尖錐鈍器,0,TTTT,23
16012,R_MAC02_103,icon_item_weapon_misc3,,,,,"[{""Item"": 16012, ""Quantity"": 1}, {""Item"": 645238, ""Quantity"": 12}, {""Item"": 645176, ""Quantity"": 13}]",,[16012],,202103,Recipe - 盾牌破壞者,0,TTTT,23
16013,R_MAC02_104,icon_item_weapon_misc3,,,,,"[{""Item"": 16013, ""Quantity"": 1}, {""Item"": 201116, ""Quantity"": 1}, {""Item"": 201116, ""Quantity"": 1}, {""Item"": 201116, ""Quantity"": 1}]",,[16013],,202104,Recipe - 骷髏粉碎者,0,TTTT,23
16016,R_MAC02_107,icon_item_weapon_misc3,,,,,"[{""Item"": 16016, ""Quantity"": 1}, {""Item"": 645373, ""Quantity"": 11}, {""Item"": 645555, ""Quantity"": 8}]",,[16016],,202107,Recipe - 巴爾塔斯晨星錘,0,TTTT,23
16019,R_MAC03_101,icon_item_weapon_misc4,,,,,"[{""Item"": 16019, ""Quantity"": 1}, {""Item"": 640069, ""Quantity"": 33}, {""Item"": 645191, ""Quantity"": 10}, {""Item"": 649215, ""Quantity"": 1}]",,[16019],,203101,Recipe - 上帝重擊棒,0,TTTT,23
16020,R_MAC03_102,icon_item_weapon_misc4,,,,,"[{""Item"": 16020, ""Quantity"": 1}, {""Item"": 202106, ""Quantity"": 1}, {""Item"": 645583, ""Quantity"": 10}, {""Item"": 645267, ""Quantity"": 1}]",,[16020],,203102,Recipe - 卡魯鐵錘,0,TTTT,23
16021,R_MAC03_103,icon_item_weapon_misc4,,"[642906, 642920]",,,"[{""Item"": 16021, ""Quantity"": 1}, {""Item"": 201116, ""Quantity"": 1}, {""Item"": 645381, ""Quantity"": 12}, {""Item"": 645615, ""Quantity"": 2}, {""Item"": 649004, ""Quantity"": 1}]",,[16021],,203103,Recipe - 德雷克尾翼棒,0,TTTT,23
16022,R_MAC03_104,icon_item_weapon_misc4,,,,,"[{""Item"": 16022, ""Quantity"": 1}, {""Item"": 202108, ""Quantity"": 1}, {""Item"": 649008, ""Quantity"": 11}]",,[16022],,203104,Recipe - 皇家鈍器,0,TTTT,23
16023,R_MAC04_101,icon_item_weapon_misc5,,,,,"[{""Item"": 16023, ""Quantity"": 1}, {""Item"": 202104, ""Quantity"": 1}, {""Item"": 202106, ""Quantity"": 1}]",,[16023],,204101,Recipe - 斷頭錘,0,TTTT,23
16024,R_MAC04_102,icon_item_weapon_misc5,,"[642910, 642919]",,,"[{""Item"": 16024, ""Quantity"": 1}, {""Item"": 201110, ""Quantity"": 1}, {""Item"": 645438, ""Quantity"": 79}, {""Item"": 645402, ""Quantity"": 36}, {""Item"": 649203, ""Quantity"": 1}]",,[16024],,204102,Recipe - 瓦利亞錘,0,TTTT,23
16025,R_MAC02_111,icon_item_weapon_misc3,,,,,"[{""Item"": 16025, ""Quantity"": 1}, {""Item"": 645124, ""Quantity"": 5}, {""Item"": 649001, ""Quantity"": 1}]",,[16025],,202111,Recipe - 士兵的鐵槌,0,TTTT,23
16038,R_MAC02_112,icon_item_weapon_misc3,,,,,"[{""Item"": 16038, ""Quantity"": 1}, {""Item"": 649001, ""Quantity"": 8}, {""Item"": 645129, ""Quantity"": 12}]",,[16038],,202112,Recipe - 史密斯鈍器,0,TTTT,23
16039,R_MAC02_113,icon_item_weapon_misc3,,,,,"[{""Item"": 16039, ""Quantity"": 1}, {""Item"": 649001, ""Quantity"": 17}, {""Item"": 645134, ""Quantity"": 14}]",,[16039],,202113,Recipe - 葛拉比斯鈍器,0,TTTT,23
16052,R_MAC01_129,icon_item_weapon_misc1,[642151],,,,"[{""Item"": 16052, ""Quantity"": 1}, {""Item"": 649025, ""Quantity"": 20}]",,[16052],,201129,Recipe - 戰鬥巨槌,0,TTTT,23
16053,R_MAC01_130,icon_item_weapon_misc1,,,,,"[{""Item"": 16053, ""Quantity"": 1}, {""Item"": 645204, ""Quantity"": 8}, {""Item"": 645407, ""Quantity"": 6}]",,[16053],,201130,Recipe - 佩迪米安棒槌,0,TTTT,23
16054,R_MAC01_131,icon_item_weapon_misc1,,,,,"[{""Item"": 16054, ""Quantity"": 1}, {""Item"": 201120, ""Quantity"": 1}, {""Item"": 645443, ""Quantity"": 7}]",,[16054],,201131,Recipe - 符文鈍器,0,TTTT,23
16055,R_MAC01_132,icon_item_weapon_misc1,,,,,"[{""Item"": 16055, ""Quantity"": 1}, {""Item"": 645617, ""Quantity"": 4}, {""Item"": 645586, ""Quantity"": 10}]",,[16055],,201132,Recipe - 尖錐棒槌,0,TTTT,23
16056,R_MAC01_133,icon_item_weapon_misc1,,,,,"[{""Item"": 16056, ""Quantity"": 1}, {""Item"": 645481, ""Quantity"": 15}]",,[16056],,201133,Recipe - 斯堤魯斯鐵錘,0,TTTT,23
16057,R_MAC01_134,icon_item_weapon_misc1,,,,,"[{""Item"": 16057, ""Quantity"": 1}, {""Item"": 645386, ""Quantity"": 8}, {""Item"": 645395, ""Quantity"": 4}]",,[16057],,201134,Recipe - 戰錘,0,TTTT,23
16058,R_MAC01_135,icon_item_weapon_misc1,,,,,"[{""Item"": 16058, ""Quantity"": 1}, {""Item"": 645647, ""Quantity"": 9}, {""Item"": 645442, ""Quantity"": 4}]",,[16058],,201135,Recipe - 斯萊奇鐵錘,0,TTTT,23
16065,R_MAC02_124,icon_item_weapon_misc3,,,,,"[{""Item"": 16065, ""Quantity"": 1}, {""Item"": 645191, ""Quantity"": 7}]",,[16065],,202124,Recipe - 艾沙奇烏鈍器,0,TTTT,23
16066,R_MAC02_125,icon_item_weapon_misc3,,,,,"[{""Item"": 16066, ""Quantity"": 1}, {""Item"": 645177, ""Quantity"": 7}]",,[16066],,202125,Recipe - 克雷格鈍器,0,TTTT,23
16067,R_MAC02_126,icon_item_weapon_misc3,,,,,"[{""Item"": 16067, ""Quantity"": 1}, {""Item"": 645213, ""Quantity"": 28}]",,[16067],,202126,Recipe - 朝聖者鈍器,0,TTTT,23
16068,R_MAC02_127,icon_item_weapon_misc3,,,,,"[{""Item"": 16068, ""Quantity"": 1}, {""Item"": 645481, ""Quantity"": 20}]",,[16068],,202127,Recipe - 伊斯托拉鈍器,0,TTTT,23
16069,R_MAC01_137,icon_item_weapon_misc1,,,,,"[{""Item"": 16069, ""Quantity"": 1}, {""Item"": 645654, ""Quantity"": 2}, {""Item"": 645653, ""Quantity"": 3}]",,[16069],,201137,Recipe - 布拉瓦,0,TTTT,23
16070,R_MAC01_138,icon_item_weapon_misc1,,,,,"[{""Item"": 16070, ""Quantity"": 1}, {""Item"": 645693, ""Quantity"": 8}, {""Item"": 645423, ""Quantity"": 10}]",,[16070],,201138,Recipe - 上級布拉瓦,0,TTTT,23
16071,R_MAC03_110,icon_item_weapon_misc4,,,,,"[{""Item"": 16071, ""Quantity"": 1}, {""Item"": 649004, ""Quantity"": 3}, {""Item"": 645643, ""Quantity"": 4}, {""Item"": 645442, ""Quantity"": 24}]",,[16071],,203110,Recipe - 鐵拳,0,TTTT,23
16076,R_MAC03_111,icon_item_weapon_misc4,,"[642911, 642919]",,,"[{""Item"": 16076, ""Quantity"": 1}, {""Item"": 645237, ""Quantity"": 16}, {""Item"": 645545, ""Quantity"": 48}]",,[16076],,203111,Recipe - 賽伊摩斯鈍器,0,TTTT,23
16083,R_MAC03_113,icon_item_weapon_misc4,,"[642903, 642920]",,,"[{""Item"": 16083, ""Quantity"": 1}, {""Item"": 645208, ""Quantity"": 48}, {""Item"": 645614, ""Quantity"": 20}]",,[16083],,203113,Recipe - 瑪加斯鈍器,0,TTTT,23
16086,R_MAC04_108,icon_item_weapon_misc5,,"[642906, 642920]",,,"[{""Item"": 16086, ""Quantity"": 1}, {""Item"": 645612, ""Quantity"": 30}, {""Item"": 645599, ""Quantity"": 43}, {""Item"": 645575, ""Quantity"": 36}]",,[16086],,204108,Recipe - 地下墓穴棒槌,0,TTTT,23
16087,R_MAC02_135,icon_item_weapon_misc3,,,,,"[{""Item"": 16087, ""Quantity"": 1}, {""Item"": 645648, ""Quantity"": 8}, {""Item"": 645665, ""Quantity"": 5}]",,[16087],,202135,Recipe - 黑暗布拉瓦,0,TTTT,23
16088,R_MAC02_136,icon_item_weapon_misc3,,,,,"[{""Item"": 16088, ""Quantity"": 1}, {""Item"": 645809, ""Quantity"": 4}, {""Item"": 645801, ""Quantity"": 2}, {""Item"": 645805, ""Quantity"": 6}]",,[16088],,202136,Recipe - 亞蒂戰鬥鐵錘,0,TTTT,23
16089,R_MAC02_137,icon_item_weapon_misc3,,"[642906, 642902, 642921]",,,"[{""Item"": 16089, ""Quantity"": 1}, {""Item"": 645641, ""Quantity"": 10}, {""Item"": 645694, ""Quantity"": 4}, {""Item"": 649010, ""Quantity"": 3}, {""Item"": 645645, ""Quantity"": 2}]",,[16089],,202137,Recipe - 迪德爾布拉瓦,0,TTTT,23
16090,R_MAC03_204,icon_item_weapon_misc4,,"[642915, 642923, 642925]",,,"[{""Item"": 16090, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 1}, {""Item"": 649009, ""Quantity"": 25}, {""Item"": 649010, ""Quantity"": 25}, {""Item"": 649011, ""Quantity"": 25}]",,"[16090, 40006]",,203204,Recipe - 彼安那拉吉斯鈍器,0,TTTT,23
16091,R_MAC04_111,icon_item_weapon_misc5,,"[642923, 642925]",,,"[{""Item"": 16091, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649015, ""Quantity"": 15}, {""Item"": 646024, ""Quantity"": 41}, {""Item"": 646008, ""Quantity"": 31}]",,[16091],,204111,Recipe - 斯寇史梅修,0,TTTT,23
16092,R_MAC04_119,icon_item_weapon_misc5,,,,,"[{""Item"": 16092, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649026, ""Quantity"": 30}, {""Item"": 649025, ""Quantity"": 150}, {""Item"": 646059, ""Quantity"": 107}]",,[16092],,204119,Recipe - 摩西尼奧斯鈍器,0,TTTT,23
17004,R_SPR01_104,icon_item_weapon_misc1,"[642135, 642158]",,,,"[{""Item"": 17004, ""Quantity"": 1}, {""Item"": 649025, ""Quantity"": 10}]",,[17004],,241104,Recipe - 戟矛,0,TTTT,23
17006,R_SPR01_106,icon_item_weapon_misc1,[642143],,,,"[{""Item"": 17006, ""Quantity"": 1}, {""Item"": 649025, ""Quantity"": 20}]",,[17006],,241106,Recipe - 阿斯塔長矛,0,TTTT,23
17008,R_SPR02_102,icon_item_weapon_misc3,,,,,"[{""Item"": 17008, ""Quantity"": 1}, {""Item"": 242101, ""Quantity"": 1}, {""Item"": 645165, ""Quantity"": 18}]",,[17008],,242102,Recipe - 多利矛,0,TTTT,23
17011,R_SPR02_105,icon_item_weapon_misc3,,,"[{""Chance"": 100, ""Map"": 1091, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,"[{""Item"": 17011, ""Quantity"": 1}, {""Item"": 241104, ""Quantity"": 1}, {""Item"": 241104, ""Quantity"": 1}, {""Item"": 645429, ""Quantity"": 12}]",,[17011],,242105,Recipe - 格朗戟矛,0,TTTT,23
17012,R_SPR02_106,icon_item_weapon_misc3,[642082],,,,"[{""Item"": 17012, ""Quantity"": 1}, {""Item"": 649025, ""Quantity"": 60}]",,[17012],,242106,Recipe - 傑加矛槍,0,TTTT,23
17016,R_SPR02_110,icon_item_weapon_misc3,,,,,"[{""Item"": 17016, ""Quantity"": 1}, {""Item"": 649003, ""Quantity"": 26}]",,[17016],,242110,Recipe - 佩迪米安矛槍,0,TTTT,23
17017,R_SPR03_101,icon_item_weapon_misc4,,,,,"[{""Item"": 17017, ""Quantity"": 1}, {""Item"": 242104, ""Quantity"": 1}, {""Item"": 645485, ""Quantity"": 2}]",,[17017],,243101,Recipe - 鍍銀矛槍,0,TTTT,23
17018,R_SPR03_102,icon_item_weapon_misc4,,,,,"[{""Item"": 17018, ""Quantity"": 1}, {""Item"": 242108, ""Quantity"": 1}, {""Item"": 242103, ""Quantity"": 1}]",,[17018],,243102,Recipe - 凱拉斯矛槍,0,TTTT,23
17019,R_SPR03_103,icon_item_weapon_misc4,,,,,"[{""Item"": 17019, ""Quantity"": 1}, {""Item"": 241106, ""Quantity"": 1}, {""Item"": 241105, ""Quantity"": 1}, {""Item"": 241104, ""Quantity"": 1}]",,[17019],,243103,Recipe - 末日矛槍,0,TTTT,23
17020,R_SPR03_104,icon_item_weapon_misc4,,,,,"[{""Item"": 17020, ""Quantity"": 1}, {""Item"": 645658, ""Quantity"": 2}, {""Item"": 645187, ""Quantity"": 22}, {""Item"": 649209, ""Quantity"": 2}]",,[17020],,243104,Recipe - 費勒那斯矛槍,0,TTTT,23
17021,R_SPR04_101,icon_item_weapon_misc5,,,,,"[{""Item"": 17021, ""Quantity"": 1}, {""Item"": 649003, ""Quantity"": 121}, {""Item"": 645402, ""Quantity"": 24}, {""Item"": 645256, ""Quantity"": 5}]",,[17021],,244101,Recipe - 艾達塔克矛槍,0,TTTT,23
17023,R_SPR04_103,icon_item_weapon_misc5,,"[642905, 642920]",,,"[{""Item"": 17023, ""Quantity"": 1}, {""Item"": 649004, ""Quantity"": 2}, {""Item"": 645193, ""Quantity"": 3}, {""Item"": 645364, ""Quantity"": 5}]",,[17023],,244103,Recipe - 舞動矛槍,0,TTTT,23
17033,R_SPR01_112,icon_item_weapon_misc1,"[642067, 642151]",,,,"[{""Item"": 17033, ""Quantity"": 1}, {""Item"": 649025, ""Quantity"": 20}]",,[17033],,241112,Recipe - 長戟矛,0,TTTT,23
17034,R_SPR01_113,icon_item_weapon_misc1,,,,,"[{""Item"": 17034, ""Quantity"": 1}, {""Item"": 645442, ""Quantity"": 8}, {""Item"": 645551, ""Quantity"": 4}]",,[17034],,241113,Recipe - 德式錐槍,0,TTTT,23
17035,R_SPR01_114,icon_item_weapon_misc1,,,,,"[{""Item"": 17035, ""Quantity"": 1}, {""Item"": 241113, ""Quantity"": 1}, {""Item"": 645551, ""Quantity"": 6}]",,[17035],,241114,Recipe - 格帝德式錐槍,0,TTTT,23
17036,R_SPR01_115,icon_item_weapon_misc1,,,,,"[{""Item"": 17036, ""Quantity"": 1}, {""Item"": 645543, ""Quantity"": 6}, {""Item"": 645579, ""Quantity"": 8}]",,[17036],,241115,Recipe - 騰飛矛槍,0,TTTT,23
17037,R_SPR01_116,icon_item_weapon_misc1,,,,,"[{""Item"": 17037, ""Quantity"": 1}, {""Item"": 645174, ""Quantity"": 9}, {""Item"": 645614, ""Quantity"": 2}]",,[17037],,241116,Recipe - 破壞長槍,0,TTTT,23
17038,R_SPR01_117,icon_item_weapon_misc1,,,,,"[{""Item"": 17038, ""Quantity"": 1}, {""Item"": 645585, ""Quantity"": 13}]",,[17038],,241117,Recipe - 牛舌長槍,0,TTTT,23
17039,R_SPR01_118,icon_item_weapon_misc1,[642163],,,,"[{""Item"": 17039, ""Quantity"": 1}, {""Item"": 649025, ""Quantity"": 50}]",,[17039],,241118,Recipe - 蝠翼戟矛,0,TTTT,23
17045,R_SPR02_119,icon_item_weapon_misc3,,,,,"[{""Item"": 17045, ""Quantity"": 1}, {""Item"": 645191, ""Quantity"": 7}]",,[17045],,242119,Recipe - 艾沙奇烏矛槍,0,TTTT,23
17046,R_SPR02_120,icon_item_weapon_misc3,,,,,"[{""Item"": 17046, ""Quantity"": 1}, {""Item"": 645177, ""Quantity"": 7}]",,[17046],,242120,Recipe - 克雷格矛槍,0,TTTT,23
17047,R_SPR02_121,icon_item_weapon_misc3,,,,,"[{""Item"": 17047, ""Quantity"": 1}, {""Item"": 645213, ""Quantity"": 28}]",,[17047],,242121,Recipe - 朝聖者矛槍,0,TTTT,23
17048,R_SPR02_122,icon_item_weapon_misc3,,,,,"[{""Item"": 17048, ""Quantity"": 1}, {""Item"": 645481, ""Quantity"": 20}]",,[17048],,242122,Recipe - 伊斯托拉矛槍,0,TTTT,23
17049,R_SPR01_120,icon_item_weapon_misc1,,,,,"[{""Item"": 17049, ""Quantity"": 1}, {""Item"": 645665, ""Quantity"": 1}, {""Item"": 645729, ""Quantity"": 12}]",,[17049],,241120,Recipe - 荊棘槍,0,TTTT,23
17050,R_SPR01_121,icon_item_weapon_misc1,,,,,"[{""Item"": 17050, ""Quantity"": 1}, {""Item"": 241120, ""Quantity"": 1}, {""Item"": 241120, ""Quantity"": 1}]",,[17050],,241121,Recipe - 上級荊棘槍,0,TTTT,23
17056,R_SPR03_107,icon_item_weapon_misc4,,"[642911, 642919]",,,"[{""Item"": 17056, ""Quantity"": 1}, {""Item"": 645460, ""Quantity"": 51}, {""Item"": 645443, ""Quantity"": 14}]",,[17056],,243107,Recipe - 賽伊摩斯矛槍,0,TTTT,23
17057,R_SPR03_108,icon_item_weapon_misc4,,"[642910, 642919]",,,"[{""Item"": 17057, ""Quantity"": 1}, {""Item"": 645560, ""Quantity"": 8}, {""Item"": 645618, ""Quantity"": 40}]",,[17057],,243108,Recipe - 堤爾利矛槍,0,TTTT,23
17063,R_SPR03_109,icon_item_weapon_misc4,,"[642906, 642920]",,,"[{""Item"": 17063, ""Quantity"": 1}, {""Item"": 645594, ""Quantity"": 36}, {""Item"": 645346, ""Quantity"": 59}, {""Item"": 645596, ""Quantity"": 4}]",,[17063],,243109,Recipe - 卡斯堤矛槍,0,TTTT,23
17066,R_SPR04_107,icon_item_weapon_misc5,,"[642903, 642920]",,,"[{""Item"": 17066, ""Quantity"": 1}, {""Item"": 649004, ""Quantity"": 1}, {""Item"": 645561, ""Quantity"": 26}, {""Item"": 645373, ""Quantity"": 39}]",,[17066],,244107,Recipe - 瑪加矛槍,0,TTTT,23
17068,R_SPR02_131,icon_item_weapon_misc3,,,,,"[{""Item"": 17068, ""Quantity"": 1}, {""Item"": 645807, ""Quantity"": 4}, {""Item"": 645802, ""Quantity"": 6}, {""Item"": 645805, ""Quantity"": 2}]",,[17068],,242131,Recipe - 亞蒂阿斯塔矛槍,0,TTTT,23
17069,R_SPR02_132,icon_item_weapon_misc3,,"[642906, 642902, 642921]",,,"[{""Item"": 17069, ""Quantity"": 1}, {""Item"": 645641, ""Quantity"": 10}, {""Item"": 645694, ""Quantity"": 4}, {""Item"": 649010, ""Quantity"": 3}, {""Item"": 645648, ""Quantity"": 5}]",,[17069],,242132,Recipe - 比尼荊棘槍,0,TTTT,23
17070,R_SPR03_115,icon_item_weapon_misc4,,"[642914, 642924, 642925]",,,"[{""Item"": 17070, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 1}, {""Item"": 649009, ""Quantity"": 25}, {""Item"": 649010, ""Quantity"": 25}, {""Item"": 649011, ""Quantity"": 25}]",,"[17070, 40008]",,243115,Recipe - 皮格力矛槍,0,TTTT,23
17071,R_SPR04_110,icon_item_weapon_misc5,,"[642924, 642925]",,,"[{""Item"": 17071, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649015, ""Quantity"": 15}, {""Item"": 646024, ""Quantity"": 41}, {""Item"": 646008, ""Quantity"": 31}]",,[17071],,244110,Recipe - 云夏德矛槍,0,TTTT,23
17072,R_SPR04_118,icon_item_weapon_misc5,,,,,"[{""Item"": 17072, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649026, ""Quantity"": 30}, {""Item"": 649025, ""Quantity"": 150}, {""Item"": 646054, ""Quantity"": 107}]",,[17072],,244118,Recipe - 摩西尼奧斯矛槍,0,TTTT,23
18002,R_TSP01_102,icon_item_weapon_misc1,"[642145, 642158]",,,,"[{""Item"": 18002, ""Quantity"": 1}, {""Item"": 649025, ""Quantity"": 20}]",,[18002],,251102,Recipe - 闊頭槍,0,TTTT,23
18003,R_TSP01_103,icon_item_weapon_misc1,,,,,"[{""Item"": 18003, ""Quantity"": 1}, {""Item"": 241101, ""Quantity"": 1}, {""Item"": 241101, ""Quantity"": 1}, {""Item"": 241101, ""Quantity"": 1}]",,[18003],,251103,Recipe - 三叉戟,0,TTTT,23
18004,R_TSP01_104,icon_item_weapon_misc1,,,,,"[{""Item"": 18004, ""Quantity"": 1}, {""Item"": 645216, ""Quantity"": 8}]",,[18004],,251104,Recipe - 皇家闊頭槍,0,TTTT,23
18005,R_TSP01_105,icon_item_weapon_misc1,,,,,"[{""Item"": 18005, ""Quantity"": 1}, {""Item"": 645213, ""Quantity"": 30}]",,[18005],,251105,Recipe - 尖錐長槍,0,TTTT,23
18006,R_TSP01_106,icon_item_weapon_misc1,,,,,"[{""Item"": 18006, ""Quantity"": 1}, {""Item"": 645591, ""Quantity"": 15}]",,[18006],,251106,Recipe - 佩迪米安長槍,0,TTTT,23
18007,R_TSP02_101,icon_item_weapon_misc3,,,,,"[{""Item"": 18007, ""Quantity"": 1}, {""Item"": 251101, ""Quantity"": 1}, {""Item"": 251101, ""Quantity"": 1}, {""Item"": 251101, ""Quantity"": 1}]",,[18007],,252101,Recipe - 梅迪納長槍,0,TTTT,23
18008,R_TSP02_102,icon_item_weapon_misc3,[642069],,,,"[{""Item"": 18008, ""Quantity"": 1}, {""Item"": 649025, ""Quantity"": 32}]",,[18008],,252102,Recipe - 自由闊頭槍,0,TTTT,23
18010,R_TSP02_104,icon_item_weapon_misc3,[642078],,,,"[{""Item"": 18010, ""Quantity"": 1}, {""Item"": 649025, ""Quantity"": 60}]",,[18010],,252104,Recipe - 安特拉闊頭槍,0,TTTT,23
18011,R_TSP02_105,icon_item_weapon_misc3,[642090],,,,"[{""Item"": 18011, ""Quantity"": 1}, {""Item"": 649025, ""Quantity"": 60}]",,[18011],,252105,Recipe - 加林三叉戟,0,TTTT,23
18013,R_TSP02_107,icon_item_weapon_misc3,,,,,"[{""Item"": 18013, ""Quantity"": 1}, {""Item"": 645561, ""Quantity"": 18}]",,[18013],,252107,Recipe - 優良尖錐長槍,0,TTTT,23
18015,R_TSP03_101,icon_item_weapon_misc4,,,,,"[{""Item"": 18015, ""Quantity"": 1}, {""Item"": 252104, ""Quantity"": 1}, {""Item"": 645313, ""Quantity"": 2}]",,[18015],,253101,Recipe - 特雷西亞矛槍,0,TTTT,23
18017,R_TSP03_103,icon_item_weapon_misc4,,,,,"[{""Item"": 18017, ""Quantity"": 1}, {""Item"": 252102, ""Quantity"": 1}, {""Item"": 645402, ""Quantity"": 27}, {""Item"": 649204, ""Quantity"": 2}]",,[18017],,253103,Recipe - 拉伊戴卡矛槍,0,TTTT,23
18018,R_TSP04_101,icon_item_weapon_misc5,,,,,"[{""Item"": 18018, ""Quantity"": 1}, {""Item"": 649211, ""Quantity"": 50}, {""Item"": 644007, ""Quantity"": 1}]",,[18018],,254101,Recipe - 烈焰長槍,0,TTTT,23
18023,R_TSP01_108,icon_item_weapon_misc1,,,,,"[{""Item"": 18023, ""Quantity"": 1}, {""Item"": 251103, ""Quantity"": 1}, {""Item"": 251103, ""Quantity"": 1}]",,[18023],,251108,Recipe - 皇家三叉戟 ,0,TTTT,23
18024,R_TSP01_109,icon_item_weapon_misc1,,,,,"[{""Item"": 18024, ""Quantity"": 1}, {""Item"": 645386, ""Quantity"": 3}, {""Item"": 645616, ""Quantity"": 6}]",,[18024],,251109,Recipe - 戰鬥叉,0,TTTT,23
18025,R_TSP01_110,icon_item_weapon_misc1,,,,,"[{""Item"": 18025, ""Quantity"": 1}, {""Item"": 645641, ""Quantity"": 3}, {""Item"": 645645, ""Quantity"": 1}]",,[18025],,251110,Recipe - 戰戟,0,TTTT,23
18030,R_TSP02_114,icon_item_weapon_misc3,,,,,"[{""Item"": 18030, ""Quantity"": 1}, {""Item"": 645191, ""Quantity"": 7}]",,[18030],,252114,Recipe - 艾沙奇烏長槍,0,TTTT,23
18031,R_TSP02_115,icon_item_weapon_misc3,,,,,"[{""Item"": 18031, ""Quantity"": 1}, {""Item"": 645177, ""Quantity"": 7}]",,[18031],,252115,Recipe - 克雷格長槍,0,TTTT,23
18032,R_TSP02_116,icon_item_weapon_misc3,,,,,"[{""Item"": 18032, ""Quantity"": 1}, {""Item"": 645213, ""Quantity"": 28}]",,[18032],,252116,Recipe - 朝聖者長槍,0,TTTT,23
18033,R_TSP02_117,icon_item_weapon_misc3,,,,,"[{""Item"": 18033, ""Quantity"": 1}, {""Item"": 645481, ""Quantity"": 20}]",,[18033],,252117,Recipe - 伊斯托拉長槍,0,TTTT,23
18034,R_TSP04_103,icon_item_weapon_misc5,,"[642902, 642908, 642920]",,,"[{""Item"": 18034, ""Quantity"": 1}, {""Item"": 649004, ""Quantity"": 2}, {""Item"": 649217, ""Quantity"": 1}, {""Item"": 649216, ""Quantity"": 1}, {""Item"": 649207, ""Quantity"": 1}]",,[18034],,254103,Recipe - 元素,0,TTTT,23
18035,R_TSP01_112,icon_item_weapon_misc1,,,,,"[{""Item"": 18035, ""Quantity"": 1}, {""Item"": 645657, ""Quantity"": 7}, {""Item"": 645579, ""Quantity"": 2}]",,[18035],,251112,Recipe - 戴蒙長槍,0,TTTT,23
18036,R_TSP01_113,icon_item_weapon_misc1,,,,,"[{""Item"": 18036, ""Quantity"": 1}, {""Item"": 645700, ""Quantity"": 7}, {""Item"": 645696, ""Quantity"": 2}]",,[18036],,251113,Recipe - 上級戴蒙長槍,0,TTTT,23
18037,R_TSP03_106,icon_item_weapon_misc4,,,,,"[{""Item"": 18037, ""Quantity"": 1}, {""Item"": 645329, ""Quantity"": 2}, {""Item"": 645208, ""Quantity"": 84}, {""Item"": 645595, ""Quantity"": 12}]",,[18037],,253106,Recipe - 跛腿,0,TTTT,23
18042,R_TSP03_107,icon_item_weapon_misc4,,"[642911, 642919]",,,"[{""Item"": 18042, ""Quantity"": 1}, {""Item"": 645202, ""Quantity"": 74}, {""Item"": 645205, ""Quantity"": 6}]",,[18042],,253107,Recipe - 賽伊摩斯長槍,0,TTTT,23
18049,R_TSP03_109,icon_item_weapon_misc4,,"[642903, 642920]",,,"[{""Item"": 18049, ""Quantity"": 1}, {""Item"": 645560, ""Quantity"": 11}, {""Item"": 645616, ""Quantity"": 18}]",,[18049],,253109,Recipe - 瑪加斯長槍,0,TTTT,23
18052,R_TSP04_107,icon_item_weapon_misc5,,"[642906, 642920]",,,"[{""Item"": 18052, ""Quantity"": 1}, {""Item"": 645560, ""Quantity"": 14}, {""Item"": 645613, ""Quantity"": 34}, {""Item"": 645597, ""Quantity"": 12}]",,[18052],,254107,Recipe - 地下墓穴長槍,0,TTTT,23
18053,R_TSP02_125,icon_item_weapon_misc3,,,,,"[{""Item"": 18053, ""Quantity"": 1}, {""Item"": 645651, ""Quantity"": 10}, {""Item"": 645652, ""Quantity"": 3}]",,[18053],,252125,Recipe - 杜里斯戴蒙長槍,0,TTTT,23
18054,R_TSP02_126,icon_item_weapon_misc3,,,,,"[{""Item"": 18054, ""Quantity"": 1}, {""Item"": 645807, ""Quantity"": 4}, {""Item"": 645802, ""Quantity"": 8}, {""Item"": 645805, ""Quantity"": 2}]",,[18054],,252126,Recipe - 上帝闊頭戟,0,TTTT,23
18055,R_TSP02_127,icon_item_weapon_misc3,,"[642906, 642902, 642921]",,,"[{""Item"": 18055, ""Quantity"": 1}, {""Item"": 645641, ""Quantity"": 10}, {""Item"": 645694, ""Quantity"": 4}, {""Item"": 649010, ""Quantity"": 3}, {""Item"": 645650, ""Quantity"": 2}]",,[18055],,252127,Recipe - 健康戴蒙長槍,0,TTTT,23
