$ID,$ID_NAME,Description,Icon,Name,Type
147464,stontablet_down_2,,,遺跡地帶石板,2
147465,campfire_wood,,,木柴堆,2
147466,pub_book,,,酒店書,2
147467,zachariel_guardian_2,,,王陵守護者,2
147468,rokas_beacon,,,烽火台,2
147469,noshadow_npc,,,沒有影子的 NPC,2
147470,Goblin_spear_npc,,,倒下的布貝,2
147471,HiddenWarp,,minimap_portal,　,2
147472,npc_mineloader,,,無法動彈的瑪因洛德,2
147473,npc_village_female,,,村莊小姐,2
147475,npc_zachariel_cube_mini,,,王陵迷你魔方,2
147476,npc_beekeeper1,,,養蜂專家1,2
147477,npc_beekeeper2,,,養蜂專家2,2
147478,npc_beekeeper3,,,養蜂專家3,2
147479,npc_beekeeper4,,,養蜂專家4,2
147480,npc_beekeeper5,,,養蜂專家5,2
147481,npc_village_male_a1,,,村莊青年A1,2
147482,npc_village_male_a2,,,村莊青年A2,2
147483,npc_village_male_a3,,,村莊青年A3,2
147484,npc_village_male_b1,,,村莊青年B1,2
147485,npc_village_male_b2,,,村莊青年B2,2
147486,npc_village_male_b3,,,村莊青年B3,2
147488,icewall_flash,,,冰柱,2
147489,npc_matron_nowindow,,,中年婦人,2
147491,npc_austeja_female_1,,,奧斯特雅女信徒1,2
147492,npc_austeja_female_2,,,奧斯特雅女信徒2,2
147493,npc_cleric_f_2,,,藥師,2
147494,pub_waiter,,,酒店服務生,2
147495,npc_stonefroster,,,沉睡的森林石怪,2
147496,npc_village_uncle_9_nowindow,,,村莊大叔9,2
147497,npc_RingCrawler,,,機械裝置,2
147498,npc_f_tower_Ele,,,安塔列斯,2
147499,npc_investigation01,,,調查團長,2
147500,whorfzone,,minimap_portal,傳送魔法陣,2
147501,npc_Obelisk_broken,,,破碎的方尖塔,2
147502,firetower_device_01,,,魔力安定化裝置,2
147503,firetower_gear_01,,,魔力齒輪,2
147504,firetower_valve_01,,,魔力閥門,2
147505,npc_Gargoyle,,,滴水嘴怪石像,2
147507,blank_npc_warp,,minimap_erosion,空的 NPC 自由副本入口用,2
147508,npc_Corsair_m,,,男海賊團員,2
147509,npc_Corsair_f,,,女海賊團員,2
147510,npc_Schwarzereiter_m,,,黃金之歌傭兵男團員,2
147511,npc_Schwarzereiter_f,,,黃金之歌傭兵女團員,2
147512,npc_Monk_m,,,男武僧祭司,2
147513,npc_Monk_f,,,女武僧祭司,2
147514,npc_MNK_master_NoRun,,,武僧大師(無 Run),2
147515,npc_Doppelsoldner_m,,,刀刃誓約傭兵男團員,2
147516,npc_Doppelsoldner_f,,,刀刃誓約傭兵女團員,2
147517,npc_fishing_manager,,,釣魚場管理員,2
147518,npc_diana,,,黛安娜,2
148001,blank_npc_moon,,,空的 NPC,2
150000,npc_junk_shop,,minimap_kedora,流浪商人 凱拉爾達斯,2
150001,npc_skill_misc_shop_2,,,技能材料商人,2
150002,npc_skill_misc_shop_3,,,技能材料商人,2
150003,npc_equip_shop_270_315,,,裝備補給兵,2
150004,FishingPlace,,,釣魚場,2
150005,FishingFire_1,,,釣魚營火,2
150006,fishingbox1,,,魚桶1階段,2
150007,fishingbox2,,,魚桶2階段,2
150009,gacha_cube1,,,雷堤夏秘密魔方,2
150010,Hiddennpc_Challenge_Start,,,進入挑戰模式,2
150011,Hiddennpc_Challenge_Next,,,加速,2
150012,Hiddennpc_Challenge_Stop,,,模式結束,2
150013,gacha_cube2,,,雷堤夏的聖誕禮物,2
150016,d_raid_spell_crystal_red,,,泰拉精髓,2
150017,d_raid_magicsquare,,,,2
150018,d_raid_Warp_maig_square,,minimap_portal,,2
150019,barbershop_curtain,,,美容院窗簾,2
150020,dressroom_curtain,,,服飾店窗簾,2
150023,uniqraid_startower_npc_ramunas,,,拉穆羅斯,2
150024,uniqraid_startower_npc_kron,,,克倫,2
150025,uniqraid_startower_magiccondense,,,魔力濃縮裝置,2
150031,uniqraid_startower_magiccontrol_black,,,魔力控制裝置,2
150032,uniqraid_startower_power_control,,,動力控制裝置,2
150033,uniqraid_startower_soul_gathering,,,靈魂集中器,2
150034,uniqraid_startower_Soul_stone,,,靈魂增幅石,2
150035,uniqraid_startower_magiccontrol_green,,,魔力控制裝置,2
150036,uniqraid_startower_magiccontrol_yellow,,,魔力控制裝置,2
150037,uniqraid_startower_magiccontrol_blue,,,魔力控制裝置,2
150038,uniqraid_startower_magiccontrol_red,,,魔力控制裝置,2
150039,uniqraid_startower_HiddenWall_120_120_500,,,,2
150040,uniqraid_startower_HiddenTrigger1,,,西邊動力裝置,2
150041,uniqraid_startower_HiddenTrigger2,,,東邊動力裝置,2
150042,uniqraid_startower_HiddenWall_120_120_500_0,,,,2
150043,uniqraid_startower_HiddenWall_120_120_500_45,,,,2
150044,uniqraid_startower_HiddenWall_120_120_500_90,,,,2
150045,uniqraid_startower_InvisbleWall_10_160_500_0,,,,2
150046,uniqraid_startower_InvisbleWall_200_200_500_0,,,,2
150047,uniqraid_startower_InvisbleWall_0_0_0_0,,,,2
150048,uniqraid_startower_InvisbleWall_150_120_500_0,,,,2
150049,uniqraid_startower_InvisbleWall_10_160_500_1,,,,2
150051,fishingbox3,,,魚桶 3階段,2
150171,stones_startower,,,隱藏的魔力源,2
150172,magicsquare_1_mini_fantasylib,,,魔法陣,2
150173,supplemants_fantasylib,,,濃縮液,2
150175,fl_crystal_red_deffense,,,紅色境界石,2
150176,npc_agailla_flurry_deffense,,,亞佳伊拉弗羅里,2
150178,npc_schaffenstar_adaux,,,阿達育斯,2
150179,npc_schaffenstar_member2_4,,,夏班史達團員 女4,2
150180,npc_schaffenstar_member2_5,,,夏班史達團員 女5,2
150181,star_stone_01_small_startower_sp,,,魔力殘留物(特殊),2
150182,npc_schaffenstar_ignas,,,夏班史達團長依克拉斯,2
150183,npc_sage_female_1,,,賢者女1,2
150184,shadow_raid_device_on,,,電燈裝置 (ON),2
150185,shadow_raid_device_off,,,電燈裝置 (OFF),2
150186,shadow_raid_stone_on,,,暗影師大師的封印石 (ON),2
150187,shadow_raid_stone_off,,,暗影師大師的封印石 (OFF),2
150188,shadow_raid_orb,,,封印的寶珠,2
150199,shadow_raid_door,,,封印的門,2
150200,npc_ghost_soldier_castle,,,幽靈士兵,2
150201,castle94_gate,,,城堡正門,2
150202,castle94_gate_opened,,,城堡正門(開啟),2
150203,Shadowmancer_seal_cage,,,闇影監獄,2
150204,HiddenWall_500_300_300,,,,2
150205,npc_stockades_uphill,,,柵欄,2
150206,npc_Ragana,,,魔神羅迦娜,2
150207,npc_holy_romuva,,,神聖的那姆特,2
150208,npc_terramancer_master,,minimap_man_wizard,大地法師大師,2
150209,npc_MEI_master,,minimap_man_master,梅花俠客大師,2
150210,npc_baiga,,,巴以卡,2
150211,npc_Zofija_Eleonora,,minimap_man_cleric,東征十字軍大師,2
150212,npc_rangda_master,,minimap_man_scout,冉達大師,2
150213,npc_Arbalester_master,,minimap_man_archer,鋼弩手大師,2
150214,npc_thetree_root,,,神樹的樹根,2
150215,npc_raima_wheel,,,拉伊瑪的輪盤,2
150216,npc_MasterRangda_Barong,,,米爾拉斯,2
150217,npc_Crusader_01,,,東征十字軍1,2
150218,npc_Crusader_02,,,東征十字軍2,2
150219,npc_kingdom_soldier,,,王國軍士兵,2
150220,npc_kingdom_schaffenmem1,,,抵抗軍團員1,2
150221,npc_kingdom_schaffenmem2,,,抵抗軍團員2,2
150222,npc_kingdom_schaffenmem3,,,抵抗軍團員3,2
150223,npc_kingdom_schaffencap,,,抵抗軍幹部,2
150224,npc_kingdom_paladin_follower1,,,聖殿十字軍追隨者1,2
150225,npc_kingdom_paladin_follower2,,,聖殿十字軍追隨者2,2
150226,npc_kingdom_owl_statue,,,貓頭鷹雕像,2
150227,npc_goddess_Laima_ep12,,,被監禁的拉伊瑪,2
151000,closing_device,,,封鎖裝置,2
151001,spell_crystal_red,,,凝結魔力的結晶,2
151002,spell_crystal_gem_red,,,紅焰的寶石,2
151003,spell_suppressors,,,魔力抑制器,2
151004,crystal2,,,水晶2,2
151005,npc_antares,,,安塔列斯,2
151006,mine_purify_01,,,淨化裝置,2
151007,stone_ground,,,演出用石頭地板,2
151008,mine_elevator,,,礦山升降機,2
151009,mine_miner,,,礦山礦夫,2
151010,mine_matron,,,礦山夫人,2
151011,mine_village_female,,,礦山小姐,2
151012,mine_Laima,,,礦山少女拉伊瑪,2
151013,mine_crystal_red2,,,礦山少女,2
151014,mine_crystal,,,水晶壁,2
151015,mine_purify_01_parts1,,,淨化裝置零件1,2
151016,mine_purify_01_parts2,,,淨化裝置零件2,2
151017,mine_purify_01_parts3,,,淨化裝置零件3,2
151018,noshadow_npc_8,,,沒有影子的 NPC,2
151019,noshadow_npc_16,,,沒有影子的 NPC,2
151020,noshadow_npc_32,,,沒有影子的 NPC,2
151021,noshadow_npc_64,,,沒有影子的 NPC,2
151022,npc_orb1,,,神殿的祭司道具,2
151023,branch_01,,,樹枝,2
151024,austeja_alter,,,奧斯特雅祭壇,2
151025,beehive_1,,,養蜂蜂窩,2
151026,beehive_2,,,破碎的蜂窩,2
151027,beehive_3,,,蜂窩,2
151028,gale_bucket_stuff2,,,水桶,2
151029,boxes_01,,,箱子堆01,2
151030,boxes_02,,,箱子堆02,2
151031,wood_piece_01,,,木塊,2
151032,scarecrow_01,,,稻草人,2
151033,npc_aurelius,,,亞烏雷利屋斯,2
151034,npc_fedimian_merchant,,minimap_man_shop,佩迪米安雜貨商人,2
151035,npc_fedimian_merchant_1,,minimap_man_armor,佩迪米安裝備商人,2
151036,npc_fedimian_merchant_4,,minimap_man_smith,佩迪米安鐵匠,2
151037,npc_fedimian_mercenary_1,,,佩迪米安傭兵委託所管理少將,2
151038,npc_fedimian_merchant_3,,minimap_man_ace,佩迪米安飾品商人,2
151039,npc_fedimian_mercenary_2,,,佩迪米安管理職員,2
151040,npc_fedimian_f_1,,,佩迪米安村莊女居民,2
151041,npc_austeja_goddess,,,女神奧斯特雅,2
151042,NPC_GM,,minimap_event_1,GM,2
151043,star_sphere_01,,,星之塔全區,2
151044,star_hourglass_01,,,星之塔沙漏計時器,2
151045,star_lantern_01,,,星之塔手提燈,2
151046,star_stone_01,,,星石,2
151047,candlestick_01,,,燭台,2
151048,star_stone_01_small,,,星石的結晶,2
151049,npc_FAL_master,,minimap_man_archer,馴鷹者大師,2
151050,ftower_sealstorn,,,封印石,2
151051,pillarobb_crystal,,,黑色水晶,2
151052,npc_zacharial_desk2,,,王陵書桌2,2
151053,npc_grita_phoenix,,,克莉妲菲尼克斯,2
151054,catacomb_wall,,,地下墓穴牆壁,2
151055,bones,,,骨頭,2
151056,Link_stone,,,交感魔法石,2
151057,regenerative_stone,,,魔力再生石,2
151058,Space_stone,,,空間魔石,2
151059,npc_catacomb_tomb_01,,,地下墓穴墳墓01,2
151060,npc_catacomb_tomb_02,,,地下墓穴墳墓02,2
151061,npc_hawk,,,隼鷹,2
151062,npc_warehouse_fedimian,,minimap_werehouse,佩迪米安倉庫管理員(臨時),2
151063,npc_FNC_master,,minimap_man_master,擊劍手大師,2
151064,npc_wooden_romuva_white,,,抑制之那姆特,2
151065,soul_gathering_mchn_5,,,靈魂餓鬼,2
151066,c_orsha_wood,,,歐勒夏之樹,2
151067,old_wooden_box_S,,,小木櫃,2
151068,npc_DRG_master,,minimap_man_master,龍騎士大師,2
151069,npc_WAR_master,,minimap_man_wizard,咒術師大師,2
151070,npc_FTF_master,,minimap_man_wizard,妖術師大師,2
151071,npc_CNN_master,,minimap_man_archer,重砲手大師,2
151072,npc_MSK_master,,minimap_man_archer,火槍手大師,2
151073,npc_PGD_master,,minimap_man_cleric,瘟疫醫生大師,2
151074,npc_KBL_master,,minimap_man_cleric,卡巴拉大師,2
151075,npc_SNB_master,,minimap_man_scout,忍者大師,2
151076,noshadow_npc_128,,,沒有影子的 NPC,2
151077,npc_mardas,,,傳令兵馬勒達斯,2
151078,orsha_soldier_f_2,,,歐勒夏士兵女2,2
151079,orsha_soldier_f_3,,,歐勒夏士兵女3,2
151080,orsha_f_4,,,歐勒夏居民女4,2
151081,orsha_m_5_1,,,歐勒夏居民男5_1,2
151082,orsha_m_5_2,,,歐勒夏居民男5_2,2
151083,orsha_m_6_1,,,歐勒夏居民男6_1,2
151084,orsha_m_6_2,,,歐勒夏居民男6_2,2
151085,orsha_m_7_1,,,歐勒夏居民男7_1,2
151086,orsha_m_7_2,,,歐勒夏居民男7_2,2
151087,orsha_m_8_1,,,歐勒夏居民男8_1,2
151088,orsha_m_8_2,,,歐勒夏居民男8_2,2
151089,orsha_m_9_1,,,歐勒夏居民男9_1,2
151090,orsha_m_9_2,,,歐勒夏居民男9_2,2
151091,orsha_m_10_1,,,歐勒夏居民男10_1,2
151092,orsha_m_10_2,,,歐勒夏居民男10_2,2
151093,orsha_m_11_1,,,歐勒夏居民男11_1,2
151094,orsha_m_11_2,,,歐勒夏居民男11_2,2
151095,orsha_m_12_1,,,歐勒夏居民男12_1,2
151096,orsha_m_12_2,,,歐勒夏居民男12_2,2
151097,orsha_m_13_1,,,歐勒夏居民男13_1,2
151098,orsha_m_13_2,,,歐勒夏居民男13_2,2
151099,prison_bars1,,,監獄鐵窗1,2
151100,prison_bars2,,,監獄鐵窗2,2
151101,prison_bars3,,,監獄鐵窗3,2
151102,noshadow_npc_MANA_WAR,,,魔力戰爭透明NPC,2
151103,noshadow_npc_DELIVERY_CHARGES,,,配送充電透明NPC,2
151105,monument_03_small,,,小_遺跡地帶_碑石03,2
151106,npc_RUN_master,,minimap_man_wizard,符文師大師,2
151107,npc_zanas,,,札那斯,2
151108,prison_device_1,,,秘密裝置1,2
151109,prison_device_2,,,秘密裝置2,2
151110,prison_device_3,,,秘密裝置3,2
151111,pentagonal_prism_1,,,五角柱,2
151112,npc_Socket_mage_red,,,赤紅蘇凱博學者,2
151113,mine_crystal_red2_small,,,小礦山水晶,2
151114,vine_f_orchard_34_3,,,巴勒哈森林藤蔓,2
151115,HiddenWall_prison_81,,,,2
151116,bookshelf_1,,,單排書櫃,2
151117,bookshelf_2,,,雙排書櫃,2
151118,castle_ramp_1,,,城堡燈,2
151119,castle_ramp_2,,,城堡魔法燈,2
151120,white_paper1,,,有內容的白紙,2
151121,white_paper2,,,白紙,2
151122,fabric_1,,,碎布,2
151123,strongbox_1,,,金庫,2
151124,obj_CardBattle_table,,,木桌,2
151125,cathedral_furniture_big_OBB,,,家具堆(大 OBB),2
151126,obj_ExplosionTrap,,,爆發陷阱,2
151127,pentagonal_prism_1_mon,,,紅色水晶,2
151128,miko_altar_1,,,巫女祭壇,2
151129,strongbox_1_no_obb,,,金庫(無OBB),2
151130,strongbox_ftower_69_2,,,金庫(腳凳 OBB),2
151131,d_firetower_book_pile_1,,,書堆 1,2
151132,d_firetower_book_pile_2,,,書堆 2,2
151133,d_firetower_book_pile_3,,,書堆 3,2
151134,npc_vincentass,,,賓申塔斯,2
151135,npc_plaguedoctor_m_2,,,瘟疫醫生 尤克利那斯 ,2
151136,austeja_alter2,,,尤德伊安祭壇,2
151146,npc_poodle_m,,,捲毛狗男孩,2
151147,npc_tiecat_f,,,貓咪女孩,2
151148,npc_poporion_f,,,波波小獅王女孩,2
151150,klaipeda_vendor,,,慶典用玩具攤販,2
151151,klaipeda_balloons,,,慶典用氣球攤販,2
151152,klaipeda_christmas_tree_npc,,,2周年紀念樹,2
151153,NPC_Golddog,,,金剛天狗,2
151154,treeday_1,,,樹苗,2
151155,treeday_2,,,樹苗,2
151156,treeday_3,,,成木,2
151157,treeday_4,,,成木,2
151158,treeday_5,,,茂密的成木,2
151159,treeday_6,,,茂密的成木,2
151160,treeday_7,,,茂密的成木,2
151161,treeday_square,,,花壇,2
151162,npc_2017wedding_1_f,,,2017 五月新娘 NPC,2
151163,npc_artefact_bouquet01,,,新娘捧花,2
151164,npc_2018wedding_1_f,,,2018 黃金妖精新娘 NPC,2
151165,playground_goalpost,,,足球球門柱,2
151166,strongbox_1_event,,minimap_event_3,金庫,2
151167,treasure_box5_event,,minimap_event_2,寶箱 5,2
151168,npc_moon,,,滿月,2
151169,stone_hill_show_name,,,石堆,2
151170,dirt_heal_2_show_name,,,沙堆,2
151171,npc_kupole_1_event,,minimap_event_1,活動奎波爾1,2
151172,npc_kupole_2_event,,minimap_event_1,活動奎波爾2,2
151173,npc_kupole_3_event,,minimap_event_1,活動奎波爾3,2
151174,npc_kupole_4_event,,minimap_event_1,活動奎波爾4,2
151175,npc_kupole_5_event,,minimap_event_1,活動奎波爾5,2
151176,npc_kupole_6_event,,minimap_event_1,活動奎波爾6,2
151177,npc_giltine_weapon_event,,minimap_event_1,活動 拿著武器的吉特涅,2
151178,npc_goldpig,,minimap_event_1,黃金豬,2
151180,gacha_cube1_event,,minimap_event_1,雷堤夏秘密魔方,2
152000,npc_husband_1,,,平凡的男子,2
152001,npc_wife_1,,,平凡的妻子,2
152002,npc_oldman_1,,,平凡的老人,2
152003,secret_warp_npc,,,祕密空間傳送用,2
152004,npc_henrika,,minimap_collection,赫奴利卡,2
152005,npc_rena,,minimap_journal,雷那,2
152006,npc_pilgrim_alter_01,,,破壞一半的祭壇,2
152007,npc_pilgrim_board,,,佈告欄,2
152008,npc_pilgrim_shrine,,,聖所物件,2
152009,npc_pilgrim_tomb,,,巡禮者NPC 女子之墓,2
152010,npc_blackmarket_npc,,,暗黑市場專用物件,2
152011,npc_pilgrim_stump,,,樹木殘幹,2
152012,npc_pilgrim_branch,,,凋零的樹,2
152013,npc_pilgrim_tree,,,神聖之樹,2
152014,catacomb_skull_1,,,骸骨堆_1,2
152015,catacomb_skull_2,,,骸頭堆_2,2
152016,catacomb_skull_3,,,骸頭堆_3,2
152017,npc_flower1_1,,,有一點大的花束1,2
152018,npc_flower2_1,,,有一點大的花束2,2
152019,TreasureBox1_1,,,有一點小的寶箱,2
152020,npc_pilgrim_board_1,,,有一點破損嚴重的佈告欄,2
152021,farm_47_scorpio,,,沉睡中的巨魔蠍,2
152022,rokas_pot3_small,,,小的甕,2
152023,farm47_statue_zemina_small,,,小的女神像,2
152024,npc_rokas_cube2,,,峽谷地帶結界鐵鍊,2
152025,npc_rokas_8,,,峽谷地帶裝置 8,2
152026,dirt_heal_4,,,遺跡地帶37 堅硬的土堆,2
152027,stone_monument2_1,,,遺跡地帶臨石文獻2,2
152028,remains37_stones,,,遺跡地帶臨時石堆,2
152029,thorn_gateway_2_1,,,遺跡地帶臨時藤蔓,2
152030,monument_01,,,遺跡地帶_碑石01,2
152031,monument_02,,,遺跡地帶_碑石02,2
152032,monument_03,,,遺跡地帶_碑石03,2
152033,monument_04,,,遺跡地帶_碑石04,2
152034,monument_05,,,遺跡地帶_碑石05,2
152035,plate_01,,,金屬板01,2
152036,plate_02,,,金屬板02,2
152037,plate_03,,,金屬板03,2
152038,vine_01,,,地板藤蔓,2
152039,pagoda_01,,,石塔,2
152040,workdesk_01,,,工作台,2
152041,remains_vine_01,,,遺跡地帶用藤蔓,2
152042,pagoda_02,,,石塔2,2
152043,pagoda_03,,,石塔3,2
152044,rope,,,遺跡地帶繩子,2
152045,vine_02,,,地板藤蔓2,2
152046,pagoda_04,,,石塔4,2
152047,vine_03,,,地板藤蔓3,2
152048,npc_Fireload,,,NPC_火焰權杖,2
152049,flash_29_blank_npc,,,石化都市空的 NPC,2
152050,Onion_npc,,,NPC_凱帕_臨時用,2
152051,HiddenTrigger6_1,,,石化霜用隱形觸發器,2
152052,poison_crystal_03,,,變型樹根水晶_臨時用,2
152053,stone_heap01,,,石化壁01,2
152054,stone_heap02,,,石化壁02,2
152055,soul_gathering_mchn_1,,,靈魂凝聚器1,2
152056,soul_gathering_mchn_2,,,靈魂凝聚器2,2
152057,noshadow_npc_big,,,沒有影子的 NPC_高的,2
152058,npc_archaeologist_m_01,,,史學者(男)01,2
152059,npc_archaeologist_m_02,,,史學者(男)02,2
152060,npc_archaeologist_m_03,,,史學者(男)03,2
152061,npc_archaeologist_m_04,,,史學者(男)04,2
152062,npc_historian_odel_3,,,史學者(女)02,2
152063,thorn_rock_2,,,岩石_朝聖者之路,2
152064,npc_pilgrim_f_2,,,朝聖者(女)_02,2
152065,npc_pilgrim_f_3,,,朝聖者(女)_03,2
152066,pilgrim_trap_01,,,朝聖者之路怪物陷阱,2
152067,npc_cart2,,,空推車_沿岸要塞,2
152068,Stone01_NoObb,,,無obb的石頭,2
152069,npc_pilgrim_shrine_NoObb,,,無obb的聖所物件,2
152070,soul_gathering_mchn_2_1,,,靈魂凝聚器2_1,2
152071,soul_gathering_mchn_2_2,,,靈魂凝聚器2_2,2
152072,soul_gathering_mchn_3,,,靈魂凝聚器3,2
152073,soul_gathering_mchn_4,,,靈魂凝聚器4,2
152074,Infroholder_mage_green_npc,,,NPC_綠色因普羅大嘴怪 咒術師,2
152075,npc_goddess_dalia,,,女神達莉雅,2
152076,HiddenWall_10_200_200,,,,2
152077,npc_zachariel_cube_0,,,王陵魔方_0,2
152078,velniasprison_warp_mini,,minimap_portal,空間移動魔法陣(迷你),2
152079,npc_3cmlake_27_riddle_device,,,水盤設施,2
152080,npc_3cmlake_27_bracken_leaves,,,水草,2
152081,npc_Underaqueduct_Gimmick,,,莫茲魯斯魔力團塊,2
152082,npc_Underaqueduct_Pc_Life_1,,,PC Count1,2
152083,npc_Underaqueduct_Pc_Life_2,,,PC Count2,2
152084,npc_Underaqueduct_Skill_Gimmick,,,莫茲魯斯魔力水晶,2
153000,npc_matron_aquamarine,,,中年婦人(海藍),2
153001,npc_matron_blue,,,中年婦人(藍),2
153002,npc_matron_darkbrown,,,中年婦人(暗褐),2
153003,npc_matron_pink,,,中年婦人(粉紅),2
153004,npc_matron_purple,,,中年婦人(紫),2
153005,npc_kristina,,minimap_man_companion,克里斯蒂娜,2
153006,npc_gele_57_1_cablecar,,,纜車,2
153007,npc_gele_57_2_cablecar,,,凱利高原纜車,2
153008,npc_huevillage58_1_cablecar,,,波爾卡藍纜車,2
153009,npc_rokas27_cablecar,,,阿克梅斯山脊纜車,2
153010,npc_mission_gele_01_cablecar,,,凱利高原任務纜車,2
153011,npc_bramble_root,,,佛蘭普的根,2
153012,mission_chaple_02,,,聖堂關口,2
153013,npc_cauldron,,,鍊金術鐵鍋,2
153014,BOOK_02,,,書,2
153015,npc_foot_hold,,,大教堂腳凳,2
153016,npc_pilgrim_tree_Q,,,神聖之樹(有obb的版本),2
153017,npc_cathedral_device_01,,,大教堂裝置1,2
153018,npc_cathedral_device_02,,,大教堂裝置2,2
153019,npc_pollution_altar,,,被汙染的祭壇,2
153020,pilgrim_statue_01,,,朝聖者石像,2
153021,pilgrim_flower_01,,,已獻花的花,2
153022,Hiddennpc_move02,,,,2
153023,Hiddennpc_move03,,,,2
153024,npc_coffin,,,札卡里耶爾王的石棺,2
153025,npc_plant_repress_L,,,怪物增殖抑置裝置,2
153026,npc_plant_repress_S,,,怪物增殖抑置裝置,2
153027,siau_fence_02,,,夏奧雷伊籬笆,2
153028,HiddenWall_10_170_300,,,,2
153031,blank_npc_noshadow,,,空的 NPC,2
153032,npc_zachariel,,,札卡里耶爾王的靈魂,2
153036,f_katyn_owl02_Q,,,貓頭鷹雕像,2
153037,f_katyn_owl03_Q,,,貓頭鷹雕像,2
153038,f_katyn_owl04_Q,,,貓頭鷹雕像,2
153039,npc_bramble_root_m,,,佛蘭普的根,2
153040,npc_historian_odel_2,,,史學者(女),2
153041,farm47_sack_01,,,糧食袋,2
153042,farm47_power_01,,,動力機,2
153043,farm47_warehouse_01,,,倉庫入口,2
153044,farm47_chair_01,,,推轎,2
153045,farm47_dryer_01,,,食品乾燥器,2
153046,farm47_dandelion_01,,,盛開的蒲公英,2
153048,farm47_circle_02,,,破裂的魔法陣,2
153049,farm47_wing_01,,,女神像的翅膀,2
153050,farm47_goddess_head_01,,,女神像的頭,2
153051,rokas_Shnayim,,,NPC虛那印,2
153053,npc_zachariel_head_03,,,王陵碑石03(藍),2
153054,siauliai_grass_1_blue,,,葉子寬大的藤蔓_藍,2
153055,rokas_pots,,,小的甕,2
153056,cart_empty_obb,,,空的推車_有衝突Box,2
153057,LOST_PAPER_2,,,掉落的紙張_嘩啦,2
153058,npc_bramble_root_s,,,佛蘭普的根,2
153059,closing_device_m,,,封鎖裝置,2
153060,pillarobb_crystal_Q,,,黑色水晶,2
153061,npc_rokas_5_HE,,,峽谷地帶裝置 4,2
153062,d_under69_obj,,,噴水池,2
153063,firetower_device_01_Q,,,魔力安定化裝置,2
153064,Firetower_Offense_Q,,,魔氣淨化裝置,2
153065,firetower_valve_Q,,,魔力閥門,2
153067,npc_thorn_flower_yellow,,,明亮針刺花,2
153068,npc_thorn_bigflower_yellow,,,大型明亮針刺花,2
153069,Link_stone_small,,,交感魔法石,2
153070,bube_flag1_Q,,,布貝族旗幟,2
153090,house1,,,家,2
153091,npc_goddess_Laima_prison,,,被監禁的拉伊瑪,2
153092,npc_giltine_weapon,,,拿著武器的吉特涅,2
153093,f_3cmlake_bigleaf,,,湖泊葉片,2
153094,gargoyle_statue,,,滴水嘴怪石像,2
153095,f_bracken_63_3_elt,,,電梯,2
153096,GuildHouseObject,,,,2
153097,d_abbey_64_1_handle,,,把手,2
153098,d_abbey_64_1_sack,,,布袋,2
153099,d_abbey_64_1_wood,,,木板,2
153100,d_abbey_64_1_box,,,箱子,2
153101,Firetower_GateOpen_Q,,,魔法師之塔關口,2
153102,d_abbey_64_1_elt2,,,諾巴哈電梯,2
153103,PrisonWire,,,鐵絲網,2
153104,PrisonWire2,,,鐵絲網2,2
153105,npc_orb1_Q,,,晶球,2
153106,thorn_rock_Q,,,岩石(有obstarcle的版本),2
153107,f_bracken_63_1_elt,,,庫魯森林電梯,2
153108,npc_f_bracken_63_1_flume,,,水果船2,2
153109,orsha_m_3,,,歐勒夏居民男3,2
153110,orsha_m_4,,,歐勒夏居民男4,2
153111,orsha_f_3,,,歐勒夏居民女3,2
153112,f_bracken_63_2_elt,,,克尼多斯森林纜車,2
153113,d_abbey_64_2_elt,,,諾巴哈別館電梯,2
153114,d_abbey_64_3_elt,,,諾巴哈本院電梯,2
153115,npc_big_bracken,,,巨大蕨葉,2
153116,npc_bracken,,,蕨葉,2
153117,npc_gate,,,倉庫門,2
153118,incomplete_kruvina,,,不完整的克魯比那,2
153119,npc_roze,,,羅潔,2
153120,suspicious_wizard,,,謎樣魔法師,2
153121,npc_orsha_soldier_bugle_m,,,歐勒夏號角士兵,2
153122,orsha_wood1,,,歐勒夏之樹1,2
153123,orsha_wood2,,,歐勒夏之樹2,2
153124,orsha_wood3,,,歐勒夏之樹3,2
153125,orsha_wood4,,,歐勒夏之樹4,2
153126,orsha_wood5,,,歐勒夏之樹5,2
153127,fedimian_bridge,,,佩迪米安之橋,2
153128,sheepdog_black,,,拉舒,2
153129,d_castle_67_1_elt,,,城堡電梯1,2
153130,d_castle_67_2_elt,,,城堡電梯2,2
153131,alchemist_table_1,,,鍊金術欄位1,2
153132,alchemist_table_2,,,鍊金術欄位2,2
153133,workdesk_02,,,工作台,2
153134,pilgrim_shrine2,,,凱那魯碑石,2
153135,d_underfortress_68_2_elt,,,西卡里歐斯移動裝置,2
153136,3cm_bucket_stuff_red,,,被污染的水桶,2
153137,firetower_valve_02,,,保護膜裝置,2
153138,Firetower_Defense_Q,,,魔法師之塔防守,2
153139,npc_PremierEminent,,,普利米歐艾米諾特,2
153142,npc_nun_1,,,修女 1,2
153143,npc_nun_2,,,修女 2,2
153144,npc_kupole_3_3D,,,奎波爾3_3D,2
153145,coral_stuff03,,,藍珊瑚,2
153146,coral_stuff04,,,珊瑚推車,2
153147,coral_stuff05,,,紅珊瑚,2
153148,npc_table_WIZ,,,法師杜爾勒斯,2
153149,Stone04,,,石頭,2
153150,npc_pollution_altar_s,,,被汙染的祭壇,2
