$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR,Type
41452,ExplosionTrap,5,怪物,0,0,6,icon_item_nothing,1,,"[{""Map"": 1751, ""Population"": 6, ""TimeRespawn"": 60.0}, {""Map"": 2511, ""Population"": 2, ""TimeRespawn"": 60.0}]",爆發陷阱,,2,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
41453,Scarecrow_skill,5,怪物,0,0,6,icon_item_nothing,1,,,稻草人,,2,0,32,21,32,21,1,1,0,2,5,1,1,9999,9999,2,1,105,2,26,2,2,0
45000,Armedtortoise2,5,怪物,64,49,6,icon_item_nothing,1,,,自走炮大龜殼,,2,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
45001,Armedtortoise,5,怪物,64,49,6,icon_item_nothing,1,,,自走炮龜殼,,2,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
45003,Decadence_sorcerer,5,怪物,64,49,6,icon_item_nothing,1,,,男叛教者(3D),,2,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
45004,Decadence_sorcereress,5,怪物,64,49,6,icon_item_nothing,1,,,女叛教者(3D),,2,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
45090,boss_Abomination,3,一開始被認為是魔法製造失誤或副作用創造出來的，日後甚至有人惡意說是魔法師或魔族故意賦予他生命的。,120,93,0,boss_abomination,1,,,鐵甲殘魔,1,0,3,102,68,67,45,1,1,0,1,3,1,3,125,67,1,1,689,4,39,3,1,0
45095,HighBube_Fighter,3,怪物,96,74,4,icon_item_nothing,1,,,高階布貝鬥士,0,2,2,43,28,78,52,1,0,0,2,7,1,0,63,95,3,1,147,1,13,1,3,0
45096,wiz_f_cape_blue,5,怪物,64,49,6,icon_item_nothing,1,,,怪物法師,,2,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
45100,Turret_sample,5,怪物,64,49,6,icon_item_nothing,1,,,砲台(臨時),,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
45110,RootCrystal_a,1,怪物,0,0,1,mon_rootcrystal_01,1,,"[{""Map"": 1180, ""Population"": 14, ""TimeRespawn"": 60.0}, {""Map"": 3770, ""Population"": 16, ""TimeRespawn"": 10.0}, {""Map"": 3780, ""Population"": 23, ""TimeRespawn"": 10.0}]",樹根水晶,5,3,1,34,23,40,26,1,1,0,3,3,2,1,93,50,1,0,131,1,13,1,3,0
45111,RootCrystal_b,1,怪物,0,0,1,mon_rootcrystal_01,1,,,樹根水晶,5,3,1,34,23,40,26,1,1,0,3,3,2,1,93,50,1,0,131,1,13,1,3,0
45132,rootcrystal_01,1,怪物,0,0,1,mon_rootcrystal_01,1,,"[{""Map"": 1021, ""Population"": 12, ""TimeRespawn"": 30.0}, {""Map"": 1032, ""Population"": 17, ""TimeRespawn"": 30.0}, {""Map"": 1041, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 1051, ""Population"": 15, ""TimeRespawn"": 80.0}, {""Map"": 1061, ""Population"": 30, ""TimeRespawn"": 60.0}, {""Map"": 1071, ""Population"": 13, ""TimeRespawn"": 60.0}, {""Map"": 2081, ""Population"": 13, ""TimeRespawn"": 60.0}, {""Map"": 2082, ""Population"": 13, ""TimeRespawn"": 60.0}, {""Map"": 2083, ""Population"": 13, ""TimeRespawn"": 60.0}, {""Map"": 2084, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 2085, ""Population"": 15, ""TimeRespawn"": 30.0}, {""Map"": 2086, ""Population"": 20, ""TimeRespawn"": 30.0}, {""Map"": 2087, ""Population"": 15, ""TimeRespawn"": 30.0}, {""Map"": 2088, ""Population"": 12, ""TimeRespawn"": 30.0}, {""Map"": 2089, ""Population"": 11, ""TimeRespawn"": 30.0}, {""Map"": 2090, ""Population"": 12, ""TimeRespawn"": 30.0}, {""Map"": 2091, ""Population"": 11, ""TimeRespawn"": 30.0}, {""Map"": 1091, ""Population"": 10, ""TimeRespawn"": 20.0}, {""Map"": 1101, ""Population"": 2, ""TimeRespawn"": 5.0}, {""Map"": 1111, ""Population"": 25, ""TimeRespawn"": 30.0}, {""Map"": 1122, ""Population"": 25, ""TimeRespawn"": 25.0}, {""Map"": 1162, ""Population"": 25, ""TimeRespawn"": 25.0}, {""Map"": 1171, ""Population"": 20, ""TimeRespawn"": 20.0}, {""Map"": 1191, ""Population"": 21, ""TimeRespawn"": 60.0}, {""Map"": 1201, ""Population"": 23, ""TimeRespawn"": 30.0}, {""Map"": 1211, ""Population"": 15, ""TimeRespawn"": 30.0}, {""Map"": 1221, ""Population"": 15, ""TimeRespawn"": 30.0}, {""Map"": 1231, ""Population"": 10, ""TimeRespawn"": 15.0}, {""Map"": 1241, ""Population"": 10, ""TimeRespawn"": 15.0}, {""Map"": 1381, ""Population"": 28, ""TimeRespawn"": 5.0}, {""Map"": 1391, ""Population"": 13, ""TimeRespawn"": 30.0}, {""Map"": 1411, ""Population"": 11, ""TimeRespawn"": 30.0}, {""Map"": 1421, ""Population"": 5, ""TimeRespawn"": 60.0}, {""Map"": 1431, ""Population"": 18, ""TimeRespawn"": 60.0}, {""Map"": 1441, ""Population"": 17, ""TimeRespawn"": 30.0}, {""Map"": 1451, ""Population"": 23, ""TimeRespawn"": 60.0}, {""Map"": 1461, ""Population"": 9, ""TimeRespawn"": 30.0}, {""Map"": 1471, ""Population"": 10, ""TimeRespawn"": 30.0}, {""Map"": 1481, ""Population"": 10, ""TimeRespawn"": 30.0}, {""Map"": 1491, ""Population"": 11, ""TimeRespawn"": 30.0}, {""Map"": 1501, ""Population"": 12, ""TimeRespawn"": 30.0}, {""Map"": 1511, ""Population"": 14, ""TimeRespawn"": 5.0}, {""Map"": 1521, ""Population"": 5, ""TimeRespawn"": 5.0}, {""Map"": 1551, ""Population"": 8, ""TimeRespawn"": 5.0}, {""Map"": 1561, ""Population"": 14, ""TimeRespawn"": 5.0}, {""Map"": 1571, ""Population"": 10, ""TimeRespawn"": 5.0}, {""Map"": 1172, ""Population"": 13, ""TimeRespawn"": 30.0}, {""Map"": 1173, ""Population"": 12, ""TimeRespawn"": 30.0}, {""Map"": 1174, ""Population"": 14, ""TimeRespawn"": 30.0}, {""Map"": 1175, ""Population"": 16, ""TimeRespawn"": 30.0}, {""Map"": 1176, ""Population"": 26, ""TimeRespawn"": 60.0}, {""Map"": 2441, ""Population"": 12, ""TimeRespawn"": 5.0}, {""Map"": 2471, ""Population"": 16, ""TimeRespawn"": 5.0}, {""Map"": 1641, ""Population"": 15, ""TimeRespawn"": 20.0}, {""Map"": 1651, ""Population"": 15, ""TimeRespawn"": 20.0}, {""Map"": 1661, ""Population"": 15, ""TimeRespawn"": 20.0}, {""Map"": 1681, ""Population"": 15, ""TimeRespawn"": 20.0}, {""Map"": 1691, ""Population"": 15, ""TimeRespawn"": 20.0}, {""Map"": 1791, ""Population"": 30, ""TimeRespawn"": 60.0}, {""Map"": 1881, ""Population"": 14, ""TimeRespawn"": 30.0}, {""Map"": 1891, ""Population"": 15, ""TimeRespawn"": 30.0}, {""Map"": 1991, ""Population"": 17, ""TimeRespawn"": 5.0}, {""Map"": 1992, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 1993, ""Population"": 35, ""TimeRespawn"": 25.0}, {""Map"": 1994, ""Population"": 35, ""TimeRespawn"": 25.0}, {""Map"": 1995, ""Population"": 35, ""TimeRespawn"": 25.0}, {""Map"": 2300, ""Population"": 12, ""TimeRespawn"": 5.0}, {""Map"": 2301, ""Population"": 12, ""TimeRespawn"": 5.0}, {""Map"": 2302, ""Population"": 10, ""TimeRespawn"": 5.0}, {""Map"": 2501, ""Population"": 10, ""TimeRespawn"": 60.0}, {""Map"": 2511, ""Population"": 9, ""TimeRespawn"": 5.0}, {""Map"": 2521, ""Population"": 12, ""TimeRespawn"": 5.0}, {""Map"": 2531, ""Population"": 11, ""TimeRespawn"": 5.0}, {""Map"": 2551, ""Population"": 15, ""TimeRespawn"": 5.0}, {""Map"": 1131, ""Population"": 20, ""TimeRespawn"": 30.0}, {""Map"": 1542, ""Population"": 10, ""TimeRespawn"": 30.0}, {""Map"": 1543, ""Population"": 9, ""TimeRespawn"": 30.0}, {""Map"": 1544, ""Population"": 8, ""TimeRespawn"": 30.0}, {""Map"": 501, ""Population"": 1, ""TimeRespawn"": 15.0}, {""Map"": 509, ""Population"": 1, ""TimeRespawn"": 15.0}, {""Map"": 511, ""Population"": 15, ""TimeRespawn"": 15.0}, {""Map"": 3040, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3050, ""Population"": 14, ""TimeRespawn"": 60.0}, {""Map"": 3060, ""Population"": 12, ""TimeRespawn"": 60.0}, {""Map"": 3070, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3100, ""Population"": 12, ""TimeRespawn"": 60.0}, {""Map"": 3110, ""Population"": 10, ""TimeRespawn"": 60.0}, {""Map"": 3120, ""Population"": 18, ""TimeRespawn"": 60.0}, {""Map"": 3130, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3140, ""Population"": 14, ""TimeRespawn"": 60.0}, {""Map"": 3150, ""Population"": 17, ""TimeRespawn"": 60.0}, {""Map"": 3160, ""Population"": 21, ""TimeRespawn"": 60.0}, {""Map"": 3230, ""Population"": 25, ""TimeRespawn"": 20.0}, {""Map"": 3240, ""Population"": 25, ""TimeRespawn"": 20.0}, {""Map"": 3250, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 3350, ""Population"": 12, ""TimeRespawn"": 30.0}, {""Map"": 3360, ""Population"": 20, ""TimeRespawn"": 20.0}, {""Map"": 3370, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3380, ""Population"": 20, ""TimeRespawn"": 60.0}, {""Map"": 3390, ""Population"": 12, ""TimeRespawn"": 60.0}, {""Map"": 3400, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3410, ""Population"": 19, ""TimeRespawn"": 60.0}, {""Map"": 3420, ""Population"": 18, ""TimeRespawn"": 60.0}, {""Map"": 3430, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3440, ""Population"": 18, ""TimeRespawn"": 60.0}, {""Map"": 3450, ""Population"": 18, ""TimeRespawn"": 60.0}, {""Map"": 3460, ""Population"": 7, ""TimeRespawn"": 30.0}, {""Map"": 3470, ""Population"": 11, ""TimeRespawn"": 30.0}, {""Map"": 3670, ""Population"": 15, ""TimeRespawn"": 5.0}, {""Map"": 3690, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3730, ""Population"": 30, ""TimeRespawn"": 60.0}, {""Map"": 3740, ""Population"": 30, ""TimeRespawn"": 60.0}, {""Map"": 3750, ""Population"": 30, ""TimeRespawn"": 60.0}, {""Map"": 3760, ""Population"": 18, ""TimeRespawn"": 60.0}, {""Map"": 3840, ""Population"": 14, ""TimeRespawn"": 5.0}, {""Map"": 3910, ""Population"": 25, ""TimeRespawn"": 25.0}, {""Map"": 3920, ""Population"": 25, ""TimeRespawn"": 25.0}, {""Map"": 3930, ""Population"": 25, ""TimeRespawn"": 25.0}, {""Map"": 3960, ""Population"": 29, ""TimeRespawn"": 20.0}, {""Map"": 3970, ""Population"": 31, ""TimeRespawn"": 20.0}, {""Map"": 3980, ""Population"": 22, ""TimeRespawn"": 20.0}, {""Map"": 3990, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 4000, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 4020, ""Population"": 15, ""TimeRespawn"": 5.0}, {""Map"": 4280, ""Population"": 16, ""TimeRespawn"": 60.0}, {""Map"": 4360, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 4780, ""Population"": 25, ""TimeRespawn"": 25.0}]",樹根水晶,5,3,1,34,23,40,26,1,1,0,3,3,2,1,93,50,1,0,131,1,13,1,3,0
45133,rootcrystal_02,1,怪物,0,0,1,mon_rootcrystal_02,1,,"[{""Map"": 1081, ""Population"": 20, ""TimeRespawn"": 5.0}, {""Map"": 1082, ""Population"": 20, ""TimeRespawn"": 5.0}, {""Map"": 1141, ""Population"": 20, ""TimeRespawn"": 5.0}, {""Map"": 1151, ""Population"": 20, ""TimeRespawn"": 5.0}, {""Map"": 2431, ""Population"": 15, ""TimeRespawn"": 5.0}, {""Map"": 1901, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 1911, ""Population"": 1, ""TimeRespawn"": 20.0}, {""Map"": 1921, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 1931, ""Population"": 16, ""TimeRespawn"": 10.0}, {""Map"": 1941, ""Population"": 15, ""TimeRespawn"": 10.0}, {""Map"": 1971, ""Population"": 22, ""TimeRespawn"": 10.0}, {""Map"": 1986, ""Population"": 35, ""TimeRespawn"": 20.0}, {""Map"": 1987, ""Population"": 45, ""TimeRespawn"": 20.0}, {""Map"": 1990, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 3020, ""Population"": 25, ""TimeRespawn"": 20.0}, {""Map"": 3220, ""Population"": 20, ""TimeRespawn"": 20.0}, {""Map"": 3221, ""Population"": 21, ""TimeRespawn"": 20.0}, {""Map"": 3223, ""Population"": 20, ""TimeRespawn"": 20.0}, {""Map"": 3290, ""Population"": 25, ""TimeRespawn"": 30.0}, {""Map"": 4800, ""Population"": 25, ""TimeRespawn"": 25.0}, {""Map"": 4810, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 8000, ""Population"": 17, ""TimeRespawn"": 30.0}, {""Map"": 8010, ""Population"": 20, ""TimeRespawn"": 30.0}, {""Map"": 8020, ""Population"": 20, ""TimeRespawn"": 30.0}]",樹根水晶,5,3,1,34,23,40,26,1,1,0,3,3,2,1,93,50,1,0,131,1,13,1,3,0
45134,rootcrystal_03,1,怪物,0,0,1,mon_rootcrystal_03,1,,"[{""Map"": 1321, ""Population"": 4, ""TimeRespawn"": 5.0}, {""Map"": 1581, ""Population"": 25, ""TimeRespawn"": 5.0}, {""Map"": 1591, ""Population"": 21, ""TimeRespawn"": 60.0}, {""Map"": 1601, ""Population"": 12, ""TimeRespawn"": 60.0}, {""Map"": 1611, ""Population"": 25, ""TimeRespawn"": 60.0}, {""Map"": 1721, ""Population"": 23, ""TimeRespawn"": 20.0}, {""Map"": 1751, ""Population"": 26, ""TimeRespawn"": 30.0}, {""Map"": 1761, ""Population"": 35, ""TimeRespawn"": 30.0}, {""Map"": 1771, ""Population"": 36, ""TimeRespawn"": 60.0}, {""Map"": 1781, ""Population"": 25, ""TimeRespawn"": 60.0}, {""Map"": 1951, ""Population"": 25, ""TimeRespawn"": 10.0}, {""Map"": 1961, ""Population"": 33, ""TimeRespawn"": 10.0}, {""Map"": 1985, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 2101, ""Population"": 14, ""TimeRespawn"": 5.0}, {""Map"": 2121, ""Population"": 12, ""TimeRespawn"": 5.0}, {""Map"": 2131, ""Population"": 13, ""TimeRespawn"": 5.0}, {""Map"": 2141, ""Population"": 11, ""TimeRespawn"": 5.0}, {""Map"": 1631, ""Population"": 25, ""TimeRespawn"": 60.0}, {""Map"": 3170, ""Population"": 30, ""TimeRespawn"": 30.0}, {""Map"": 3180, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3190, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3200, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3210, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3300, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3340, ""Population"": 20, ""TimeRespawn"": 60.0}, {""Map"": 3530, ""Population"": 30, ""TimeRespawn"": 30.0}, {""Map"": 3540, ""Population"": 30, ""TimeRespawn"": 30.0}, {""Map"": 3550, ""Population"": 30, ""TimeRespawn"": 30.0}, {""Map"": 3680, ""Population"": 13, ""TimeRespawn"": 5.0}, {""Map"": 3700, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3710, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3720, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3810, ""Population"": 18, ""TimeRespawn"": 30.0}, {""Map"": 3820, ""Population"": 25, ""TimeRespawn"": 30.0}, {""Map"": 3830, ""Population"": 18, ""TimeRespawn"": 30.0}, {""Map"": 4010, ""Population"": 24, ""TimeRespawn"": 20.0}, {""Map"": 4030, ""Population"": 18, ""TimeRespawn"": 5.0}, {""Map"": 4040, ""Population"": 30, ""TimeRespawn"": 10.0}, {""Map"": 4050, ""Population"": 18, ""TimeRespawn"": 5.0}, {""Map"": 4060, ""Population"": 18, ""TimeRespawn"": 5.0}, {""Map"": 4070, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 4080, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 4090, ""Population"": 14, ""TimeRespawn"": 60.0}, {""Map"": 4100, ""Population"": 13, ""TimeRespawn"": 60.0}, {""Map"": 4730, ""Population"": 20, ""TimeRespawn"": 30.0}, {""Map"": 4840, ""Population"": 25, ""TimeRespawn"": 20.0}, {""Map"": 4980, ""Population"": 30, ""TimeRespawn"": 20.0}]",樹根水晶,5,3,1,34,23,40,26,1,1,0,3,3,2,1,93,50,1,0,131,1,13,1,3,0
45135,rootcrystal_04,1,怪物,0,0,1,mon_rootcrystal_04,1,,"[{""Map"": 1984, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 2051, ""Population"": 19, ""TimeRespawn"": 30.0}, {""Map"": 2061, ""Population"": 34, ""TimeRespawn"": 30.0}, {""Map"": 2071, ""Population"": 22, ""TimeRespawn"": 30.0}, {""Map"": 2561, ""Population"": 50, ""TimeRespawn"": 60.0}, {""Map"": 2571, ""Population"": 40, ""TimeRespawn"": 60.0}, {""Map"": 2581, ""Population"": 40, ""TimeRespawn"": 60.0}, {""Map"": 3080, ""Population"": 20, ""TimeRespawn"": 30.0}, {""Map"": 3090, ""Population"": 20, ""TimeRespawn"": 30.0}, {""Map"": 3330, ""Population"": 30, ""TimeRespawn"": 30.0}, {""Map"": 3480, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3560, ""Population"": 25, ""TimeRespawn"": 30.0}, {""Map"": 3570, ""Population"": 25, ""TimeRespawn"": 30.0}, {""Map"": 3580, ""Population"": 25, ""TimeRespawn"": 30.0}, {""Map"": 3590, ""Population"": 25, ""TimeRespawn"": 30.0}, {""Map"": 3600, ""Population"": 25, ""TimeRespawn"": 30.0}, {""Map"": 3660, ""Population"": 15, ""TimeRespawn"": 30.0}, {""Map"": 3850, ""Population"": 20, ""TimeRespawn"": 30.0}, {""Map"": 3860, ""Population"": 25, ""TimeRespawn"": 30.0}, {""Map"": 4350, ""Population"": 23, ""TimeRespawn"": 20.0}]",樹根水晶,5,3,1,34,23,40,26,1,1,0,3,3,2,1,93,50,1,0,131,1,13,1,3,0
45136,rootcrystal_05,1,怪物,0,0,1,mon_rootcrystal_05,1,,"[{""Map"": 1251, ""Population"": 16, ""TimeRespawn"": 5.0}, {""Map"": 1261, ""Population"": 13, ""TimeRespawn"": 5.0}, {""Map"": 1271, ""Population"": 16, ""TimeRespawn"": 5.0}, {""Map"": 1281, ""Population"": 16, ""TimeRespawn"": 20.0}, {""Map"": 1291, ""Population"": 10, ""TimeRespawn"": 5.0}, {""Map"": 1301, ""Population"": 15, ""TimeRespawn"": 5.0}, {""Map"": 1311, ""Population"": 12, ""TimeRespawn"": 5.0}, {""Map"": 1331, ""Population"": 16, ""TimeRespawn"": 5.0}, {""Map"": 1341, ""Population"": 24, ""TimeRespawn"": 15.0}, {""Map"": 1351, ""Population"": 8, ""TimeRespawn"": 25.0}, {""Map"": 1361, ""Population"": 8, ""TimeRespawn"": 5.0}, {""Map"": 1371, ""Population"": 10, ""TimeRespawn"": 15.0}, {""Map"": 2421, ""Population"": 16, ""TimeRespawn"": 5.0}, {""Map"": 2451, ""Population"": 16, ""TimeRespawn"": 5.0}, {""Map"": 2461, ""Population"": 16, ""TimeRespawn"": 5.0}, {""Map"": 1701, ""Population"": 14, ""TimeRespawn"": 20.0}, {""Map"": 1711, ""Population"": 15, ""TimeRespawn"": 20.0}, {""Map"": 1731, ""Population"": 23, ""TimeRespawn"": 20.0}, {""Map"": 1741, ""Population"": 26, ""TimeRespawn"": 20.0}, {""Map"": 1831, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 1841, ""Population"": 20, ""TimeRespawn"": 60.0}, {""Map"": 1851, ""Population"": 12, ""TimeRespawn"": 60.0}, {""Map"": 1861, ""Population"": 12, ""TimeRespawn"": 60.0}, {""Map"": 1871, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 2111, ""Population"": 13, ""TimeRespawn"": 5.0}, {""Map"": 2481, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 2491, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 2541, ""Population"": 15, ""TimeRespawn"": 30.0}, {""Map"": 1531, ""Population"": 15, ""TimeRespawn"": 30.0}, {""Map"": 1541, ""Population"": 15, ""TimeRespawn"": 5.0}, {""Map"": 3150, ""Population"": 18, ""TimeRespawn"": 60.0}, {""Map"": 3260, ""Population"": 30, ""TimeRespawn"": 30.0}, {""Map"": 3270, ""Population"": 35, ""TimeRespawn"": 30.0}, {""Map"": 3280, ""Population"": 25, ""TimeRespawn"": 30.0}, {""Map"": 3310, ""Population"": 22, ""TimeRespawn"": 30.0}, {""Map"": 3320, ""Population"": 14, ""TimeRespawn"": 60.0}, {""Map"": 3610, ""Population"": 18, ""TimeRespawn"": 30.0}, {""Map"": 3620, ""Population"": 18, ""TimeRespawn"": 30.0}, {""Map"": 3630, ""Population"": 18, ""TimeRespawn"": 30.0}, {""Map"": 3640, ""Population"": 18, ""TimeRespawn"": 30.0}, {""Map"": 3650, ""Population"": 18, ""TimeRespawn"": 30.0}, {""Map"": 4270, ""Population"": 15, ""TimeRespawn"": 30.0}, {""Map"": 4820, ""Population"": 25, ""TimeRespawn"": 25.0}, {""Map"": 4860, ""Population"": 15, ""TimeRespawn"": 30.0}, {""Map"": 4870, ""Population"": 20, ""TimeRespawn"": 30.0}, {""Map"": 4890, ""Population"": 15, ""TimeRespawn"": 20.0}, {""Map"": 4900, ""Population"": 20, ""TimeRespawn"": 20.0}, {""Map"": 4910, ""Population"": 30, ""TimeRespawn"": 20.0}]",樹根水晶,5,3,1,34,23,40,26,1,1,0,3,3,2,1,93,50,1,0,131,1,13,1,3,0
46000,Icewall_Main,5,怪物,0,0,6,icon_item_nothing,1,,,Icewall_Main,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46001,Icewall_1,5,怪物,0,0,6,icon_item_nothing,1,,,冰塊,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46002,Icewall_2,5,怪物,0,0,6,icon_item_nothing,1,,,冰塊,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46003,Icewall_3,5,怪物,0,0,6,icon_item_nothing,1,,,冰塊,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46004,Icepillar_1,5,怪物,0,0,6,icon_item_nothing,1,,,冰柱,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46011,bonfire_1,5,怪物,0,0,6,icon_item_nothing,1,,"[{""Map"": 1122, ""Population"": 2, ""TimeRespawn"": 0.01}, {""Map"": 1231, ""Population"": 3, ""TimeRespawn"": 60.0}, {""Map"": 1261, ""Population"": 5, ""TimeRespawn"": 60.0}, {""Map"": 1301, ""Population"": 1, ""TimeRespawn"": 60.0}, {""Map"": 2421, ""Population"": 1, ""TimeRespawn"": 60.0}, {""Map"": 1691, ""Population"": 9, ""TimeRespawn"": 60.0}, {""Map"": 1761, ""Population"": 2, ""TimeRespawn"": 60.0}, {""Map"": 1781, ""Population"": 7, ""TimeRespawn"": 60.0}, {""Map"": 1991, ""Population"": 1, ""TimeRespawn"": 60.0}, {""Map"": 2141, ""Population"": 1, ""TimeRespawn"": 0.001}, {""Map"": 2511, ""Population"": 1, ""TimeRespawn"": 60.0}, {""Map"": 3260, ""Population"": 1, ""TimeRespawn"": 60.0}, {""Map"": 3740, ""Population"": 3, ""TimeRespawn"": 60.0}]",營火,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46012,mon_mine,5,怪物,0,0,6,icon_item_nothing,1,,,地雷,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46013,pavise,5,怪物,0,0,6,icon_item_nothing,1,,,大盾,,2,0,6,4,6,4,1,1,0,2,5,1,1,3,3,2,1,5105,2,26,2,2,0
46014,subzeroshield,5,怪物,0,0,6,icon_item_nothing,1,,,零度盾牌,,2,0,6,4,6,4,1,1,0,2,5,1,1,3,3,2,1,5105,2,26,2,2,0
46200,Dice1,5,怪物,64,49,6,icon_item_nothing,1,,,骰子,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46201,Dice2,5,怪物,64,49,6,icon_item_nothing,1,,,骰子,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46202,Dice3,5,怪物,64,49,6,icon_item_nothing,1,,,骰子,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46203,Dice4,5,怪物,64,49,6,icon_item_nothing,1,,,骰子,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46204,Dice5,5,怪物,64,49,6,icon_item_nothing,1,,,骰子,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46205,Dice6,5,怪物,64,49,6,icon_item_nothing,1,,,骰子,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46206,Diceani1,5,怪物,64,49,6,icon_item_nothing,1,,,骰子,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46207,Diceani2,5,怪物,64,49,6,icon_item_nothing,1,,,骰子,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46208,Diceani3,5,怪物,64,49,6,icon_item_nothing,1,,,骰子,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46209,Diceani4,5,怪物,64,49,6,icon_item_nothing,1,,,骰子,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46210,Diceani5,5,怪物,64,49,6,icon_item_nothing,1,,,骰子,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
