$ID,$ID_NAME,AnvilATK,AnvilDEF,AnvilPrice,Bonus,Description,Durability,Grade,Icon,Level,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Link_Set,Material,Name,Potential,Price,RequiredClass,RequiredLevel,Sockets,SocketsLimit,Stars,Stat_ATTACK_MAGICAL,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,TimeCoolDown,TimeLifeTime,Tradability,TranscendPrice,Type,TypeAttack,TypeEquipment,Unidentified,UnidentifiedRandom,Weight
114018,DAG04_118,"[66, 132, 198, 264, 330, 468, 546, 624, 702, 780, 990, 1080, 1170, 1260, 1350, 1632, 1734, 1836, 1938, 2040, 2394, 2508, 2622, 2736, 2850, 2964, 3078, 3192, 3306, 3420, 3534, 3648, 3762, 3876, 3990, 4104, 4218, 4332, 4446, 4560]",,"[39754, 57230, 74707, 92184, 109661, 127138, 144619, 162096, 179573, 197050, 268157, 348010, 436594, 533918, 639984, 754786, 878328, 1010611, 1151630, 1301386, 1459886, 1627118, 1803096, 1987805, 2181259, 2383450, 2594376, 2814043, 3042451, 3279595, 3525480, 3780106, 4043462, 4315565, 4596403, 4885982, 5184298, 5491354, 5807146, 6131678]","[[63, 72.0], [60, 437.0], [54, 75.0], [70, ""\u7576\u653b\u64ca\u7522\u751f\u66b4\u64ca\u6642\uff0c\u6703\u5c0d\u6575\u4eba\u65bd\u5c55\u5370\u8a18\u3002""], [70, """"], [70, ""\u5370\u8a18""], [70, ""\u9677\u5165\u8a72Debuff\u7684\u6575\u4eba15\u79d2\u5167\u5c31\u7b97\u96b1\u8eab\u4e5f\u6703\u88ab\u6575\u4eba\u770b\u898b\u3002""]]",儘管在斯基亞克爾立斯之力的影響下讓地盤變得不穩定，但白鴉長眠地仍能支撐住的理由是在這些龜裂中發現的礦物，利用未知的金屬所打造的這把短劍能照亮黑暗。,50,4,icon_item_dagger_skiaclipse,400,,[642948],,,,,[50042],,5,斯基亞克爾立斯匕首,8,0,TTTTT,400,0,3,10,0,4375,3958,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 7, 9, 13, 17, 23, 35]",24,7,15,False,False,70.0
114019,DAG04_119,"[66, 132, 198, 264, 330, 468, 546, 624, 702, 780, 990, 1080, 1170, 1260, 1350, 1632, 1734, 1836, 1938, 2040, 2394, 2508, 2622, 2736, 2850, 2964, 3078, 3192, 3306, 3420, 3534, 3648, 3762, 3876, 3990, 4104, 4218, 4332, 4446, 4560]",,"[39754, 57230, 74707, 92184, 109661, 127138, 144619, 162096, 179573, 197050, 268157, 348010, 436594, 533918, 639984, 754786, 878328, 1010611, 1151630, 1301386, 1459886, 1627118, 1803096, 1987805, 2181259, 2383450, 2594376, 2814043, 3042451, 3279595, 3525480, 3780106, 4043462, 4315565, 4596403, 4885982, 5184298, 5491354, 5807146, 6131678]","[[60, 874.0], [1, 72.0], [70, """"], [70, """"], [70, ""\u589e\u5e45""], [70, ""\u54c8\u5e0c\u4ec0\u66b4\u64ca\u50b7\u5bb3\u589e\u52a0\u6578\u503c\u6bcf\u6280\u80fd\u7b49\u7d1a\u5957\u75283%""]]",將斯基亞克爾立斯的力量放在暗殺裝備上是否可以的問題現在還是很有爭議。{nl}根據暗殺者的綱紀，一直到刀刃放在目標的脖子之前為止，不能給予威脅，不只如此，選擇短刀的理由是因為不能夠失敗。,50,4,icon_item_dagger_skiaclipse,400,,[642948],,,,,[50053],,5,斯基亞克爾立斯匕首,8,0,TTTTT,400,0,3,10,0,4375,3958,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 7, 9, 13, 17, 23, 35]",24,7,15,False,False,70.0
115101,DAG05_101,"[73, 148, 223, 298, 373, 528, 615, 703, 790, 880, 1115, 1218, 1318, 1420, 1523, 1840, 1955, 2070, 2185, 2300, 2698, 2825, 2955, 3083, 3213, 3340, 3468, 3598, 3725, 3855, 3983, 4110, 4240, 4368, 4498, 4625, 4753, 4883, 5010, 5140]",,"[41916, 60077, 78232, 96393, 114554, 132709, 150870, 169030, 187186, 205346, 279384, 362499, 454692, 555968, 666322, 785753, 914267, 1051859, 1198529, 1354282, 1519112, 1693020, 1876011, 2068080, 2269226, 2479456, 2698763, 2927148, 3164616, 3411162, 3666790, 3931491, 4205275, 4488142, 4780082, 5081104, 5391210, 5710393, 6038654, 6375992]",,有些人主張刀刃的部分並不是金屬而是龍骨所製成的，但龍骨並不是常見的材料，因此無法確認。,50,0,icon_item_dagger_velcofer,360,,,,,,,,,5,貝爾庫波匕首,14,0,TTTTT,360,0,3,10,0,5045,4565,0,0,0.0,0.0,TTTT,"[2, 2, 3, 5, 7, 9, 14, 18, 24, 37]",24,7,15,False,False,100.0
115102,DAG05_102,"[73, 148, 223, 298, 373, 528, 615, 703, 790, 880, 1115, 1218, 1318, 1420, 1523, 1840, 1955, 2070, 2185, 2300, 2698, 2825, 2955, 3083, 3213, 3340, 3468, 3598, 3725, 3855, 3983, 4110, 4240, 4368, 4498, 4625, 4753, 4883, 5010, 5140]",,"[41916, 60077, 78232, 96393, 114554, 132709, 150870, 169030, 187186, 205346, 279384, 362499, 454692, 555968, 666322, 785753, 914267, 1051859, 1198529, 1354282, 1519112, 1693020, 1876011, 2068080, 2269226, 2479456, 2698763, 2927148, 3164616, 3411162, 3666790, 3931491, 4205275, 4488142, 4780082, 5081104, 5391210, 5710393, 6038654, 6375992]",,有些人主張刀刃的部分並不是金屬而是龍骨所製成的，但龍骨並不是常見的材料，因此無法確認。,50,0,icon_item_dagger_velcofer,360,,[642916],,,,,,,5,貝爾庫波匕首,14,0,TTTTT,360,0,3,10,0,5045,4565,0,0,0.0,0.0,FFFF,"[2, 2, 3, 5, 7, 9, 14, 18, 24, 37]",24,7,15,False,False,100.0
115103,DAG05_103,"[83, 165, 248, 330, 413, 585, 683, 780, 878, 975, 1238, 1350, 1463, 1575, 1688, 2040, 2168, 2295, 2423, 2550, 2993, 3135, 3278, 3420, 3563, 3705, 3848, 3990, 4133, 4275, 4418, 4560, 4703, 4845, 4988, 5130, 5273, 5415, 5558, 5700]",,"[46379, 66769, 87158, 107548, 127938, 148327, 168722, 189112, 209502, 229891, 312850, 406011, 509359, 622905, 746648, 880583, 1024716, 1179046, 1343569, 1518283, 1703201, 1898305, 2103612, 2319106, 2544802, 2780691, 3026772, 3283050, 3549526, 3826194, 4113060, 4410123, 4717373, 5034826, 5362470, 5700313, 6048347, 6406579, 6775003, 7153625]",,刻在中間的裝飾就好像怪物的眼睛一樣，這是這把匕首的標誌。,50,0,dagger_eye_yellow,400,,,,,,,,,5,賽必諾斯雷格巴匕首,8,0,TTTTT,400,0,3,10,0,5599,5066,0,0,0.0,0.0,TFTT,"[2, 2, 4, 6, 7, 10, 15, 19, 25, 39]",24,7,15,False,True,70.0
115104,DAG05_104,"[83, 165, 248, 330, 413, 585, 683, 780, 878, 975, 1238, 1350, 1463, 1575, 1688, 2040, 2168, 2295, 2423, 2550, 2993, 3135, 3278, 3420, 3563, 3705, 3848, 3990, 4133, 4275, 4418, 4560, 4703, 4845, 4988, 5130, 5273, 5415, 5558, 5700]",,"[46379, 66769, 87158, 107548, 127938, 148327, 168722, 189112, 209502, 229891, 312850, 406011, 509359, 622905, 746648, 880583, 1024716, 1179046, 1343569, 1518283, 1703201, 1898305, 2103612, 2319106, 2544802, 2780691, 3026772, 3283050, 3549526, 3826194, 4113060, 4410123, 4717373, 5034826, 5362470, 5700313, 6048347, 6406579, 6775003, 7153625]",,儘管在斯基亞克爾立斯之力的影響下讓地盤變得不穩定，但白鴉長眠地仍能支撐住的理由是在這些龜裂中發現的礦物，利用未知的金屬所打造的這把短劍能照亮黑暗。,50,0,icon_item_dagger_skiaclipse,400,,[642949],,,,,,,5,斯基亞克爾立斯 · 巴勒那匕首,11,0,TTTTT,400,0,3,10,0,5599,5066,0,0,0.0,0.0,TFTT,"[2, 2, 4, 6, 7, 10, 15, 19, 25, 39]",24,7,15,False,False,70.0
121101,TSW01_101,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45]",,"[3636, 3654, 3672, 3690, 3708, 3726, 3744, 3762, 3780, 3798, 4770, 5749, 6739, 7740, 8748, 9763, 10789, 11826, 12870, 13921, 14983, 16056, 17136, 18223, 19321, 20430, 21546, 22669, 23803, 24948, 26100, 27259, 28429, 29610, 30798, 31993, 33199, 34416, 35640, 36871]",,預計刪除,38,2,icon_item_sword_18,1,,,,,,,,,5,預計刪除,3,170,FFFTF,1,0,1,1,0,45,36,0,0,0.0,0.0,TTTT,"[1, 1, 2, 2, 3, 3, 4, 4, 5, 5]",26,8,34,False,False,200.0
121102,TSW01_102,"[2, 4, 6, 8, 11, 14, 16, 19, 21, 24, 29, 31, 34, 37, 39, 46, 48, 51, 54, 57, 65, 68, 71, 74, 77, 80, 83, 86, 89, 93, 96, 99, 102, 105, 108, 111, 114, 117, 120, 124]",,"[4306, 4658, 5015, 5368, 5720, 6077, 6430, 6782, 7139, 7492, 9806, 12301, 14969, 17816, 20840, 24041, 27421, 30974, 34708, 38614, 42700, 46966, 51404, 56020, 60815, 65786, 70931, 76259, 81760, 87437, 93294, 99328, 105534, 111920, 118487, 125226, 132145, 139237, 146509, 153958]",,某些匠人和劍士稱這把劍叫混合樣式的雙手基本劍，因為自我安慰還挺重要的。,42,2,icon_item_sword_18,15,,,,,,,,,5,鄧凱爾混種劍,1,921,FFFTF,15,0,1,2,0,169,139,0,0,0.0,0.0,TTTT,"[1, 1, 2, 3, 4, 4, 5, 6, 7, 8]",26,8,34,False,False,200.0
121103,TSW01_103,"[2, 4, 6, 8, 11, 14, 16, 19, 21, 24, 29, 31, 34, 37, 39, 46, 48, 51, 54, 57, 65, 68, 71, 74, 77, 80, 83, 86, 89, 93, 96, 99, 102, 105, 108, 111, 114, 117, 120, 124]",,"[4306, 4658, 5015, 5368, 5720, 6077, 6430, 6782, 7139, 7492, 9806, 12301, 14969, 17816, 20840, 24041, 27421, 30974, 34708, 38614, 42700, 46966, 51404, 56020, 60815, 65786, 70931, 76259, 81760, 87437, 93294, 99328, 105534, 111920, 118487, 125226, 132145, 139237, 146509, 153958]",,如果習慣雙手劍，如水波紋般的劍刃是可以造成巨大傷害的設計。,42,2,icon_item_sword_19,15,,,,,,,,,5,水波紋劍,4,921,FFFTF,15,0,2,2,0,169,139,0,0,0.0,0.0,TTTT,"[1, 1, 2, 3, 4, 4, 5, 6, 7, 8]",26,8,34,False,False,200.0
121104,TSW01_104,"[4, 8, 12, 16, 21, 28, 33, 38, 43, 48, 59, 64, 70, 75, 81, 96, 102, 108, 114, 120, 138, 145, 151, 158, 165, 171, 178, 184, 191, 198, 204, 211, 217, 224, 231, 237, 244, 250, 257, 264]",,"[5681, 6721, 7762, 8806, 9846, 10886, 11927, 12971, 14011, 15052, 20117, 25700, 31810, 38434, 45583, 53251, 61438, 70146, 79376, 89129, 99400, 110189, 121500, 133333, 145688, 158562, 171958, 185872, 200308, 215262, 230742, 246737, 263257, 280296, 297853, 315932, 334534, 353657, 373298, 393458]",,適當長度的野太刀會令砍擊威力增強並支配和敵人的間距。,46,2,icon_item_sword_20,40,,,,,,,,,5,野太刀,4,1164,FFFTF,40,0,2,3,0,392,321,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 4, 5, 7, 8, 10, 12]",26,8,34,False,False,230.0
121105,TSW01_105,"[4, 8, 12, 16, 21, 28, 33, 38, 43, 48, 59, 64, 70, 75, 81, 96, 102, 108, 114, 120, 138, 145, 151, 158, 165, 171, 178, 184, 191, 198, 204, 211, 217, 224, 231, 237, 244, 250, 257, 264]",,"[5681, 6721, 7762, 8806, 9846, 10886, 11927, 12971, 14011, 15052, 20117, 25700, 31810, 38434, 45583, 53251, 61438, 70146, 79376, 89129, 99400, 110189, 121500, 133333, 145688, 158562, 171958, 185872, 200308, 215262, 230742, 246737, 263257, 280296, 297853, 315932, 334534, 353657, 373298, 393458]",,我們王國的雙手斬劍製作時很重視重量和威力。,42,2,icon_item_sword_21,40,[642130],,,,,,,,5,雙手斬劍,4,2419,FFFTF,40,0,2,3,0,392,321,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 4, 5, 7, 8, 10, 12]",26,8,34,False,False,230.0
121106,TSW01_106,"[4, 8, 12, 16, 21, 28, 33, 38, 43, 48, 59, 64, 70, 75, 81, 96, 102, 108, 114, 120, 138, 145, 151, 158, 165, 171, 178, 184, 191, 198, 204, 211, 217, 224, 231, 237, 244, 250, 257, 264]",,"[5681, 6721, 7762, 8806, 9846, 10886, 11927, 12971, 14011, 15052, 20117, 25700, 31810, 38434, 45583, 53251, 61438, 70146, 79376, 89129, 99400, 110189, 121500, 133333, 145688, 158562, 171958, 185872, 200308, 215262, 230742, 246737, 263257, 280296, 297853, 315932, 334534, 353657, 373298, 393458]",,扇形模樣的劍尾令威力增加，可以運用各種技能的劍。,40,2,icon_item_colossus,40,"[642038, 642133]",,,,,[11011],,,5,巨劍,5,2419,FFFTF,40,0,2,3,0,392,321,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 4, 5, 7, 8, 10, 12]",26,8,34,False,False,200.0
121107,TSW01_107,"[4, 8, 12, 16, 21, 28, 33, 38, 43, 48, 59, 64, 70, 75, 81, 96, 102, 108, 114, 120, 138, 145, 151, 158, 165, 171, 178, 184, 191, 198, 204, 211, 217, 224, 231, 237, 244, 250, 257, 264]",,"[5681, 6721, 7762, 8806, 9846, 10886, 11927, 12971, 14011, 15052, 20117, 25700, 31810, 38434, 45583, 53251, 61438, 70146, 79376, 89129, 99400, 110189, 121500, 133333, 145688, 158562, 171958, 185872, 200308, 215262, 230742, 246737, 263257, 280296, 297853, 315932, 334534, 353657, 373298, 393458]",,比較起來愛用這把劍的劍士地位比較高。,42,2,icon_item_caliburn,40,,,,,,,[11006],,5,黃金劍,5,2419,FFFTF,40,0,2,3,0,392,321,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 4, 5, 7, 8, 10, 12]",26,8,34,False,False,200.0
121108,TSW01_108,"[7, 14, 21, 28, 35, 48, 56, 65, 73, 81, 101, 111, 120, 129, 138, 166, 176, 186, 197, 207, 241, 253, 264, 276, 287, 299, 310, 322, 333, 345, 356, 368, 379, 391, 402, 414, 425, 437, 448, 460]",,"[7754, 9835, 11912, 13993, 16070, 18151, 20228, 22309, 24386, 26467, 35683, 45936, 57233, 69566, 82940, 97351, 112806, 129298, 146830, 165398, 185011, 205661, 227351, 250078, 273845, 298652, 324500, 351389, 379314, 408280, 438286, 469328, 501412, 534535, 568699, 603900, 640145, 677423, 715745, 755104]",,和乍看之下不同，這是把兩刃劍，是追求實戰的劍士愛用的劍。,42,2,icon_item_quaddara,75,"[642054, 642141]",,,,,,,,5,波斯劍,5,4323,FFFTF,75,0,2,4,0,704,576,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 5, 6, 9, 10, 13, 17]",26,8,34,False,False,230.0
121109,TSW01_109,"[4, 8, 12, 16, 21, 28, 33, 38, 43, 48, 59, 64, 70, 75, 81, 96, 102, 108, 114, 120, 138, 145, 151, 158, 165, 171, 178, 184, 191, 198, 204, 211, 217, 224, 231, 237, 244, 250, 257, 264]",,"[5681, 6721, 7762, 8806, 9846, 10886, 11927, 12971, 14011, 15052, 20117, 25700, 31810, 38434, 45583, 53251, 61438, 70146, 79376, 89129, 99400, 110189, 121500, 133333, 145688, 158562, 171958, 185872, 200308, 215262, 230742, 246737, 263257, 280296, 297853, 315932, 334534, 353657, 373298, 393458]",,利用劍尾的設計，可以對敵人進行刺擊的動作。,42,2,icon_item_sword_21,40,,,,,,,,,5,輕巧雙手斬劍,5,2419,FFFTF,40,0,2,3,0,392,321,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 4, 5, 7, 8, 10, 12]",26,8,34,False,False,230.0
121110,TSW01_110,"[4, 8, 12, 16, 21, 28, 33, 38, 43, 48, 59, 64, 70, 75, 81, 96, 102, 108, 114, 120, 138, 145, 151, 158, 165, 171, 178, 184, 191, 198, 204, 211, 217, 224, 231, 237, 244, 250, 257, 264]",,"[5681, 6721, 7762, 8806, 9846, 10886, 11927, 12971, 14011, 15052, 20117, 25700, 31810, 38434, 45583, 53251, 61438, 70146, 79376, 89129, 99400, 110189, 121500, 133333, 145688, 158562, 171958, 185872, 200308, 215262, 230742, 246737, 263257, 280296, 297853, 315932, 334534, 353657, 373298, 393458]",,扇形模樣的劍尾令威力增加，可以運用各種技能的劍。,40,2,icon_item_colossus,40,,,,,,,,,5,老舊巨劍,5,2419,FFFTF,40,0,2,3,0,392,321,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 4, 5, 7, 8, 10, 12]",26,8,34,False,False,200.0
121111,TSW01_111,"[7, 14, 21, 28, 35, 48, 56, 65, 73, 81, 101, 111, 120, 129, 138, 166, 176, 186, 197, 207, 241, 253, 264, 276, 287, 299, 310, 322, 333, 345, 356, 368, 379, 391, 402, 414, 425, 437, 448, 460]",,"[7754, 9835, 11912, 13993, 16070, 18151, 20228, 22309, 24386, 26467, 35683, 45936, 57233, 69566, 82940, 97351, 112806, 129298, 146830, 165398, 185011, 205661, 227351, 250078, 273845, 298652, 324500, 351389, 379314, 408280, 438286, 469328, 501412, 534535, 568699, 603900, 640145, 677423, 715745, 755104]",,聽說偉大的露克立斯在初期也很愛用這把刀。,46,2,icon_item_ilwoon,75,,,,,,,[11008],,5,霸刀,6,4323,FFFTF,75,0,2,4,0,704,576,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 5, 6, 9, 10, 13, 17]",26,8,34,False,False,260.0
121112,TSW01_112,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45]",,"[3636, 3654, 3672, 3690, 3708, 3726, 3744, 3762, 3780, 3798, 4770, 5749, 6739, 7740, 8748, 9763, 10789, 11826, 12870, 13921, 14983, 16056, 17136, 18223, 19321, 20430, 21546, 22669, 23803, 24948, 26100, 27259, 28429, 29610, 30798, 31993, 33199, 34416, 35640, 36871]",,預計刪除,38,2,icon_item_sword_18,1,,,,,,,,,5,預計刪除,3,393,FFFTF,1,0,1,1,0,45,36,0,0,0.0,0.0,TTTT,"[1, 1, 2, 2, 3, 3, 4, 4, 5, 5]",26,8,34,False,False,200.0
121113,TSW01_113,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45]",,"[3636, 3654, 3672, 3690, 3708, 3726, 3744, 3762, 3780, 3798, 4770, 5749, 6739, 7740, 8748, 9763, 10789, 11826, 12870, 13921, 14983, 16056, 17136, 18223, 19321, 20430, 21546, 22669, 23803, 24948, 26100, 27259, 28429, 29610, 30798, 31993, 33199, 34416, 35640, 36871]",,某些匠人和劍士稱這把劍叫混合樣式的雙手基本劍，因為自我安慰還挺重要的。,38,2,icon_item_sword_18,1,,,,,,,,,5,練習用混種劍,3,921,FFFTF,1,0,1,1,0,45,36,0,0,0.0,0.0,TTTT,"[1, 1, 2, 2, 3, 3, 4, 4, 5, 5]",26,8,34,False,False,210.0
121114,TSW01_114,"[2, 4, 6, 8, 11, 14, 16, 19, 21, 24, 29, 31, 34, 37, 39, 46, 48, 51, 54, 57, 65, 68, 71, 74, 77, 80, 83, 86, 89, 93, 96, 99, 102, 105, 108, 111, 114, 117, 120, 124]",,"[4306, 4658, 5015, 5368, 5720, 6077, 6430, 6782, 7139, 7492, 9806, 12301, 14969, 17816, 20840, 24041, 27421, 30974, 34708, 38614, 42700, 46966, 51404, 56020, 60815, 65786, 70931, 76259, 81760, 87437, 93294, 99328, 105534, 111920, 118487, 125226, 132145, 139237, 146509, 153958]",,某些匠人和劍士稱這把劍叫混合樣式的雙手基本劍，因為自我安慰還挺重要的。,42,2,icon_item_sword_18,15,,,,,,,,,5,混種劍,4,921,FFFTF,15,0,2,2,0,169,139,0,0,0.0,0.0,TTTT,"[1, 1, 2, 3, 4, 4, 5, 6, 7, 8]",26,8,34,False,False,200.0
121115,TSW01_115,"[2, 4, 6, 8, 11, 14, 16, 19, 21, 24, 29, 31, 34, 37, 39, 46, 48, 51, 54, 57, 65, 68, 71, 74, 77, 80, 83, 86, 89, 93, 96, 99, 102, 105, 108, 111, 114, 117, 120, 124]",,"[4306, 4658, 5015, 5368, 5720, 6077, 6430, 6782, 7139, 7492, 9806, 12301, 14969, 17816, 20840, 24041, 27421, 30974, 34708, 38614, 42700, 46966, 51404, 56020, 60815, 65786, 70931, 76259, 81760, 87437, 93294, 99328, 105534, 111920, 118487, 125226, 132145, 139237, 146509, 153958]",,如果習慣雙手劍，如水波紋般的劍刃是可以造成巨大傷害的設計。,42,2,icon_item_sword_19,15,,,,,,,,,5,上級水波紋劍,4,921,FFFTF,15,0,2,2,0,169,139,0,0,0.0,0.0,TTTT,"[1, 1, 2, 3, 4, 4, 5, 6, 7, 8]",26,8,34,False,False,210.0
121116,TSW01_116,"[4, 8, 12, 16, 21, 28, 33, 38, 43, 48, 59, 64, 70, 75, 81, 96, 102, 108, 114, 120, 138, 145, 151, 158, 165, 171, 178, 184, 191, 198, 204, 211, 217, 224, 231, 237, 244, 250, 257, 264]",,"[5681, 6721, 7762, 8806, 9846, 10886, 11927, 12971, 14011, 15052, 20117, 25700, 31810, 38434, 45583, 53251, 61438, 70146, 79376, 89129, 99400, 110189, 121500, 133333, 145688, 158562, 171958, 185872, 200308, 215262, 230742, 246737, 263257, 280296, 297853, 315932, 334534, 353657, 373298, 393458]",,適當長度的野太刀會令砍擊威力增強並支配和敵人的間距。,46,2,icon_item_sword_20,40,,,,,,,,,5,上級野太刀,4,2419,FFFTF,40,0,2,3,0,392,321,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 4, 5, 7, 8, 10, 12]",26,8,34,False,False,240.0
121117,TSW01_117,"[4, 8, 12, 16, 21, 28, 33, 38, 43, 48, 59, 64, 70, 75, 81, 96, 102, 108, 114, 120, 138, 145, 151, 158, 165, 171, 178, 184, 191, 198, 204, 211, 217, 224, 231, 237, 244, 250, 257, 264]",,"[5681, 6721, 7762, 8806, 9846, 10886, 11927, 12971, 14011, 15052, 20117, 25700, 31810, 38434, 45583, 53251, 61438, 70146, 79376, 89129, 99400, 110189, 121500, 133333, 145688, 158562, 171958, 185872, 200308, 215262, 230742, 246737, 263257, 280296, 297853, 315932, 334534, 353657, 373298, 393458]",,我們王國的雙手斬劍製作時很重視重量和威力。,42,2,icon_item_sword_21,40,,,,,,,,,5,上級雙手斬劍,4,2419,FFFTF,40,0,2,3,0,392,321,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 4, 5, 7, 8, 10, 12]",26,8,34,False,False,240.0
121118,TSW01_118,"[4, 8, 12, 16, 21, 28, 33, 38, 43, 48, 59, 64, 70, 75, 81, 96, 102, 108, 114, 120, 138, 145, 151, 158, 165, 171, 178, 184, 191, 198, 204, 211, 217, 224, 231, 237, 244, 250, 257, 264]",,"[5681, 6721, 7762, 8806, 9846, 10886, 11927, 12971, 14011, 15052, 20117, 25700, 31810, 38434, 45583, 53251, 61438, 70146, 79376, 89129, 99400, 110189, 121500, 133333, 145688, 158562, 171958, 185872, 200308, 215262, 230742, 246737, 263257, 280296, 297853, 315932, 334534, 353657, 373298, 393458]",,適當長度的野太刀會令砍擊威力增強並支配和敵人的間距。,46,2,icon_item_sword_20,40,,,,,,,,,5,鄧凱爾野太刀,2,921,FFFTF,40,0,1,3,0,392,321,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 4, 5, 7, 8, 10, 12]",26,8,34,False,False,210.0
121119,TSW01_119,"[7, 14, 21, 28, 35, 48, 56, 65, 73, 81, 101, 111, 120, 129, 138, 166, 176, 186, 197, 207, 241, 253, 264, 276, 287, 299, 310, 322, 333, 345, 356, 368, 379, 391, 402, 414, 425, 437, 448, 460]",,"[7754, 9835, 11912, 13993, 16070, 18151, 20228, 22309, 24386, 26467, 35683, 45936, 57233, 69566, 82940, 97351, 112806, 129298, 146830, 165398, 185011, 205661, 227351, 250078, 273845, 298652, 324500, 351389, 379314, 408280, 438286, 469328, 501412, 534535, 568699, 603900, 640145, 677423, 715745, 755104]",,和乍看之下不同，這是把兩刃劍，是追求實戰的劍士愛用的劍。,42,2,icon_item_quaddara,75,,,,,,,,,5,鄧凱爾波斯劍,3,2939,FFFTF,75,0,1,4,0,704,576,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 5, 6, 9, 10, 13, 17]",26,8,34,False,False,230.0
121120,TSW01_120,"[2, 4, 6, 8, 11, 14, 16, 19, 21, 24, 29, 31, 34, 37, 39, 46, 48, 51, 54, 57, 65, 68, 71, 74, 77, 80, 83, 86, 89, 93, 96, 99, 102, 105, 108, 111, 114, 117, 120, 124]",,"[4306, 4658, 5015, 5368, 5720, 6077, 6430, 6782, 7139, 7492, 9806, 12301, 14969, 17816, 20840, 24041, 27421, 30974, 34708, 38614, 42700, 46966, 51404, 56020, 60815, 65786, 70931, 76259, 81760, 87437, 93294, 99328, 105534, 111920, 118487, 125226, 132145, 139237, 146509, 153958]",,如果習慣雙手劍，如水波紋般的劍刃是可以造成巨大傷害的設計。,42,2,icon_item_sword_19,15,,,,,,,,,5,鄧凱爾水波紋劍,1,921,FFFTF,15,0,1,2,0,169,139,0,0,0.0,0.0,TTTT,"[1, 1, 2, 3, 4, 4, 5, 6, 7, 8]",26,8,34,False,False,200.0
121121,TSW01_121,"[4, 8, 12, 16, 21, 28, 33, 38, 43, 48, 59, 64, 70, 75, 81, 96, 102, 108, 114, 120, 138, 145, 151, 158, 165, 171, 178, 184, 191, 198, 204, 211, 217, 224, 231, 237, 244, 250, 257, 264]",,"[5681, 6721, 7762, 8806, 9846, 10886, 11927, 12971, 14011, 15052, 20117, 25700, 31810, 38434, 45583, 53251, 61438, 70146, 79376, 89129, 99400, 110189, 121500, 133333, 145688, 158562, 171958, 185872, 200308, 215262, 230742, 246737, 263257, 280296, 297853, 315932, 334534, 353657, 373298, 393458]",,我們王國的雙手斬劍製作時很重視重量和威力。,42,2,icon_item_sword_21,40,,,,,,,,,5,鄧凱爾雙手斬劍,2,2374,FFFTF,40,0,1,3,0,392,321,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 4, 5, 7, 8, 10, 12]",26,8,34,False,False,230.0
121122,TSW01_122,"[7, 14, 21, 28, 35, 48, 56, 65, 73, 81, 101, 111, 120, 129, 138, 166, 176, 186, 197, 207, 241, 253, 264, 276, 287, 299, 310, 322, 333, 345, 356, 368, 379, 391, 402, 414, 425, 437, 448, 460]",,"[7754, 9835, 11912, 13993, 16070, 18151, 20228, 22309, 24386, 26467, 35683, 45936, 57233, 69566, 82940, 97351, 112806, 129298, 146830, 165398, 185011, 205661, 227351, 250078, 273845, 298652, 324500, 351389, 379314, 408280, 438286, 469328, 501412, 534535, 568699, 603900, 640145, 677423, 715745, 755104]",,如果你的雙手可以承受，那麼此劍將會是你冒險的最佳伙伴。,38,2,sword_greate_sword,75,,,,,,[11022],[11046],,5,名家劍,6,4368,FFFTF,75,0,2,4,0,704,576,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 5, 6, 9, 10, 13, 17]",26,8,34,False,False,220.0
