$ID,$ID_NAME,BonusBoots,BonusGloves,BonusSubWeapon,BonusTopAndBottom,BonusWeapon,Description,Icon,Link_Collections,Link_Cubes,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Link_Skill,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,TypeGem,Weight
643566,Gem_Rodelero_TargeSmash,"[{""Stat"": ""\u30bf\u30fc\u30b8\u30b9\u30de\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,"[{""Stat"": ""\u30bf\u30fc\u30b8\u30b9\u30de\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_pappus_kepa_ivory,,,,,,10503,オールドケッピーのジェム,100,0.0,0.0,TTTT,11,0,1.0
643567,Gem_Rodelero_ShieldPush,,"[{""Stat"": ""\u30b7\u30fc\u30eb\u30c9\u30d7\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30b7\u30fc\u30eb\u30c9\u30d7\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_fire_dragon,,,,,,10504,ドレイクのジェム,100,0.0,0.0,TTTT,11,0,1.0
643568,Gem_Rodelero_ShieldShoving,"[{""Stat"": ""\u30b7\u30fc\u30eb\u30c9\u30b7\u30e3\u30d3\u30f3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,"[{""Stat"": ""\u30b7\u30fc\u30eb\u30c9\u30b7\u30e3\u30d3\u30f3\u30b0\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_mirtislampa,,,,,,10507,ビッグバットのジェム,100,0.0,0.0,TTTT,11,0,1.0
643569,Gem_Rodelero_ShieldBash,,"[{""Stat"": ""\u30b7\u30fc\u30eb\u30c9\u30d0\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30b7\u30fc\u30eb\u30c9\u30d0\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_raffly-b,[642082],,,,,10508,ブルーラフリーのジェム,100,0.0,0.0,TTTT,11,0,1.0
643570,Gem_Rodelero_Slithering,,,,"[{""Stat"": ""\u30b9\u30ea\u30b6\u30ea\u30f3\u30b0 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_nuka,,,,,,10505,ヌカのジェム,100,0.0,0.0,TTTT,11,0,1.0
643571,Gem_Rodelero_ShootingStar,"[{""Stat"": ""\u30b7\u30e5\u30fc\u30c6\u30a3\u30f3\u30b0\u30b9\u30bf\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,"[{""Stat"": ""\u30b7\u30e5\u30fc\u30c6\u30a3\u30f3\u30b0\u30b9\u30bf\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_goblin2_hammer,,,,,,10506,ゴブリンアサルトのジェム,100,0.0,0.0,TTTT,11,0,1.0
643572,Gem_Rodelero_HighKick,"[{""Stat"": ""\u30cf\u30a4\u30ad\u30c3\u30af\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30cf\u30a4\u30ad\u30c3\u30af\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,,,,,,,10509,noname,100,0.0,0.0,TTTT,11,0,1.0
643573,Gem_Squire_Arrest,"[{""Stat"": ""\u30a2\u30ec\u30b9\u30c8 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30a2\u30ec\u30b9\u30c8 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_honeymeli,,,,,,10704,ハニーメリーのジェム,100,0.0,0.0,TTTT,11,0,1.0
643574,Gem_Fencer_Lunge,,"[{""Stat"": ""\u30e9\u30f3\u30b8 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30e9\u30f3\u30b8 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_denden,,,,,,11102,デンデンのジェム,100,0.0,0.0,TTTT,11,0,1.0
643575,Gem_Fencer_SeptEtoiles,"[{""Stat"": ""\u30bb\u30d7\u30c8\u30a8\u30c8\u30ef\u30fc\u30eb \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,"[{""Stat"": ""\u30bb\u30d7\u30c8\u30a8\u30c8\u30ef\u30fc\u30eb \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_lemuria,,,,,,11103,レムリアのジェム,100,0.0,0.0,TTTT,11,0,1.0
643576,Gem_Fencer_AttaqueCoquille,,"[{""Stat"": ""\u30a2\u30bf\u30c3\u30af\u30b3\u30ad\u30fc\u30e6 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30a2\u30bf\u30c3\u30af\u30b3\u30ad\u30fc\u30e6 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_velffigy,,,,,,11104,汚染されたベルフィギのジェム,100,0.0,0.0,TTTT,11,0,1.0
643577,Gem_Fencer_EsquiveToucher,"[{""Stat"": ""\u30a8\u30b9\u30ad\u30fc\u30f4\u30bf\u30c3\u30c1 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,"[{""Stat"": ""\u30a8\u30b9\u30ad\u30fc\u30f4\u30bf\u30c3\u30c1 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,,,,,,,11105,noname,100,0.0,0.0,TTTT,11,0,1.0
643578,Gem_Fencer_Flanconnade,,"[{""Stat"": ""\u30d5\u30e9\u30f3\u30b3\u30cd\u30fc\u30c9 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30d5\u30e9\u30f3\u30b3\u30cd\u30fc\u30c9 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,,,,,,,11107,noname,100,0.0,0.0,TTTT,11,0,1.0
643579,Gem_Fencer_AttaqueComposee,"[{""Stat"": ""\u30a2\u30bf\u30c3\u30af\u30b3\u30f3\u30dd\u30fc\u30bc \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,"[{""Stat"": ""\u30a2\u30bf\u30c3\u30af\u30b3\u30f3\u30dd\u30fc\u30bc \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,,,,,,,11101,noname,100,0.0,0.0,TTTT,11,0,1.0
643580,Gem_Wizard_EnergyBolt,,"[{""Stat"": ""\u30a8\u30ca\u30b8\u30fc\u30dc\u30eb\u30c8 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30a8\u30ca\u30b8\u30fc\u30dc\u30eb\u30c8 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_moss3,,,,,,20001,リーフバグのジェム,100,0.0,0.0,TTTT,11,0,1.0
643581,Gem_Wizard_Lethargy,"[{""Stat"": ""\u30ec\u30b5\u30b8\u30fc \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,"[{""Stat"": ""\u30ec\u30b5\u30b8\u30fc \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_onion,,,,,,20002,ケッピーのジェム,100,0.0,0.0,TTTT,11,0,1.0
643582,Gem_Wizard_Sleep,,"[{""Stat"": ""\u30b9\u30ea\u30fc\u30d7 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30b9\u30ea\u30fc\u30d7 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_shredded,,,,,,20003,シュレディッドのジェム,100,0.0,0.0,TTTT,11,0,1.0
643583,Gem_Wizard_ReflectShield,,,,"[{""Stat"": ""\u30de\u30b8\u30c3\u30af\u30b7\u30fc\u30eb\u30c9\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_popolion3,,,,,,20004,ポポリオンのジェム,100,0.0,0.0,TTTT,11,0,1.0
643584,Gem_Wizard_EarthQuake,"[{""Stat"": ""\u30a2\u30fc\u30b9\u30af\u30a8\u30a4\u30af \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,"[{""Stat"": ""\u30a2\u30fc\u30b9\u30af\u30a8\u30a4\u30af \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_whip_vine,,,,,,20005,ラフラワーのジェム,100,0.0,0.0,TTTT,11,0,1.0
643585,Gem_Wizard_Surespell,,,,"[{""Stat"": ""\u30b7\u30e5\u30a2\u30b9\u30da\u30eb \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_banshee,,,,,,20006,バンシーのジェム,100,0.0,0.0,TTTT,11,0,1.0
643586,Gem_Wizard_MagicMissile,,"[{""Stat"": ""\u30de\u30b8\u30c3\u30af\u30df\u30b5\u30a4\u30eb \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30de\u30b8\u30c3\u30af\u30df\u30b5\u30a4\u30eb \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_templeslave_mage,,,,,,20007,テンプルスレイブメイジのジェム,100,0.0,0.0,TTTT,11,0,1.0
643587,Gem_Pyromancer_FireBall,"[{""Stat"": ""\u30d5\u30a1\u30a4\u30a2\u30dc\u30fc\u30eb \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,"[{""Stat"": ""\u30d5\u30a1\u30a4\u30a2\u30dc\u30fc\u30eb \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_deadbornscab_mage,,,,,,20101,{s16}デッドボーンスキャップウィザードのジェム,100,0.0,0.0,TTTT,11,0,1.0
643588,Gem_Pyromancer_FireWall,,"[{""Stat"": ""\u30d5\u30a1\u30a4\u30a2\u30a6\u30a9\u30fc\u30eb\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30d5\u30a1\u30a4\u30a2\u30a6\u30a9\u30fc\u30eb\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_new_desmodus,,,,,,20102,デスモドスのジェム,100,0.0,0.0,TTTT,11,0,1.0
643589,Gem_Pyromancer_EnchantFire,"[{""Stat"": ""\u30a8\u30f3\u30c1\u30e3\u30f3\u30c8\u30d5\u30a1\u30a4\u30a2 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,"[{""Stat"": ""\u30a8\u30f3\u30c1\u30e3\u30f3\u30c8\u30d5\u30a1\u30a4\u30a2 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_zibu_maize,,,,,,20103,ブラックマイズのジェム,100,0.0,0.0,TTTT,11,0,1.0
643590,Gem_Pyromancer_Flare,,"[{""Stat"": ""\u30d5\u30ec\u30a2 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30d5\u30ec\u30a2 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_tiny_mage,,,,,,20104,ティニーウィザードのジェム,100,0.0,0.0,TTTT,11,0,1.0
643591,Gem_Pyromancer_FlameGround,"[{""Stat"": ""\u30d5\u30ec\u30a4\u30e0\u30b0\u30e9\u30a6\u30f3\u30c9 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,"[{""Stat"": ""\u30d5\u30ec\u30a4\u30e0\u30b0\u30e9\u30a6\u30f3\u30c9 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_galok,,,,,,20107,ガロックのジェム,100,0.0,0.0,TTTT,11,0,1.0
643592,Gem_Pyromancer_FirePillar,,"[{""Stat"": ""\u30d5\u30a1\u30a4\u30a2\u30d4\u30e9\u30fc \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30d5\u30a1\u30a4\u30a2\u30d4\u30e9\u30fc \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_chupacabra_desert,,,,,,20105,デザートチュチュのジェム,100,0.0,0.0,TTTT,11,0,1.0
643593,Gem_Pyromancer_HellBreath,"[{""Stat"": ""\u30d8\u30eb\u30d6\u30ec\u30b9\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,"[{""Stat"": ""\u30d8\u30eb\u30d6\u30ec\u30b9\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_colimen_mage,,,,,,20106,コリメンウィザードのジェム,100,0.0,0.0,TTTT,11,0,1.0
643594,Gem_Cryomancer_IceBolt,,"[{""Stat"": ""\u30a2\u30a4\u30b9\u30dc\u30eb\u30c8 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30a2\u30a4\u30b9\u30dc\u30eb\u30c8 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_caro,,,,,,20201,キャロのジェム,100,0.0,0.0,TTTT,11,0,1.0
643595,Gem_Cryomancer_IciclePike,"[{""Stat"": ""\u30a2\u30a4\u30b9\u30d1\u30a4\u30af\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,"[{""Stat"": ""\u30a2\u30a4\u30b9\u30d1\u30a4\u30af\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_carcashu,,,,,,20202,カルカシュのジェム,100,0.0,0.0,TTTT,11,0,1.0
643596,Gem_Cryomancer_IceWall,,"[{""Stat"": ""\u30a2\u30a4\u30b9\u30a6\u30a9\u30fc\u30eb\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30a2\u30a4\u30b9\u30a6\u30a9\u30fc\u30eb\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_humming_bud,,,,,,20203,ハミングバードのジェム,100,0.0,0.0,TTTT,11,0,1.0
643597,Gem_Cryomancer_IceBlast,"[{""Stat"": ""\u30a2\u30a4\u30b9\u30d6\u30e9\u30b9\u30c8 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,"[{""Stat"": ""\u30a2\u30a4\u30b9\u30d6\u30e9\u30b9\u30c8 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_tanu,,,,,,20204,タヌーのジェム,100,0.0,0.0,TTTT,11,0,1.0
643598,Gem_Cryomancer_Gust,,"[{""Stat"": ""\u30ac\u30b9\u30c8 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30ac\u30b9\u30c8 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_wendigo,,,,,,20206,ウェンディゴのジェム,100,0.0,0.0,TTTT,11,0,1.0
643599,Gem_Cryomancer_SnowRolling,"[{""Stat"": ""\u30b9\u30ce\u30fc\u30ed\u30fc\u30ea\u30f3\u30b0 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30b9\u30ce\u30fc\u30ed\u30fc\u30ea\u30f3\u30b0 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_minos_mage,,,,,,20207,ミノスメイジのジェム,100,0.0,0.0,TTTT,11,0,1.0
643600,Gem_Cryomancer_FrostPillar,,"[{""Stat"": ""\u30d5\u30ed\u30b9\u30c8\u30d4\u30e9\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30d5\u30ed\u30b9\u30c8\u30d4\u30e9\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_bubbe_mage_ice,,,,,,20208,ゴブリンアイスメイジのジェム,100,0.0,0.0,TTTT,11,0,1.0
643601,Gem_Psychokino_PsychicPressure,"[{""Stat"": ""\u30b5\u30a4\u30ad\u30c3\u30af\u30d7\u30ec\u30c3\u30b7\u30e3\u30fc \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,"[{""Stat"": ""\u30b5\u30a4\u30ad\u30c3\u30af\u30d7\u30ec\u30c3\u30b7\u30e3\u30fc \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_spector_gh,,,,,,20301,グリーンアパリションのジェム,100,0.0,0.0,TTTT,11,0,1.0
643602,Gem_Psychokino_Telekinesis,,"[{""Stat"": ""\u30c6\u30ec\u30ad\u30cd\u30b7\u30b9 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30c6\u30ec\u30ad\u30cd\u30b7\u30b9 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_wendigo_mage,,,,,,20302,ウェンディゴウィザードのジェム,100,0.0,0.0,TTTT,11,0,1.0
643603,Gem_Psychokino_Swap,"[{""Stat"": ""\u30b9\u30ef\u30c3\u30d7 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30b9\u30ef\u30c3\u30d7 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_colitile,,,,,,20303,コリータイルのジェム,100,0.0,0.0,TTTT,11,0,1.0
643604,Gem_Psychokino_Teleportation,"[{""Stat"": ""\u30c6\u30ec\u30dd\u30fc\u30c6\u30fc\u30b7\u30e7\u30f3 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30c6\u30ec\u30dd\u30fc\u30c6\u30fc\u30b7\u30e7\u30f3 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_moss3,,,,,,20304,パープルリーフバグのジェム,100,0.0,0.0,TTTT,11,0,1.0
643605,Gem_Psychokino_MagneticForce,,"[{""Stat"": ""\u30de\u30b0\u30cd\u30c6\u30a3\u30c3\u30af\u30d5\u30a9\u30fc\u30b9 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30de\u30b0\u30cd\u30c6\u30a3\u30c3\u30af\u30d5\u30a9\u30fc\u30b9 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_hallowventor,,,,,,20305,ハロウヴェンターのジェム,100,0.0,0.0,TTTT,11,0,1.0
643606,Gem_Psychokino_Raise,"[{""Stat"": ""\u30ec\u30a4\u30ba \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,"[{""Stat"": ""\u30ec\u30a4\u30ba \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_elet,,,,,,20306,エーレットのジェム,100,0.0,0.0,TTTT,11,0,1.0
643607,Gem_Psychokino_GravityPole,,"[{""Stat"": ""\u30b0\u30e9\u30d3\u30c6\u30a3\u30dd\u30fc\u30eb \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30b0\u30e9\u30d3\u30c6\u30a3\u30dd\u30fc\u30eb \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_tama,,,,,,20307,オレンジターマのジェム,100,0.0,0.0,TTTT,11,0,1.0
643608,Gem_Sorcerer_Summoning,"[{""Stat"": ""\u30b5\u30e2\u30cb\u30f3\u30b0 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,"[{""Stat"": ""\u30b5\u30e2\u30cb\u30f3\u30b0 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_siaulav_mage,,,,,,20701,シャウラブメイジのジェム,100,0.0,0.0,TTTT,11,0,1.0
643609,Gem_Sorcerer_SummonFamiliar,,"[{""Stat"": ""\u30b5\u30e2\u30f3\u30d5\u30a1\u30df\u30ea\u30a2 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30b5\u30e2\u30f3\u30d5\u30a1\u30df\u30ea\u30a2 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_terranymph,,,,,,20706,テラニンフのジェム,100,0.0,0.0,TTTT,11,0,1.0
643610,Gem_Sorcerer_SummonSalamion,"[{""Stat"": ""\u30b5\u30e2\u30f3\u30b5\u30e9\u30df\u30aa\u30f3 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,,"[{""Stat"": ""\u30b5\u30e2\u30f3\u30b5\u30e9\u30df\u30aa\u30f3 \u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_defender_spider,,,,,,20707,ガードスパイダーのジェム,100,0.0,0.0,TTTT,11,0,1.0
643611,Gem_Linker_Physicallink,,"[{""Stat"": ""\u30d5\u30a3\u30b8\u30ab\u30eb\u30ea\u30f3\u30af\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,,"[{""Stat"": ""\u30d5\u30a3\u30b8\u30ab\u30eb\u30ea\u30f3\u30af\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",モンスターから見つかる宝石です。ソケットに装着すれば装備を強化できます。効果は重複適用されません。右クリックしてから装備を選択して装着します。,gem_mon_whip_vine,,,,,,20402,デスフラワーのジェム,100,0.0,0.0,TTTT,11,0,1.0
