$ID,$ID_NAME,CircleMax,Description,Icon,IsHidden,IsSecret,JobDifficulty,JobTree,JobType,Link_Attributes,Link_Skills,Name,Rank,Stat_CON,Stat_DEX,Stat_INT,Stat_SPR,Stat_STR
4012,Char4_12,1,チャプレンは戦闘に参加した仲間を聖なる力で祝福する従軍牧師クラスです。高い水準に達した上級プリーストだけがチャプレンの役割を遂行することができます。,c_cleric_chaplain,True,True,2,1,[7],"[414005, 414006, 414001, 414002, 414003]","[41301, 41302, 41303, 41304]",チャプレン,5,6,3,4,7,5
4013,Char4_13,3,シェパード,c_cleric_paladin,False,False,,1,,,,シェパード,200,6,3,4,7,5
4014,Char4_14,3,プレイグドクターは仲間の状態異常を治療したり、敵の状態異常を消し去るクレリック系クラスです。 特殊な薬品が塗られたくちばしの仮面をかぶることで、状態異常を防ぐことができます。,c_cleric_plaguedoctor,False,False,2,1,"[0, 7]","[412002, 412013, 412015, 412003, 412004, 412005, 412006, 412008, 412010, 412014, 412009, 412016, 412011, 412012]","[41101, 41102, 41103, 41104, 41105, 41106, 41107, 41108, 41109]",プレイグドクター,7,6,3,4,7,5
4015,Char4_15,3,カバリストは古代のカバラ魔法を使用するクレリックです。 無限の力で仲間をサポートしたり、数秘術で敵の名を崩して戦闘に応用することができます。,c_cleric_kabbalist,False,False,2,1,[7],"[413013, 413014, 413021, 413022, 413001, 413002, 413006, 413010, 413018, 413023, 413011, 413012, 413008, 413019, 413020, 413003, 413024]","[41201, 41203, 41204, 41205, 41206, 41207, 41209, 41202, 41210, 41211]",カバリスト,7,6,3,4,7,5
4016,Char4_16,3,インクイジターは、女神に逆らう者たちを裁く司祭クラスです。強力な戦闘スキルを持ち、魔法使いには特に強いです。,c_cleric_inquisitor,False,False,2,1,[0],"[415001, 415009, 415010, 415012, 415006, 415008, 415013, 415020, 415011, 415014, 415018, 415015, 415016, 415019, 415017]","[41407, 41404, 41406, 41408, 41401, 41409, 41410]",インクイジター,8,6,3,4,7,5
4017,Char4_17,3,タオイストクラスは、道術の力を使用するクレリックです。護符を用いて敵を攻撃したり、仲間を助けることができます。,c_cleric_daoshi,False,False,1,1,"[0, 7]","[416009, 416012, 416010, 416011, 416014, 416013]","[41506, 41505, 41501, 41507, 41508, 41509, 41510, 41511]",タオイスト,8,6,3,4,7,5
4018,Char4_18,1,巫子は信託を受けて女神に仕えるクラスです。聖攻撃を通じて敵にダメージを与えたり、仲間が戦闘で力を発揮できるようにサポートしてくれます。,c_cleric_miko,True,True,1,1,[7],"[417001, 417002, 417004]","[41601, 41602, 41603, 41604, 41605]",巫女,6,6,3,4,7,5
4019,Char4_19,3,ジーロットは近接物理攻撃に有利なバフを多く保有し、自分を強化できるクラスです。{nl}ベーラ沿岸にあるカンカ沖サンゴ礁を通って最後の部屋に隠されている碑石を探してください。,c_cleric_zealot,True,False,2,1,[0],"[418001, 418004, 418002, 418009, 418003, 418006, 418005, 418008, 418007, 418010, 418011]","[41701, 41702, 41703, 41704, 41705, 41706, 41707]",ジーロット,8,6,3,4,7,5
4020,Char4_20,3,エクソシストは神聖な聖属性の魔法を使い、悪魔を祓い清めることを得意とするクラスです。{nl}女神に祈りを捧げることでさらに力を発揮することができます。{nl}フェディミアンにいるエクソシストに会ってください。,c_cleric_exorcist,True,False,2,1,[0],"[419001, 419002, 419003, 419004, 419005, 419006, 419007, 419008, 419009, 419010, 419011, 419012, 419013, 419014, 419015]","[41801, 41802, 41803, 41804, 41805, 41806, 41807]",エクソシスト,8,6,3,4,7,5
9001,Char4_99,3,GMです,c_cleric_cleric,False,False,,1,,,"[2111, 2112, 2113, 2114, 2115]",GM,99,6,3,4,7,5
