$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Drops,Link_Spawns,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR
57210,boss_capria,2,판토족이 인간과 척을 지게 된 이후 이전에 보지 못하던 더 강한 개체가 나오는 일은 어쩌면 마족이 배후에 있을지도 모릅니다.,292,291,7,boss_capria,28,,,카프리아,0,0,3,60,40,164,109,68,42,0,13,67,52,47,63,95,19,28,5791,6,258,6,19
57213,pawnd,2,마족의 군대를 구성하는 기본이 되는 병사입니다.,395,373,0,mon_pawnd,47,,"[{""Map"": 2086, ""TimeRespawn"": 0, ""Population"": 8}, {""Map"": 2086, ""TimeRespawn"": 0, ""Population"": 15}]",폰드,1,2,1,224,96,94,40,47,32,0,15,69,32,75,87,47,10,47,1279,36,711,31,10
57215,Big_Siaulamb,0,"샤울렘은 신수의 날 이전부터 존재한 종이 확실합니다. 다만 왕국의 천년이 넘는 역사에서 한 번도 인간에게 모습을 들킨 적이 없다는 점이 기이한 점입니다. 이후 신수의 날로 세상에 온갖 기이한 일이 벌어지자 이들도 그 영향 아래 모습을 나타내었고, 불행히도 인간과는 적대중입니다.",4587,2425,7,mon_big_siaulamb,167,,"[{""Map"": 1173, ""TimeRespawn"": 0, ""Population"": 6}, {""Map"": 1173, ""TimeRespawn"": 0, ""Population"": 3}]",빅 샤울렘,4,2,2,396,264,517,344,167,167,0,103,310,334,167,446,446,51,0,31851,51,1775,51,86
57216,Siaulogre,0,"샤울렘은 신수의 날 이전부터 존재한 종이 확실합니다. 다만 왕국의 천년이 넘는 역사에서 한 번도 인간에게 모습을 들킨 적이 없다는 점이 기이한 점입니다. 이후 신수의 날로 세상에 온갖 기이한 일이 벌어지자 이들도 그 영향 아래 모습을 나타내었고, 불행히도 인간과는 적대중입니다.",4278,2319,7,mon_siaulogre,161,,"[{""Map"": 1175, ""TimeRespawn"": 0, ""Population"": 4}]",샤울로우거,4,2,2,371,247,499,332,161,161,0,99,291,322,161,421,421,49,0,29360,49,1709,49,83
57217,Pendinmire,0,그 가면속에 숨은 얼굴의 실체를 보고 싶어하는 사람은 없습니다.,4278,2319,7,mon_pendinmire,161,,"[{""Map"": 1175, ""TimeRespawn"": 3600000, ""Population"": 1}]",펜딘마이어,4,2,2,371,247,499,332,161,161,0,99,291,322,161,421,421,49,0,29360,49,1709,49,83
57219,mushroom_ent_black,2,관점에 따라서는 곰팡이가 변한 몬스터에 다시 곰팡이가 붙어서 이런 색이 된 것이라 할 수 있습니다.,4587,2425,0,mon_mushroom_ent_black,167,,"[{""Map"": 1173, ""TimeRespawn"": 0, ""Population"": 4}]",검은 빅 그리바,4,2,2,429,231,560,301,167,167,0,103,310,334,167,446,446,51,0,31851,51,1775,51,86
57220,new_desmodus_black,2,일설에는 마족들이 전령으로 이용한다고도 합니다.,1739,1027,0,mon_new_desmodus_black,124,,"[{""Map"": 1491, ""TimeRespawn"": 0, ""Population"": 25}]",검은 데스모두스,1,2,0,437,357,174,142,124,86,0,38,186,86,198,181,97,25,124,7071,90,1825,77,25
57221,woodgoblin_black,2,부베가 마족의 사주를 받아 불러낸 마물의 일종입니다. 경로는 모르지만 부베가 활동하지 않는 지역에서도 나타나곤 합니다. 겉에 붙은 미세한 곰팡이 때문에 이런 빛을 띠는 우드고블린이 됩니다.,539,428,0,mon_wood_goblin,65,,"[{""Map"": 1181, ""TimeRespawn"": 15000, ""Population"": 30}, {""Map"": 1181, ""TimeRespawn"": 5000, ""Population"": 30}]",검은 우드고블린,4,2,0,135,57,172,73,65,65,0,42,113,130,65,103,103,21,0,2877,21,701,21,35
57257,M_boss_Chapparition,1,채퍼리션은 대개 죽은 마법사의 유령이 사악함에 빠져 생긴다고 알려져 있습니다.,3111,2136,0,m_boss_chapparition,83,,,소름끼치는 채퍼리션,1,0,3,653,280,265,113,155,108,0,26,121,108,249,267,144,17,83,69444,61,1225,52,17
57258,M_boss_woodspirit_green,2,"우드스피릿은 개체마다 성격이 천차만별입니다. 이는 겉모습이나 빛깔에 관계없으며, 독자성향부터 마족의 하수인까지 다양합니다. 다만 인간에게 우호적인 개체는 없다고 알려졌습니다.",4866,3186,7,m_boss_woodspirit_green,106,,,음산한 초록 우드스피릿,4,0,3,411,176,530,227,198,198,0,66,187,397,198,25,25,33,0,172061,33,1132,33,55
57259,panto_javelin_elite,2,판토는 겔리 지방 일대에 오래 전에 정착하여 살았으며 신수의 날의 영향을 받기 전까지는 인간과도 우호적인 관계를 유지하던 종입니다.,333,303,1,mon_panto_javelin_elite,37,,"[{""Map"": 2084, ""TimeRespawn"": 1200000, ""Population"": 1}]",대형 판토 투창병,0,2,2,67,22,187,62,48,29,0,16,90,37,33,55,83,25,37,1302,8,345,8,25
57263,panto_javelin,0,판토는 겔리 지방 일대에 오래 전에 정착하여 살았으며 신수의 날의 영향을 받기 전까지는 인간과도 우호적인 관계를 유지하던 종입니다.,187,187,7,icon_item_nothing,27,,,판토 투창병,0,2,1,36,24,101,67,35,21,0,12,66,27,24,35,53,19,27,634,6,252,6,19
57266,Goblin_Archer_Q2,2,부베궁수는 투사무기에 특화된 모습을 보입니다. 혹자는 이런 점을 들어 부베의 직군이 명확히 짜져있다고 주장합니다.,105,109,1,mon_goblin_archer,13,,,부베 궁수,0,2,1,17,11,51,34,16,10,0,7,33,13,11,18,27,10,13,344,3,119,3,10
57268,boss_BiteRegina_Q3,3,신수의 날에 변형된 곤충형 몬스터는 대부분 여왕이나 군주에 해당하는 개체가 존재합니다.,417,379,7,boss_biteregina,37,,,비테레지나,2,0,3,114,76,152,101,69,48,0,16,98,41,90,91,96,29,51,8683,8,397,12,16
57269,zombiegirl2,3,데드본이 마족의 영향을 크게 받거나 고위 마족의 인정을 받아 로델린으로 변한다고 합니다.,278,253,0,mon_zombiegirl2,37,,,로델린,1,2,1,150,100,62,41,37,25,0,12,53,25,59,69,37,8,37,806,29,566,25,8
57270,zombiegirl2_chpel,3,데드본이 마족의 영향을 크게 받거나 고위 마족의 인정을 받아 로델린으로 변한다고 합니다.,310,274,0,mon_zombiegirl2,40,,"[{""Map"": 2085, ""TimeRespawn"": 0, ""Population"": 20}, {""Map"": 2085, ""TimeRespawn"": 0, ""Population"": 30}]",로델린,1,2,1,164,109,68,45,40,28,0,13,58,28,64,75,40,9,40,936,31,612,27,9
57274,boss_unicorn_Q1,2,한때 여신들에게만 등을 내주던 이 신수는 이제 모든 여신들의 적이 되었습니다.,2349,1557,0,boss_unicorn,104,,,유니콘,1,0,3,712,475,293,195,195,136,0,32,156,136,312,343,184,21,104,54727,76,1535,65,21
57275,panto_javelin_Gele,2,판토족이 인간과 우호적인 관계를 유지하던 시절에도 이들은 인간에게 친절하지는 않았습니다. 그래도 지금처럼 적대적이지도 않았지만 말입니다.,336,336,1,mon_panto_javelin_elite,27,,"[{""Map"": 2081, ""TimeRespawn"": 1800000, ""Population"": 1}]",카프리선,0,1,2,67,22,185,61,35,21,0,12,66,27,24,55,83,19,27,1167,6,252,6,19
57276,RavineLerva_summon,2,식물변형이란 점이 밝혀지기 전에는 어떤 몬스터의 유충이 아닌가 추측이 있었습니다.,928,661,7,mon_ravinelerva_summon,78,,,러바인러바,4,2,1,170,91,223,120,78,78,0,49,133,156,78,162,162,24,0,5180,24,827,24,41
57279,TreeAmbulo_red,0,트리암불로는 마계에 기원한 몬스터로 선입견과 달리 생물이나 사물이 변형된 몬스터가 아닙니다. 그럼에도 불구하고 마족들은 이들을 자기 세계의 화분 식물이라고 생각하긴 합니다. ,2516,1412,7,mon_treeambulo_red,134,,"[{""Map"": 1571, ""TimeRespawn"": 0, ""Population"": 25}, {""Map"": 1571, ""TimeRespawn"": 0, ""Population"": 80}]",붉은 트리암불로,4,2,1,284,189,366,244,134,134,0,83,242,268,134,300,300,41,0,15950,41,1424,41,69
57280,rondo_red,3,론도는 우리 세계 동물의 변형이 아닙니다. 마계의 생물이 건너온 것입니다. 이런 색상의 개체는 천년 전 마계의 화산 폭발에 영향을 받은 개체나 그 후손입니다.,2174,1284,2,mon_rondo_red,124,,"[{""Map"": 1521, ""TimeRespawn"": 0, ""Population"": 30}, {""Map"": 1521, ""TimeRespawn"": 0, ""Population"": 10}]",붉은 론도,1,2,1,548,365,218,145,124,86,0,38,186,86,198,241,130,25,124,8839,90,1825,77,25
57281,Rubabos_red,2,"루바보스를 귀엽다고 생각하는 사람도 있지만, 이 몬스터는 언제나 당신을 찢을 준비가 되어 있습니다. 신수의 날 이후 변이된 먹이를 잘못 섭취하면 이런 색이 됩니다.",2648,1556,1,mon_rubabos_red,125,,"[{""Map"": 1521, ""TimeRespawn"": 0, ""Population"": 4}]",붉은 루바보스,0,2,2,193,128,538,358,162,100,0,52,324,125,112,203,305,78,125,14838,26,1168,26,78
57282,hook_old,1,큰 몬스터에게 갈고리를 사용하여 붙는 방법으로 마계로부터 넘어온 후 많은 변화를 한 몬스터입니다.,2481,1399,1,mon_hook_old,133,,"[{""Map"": 1571, ""TimeRespawn"": 0, ""Population"": 20}, {""Map"": 1571, ""TimeRespawn"": 0, ""Population"": 10}]",낡은 누덕 갈고리,1,2,1,586,391,234,156,133,93,0,41,200,93,212,266,143,27,133,10236,96,1950,82,27
57283,chupaluka_elite,2,마족이 츄파카브라를 이용해 만들어 낸 몬스터로 추측되고 있습니다.,4796,2526,0,mon_chupaluka,188,,,츄파루카,0,2,1,297,159,861,463,244,150,0,77,521,188,169,277,415,115,188,27722,38,1746,38,115
57284,boss_sparnas_Q1,2,새라서 그런지 모이에 잘 유혹당합니다. 마족은 이를 이용해 인간을 괴롭히도록 유인하기도 합니다.,5284,2877,5,boss_sparnas,160,,,스파르나스,0,0,3,406,218,1135,611,390,240,0,66,430,300,270,390,586,99,160,174484,33,1494,33,99
57285,boss_BiteRegina_Q4,3,신수의 날에 변형된 곤충형 몬스터는 대부분 여왕이나 군주에 해당하는 개체가 존재합니다.,5284,2877,7,boss_biteregina,160,,,비테레지나,2,0,3,539,359,733,488,300,210,0,66,478,180,390,439,464,115,224,164791,33,1702,49,66
57286,boss_Strongholder_Q3,2,마계에서 강력한 전사로 이름을 떨치던 이들이 길티네의 명으로 우리 세계에 발을 디뎠습니다.,5475,2943,0,boss_strongholder,163,,,사이클롭스,1,0,3,1186,790,475,316,305,213,0,50,253,213,489,567,305,33,163,137251,117,2385,100,33
57287,boss_honeypin_Q1,2,아우스테야 여신께서 그 임무를 살피기 어려워지시면서 여신의 손길에서 벗어난 이러한 몬스터들이 나타나기 시작했습니다.,5475,2943,7,boss_honeypin,163,,,허니핀,2,0,3,592,318,808,435,305,213,0,67,486,183,397,447,472,117,228,171182,33,1735,50,67
57288,boss_Chafer_Q3,2,"어차피 인간에게는 무관한 일이지만, 자신 외에 다른 곤충형을 좋아하지 않으며 특히 벌종류의 몬스터들을 싫어합니다.",5866,3076,7,boss_chafer,169,,,체이퍼,2,0,3,659,282,899,385,316,221,0,69,512,190,411,462,488,121,236,184356,34,1801,52,69
57289,boss_Manticen_Q1,2,마족은 맨티켄에게 강한 힘을 부여하여 다른 곤충형을 지휘하게 하려는 의도를 지니고 있습니다.,5866,3076,7,boss_manticen,169,,,맨티켄,2,0,3,565,377,771,514,316,221,0,69,512,190,411,462,488,121,236,184356,34,1801,52,69
57290,boss_Sparnashorn_2,2,몇몇 사람들은 포기하지 않고 조류 몬스터를 길들이려고 노력중입니다. 성공한다면 전투나 수송에서 큰 도움이 되긴 할 것입니다.,6975,3715,5,boss_sparnashorn,185,,,스파나스혼,0,0,3,433,288,1254,836,450,277,0,76,514,346,312,462,693,114,185,236631,38,1726,38,114
57291,boss_Strongholder_Q2,2,마계에서 강력한 전사로 이름을 떨치던 이들이 길티네의 명으로 우리 세계에 발을 디뎠습니다.,8100,4087,0,boss_strongholder,200,,,사이클롭스,1,0,3,1525,1017,603,402,375,262,0,61,322,262,600,713,384,41,200,209750,143,2932,123,41
57292,boss_Saltistter_Q1,3,본시 추운 지방에서 태어났으며 신수의 날 이후에 여러 곳에서 목격된 것으로 보아 활발하게 돌아다니는 것 같습니다.,7047,3741,4,boss_saltistter,186,,,살티스터,0,0,3,471,253,1363,734,453,279,0,76,516,348,313,463,695,114,186,239172,38,1733,38,114
57293,boss_Glackuman_Q1,3,모든 세계에 이름을 떨치는 투사를 꿈꾸는 글락쿠만은 싸움이 있는 곳에 파견되기만 하면 만족합니다.,6618,3324,6,boss_glackuman,180,,,글락쿠만,3,0,3,502,335,659,439,236,472,0,120,335,438,337,910,986,55,108,214704,55,2031,64,74
57294,boss_Carnivore_Q1,0,도대체 이 녀석은 어떤 동물을 잡아 먹어 흡수했기에 눈을 가지게 된 것인지 알 수 없습니다.,3115,1869,7,boss_carnivore,121,,,카너버,4,0,3,432,233,575,309,226,226,0,75,213,453,226,450,450,37,0,113429,37,1285,37,63
57295,boss_Drapeliun_Q1,2,대개의 식물형은 이전부터 작은 동물들에게는 위협적인 식물이 신수의 날로 커지거나 강해지면서 인간에게도 위험해진 것입니다.,3115,1869,0,boss_drapeliun,121,,,드라페리운,1,0,3,982,420,400,171,226,158,0,37,183,158,363,398,214,25,121,74222,88,1779,75,25
57296,boss_Reaverpede_Q2,2,일단 상대를 제압하는데 성공하며 마취시키고 천천히 체액을 빠는 특징이 있습니다. 몸집이 커진 후로는 크기가 작은 상대는 먹이보다는 공격성을 해소하는 용도로 대합니다.,3115,1869,7,boss_reaverpede,121,,,리버피드,2,0,3,460,197,632,270,226,158,0,50,345,136,294,325,343,88,169,92536,25,1285,37,50
57297,boss_cactusvel_Q1,0,선인장에 적합하지 않은 기후대에 왕국 지역에서도 이 몬스터는 나타납니다.,3261,1926,7,boss_cactusvel,124,,,캑터스벨,4,0,3,409,273,542,361,232,232,0,77,218,465,232,462,462,38,0,119346,38,1318,38,64
57298,boss_Merge_Q1,2,마족이 온갖 개체를 합쳐서 변형시킨 이 몬스터는 그럼에도 마족에게 충성을 보이고 있습니다.,3411,1983,4,boss_merge,127,,,머지,2,0,3,482,206,660,283,238,166,0,52,368,142,309,339,358,92,177,102070,26,1351,39,52
57299,boss_Ironbaum_Q1,3,아이언바움이 원래는 마족들의 연습 대상이었다는 설이 있습니다. 아무튼 기원이야 무엇이든 현재는 인류의 위협입니다.,3565,2041,2,boss_ironbaum,130,,,아이언바움,3,0,3,383,206,494,266,170,341,0,87,236,316,243,614,665,40,78,106582,40,1475,47,54
57300,boss_Sequoia_blue_Q1,2,딥디르비 명인이 인간을 지키도록 제작하였으나 그 성질이 나쁘게 변하여 해로운 몬스터가 되었습니다.,6618,3324,4,boss_sequoia_blue,180,,,푸른 세콰이아,4,0,3,628,418,834,556,337,337,0,111,335,675,337,720,720,55,0,264446,55,1914,55,92
57302,boss_Bebraspion_Q2,2,"인간 가운데도 어린 시절에 길들이려 한 시도가 있었으나, 확실한 성공을 거둔 것은 마족들입니다.",6618,3324,5,boss_bebraspion,180,,,베브라스피온,0,0,3,421,281,1221,814,438,270,0,74,501,337,303,449,674,111,180,223553,37,1680,37,111
57303,boss_lepus_Q1,2,"이들은 한때는 인간에게 친숙한 동물이었지만, 지금은 곰보다 위험한 생물이며, 마족만큼 사악합니다.",7489,3888,1,boss_lepus,192,,,레푸스,0,0,3,485,261,1409,758,468,288,0,78,533,360,324,477,716,118,192,255358,39,1786,39,118
57305,boss_Achat_Q2,3,왕릉을 수호하기 위해 만들어진 마법피조물이며 약하지만 여신의 힘도 깃들어 마족에게 강한 편입니다.,2185,1485,5,boss_achat,100,,,에하트,3,0,3,287,154,372,200,131,262,0,68,177,243,187,458,497,31,60,61530,31,1131,36,42
57311,boss_Riteris,1,리테리스는 과거에 인간 그중에서도 마스터의 일원이었다는 전설이 있습니다. 마법사 계열이 아니었던 마스터 가운데 몇몇이 불멸을 위해 마족과 계약하고 그후에 자신과 비슷한 사람들을 더 찾아내 마계로 이끈다고 합니다.,4212,2487,0,mon_riteris,142,,,리테리스,1,0,3,1185,508,468,200,266,186,0,44,214,186,426,482,260,29,142,103203,102,2088,88,29
57312,boss_stone_whale_Q2,3,광물에서 변이된 몬스터인 석화고래가 별 연관이 없는 고래의 형태를 띤 이유는 밝혀지지 않았습니다.,6618,3324,1,boss_stone_whale,180,,,석화고래,3,0,3,544,293,714,384,236,472,0,120,335,438,337,910,986,55,108,214704,55,2031,64,74
57313,Gazing_Golem_yellow,3,마왕 바이가가 애용하는 마계의 몬스터입니다. 바이가는 이렇게 세상 곳곳의 사정을 그에게 전달하는 기능을 지닌 몬스터를 좋아합니다.,3195,1801,0,boss_gazing_golem,152,,"[{""Map"": 3610, ""TimeRespawn"": 0, ""Population"": 7}]",노란 게이징 골렘,3,2,1,280,151,367,198,106,212,0,102,276,197,152,440,477,47,91,16899,47,1713,54,62
57314,Firent_yellow,3,초목재앙이 발생한 후 많은 나무가 움직이는 몬스터가 되었으며 피렌트는 최초 발견자의 이름을 따라 명명되었습니다. 동면을 하여 한 해 이상을 생존하는 식물형 몬스터는 주로 이런 색을 보입니다.,253,247,1,mon_firent,30,,,노란 피렌트,4,2,2,65,43,83,55,30,30,0,21,51,60,30,73,73,10,0,983,10,324,10,17
57315,Egnome_yellow,3,요노움보다 훨씬 엄한 인상을 가지고 있습니다. 더 엄한 만큼 더 강력합니다. 마족의 영향을 많이 받은 개체는 이런 색을 띱니다.,3834,2161,5,mon_egnome_yellow,152,,"[{""Map"": 3610, ""TimeRespawn"": 0, ""Population"": 8}]",노란 이노움,3,2,2,281,187,369,246,106,212,0,102,276,197,152,506,548,47,91,21124,47,1713,54,62
57316,yognome_yellow,3,지하의 정령이 변형되거나 타락한 존재가 아닌가 추측됩니다. 마기에 강한 영향을 받은 개체는 이런 색을 띱니다.,3155,1787,5,mon_yognome_yellow,151,,"[{""Map"": 3610, ""TimeRespawn"": 0, ""Population"": 30}, {""Map"": 3610, ""TimeRespawn"": 0, ""Population"": 10}]",노란 요노움,3,2,1,256,170,338,225,105,211,0,101,273,196,151,437,473,46,90,16659,46,1707,54,62
57317,Lemur_yellow,2,어떤 무생물이 변형된 몬스터인지 아직 밝혀지지 않았습니다. 다만 마족이 내뿜는 마기에 영향을 받은 개체들은 이런 빛을 나타냅니다.,4226,2156,4,mon_lemur,176,,,노란 레무르,3,2,1,282,230,369,302,123,246,0,117,328,228,176,516,560,54,105,23097,54,1991,63,72
57318,Lemuria_yellow,0,레무르와 비슷하며 추위에 강합니다. 마기에 영향을 받아 노란색이 되기도 합니다.,4272,2171,4,mon_lemuria,177,,,노란 레무리아,3,2,1,283,231,370,303,123,247,0,118,329,230,177,520,563,54,106,23386,54,1998,63,72
57319,Moya_yellow,3,귀엽게 생긴 외모와는 다르게 무표정으로 항상 일관하며 대뜸 몸통박치기를 시전하곤 합니다. 이런 색상의 마족의 영향을 받고 있습니다.,2588,1452,5,mon_moya_yellow,153,,"[{""Map"": 3610, ""TimeRespawn"": 0, ""Population"": 30}, {""Map"": 3610, ""TimeRespawn"": 0, ""Population"": 16}]",노란 모야,3,2,0,226,151,298,198,107,214,0,102,277,198,153,331,359,47,91,13695,47,1733,55,63
57320,Moyabu_yellow,3,모야의 진화형이며 모야보다 훨씬 난폭합니다. 마기에 많은 영향을 받으면 이런 색을 띱니다.,5043,2609,5,mon_moyabu,193,,"[{""Map"": 1411, ""TimeRespawn"": 0, ""Population"": 15}]",노란 모야부,3,2,1,393,168,515,220,135,270,0,128,359,250,193,576,624,59,115,28207,59,2183,69,79
57321,Boss_Glackuman_yellow,3,모든 세계에 이름을 떨치는 투사를 꿈꾸는 글락쿠만은 싸움이 있는 곳에 파견되기만 하면 만족합니다.,120,93,6,boss_glackuman_yellow,1,,,노란 글락쿠만,3,0,3,4,3,8,5,1,2,0,3,3,2,1,12,13,1,0,788,1,26,2,2
57322,Boss_Moyabruka_yellow,2,부엽토에서 떨어진 씨앗과 애벌레가 결합하여 변이된 몬스터로 당연히 신수의 날 이전에는 발견되지 않던 종입니다.,573,546,1,boss_moyabruka,46,,,노란 모야브루카,0,0,3,102,68,275,183,112,69,0,20,112,86,77,104,156,30,46,14084,10,431,10,30
57323,new_desmodus_white,2,일설에는 마족들이 전령으로 이용한다고도 합니다. 하얀 마족이나 마수는 마계에서 보기 드문 색체이상 현상이라고 합니다.,2954,1581,0,mon_new_desmodus,164,,,하얀 데스모두스,1,2,0,595,487,238,194,164,114,0,50,254,114,262,252,136,33,164,12595,118,2405,101,33
57324,groll_white,2,"양서류가 원형이지만, 물이 없는 곳에서도 사냥이 가능한 몬스터로 변이한 후 여행자들의 위험이 된 몬스터입니다. 다행히 이런 색상은 조로증을 앓고 있어서 오래 가지 못합니다.",5931,2892,7,mon_groll_white,210,,"[{""Map"": 3760, ""TimeRespawn"": 60000, ""Population"": 25}, {""Map"": 3760, ""TimeRespawn"": 60000, ""Population"": 40}]",하얀 그롤,0,2,1,343,185,981,528,273,168,0,86,594,210,189,316,475,129,210,35070,43,1959,43,129
57325,groll_green,2,"양서류가 원형이지만, 물이 없는 곳에서도 사냥이 가능한 몬스터로 변이한 후 여행자들의 위험이 된 몬스터입니다. 이런 색상을 지니면 다른 개체보다 수명이 매우 길다고 합니다.",572,479,7,mon_groll,59,,,초록 그롤,0,2,1,87,47,237,127,76,47,0,25,143,59,53,78,117,38,59,2598,12,544,12,38
57326,dandel_white,0,단델의 솜털이 각질화한 것보다 무서운 것은 늘어난 활동력과 공격성입니다. 다행히 이 색상의 단델은 씨가 없어 후손이 없습니다. 물론 신수의 날 효과로 새로 변이된 개체는 나타나긴 합니다.,4616,2273,5,mon_dandel_white,207,,"[{""Map"": 1721, ""TimeRespawn"": 0, ""Population"": 75}, {""Map"": 1721, ""TimeRespawn"": 60000, ""Population"": 8}]",하얀 단델,4,2,0,470,201,621,266,207,207,0,127,395,414,207,373,373,63,0,32374,63,2199,63,106
57327,dandel_orange,0,단델의 솜털이 각질화한 것보다 무서운 것은 늘어난 활동력과 공격성입니다. 그나마 이 색상의 단델은 탈피를 하는 동안에는 위험하지 않습니다.,980,708,5,mon_dandel_orange,91,,"[{""Map"": 3740, ""TimeRespawn"": 0, ""Population"": 40}, {""Map"": 3740, ""TimeRespawn"": 0, ""Population"": 15}]",주황 단델,4,2,0,185,79,244,104,91,91,0,57,156,182,91,145,145,28,0,5688,28,967,28,48
57328,geppetto_white,0,"이 몬스터의 명칭은 외양과는 어울리지만, 그 성질은 전혀 반영하지 않고 있습니다. 이런 색상의 제페토는 후손을 낳지 못합니다.",1275,909,1,mon_geppetto_white,93,,"[{""Map"": 3730, ""TimeRespawn"": 0, ""Population"": 40}]",하얀 제페토,4,2,1,219,94,286,122,93,93,0,58,160,186,93,197,197,29,0,7429,29,993,29,49
57329,pino_white,0,초기 발견자들은 제페토와 피노 사이에 유사성이 있다고 생각해 이런 이름을 붙였습니다. 이런 색상의 식물 변이 몬스터는 대개 생산 능력이 없습니다.,1000,717,1,mon_pino_white,92,,"[{""Map"": 3730, ""TimeRespawn"": 0, ""Population"": 40}, {""Map"": 3730, ""TimeRespawn"": 0, ""Population"": 15}]",하얀 피노,4,2,0,189,81,245,105,92,92,0,58,159,184,92,147,147,29,0,5819,29,986,29,48
57330,operor_white,2,"오페러는 비교적 원형을 유지하고 있는 몬스터지만, 그 공격성과 사나움은 심해졌습니다. 원인은 모르지만 마계에 다녀오면서 빈사 상태에 빠졌다가 되살아난 개체입니다.",903,602,7,mon_operor_white,87,,"[{""Map"": 3750, ""TimeRespawn"": 0, ""Population"": 25}]",하얀 오페러,2,2,0,161,87,218,117,87,60,0,36,241,52,113,98,104,64,121,4268,18,927,27,36
57331,Beetow_white,2,이 몬스터를 두고 날고자 하는 꽃잎의 의지가 어쩌고 하는 시를 지은 사람이 있습니다. 세이지 마스터 왈 문학도 상황 봐가면서 하면 좋겠다고 하셨답니다. 죽기 직전에 몬스터로 변하는 행운을 맞은 경우에 이런 색상이 됩니다.,60784,41424,5,mon_beetow_white,346,,"[{""Map"": 3120, ""TimeRespawn"": 0, ""Population"": 50}]",하얀 비토우,2,2,1,818,545,1171,780,346,242,0,140,1251,207,449,664,701,245,484,97749,70,3676,105,140
57332,Mentiwood_white,3,사마귀가 변이된 몬스터로 더 강해지고 위장능력이 발전하였습니다. 몬스터로 변이 되기 직전 빈사 상태에 있었다면 이런 색상이 되기 쉽다고 합니다.,556,499,5,mon_mentiwood,52,,,하얀 멘티우드,2,2,2,131,56,173,74,52,36,0,22,137,31,67,89,93,39,72,2393,11,562,17,22
57333,boss_Harpeia_orange,2,"확인할 근거가 없는 전설이긴 하지만, 태고적에는 하르피아가 마족이 아니라 여신 라이마를 따랐다는 이야기가 있습니다. 마계의 브림스토니아에 주로 거주하는 하르피아는 주로 이런 색상을 띱니다.",696,624,5,boss_harpeia,52,,,주황 하르피아,1,0,3,391,167,167,71,97,68,0,17,76,68,156,165,89,11,52,13755,39,783,34,11
57335,Candle_Spider_green,3,양초가 야수로 변한 것이냐 야수가 양초와 결합한 것이냐는 질문은 의미가 없습니다. 신수의 날 이후 나타난 수많은 변형 몬스터는 호기심이 아니라 퇴치의 대상입니다. 체내에 상당량의 비소를 포함하고 있으니 주의가 필요합니다.,436,399,0,mon_candle_spider_green,50,,,초록 양초거미,3,2,1,85,46,113,60,35,70,0,35,84,65,50,130,140,16,30,1706,16,575,19,22
57336,stub_tree_white,2,벌목이 줄었어도 그루터기에서 기인한 이 몬스터는 계속 생깁니다. 수목형 몬스터의 잔재에서 생성이 목격됩니다. 그러므로 당연히 생식능력은 없습니다.,1187,801,1,mon_stub_tree,101,,,하얀 몽당 나무,4,2,0,166,136,217,177,101,101,0,63,178,202,101,164,164,31,0,7065,31,1073,31,53
57338,boss_Minotaurs_green,2,미노타우로스는 오래 전부터 존재한 몬스터로 신수의 날에 날개가 돋은 개체가 생겼다는 것 말고는 과거나 지금이나 흉폭하고 잔인합니다.,330,319,2,boss_minotaurs,31,,,초록 미노타우로스,1,0,3,222,119,91,49,58,40,0,10,45,40,93,98,52,7,31,5072,25,474,21,7
57339,boss_Harpeia_white,2,"확인할 근거가 없는 전설이긴 하지만, 태고적에는 하르피아가 마족이 아니라 여신 라이마를 따랐다는 이야기가 있습니다. 특히 이 색상의 하르피아는 그런 가능성을 더 높이 보는 사람들이 있습니다.",696,624,5,boss_harpeia,52,,,하얀 하르피아,1,0,3,391,167,167,71,97,68,0,17,76,68,156,165,89,11,52,13755,39,783,34,11
57340,boss_Sequoia_white,2,딥디르비 명인이 인간을 지키도록 제작하였으나 그 성질이 나쁘게 변하여 해로운 몬스터가 되었습니다.,2925,1795,2,boss_sequoia_white,117,,,하얀 세콰이아,4,0,3,451,193,599,256,219,219,0,73,206,438,219,436,436,36,0,105886,36,1245,36,61
57341,Carcashu_green,0,카르카슈는 버섯계의 복어입니다. 독성이 강하지만 먹을 수 있는 부분도 있습니다. 다행히 이 색상의 카류카슈는 이듬해까지 가지 못합니다.,3357,1859,7,mon_carcashu_green,156,,"[{""Map"": 2302, ""TimeRespawn"": 20000, ""Population"": 50}]",초록 카르카슈,4,2,1,332,221,443,295,156,156,0,96,283,312,156,355,355,48,0,21984,48,1662,48,80
