$ID,$ID_NAME,Description,Icon,Link_Collections,Link_Cubes,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
645189,misc_0073,식물의 채내에서 수액이 굳으며 생성된 결정입니다. 긴팔 나무에게서 획득합니다.,icon_item_crystal_purple,,,,,,긴팔 나무의 결정,2,0.0,0.0,1111,15,1.0
645190,misc_0074,얇은 두께지만 강한 충격도 견뎌낼 수 있습니다. 인프로 버크에게서 획득합니다.,icon_item_shell_red,"[642061, 642151]",,,,,인프로 버크의 껍질,9,0.0,0.0,1111,15,1.0
645191,misc_0075,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 졸렘에게서 획득합니다.,icon_item_core_yellow,[642062],,,"[10067, 11059, 12063, 13063, 14065, 15058, 16019, 16065, 17045, 18030, 33018, 33050]",,졸렘의 핵,30,0.0,0.0,1111,15,1.0
645192,misc_0076,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 묘지 골렘에게서 획득합니다.,icon_item_core_blue,"[642008, 642062, 642150]",,,"[31015, 34043]",,묘지 골렘의 핵,35,0.0,0.0,1111,15,1.0
645193,misc_0077,영혼의 강한 사념이 물질화된 형태입니다. 안전장치 없이 손을 댈 경우 사념에 사로잡힐 수도 있습니다. 할로우벤터에게서 획득합니다.,icon_item_spirit_purple,"[642010, 642063, 642102, 642141]",,,"[17023, 19015, 30108, 35102]",,할로우벤터의 사념체,252,0.0,0.0,1111,15,1.0
645194,misc_0078,짐승의 심장입니다. 사람의 심장과 비슷한 구조입니다. 코카트에게서 획득합니다.,item_icon_heart_purple,"[642007, 642063]",,,[14022],,코카트의 심장,528,0.0,0.0,1111,15,1.0
645195,misc_0079,불에 강한 내성을 가지고있어서 매우 오랜시간동안 조리해야합니다. 그만큼 맛은 일품이라 인기가 좋습니다. 드레이크에게서 획득합니다.,icon_item_meat_02,[642070],,,,,드레이크 고기,9,0.0,0.0,1111,15,1.0
645196,misc_0080,붉은 색의 잎입니다. 피라콘에게서 획득합니다.,icon_item_leaves_red,[642070],,,"[2012, 30277]",,피라콘 잎,16,0.0,0.0,1111,15,1.0
645197,misc_0081,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 주술인형에게서 획득합니다.,icon_item_core_red,"[642008, 642071]",,,"[30278, 30286]",,주술인형의 핵,13,0.0,0.0,1111,15,1.0
645198,misc_0082,물컹물컹한 성질때문에 마법연구외에는 쓰이지 않습니다. 슬라임에게서 획득합니다.,icon_item_slimejelly_red,,,,,,슬라임 조각,2,0.0,0.0,1111,15,1.0
645199,misc_0083,매우 굵고 단단합니다. 아르마에게서 획득합니다.,icon_item_shorthorn,[642072],,,"[12052, 30095, 30279, 30280, 30283]",,아르마의 뿔,11,0.0,0.0,1111,15,1.0
645200,misc_0084,각이 진 단단한 껍질입니다. 붉은 인프로 락터에게서 획득합니다.,icon_item_shell,[642072],,,"[30454, 30458, 30462]",,붉은 인프로 락터의 껍질,42,0.0,0.0,1111,15,1.0
645201,misc_0085,언제나 깨진 유리는 조심해야합니다. 플라스크에게서 획득합니다.,icon_item_glasspiece,,,,,,플라스크 조각,2,0.0,0.0,1111,15,1.0
645202,misc_0086,검은 데스모두스에게서 획득합니다.,icon_item_tooth_yellow,[642073],,,"[12052, 18042]",,데스모두스 이빨,11,0.0,0.0,1111,15,1.0
645204,misc_0088,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 검은 주술인형에게서 획득합니다.,icon_item_core_yellow,"[642074, 642154]",,,[16053],,검은 주술인형의 핵,14,0.0,0.0,1111,15,1.0
645205,misc_0089,불타오르는듯한 색 때문에 장식품으로 종종 사용됩니다. 디머에게서 획득합니다.,icon_item_bead,[642074],,,"[10085, 18042, 30456, 30460, 30464]",,디머의 구슬,2,0.0,0.0,1111,15,1.0
645206,misc_0090,강인한 생명력을 자랑하듯 계속해서 뛰고있습니다. 검은 드레이크에게서 획득합니다.,item_icon_heart_red,,,,[33067],,검은 드레이크의 심장,2,0.0,0.0,1111,15,1.0
645208,misc_0092,주로 갑옷의 재료로 사용됩니다. 락터에게서 획득합니다.,icon_item_shell_green,[642103],,,"[10059, 13055, 14086, 16083, 18037, 20001, 30477, 30481, 30485]",,락터의 껍질,2,0.0,0.0,1111,15,1.0
645209,misc_0093,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 베누켈로스에게서 획득합니다.,icon_item_core_yellow,[642054],,,[30089],,베누켈로스의 핵,24,0.0,0.0,1111,15,1.0
645210,misc_0094,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 에하드에게서 획득합니다.,icon_item_core_yellow,[642053],,,[30088],,에하드의 핵,21,0.0,0.0,1111,15,1.0
645211,misc_0095,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 타마에게서 획득합니다.,icon_item_core_yellow,,,,,,타마의 핵,2,0.0,0.0,1111,15,1.0
645212,misc_0096,사나운 리자드맨을 상대할 수 있다면 이것은 충분한 보상이 될 수 있을 것입니다. 리자드맨에게서 획득합니다.,icon_item_tooth_white,,,,,,리자드맨 이빨,2,0.0,0.0,1111,15,1.0
645213,misc_0097,갈고리가 필요하지 않다면 녹여서 다른 것을 만드는 것이 좋습니다. 누덕 갈고리에게서 획득합니다.,icon_item_claw_01,"[642062, 642081, 642141]",,,"[10055, 10057, 10069, 10073, 10083, 11048, 11061, 12053, 12065, 13024, 13051, 13065, 14067, 15060, 16067, 17047, 18005, 18032, 30441, 30442, 30445, 30446, 30449, 30450, 30539, 30543]",,갈고리,18,0.0,0.0,1111,15,1.0
645214,misc_0098,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 날개 개구리에게서 획득합니다.,icon_item_core_green,,,,,,날개 개구리의 핵,2,0.0,0.0,1111,15,1.0
645215,misc_0099,살코기만 먹고 버리던 닭뼈가 아닙니다. 코카트리스에게서 획득합니다.,icon_item_bone,,,,,,코카트리스의 뼈,2,0.0,0.0,1111,15,1.0
645216,misc_0100,단단함은 무구로 사용해도 손색이 없을 정도입니다. 드레이크에게서 획득합니다.,icon_item_longhorn,"[642070, 642074, 642153, 642154]",,,"[1010, 18004, 19011, 30278, 31027, 35044]",,드레이크의 뿔,20,0.0,0.0,1111,15,1.0
645218,misc_0102,이것이 그롤을 사냥하는 주된 이유입니다. 그롤에게서 획득합니다.,icon_item_shorthorn,"[642036, 642163]",,,"[13027, 30493, 37001]",,그롤의 뿔,10,0.0,0.0,1111,15,1.0
645219,misc_0103,줄기라기보다는 힘줄에 가깝습니다. 푸른 프라가라스에게서 획득합니다.,icon_item_stem_gray,[642036],,,[30073],,푸른 프라가라스의 줄기,5,0.0,0.0,1111,15,1.0
645220,misc_0104,이건 마치 돌로 만들져 있는 것 같습니다. 베카라베에게서 획득합니다.,icon_item_shell_yellow,"[642052, 642152]",,,,,베카라베의 껍질,27,0.0,0.0,1111,15,1.0
645221,misc_0105,변이형 몬스터의 동력원인 뉴클의 변형핵입니다. 잘못 조작하면 응집된 마력이 폭발할 수도 있습니다. 부우크에게서 획득합니다.,icon_item_core_yellow,"[642008, 642051]",,,"[2005, 31014]",,부우크의 핵,15,0.0,0.0,1111,15,1.0
645222,misc_0106,조악한 솜씨로 만들어진 활대입니다. 부베 궁수에게서 획득합니다.,icon_item_bubebow,[642022],,,"[14032, 15011]",,부베 활대,13,0.0,0.0,1111,15,1.0
645223,misc_0107,광산에서 사용되는 곡괭이입니다. 비상시에는 무기로도 이용됩니다. 부베 광부에게서 획득합니다.,icon_item_bubepickaxe,,,,,,부베 곡괭이,2,0.0,0.0,1111,15,1.0
645224,misc_0108,일설에 따르면 부베들이 멋을 내기위해 쓴다고 합니다. 부베 마법사와 주술사에게 획득합니다.,icon_item_bubehood,,,,,,부베 두건,2,0.0,0.0,1111,15,1.0
645225,misc_0109,박쥐 날개와 매우 유사하지만 식물의 줄기라는 점이 다릅니다. 단델에게서 획득합니다.,icon_item_batwing,"[642039, 642058, 642152]",,,"[30030, 30315, 30489, 30490, 30532, 32004]",,단델의 날개,4,0.0,0.0,1111,15,1.0
645226,misc_0110,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_pantoeyebrow,,,,,,판토 눈썹,2,0.0,0.0,1111,15,1.0
645227,misc_0111,판토들이 사용하는 창대입니다. 판토 창병에게서 획득합니다.,icon_item_pantoshaft,,,,,,판토 창대,2,0.0,0.0,1111,15,1.0
645228,misc_0112,꽃가루를 들이마시면 재채기가 나올 수 있습니다. 티피오에게서 획득합니다.,icon_item_tipiostamen,"[642001, 642028]",,,"[9008, 30072]",,티피오의 꽃술,2,0.0,0.0,1111,15,1.0
645229,misc_0113,우산 대용으로도 훌륭합니다. 도요르에게서 획득합니다.,icon_item_doyorleaf,"[642001, 642028]",,,"[15012, 34015]",,도요르 잎다발,4,0.0,0.0,1111,15,1.0
645230,misc_0114,투박하고 튼튼한 허리띠입니다. 호그마 궁수에게서 획득합니다.,icon_item_hogmabelt,,,,,,호그마 궁수 허리띠,2,0.0,0.0,1111,15,1.0
645231,misc_0115,창날 위에 판토 문양이 그려져 있습니다. 판토 투창병에게서 획득합니다.,icon_item_pantoblade,[642027],,,[10028],,판토 창날,42,0.0,0.0,1111,15,1.0
645232,misc_0116,불의 힘이 담긴 신비한 돌입니다. 플레쳐 마스터에게서 구입할 수 있습니다.,35_item_ore_phlogiston,,,,,,플로지스톤,80,0.0,0.0,0010,15,1.0
645233,misc_0117,푸른 불꽃을 내며 타는 광석입니다.,37_item_ore_sulfur,"[642070, 642153]",,,,,유황,19,0.0,0.0,1111,15,1.0
645234,misc_0118,수은의 주재료가 되는 붉은 광석입니다.,35_item_ore_phlogiston,"[642036, 642073]",,,,,신나바르,7,0.0,0.0,1111,15,1.0
645235,misc_0119,연금술에 많이 이용되는 재료중 하나입니다.,icon_item_batwing,"[642021, 642065, 642122]",,,[34019],,박쥐의 날개,1,0.0,0.0,1111,15,1.0
645237,misc_0121,쓸모없는 깨진 유리 조각입니다.,icon_item_pieceofglass,[642073],,,"[10093, 11063, 12067, 16076, 30280, 30495, 30541, 30542, 30545, 30546, 33058]",,유리 조각,1,0.0,0.0,1111,15,1.0
645238,wood_01,가공되지 않은 통나무입니다.,icon_item_wood_1,[642048],,,"[1001, 16012]",,떡갈나무,3,0.0,0.0,0010,15,0.5
645239,wood_02,가공되지 않은 통나무입니다.,icon_item_wood_2,[642060],,,[1002],,물푸레나무,2,0.0,0.0,0010,15,0.5
645240,wood_03,가공되지 않은 통나무입니다.,icon_item_wood_3,[642060],,,"[1003, 14057, 31015]",,소나무,2,0.0,0.0,0010,15,0.5
645241,wood_04,가공되지 않은 통나무입니다.,icon_item_wood_4,,,,[1004],,삼나무,4,0.0,0.0,0010,15,0.5
645242,timber_01,가공된 목재입니다. 아이템을 만드는 재료로 사용됩니다.,icon_item_timber_1,,,,,[1001],떡갈나무 목재,60,0.0,0.0,0010,15,1.0
645243,timber_02,가공된 목재입니다. 아이템을 만드는 재료로 사용됩니다.,icon_item_timber_2,,,,,[1002],물푸레나무 목재,60,0.0,0.0,0010,15,1.0
645244,timber_03,가공된 목재입니다. 아이템을 만드는 재료로 사용됩니다.,icon_item_timber_3,,,,,[1003],소나무 목재,60,0.0,0.0,0010,15,1.0
645245,timber_04,가공된 목재입니다. 아이템을 만드는 재료로 사용됩니다.,icon_item_timber_4,,,,,[1004],삼나무 목재,60,0.0,0.0,0010,15,1.0
645246,misc_0122,가시가 촘촘히 박혀있어 가공하기 까다로운 재료입니다. 콜리플라워에게서 획득합니다.,icon_item_stem_brown,[642035],,,"[12014, 30033]",,콜리플라워의 줄기,6,0.0,0.0,1111,15,1.0
645247,misc_0123,더 높은 출력을 내기위해 개조된 핵입니다. 사우가에게서 획득합니다.,icon_item_core_yellow,,,,,,사우가의 개조된 핵,24,0.0,0.0,1111,15,1.0
645248,misc_0124,식물의 채내에서 수액이 굳으며 생성된 결정입니다. 단델에게서 획득합니다.,icon_item_crystal_yellow,,,,,,단델의 결정,17,0.0,0.0,1111,15,1.0
645249,misc_0125,함부로 마시지 마십시오. 누덕고치에게서 획득합니다.,icon_item_posion,,,,,,누덕고치의 독액,17,5.0,0.0,1111,15,1.0
645250,arrow_01,사냥에 사용되는 화살입니다. 화살촉의 폭이 넓은 것이 특징입니다.,item_icon_arrow_barbedhead,,,,,,브로드 헤드 애로우,1,0.0,0.0,1111,15,0.1
645251,arrow_02,끝이 매우 뾰족하게 만들어 갑옷을 관통하는데 특화시킨 화살입니다.,item_icon_bodkinpoint_arrow,,,,,,보드킨 포인트 애로우,1,0.0,0.0,1111,15,0.1
645252,arrow_03,화살에 폭약을 매달아 폭발시키는 화살입니다.,item_icon_hail_mary_arrow,,,,,,헤일매리 애로우,1,0.0,0.0,1111,15,0.1
645256,misc_0126,온전한 상태의 송곳니는 상당한 값어치가 나갑니다. 웬디고에게서 획득합니다.,icon_item_tooth_white,[642041],,,"[17021, 35058]",,웬디고 송곳니,84,0.0,0.0,1111,15,1.0
645257,misc_goldbar,금을 녹여 주괴 형태로 만든 것입니다. 물론 그 값어치는 상당합니다.,icon_item_goldbar_s,,"[642901, 642907, 642908, 642913, 642911, 642918, 642919, 642920, 642921, 642922]",,"[10013, 20004]",,금괴,50000,0.0,0.0,1111,15,1.0
645259,misc_quicksilver,몬스터들에게서 발견되는 정체불명의 보석입니다. 신비로운 빛깔로 인해 수집가들이 많이 찾고있습니다.,38_item_ore_mercury,,"[642907, 642913, 642911, 642918, 642919, 642920, 642921, 642922]",,,,수은,2,0.0,0.0,1111,15,1.0
645260,misc_onion2,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_onionpiece,,,,,,케파의 껍질,2,0.0,0.0,1111,15,1.0
645261,misc_onion3,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_crystal_green,,,,,,케파의 결정,2,0.0,0.0,1111,15,1.0
645262,misc_leaf_diving2,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_feeler_green,,,,,,잎방개의 더듬이,2,0.0,0.0,1111,15,1.0
645263,misc_leaf_diving3,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_shell_yellow,,,,,,빛나는 껍질,2,0.0,0.0,1111,15,1.0
645264,misc_hanaming2,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_calmincense,,,,,,하나밍 아로마,2,0.0,0.0,1111,15,1.0
645265,misc_hanaming3,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_crystal_red,,,,,,하나밍의 결정,2,0.0,0.0,1111,15,1.0
645266,misc_bokchoy2,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_onionroot,,,,,,치넨시 뿌리,2,0.0,0.0,1111,15,1.0
645267,misc_infroRocktor2,껍질만 단단한 것이 아닙니다. 속도 튼튼합니다. 인프로 락터에게서 획득합니다.,icon_item_bone,"[642004, 642018]",,,"[15021, 16020]",,인프로 락터의 뼈,158,0.0,0.0,1111,15,1.0
645268,misc_talt,몬스터들에게서 발견되는 정체불명의 보석입니다. 신비로운 빛깔로인해 수집가들이 많이 찾고있습니다. 길드를 성장시키는데 이용됩니다.,30_item_ore_talt,[642002],"[642906, 642901, 642902, 642903, 642904, 642905, 642907, 642908, 642909, 642910, 642913, 642911, 642914, 642914, 642915, 642915, 642918, 642919, 642920, 642921, 642922, 642924, 642924, 642923, 642923, 642925, 642925, 642928, 642928]",,"[3023, 3024, 3025]",,탈트,5000,0.0,0.0,1111,15,10.0
645269,misc_chupacabra2,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_misc_00007,"[642019, 642118]",,,"[30067, 35056, 35075, 35097]",,츄파카브라 가죽,8,0.0,0.0,1111,15,1.0
645270,misc_chupacabra3,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_quest_00017,,,,,,츄파카브라 눈알,2,0.0,0.0,1111,15,1.0
645271,misc_popolion2,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_bone,,,,,,포포리온의 뼈,2,0.0,0.0,1111,15,1.0
645272,misc_popolion3,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_leaves_blue,,,,,,포포리온 꽃잎,2,0.0,0.0,1111,15,1.0
645273,misc_weaver2,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_shell_green,,,,,,위버의 껍질,2,0.0,0.0,1111,15,1.0
645274,misc_weaver3,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_posion,,,,,,위버 독액,2,0.0,0.0,1111,15,1.0
645275,misc_pokubu2,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_meat_01,,,,,,포쿠부 고기,2,0.0,0.0,1111,15,1.0
645276,misc_pokubu3,몬스터 재료. 아이템을 만드는데 사용됩니다.,pokubu_horn,,,,,,포쿠부의 뿔,2,0.0,0.0,1111,15,1.0
645277,misc_jukopus2,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_leaf,,,,,,변색된 잎,2,0.0,0.0,1111,15,1.0
645278,misc_jukopus3,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_leash,,,,,,유코푸스 밧줄,2,0.0,0.0,1111,15,1.0
645279,misc_onion_red2,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_stem_green,,,,,,붉은 케파의 줄기,2,0.0,0.0,1111,15,1.0
645280,misc_onion_red3,식물의 채내에서 수액이 굳으며 생성된 결정입니다. 붉은 케파에게서 획득합니다.,icon_item_crystal_red,,,,,,붉은 케파의 결정,2,0.0,0.0,1111,15,1.0
645281,misc_goblin_spear2,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_bubespearhead,,,,,,부베 창끝,2,0.0,0.0,1111,15,1.0
645282,misc_bubeBlood,부베들은 녹색 피를 가지고 있습니다. 부베에게서 획득합니다.,icon_item_drug_51011,,,,[14024],,부베의 피,2,0.0,0.0,1111,15,1.0
645283,misc_whip_vine_ra2,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_onionroot,,,,,,라플라워 뿌리,2,0.0,0.0,1111,15,1.0
645284,misc_whip_vine_ra3,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_crystal_green,,,,,,라플라워의 결정,2,0.0,0.0,1111,15,1.0
645285,misc_stonOrca2,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_misc_00005,,,,,,스톤오르카 조각,2,0.0,0.0,1111,15,1.0
645286,misc_bat2,박쥐들은 이 이빨을 사용해 피를 빨아먹기도 합니다. 박쥐에게서 획득합니다.,icon_item_tooth_white,"[642021, 642122]",,,[14020],,박쥐 이빨,2,0.0,0.0,1111,15,1.0
645287,misc_shredded2,낡은 천조각입니다. 쉬레디드에게서 획득합니다.,icon_item_clothpiece_red,"[642022, 642143]",,,"[30109, 30119, 35101, 35102, 35103]",,쉬레디드의 천조각,30,0.0,0.0,1111,15,1.0
645288,misc_shredded3,영혼의 강한 사념이 물질화된 형태입니다. 안전장치 없이 손을 댈 경우 사념에 사로잡힐 수도 있습니다. 쉬레디드에게서 획득합니다.,icon_item_spirit_red,"[642022, 642143]",,,"[13069, 30113]",,쉬레디드의 사념체,69,0.0,0.0,1111,15,1.0
645289,misc_yekubite2,고기를 분쇄하는 쪽으로 발달된 이빨입니다. 에큐바이트에게서 획득합니다.,icon_item_tooth_blue,,,,,,에큐바이트 이빨,2,0.0,0.0,1111,15,1.0
645290,misc_yekubite3,에큐바이트의 꼬리에서만 자라나는 수정입니다. 어른으로 자라날수록 수정도 커진다고 합니다. 에큐바이트에게서 획득합니다.,icon_item_crystal_00005,,,,,,에큐바이트 수정,2,0.0,0.0,1111,15,1.0
645291,misc_quartz_weaver2,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_shell_purple,,,,,,수정거미 껍질,2,0.0,0.0,1111,15,1.0
645292,misc_quartz_weaver3,수정에 눈이 멀면 그 아래에 있는 몬스터를 알아차리지 못합니다. 수정거미에게서 획득합니다.,icon_item_crystal_00005,"[642005, 642023]",,,[14071],,수정거미 수정,2,0.0,0.0,1111,15,1.0
645293,misc_bubeWarriorBlood,다른 부베들의 것보다 더 진하고 점성이 강한 피입니다. 부베 투사에게서 획득합니다.,icon_item_drug_51013,[642023],,,"[10019, 13027, 14024, 30100, 30101, 35101]",,부베 투사의 피,65,0.0,0.0,1111,15,1.0
645294,misc_zignuts2,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_zignuts,,,,,,지그너츠 열매,2,0.0,0.0,1111,15,1.0
645295,misc_zignuts3,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_seed_yellow,,,,,,지그너츠 씨앗,2,0.0,0.0,1111,15,1.0
645296,misc_panto2,몬스터 재료. 아이템을 만드는데 사용됩니다.,38_item_ore_mercury,,,,,,판토 잎 모양 장식,2,0.0,0.0,1111,15,1.0
645297,misc_humming_bud,꽃잎 모양을 닮아있는 날개입니다. 허밍버드에게서 획득합니다.,icon_item_bugwing,"[642026, 642131]",,,[30063],,허밍버드의 날개,8,0.0,0.0,1111,15,1.0
645298,misc_humming_bud2,몬스터 재료. 아이템을 만드는데 사용됩니다.,38_item_ore_mercury,,,,,,허밍버드 더듬이,2,0.0,0.0,1111,15,1.0
645299,misc_humming_bud3,몬스터 재료. 아이템을 만드는데 사용됩니다.,38_item_ore_mercury,,,,,,허밍버드 날개 가루,2,0.0,0.0,1111,15,1.0
645300,misc_leafly,언제나 곤충의 날개는 조심해서 다뤄야합니다. 리플라이에게서 획득합니다.,icon_item_bugwing,[642025],,,[34013],,리플라이 날개,3,0.0,0.0,1111,15,1.0
645301,misc_leafly2,몬스터 재료. 아이템을 만드는데 사용됩니다.,38_item_ore_mercury,,,,,,리플라이 더듬이,2,0.0,0.0,1111,15,1.0
645302,misc_leafly3,몬스터 재료. 아이템을 만드는데 사용됩니다.,38_item_ore_mercury,,,,,,리플라이 알,2,0.0,0.0,1111,15,1.0
645303,misc_seedmia,씨드미아를 키워보시는 건 어떨까요? 씨드미아에게서 획득합니다.,icon_item_seed_brown,[642027],,,"[30072, 30148]",,씨드미아 씨앗,5,0.0,0.0,1111,15,1.0
645304,misc_seedmia3,몬스터 재료. 아이템을 만드는데 사용됩니다.,38_item_ore_mercury,,,,,,씨드미아 꽃가루,2,0.0,0.0,1111,15,1.0
645305,misc_drakeResc,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_hood_templeslave_blue,,,,,[1010],드레이크 견장,2,0.0,0.0,1111,15,1.0
645306,misc_firent2,보통 나무 껍질과 다를게 없어보입니다. 피렌트에게서 획득합니다.,icon_item_misc_00013,[642026],,,[30064],,피렌트 껍질,303,0.0,0.0,1111,15,1.0
645307,misc_pantoSword,부러졌지만 다시 고쳐 쓸 수 있을지도 모릅니다. 판토 전사에게서 획득합니다.,icon_item_bladepiece,[642025],,,[10010],,부러진 판토 소드,34,0.0,0.0,1111,15,1.0
645308,misc_panto3,몬스터 재료. 아이템을 만드는데 사용됩니다.,38_item_ore_mercury,,,,,,판토 발굽,2,0.0,0.0,1111,15,1.0
645309,misc_pantoStaff,몬스터 재료. 아이템을 만드는데 사용됩니다.,38_item_ore_mercury,,,,,,판토 마법사 지팡이 장식,2,0.0,0.0,1111,15,1.0
645310,misc_mallardu,이것은 좋은 단백질 공급원입니다. 말라두에게서 획득합니다.,icon_item_meat_02,[642027],,,[2004],,말라두의 고기,3,0.0,0.0,1111,15,1.0
645311,misc_mallardu2,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_feather_03green,,,,,,말라두 깃털,2,0.0,0.0,1111,15,1.0
645312,misc_mallardu3,몬스터 재료. 아이템을 만드는데 사용됩니다.,38_item_ore_mercury,,,,,,말라두의 부리,2,0.0,0.0,1111,15,1.0
645313,misc_udumbara,몬스터 재료. 아이템을 만드는데 사용됩니다.,38_item_ore_mercury,,,,[18015],,우담바라,2,0.0,0.0,1111,15,1.0
645314,misc_violet,몬스터 재료. 아이템을 만드는데 사용됩니다.,38_item_ore_mercury,,,,,,비올렛 잎,2,0.0,0.0,1111,15,1.0
645315,misc_violet2,몬스터 재료. 아이템을 만드는데 사용됩니다.,38_item_ore_mercury,,,,,,비올렛 꽃,2,0.0,0.0,1111,15,1.0
645316,misc_violet3,몬스터 재료. 아이템을 만드는데 사용됩니다.,38_item_ore_mercury,,,,,,비올렛의 결정,2,0.0,0.0,1111,15,1.0
645317,misc_yognome,요노움에게서 획득할 수 있습니다.,38_item_ore_mercury,,,,,,요노움의 핵,2,0.0,0.0,1111,15,1.0
645318,misc_yognome2,몬스터 재료. 아이템을 만드는데 사용됩니다.,38_item_ore_mercury,,,,,,요노움의 파편,2,0.0,0.0,1111,15,1.0
645319,misc_egnome,이노움에게서 획득할 수 있습니다.,38_item_ore_mercury,,,,,,이노움의 핵,2,0.0,0.0,1111,15,1.0
645320,misc_egnome2,마기가 깃들어있는 금속파편입니다. 이노움에게서 획득합니다.,icon_item_misc_00004,"[642009, 642034, 642090]",,,"[11023, 11065, 31017, 35078]",,이노움의 파편,84,0.0,0.0,1111,15,1.0
645322,misc_rodelin2,몬스터 재료. 아이템을 만드는데 사용됩니다.,38_item_ore_mercury,,,,,,로델린의 날개,2,0.0,0.0,1111,15,1.0
645323,misc_rodelin3,몬스터 재료. 아이템을 만드는데 사용됩니다.,38_item_ore_mercury,,,,,,로델린의 옷조각,2,0.0,0.0,1111,15,1.0
645325,misc_pawnd2,몬스터 재료. 아이템을 만드는데 사용됩니다.,38_item_ore_mercury,,,,,,폰드의 머리카락,2,0.0,0.0,1111,15,1.0
645326,misc_pawnd3,몬스터 재료. 아이템을 만드는데 사용됩니다.,38_item_ore_mercury,,,,,,폰드 활대,2,0.0,0.0,1111,15,1.0
645328,misc_pawndel2,몬스터 재료. 아이템을 만드는데 사용됩니다.,38_item_ore_mercury,,,,,,폰델의 머리카락,2,0.0,0.0,1111,15,1.0
645329,misc_pawndel3,마력으로 만들어진 금속이라 몬스터가 죽을 때 같이 사라져버리지만 드물게 남아있는 경우가 있다고합니다. 폰델에게 획득합니다.,38_item_ore_mercury,,,,[18037],,폰델 샤프트,888,0.0,0.0,1111,15,1.0
645330,misc_galok,강력한 마족의 가죽은 매우 강한 내구성을 자랑합니다. 갈록에게서 획득합니다.,icon_item_misc_00007,[642033],,,[12011],,갈록 가죽,12,0.0,0.0,1111,15,1.0
645332,misc_galok3,몬스터 재료. 아이템을 만드는데 사용됩니다.,38_item_ore_mercury,,,,,,갈록의 클로,2,0.0,0.0,1111,15,1.0
645333,misc_glizardon,이것을 얻기위해서는 큰 위험과 맞서야합니다. 글리자돈에게서 획득합니다.,icon_item_bone,"[642004, 642032, 642128]",,,"[2003, 30111, 31011]",,글리자돈의 뼈,7,0.0,0.0,1111,15,1.0
645334,misc_glizardon2,이 심장에는 강인한 생명력만큼 강한 마기가 깃들어져 있습니다. 글리자돈에게서 획득합니다.,item_icon_heart_purple,"[642009, 642032, 642128]",,,"[14022, 33022, 35103]",,글리자돈의 심장,16,0.0,0.0,1111,15,1.0
645335,misc_glizardon3,몬스터 재료. 아이템을 만드는데 사용됩니다.,icon_item_quest_00017,,,,,,글리자돈의 꼬리,2,0.0,0.0,1111,15,1.0
