$ID,$ID_NAME,CircleMax,Description,Icon,IsHidden,IsSecret,IsStarter,JobDifficulty,JobTree,JobType,Link_Attributes,Link_Skills,Name,Rank,StatBase_CON,StatBase_DEX,StatBase_INT,StatBase_SPR,StatBase_STR,Stat_CON,Stat_DEX,Stat_INT,Stat_SPR,Stat_STR
4002,Char4_2,1,プリーストは主に王国首都で活動した者が多く、神樹の日に最も被害を受けたクレリックです。神樹の日以前にプリーストになった者の中で、生き残った最年長のプリーストはまだ30代です。{nl}プリーストは聖物を使って仲間に祝福を与え、聖なる力で死者を復活させるクレリック系クラスです。,c_cleric_priest,False,False,False,1,1,[7],[10018],"[40201, 40202, 40203, 40204, 40211, 40205, 40206, 40209]",プリースト,2,6,2,4,9,4,30,0,40,130,0
4003,Char4_3,1,クリヴィスたちは伝統的な女神信仰を持つクレリックです。歴史と伝統を重んじるため、古くからのクレリックたちのクラスとして知られています。伝統的な女神信仰こそ正統的なものと考え、この道に進んだクレリックも少なく、多くが道を踏み外す事なく信仰の道を歩み続けています。{nl}火を奉る司祭であるクリヴィスは聖なる炎で仲間の回復を助けたり、敵に強力なダメージを与えます。,c_cleric_kriwi,False,False,False,2,1,[7],[402005],"[40101, 40102, 40104, 40103, 40105, 40106]",クリヴィス,2,6,2,4,9,4,30,10,100,0,60
4005,Char4_5,1,ドルイドは、自然と交感し、それを通して世の中に実体化させる権能を女神から与えられました。自然と人間、そして女神の間で調和をなすことがドルイドの理想です。{nl}自然の力を利用するドルイドは、地面の植物を操って味方をサポートしたり、モンスターに変身してモンスターが持つスキルを使用できるクレリック系クラスです。,c_cleric_druid,False,False,False,2,1,[7],,"[40902, 40906, 40903, 40910, 40905, 40904, 40911, 40908, 40909]",ドルイド,2,6,2,4,9,4,0,60,80,0,60
4006,Char4_6,1,ある者は知識を学び作法を習得するという課程を経て聖職に入信する者もいますが、ある者は祝福を受け女神の思し召しを伝える者として選ばれることもあります。サドゥーは女神が特別に選んだ者たちと女神が鍛え上げた者たちを指します。サドゥーは本質的にはシャーマニズムであり、呪術的な色が強く、睡眠と夢を操ることで他のクレリックの祈りと同等の効力を得ます。{nl}サドゥーは自分の霊魂を流体化させて敵の目に見えないようにしたり、自分の力を仲間に送ることができます。,c_cleric_sadhu,False,False,False,1,1,"[0, 7]",,"[40501, 40502, 40504, 40503, 40505, 40506]",サドゥー,2,6,2,4,9,4,30,0,120,50,0
4007,Char4_7,1,ティルトルビーはクレリックの1クラスとして認められて以来、初代マスターがマスターに就いています。全てのティルトルビーは誰でも一度はマスターであるテスラの下で勉強します。{nl}ティルトルビーは聖なる彫像を作って設置します。その彫像で仲間を守ったり、敵を攻撃します。,c_cleric_dievdirbys,False,False,False,0,1,[7],"[405008, 10018]","[40401, 40402, 40404, 40405, 40403, 40406, 40407]",{s18}ティルトルビー,2,6,2,4,9,4,35,15,70,60,20
4008,Char4_8,1,オラクルは、女神から下された神託を伝える役目を持っています。女神は人間の自由意思を妨げないので、ほとんどの神託は隠喩と象徴的な内容で構成されます。女神の権能が途絶えても、その無限の英知から女神から神託を伝えることができます。{nl}オラクルは予知能力を使用するクレリック系クラスです。敵の行動を予測したり、敵の運命を変えます。,c_cleric_oracle,False,False,False,2,1,[7],,"[41002, 41004, 41005, 41009, 41007, 41008, 41013, 41010, 41011, 41012]",オラクル,2,6,2,4,9,4,50,0,50,100,0
4009,Char4_9,1,祈りと祭礼を完全に排除したわけではないですが、それより身体を鍛えることで女神に仕える変わったクレリックがいます。このクレリックはモンクと呼ばれ、強靭的な身体能力に加え、独特な女神の権能で世の中に奉仕しています。また教理も独特で、モンクは女神の望むことをするのではなく、自らの意思により女神が必要であると判断したことを行います。{nl}身体鍛錬による修行で女神の恩恵をさらに積み重ねていく聖職者です。,c_cleric_monk,False,False,False,2,1,[0],[10027],"[40701, 40702, 40703, 40704, 40706, 40705, 40707, 40708]",モンク,2,6,2,4,9,4,50,70,0,0,80
4010,Char4_10,1,パードナーが同じ女神に仕える他の司祭たちと違う点は、彼らが使う女神の権能の対価として金銭を要求することです。特に女神の戒めは、魔族の呪いとは異なり、パードナーにだけ解くことができます。そうして歴代のパードナーたちが稼いだお金は、自分の財産にした者もいれば、貧しい人のために使った者もいます。{nl}女神の権能で富を築くことも良しとする聖職者です。,c_cleric_pardoner,False,False,False,2,1,[4],[409003],"[40801, 40802, 40803, 40804, 40808, 40809, 40805]",パードナー,2,6,2,4,9,4,0,0,50,110,40
4011,Char4_11,1,パラディンは正義のために戦う信念と女神への信仰とその信仰に反することがない範囲内で王国に対する忠誠心を持った聖職者です。また初代パラディンが建てたターネット聖堂がパラディンにとっては象徴的な場所であり、盟約を結んで守っている場所でもあります。{nl}強力な戦闘力を誇るパラディンは聖なる力で周辺の仲間たちを守ったり、魔神を崇拝していた敵を改宗させて女神のために戦わせます。,c_cleric_paladin,False,False,False,0,1,[5],[10026],"[40610, 40602, 40603, 40607, 40608, 40609, 40606]",パラディン,2,6,2,4,9,4,110,20,0,20,50
4012,Char4_12,1,チャプレンは固い信仰を持ち、戦場の兵士たちのために一生司祭として務めると誓った聖職者です。チャプレンはやむを得ず誰かを殺す兵士の心を治癒し、彼らが軍人としての使命を果たせるように導きます。実際の戦闘では彼らにとって役立つ女神の権能を使います。{nl}チャプレンは戦闘に参加した仲間を聖なる力で祝福する従軍牧師クラスです。高いレベルに達した上級プリーストだけがチャプレンになることができます。,c_cleric_chaplain,True,False,False,2,1,[7],,"[41301, 41304, 41305, 41302, 41306, 41307]",チャプレン,2,6,2,4,9,4,30,85,0,85,0
4013,Char4_13,1,シェパード,c_cleric_paladin,False,False,False,,1,,,,シェパード,200,6,2,4,9,4,0,0,0,0,0
4014,Char4_14,1,プレイグドクターと他のクレリックとの違いは何もかも女神の権能に依存せず、科学と研究の成果を併用して治療することです。もちろん女神に委ねても疾病を治療できるため、プレイグドクターはあまり注目されませんでした。しかし、神樹の日が起きて女神の不在が長くなるにつれて彼らの存在価値は高まりました。{nl}プレイグドクターは仲間の状態異常を治療したり、敵に状態異常を付与したり、状態異常を持つ敵を焼却することができるクレリック系クラスです。特殊な薬品が詰められたくちばしの仮面をかぶることで、状態異常を防ぐことができます。,c_cleric_plaguedoctor,False,False,False,2,1,"[0, 7]",,"[41101, 41102, 41104, 41110, 41106, 41107, 41105, 41109]",{s18}プレイグドクター,2,6,2,4,9,4,40,0,80,80,0
4015,Char4_15,1,カバリストは宇宙の摂理を通じて全ての真実を把握できる可能性を持つクラスです。実際に神樹の日を予言し、ライマの首都移転の予言の解読に成功しました。しかし、このような成果を説明することは難しく、民衆は彼らの話を信じないか理解しようとしないため、実際には役に立つことはありません。{nl}カバリストは古代のカバラ魔法を使用するクレリックです。無限の力で仲間をサポートしたり、数秘術で敵の名を崩して戦闘に応用することができます。,c_cleric_kabbalist,False,False,False,2,1,[7],"[413021, 413022, 413014]","[41201, 41203, 41204, 41205, 41209, 41206, 41202, 41210, 41211]",カバリスト,2,6,2,4,9,4,45,0,45,110,0
4016,Char4_16,1,インクイジターは長年にわたり象徴的な信仰の守護者でした。また女神の教えを広く伝えるため理解可能な言葉で記録、管理する仕事も彼らが担当しています。しかしそれまで彼らが裁く必要はなかったものの、女神が姿を消して以来、彼らが裁かなくてはならない状況になりました。{nl}インクイジターは、女神に逆らう者たちを裁く司祭クラスです。強力な戦闘スキルを持ち、魔法使いには特に強いです。,c_cleric_inquisitor,False,False,False,2,1,[0],"[415001, 415009, 415017]","[41407, 41404, 41406, 41408, 41401, 41409, 41410]",インクイジター,2,6,2,4,9,4,60,40,0,0,100
4018,Char4_18,1,{#7AE4FF}{ol}[前提クエスト解禁・2回目の転職から選択可能]{/}{/}{nl}巫女は陰陽師より早い時期に王室の黙認のもと、女神崇拝の一角を担っていました。一般人と距離感があることは陰陽師と似ています。陰陽師は王室と友好的な関係を維持したまま独立しましたが、巫女も最近では王室と良好な関係になっています。そんな中、カオニラ姫に関する事件がありましたが、外部には知られていません。{nl}巫子は神託を授かり女神に仕えるクラスです。聖攻撃で敵にダメージを与えたり、仲間が戦闘で力を発揮できるようにサポートしてくれます。,c_cleric_miko,True,True,False,1,1,[7],[417001],"[41601, 41603, 41604, 41602, 41606, 41605]",巫女,2,6,2,4,9,4,60,0,60,80,0
4019,Char4_19,1,ジーロット教団は女神を失った聖職者の一部が強硬路線を選んだことから始まりました。彼らが女神を取り戻そうとする方法が極端であるため、一般の人や他教団との摩擦が大きくなっています。とにかく、彼らは固い信仰を掲げ、女神を取り戻すためなら何でもするという教理を立てて実践してきました。{nl}ジーロットは近接物理攻撃に有利なバフを多く保有し、自分を強化できるクラスです。,c_cleric_zealot,True,False,False,2,1,[0],,"[41701, 41702, 41703, 41704, 41705, 41706, 41707]",ジーロット,2,6,2,4,9,4,50,80,0,0,70
4020,Char4_20,1,最初のエクソシストはロメル2世の在位中に公認されました。それまでは聖職者による駆魔行為のようなものもありましたが、ロメル2世以降は駆魔行為もしくは儀式を行う者は必ず公認されたエクソシストでなければならないと決められました。それにより、信心深い聖職者であっても、職位が高い者だとしても、エクソシストではなければ駆魔を行うことは禁じられました。{nl}エクソシストは神聖な聖属性の魔法を使い、悪魔を祓い清めることを得意とするクラスです。女神に祈りを捧げることでさらに力を発揮することができます。,c_cleric_exorcist,True,False,False,2,1,[0],,"[41801, 41802, 41803, 41804, 41805, 41806, 41807]",エクソシスト,2,6,2,4,9,4,40,0,120,40,0
5001,Char5_1,1,スカウトの始まりはメルキエル国王時代で、当時曖昧だった国境の各地で戦っていた王国軍が情報不足で苦戦したことから国王は偵察兵の必要性を痛感し、スカウトを養成しました。国境確定後、彼らにはモンスターに関する調査任務が与えられ、建国歴801年初めて異世界の探検はスカウトマスターの活躍により成功しました。{nl}スカウト系統は様々な攻撃スキルを保有し、高い回避力とクリティカル発生率が特徴です。攻撃速度を基にした強力な攻撃力を誇りますが、SP消費が激しいため注意が必要です。,c_scout_scout,False,False,True,0,2,[0],,"[50001, 50002, 50003, 50004, 50005]",スカウト,1,5,9,2,3,6,40,90,0,0,70
5002,Char5_2,1,アサシンは他の大陸からやってきたクラスで、王国から正式に認められたこともありません。彼らは周囲から恐れられ、王国からの許可がないにも関わらず、アサシンの指導者を「マスター」と呼んでいることについて指摘できる人はいません。王国の他のクラスと違ってアサシンは王国の文化圏外でさえ、その名を馳せています。{nl}アサシンは幻草を使い、自分または敵に特殊効果を付与して戦う短剣クラスです。,c_scout_assassin,False,False,False,0,2,[0],,"[50101, 50102, 50103, 50104, 50105, 50106]",アサシン,2,5,9,2,3,6,35,110,0,0,55
5003,Char5_3,1,アウトローは王国の暗黒街と闇の世界の支配者です。王国の宮廷が彼らを認めることはありませんが、王国の人々は彼らの存在とアウトローマスターの地位を認めないわけがありません。アウトローの影響力は王国全土はもちろん他の大陸にまで広がっているという噂があります。{nl}アウトローは武器の種類にあまりこだわらず、卑怯と思われがちですが効率的な戦いを駆使するストリートファイタータイプのクラスです。,c_scout_outlaw,False,False,False,0,2,[0],,"[50201, 50202, 50203, 50204, 50205, 50206, 50207]",アウトロー,2,5,9,2,3,6,40,70,0,0,90
5004,Char5_4,1,王国の貴族法が施行されてから長い年月が経ち、多くの貴族が平民になりました。彼らの一部は爵位を継がせられない子供にスクワイアの役割を与えてこのクラスが生まれましたが、再び歳月が流れ、独立した職種になり、その性質も大きく変わりました。しかし主に没落貴族がやる仕事というイメージは払拭しきれませんでした。{nl}スクワイアは仲間をサポートするクラスです。仲間の装備を手入れして性能を向上させたり、拠点を設置して仲間の活動を助けます。,c_warrior_squire,False,False,False,2,2,"[7, 4, 9]",,"[50302, 50301, 50306, 50303, 50304, 50305]",スクワイア,2,5,9,2,3,6,60,70,0,0,70
5005,Char5_5,1,ロンメル国王時代当時、王は私掠船の運用に対する証を与えました。私掠船の性質上、公にはできませんでしたが、現在はコルセアマスターの地位を王国も認めています。もちろん処罰が免除されるわけではありませんが、海軍に劣らない武装ができる権利が認められ、明確な証拠なしでは処罰を受けませんが、海上では証拠を失いやすいため、海賊にとって証は大切です。{nl}コルセアは自分のパーティを海賊団として組織し、独特な戦術を使用します。敵のアイテムを略奪したり、宝箱の獲得、コンボシステムなどの使用が可能です。,c_warrior_corsair,False,False,False,2,2,"[0, 9]","[10015, 109011]","[50405, 50404, 50406, 50409, 50401, 50402, 50403, 50407, 50408]",コルセア,2,5,9,2,3,6,40,75,0,0,85
5006,Char5_6,1,{#7AE4FF}{ol}[前提クエスト解禁・2回目の転職から選択可能]{/}{/}{nl}諜報と潜入の専門家たちはどの時代にも存在します。シノビは第1次王位継承紛争で活躍し王室に認められ、以降は王室の影として暗躍していました。現在も彼らの第1使命は王室を守ることです。{nl}シノビは忍法を使った特別な戦法を繰り広げるクラスです。長く苦しい修行を乗り越えた者だけがシノビになることができます。,c_warrior_shinobi,True,True,False,1,2,[0],"[10018, 113009]","[50505, 50503, 50504, 50502, 50501, 50506]",シノビ,2,5,9,2,3,6,35,90,0,0,75
5007,Char5_7,1,ソーマタージュは魔法使いとは異なり魔法を覚えるのではなく、魔法がどのように機能するかを理解しています。このような特徴から他の魔法系とは違い、魔法の先天的な才能が重要視されます。{nl}ソーマタージュは対象の属性と形態を変化させる魔法を使います。敵を小さくしたり、仲間の体を強化して戦闘をサポートします。,c_wizard_thaumaturge,False,False,False,0,2,[7],,"[50605, 50601, 50602, 50603, 50606, 50604]",ソーマタージュ,2,5,9,2,3,6,70,65,0,0,65
5008,Char5_8,1,エンチャンターの歴史は比較的短いです。フラリーの弟子であるジェーンは魔法学には詳しかったのですが、魔法自体が使えず弟子もいませんでした。しかし、彼女が残した研究が引き継がれてエンチャンターが考案されました。ジェーンの生涯の夢だった魔法が使えない者に魔法能力を付与することは今でも実現できていないですが、エンチャンターという新しい魔法の基礎を築きました。{nl}エンチャンターは自分の持つ魔法で消費系アイテムを作ったり、装備アイテムに効果を付与して仲間を助けます。,c_wizard_enchanter,False,False,False,2,2,"[7, 4]","[215001, 215007, 215008]","[50801, 50802, 50803, 50807, 50804, 50805, 50806]",エンチャンター,2,5,9,2,3,6,55,100,0,0,45
5009,Char5_9,1,リンカーはまったく違う物の連携性を見つけ、その連携性を利用して、自分の望む結果を思い描きます。この魔法には違う対象間の連携性を見つける想像力とそれを実現する魔力が同時に必要です。{nl}リンカーは仲間をつなげて受けるダメージを減らしたり、敵をリンクさせて与えるダメージを増幅することができます。,c_wizard_linker,False,False,False,1,2,[7],,"[50701, 50702, 50703, 50704, 50708, 50705]",リンカー,2,5,9,2,3,6,50,80,0,0,70
5010,Char5_10,1,ローグは王国の歴史で何回か罪人として扱われましたが、英雄たちの冒険に同行したことが功を奏し、認められるようになりました。約300年前、ネケル1世時代に残した功績により殺人などの重罪ではない限り王国法に追われることはなくなりました。{nl}ローグは勝利のためなら手段を選ばない戦闘のプロです。短剣を使用し、敵を背後から襲ったり隠れた状態で攻撃を行うなど、奇襲戦闘に強いクラスです。,c_archer_rogue,False,False,False,2,2,[0],[10015],"[50902, 50905, 50906, 50904, 50901, 50903, 50907]",ローグ,2,5,9,2,3,6,50,90,0,0,60
5011,Char5_11,1,シュヴァルツライターは王国軍の主要兵科でソシエル2世時代以降から存在しましたが、傭兵としての歴史はそれより短いです。千年以降は多くの退役者が傭兵として活躍しその数が増えましたが、50年前からは精鋭化されてしまい、傭兵としてのシュヴァルツライターの数は減りました。{nl}シュヴァルツライターは機動力に優れた騎兵クラスです。拳銃を使った多彩な移動射撃スキルを得意とします。,c_archer_schwarzereiter,False,False,False,2,2,[2],"[311005, 311006, 311013]","[51001, 51002, 51003, 51004, 51005, 51006]",{s15}シュヴァルツライター,2,5,9,2,3,6,25,95,0,0,80
5012,Char5_12,1,バレットマーカーは最近創設され、認められました。そのため、マスターのウィンターウッドは初代マスターです。この職業の未来は現在活躍しているバレットマーカーたちにかかっています。{nl}バレットマーカーは様々な属性や様々な効果を持つ弾を使用するクラスです。,c_archer_bulletmarker,True,False,False,0,2,[0],[311006],"[51105, 51101, 51102, 51103, 51104, 51106, 51107, 51108, 51109, 51110, 51111, 51112]",{s18}バレットマーカー,2,5,9,2,3,6,15,110,0,0,75
9001,Char4_99,1,GMです,c_cleric_cleric,False,False,False,,1,,,"[2111, 2112, 2113, 2114, 2115]",GM,99,6,2,4,9,4,6,3,4,7,5
