$ID,$ID_NAME,Description,DescriptionRequired,Icon,IsToggleable,LevelMax,Link_Jobs,Link_Skills,Name,Unlock,UnlockArgs,UpgradePrice
120012,Retiarii12,*[ブランディールカデナ]スキルで与えた打撃数に比例した分15秒間追加ダメージを与えて移動速度をダウンさせます。{nl}*SP消耗20%アップ{nl},{nl}{b}キャラクター350レベル以上{b},ability_warrior_retiarii12,True,1,,[11908],ブランディールカデナ：致命傷,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1020"": {""UnlockArgNum"": ""350"", ""UnlockArgStr"": """"}}",[143]
120013,Retiarii13,*[プルレーテ]スキルの攻撃を受けた対象に1.5秒間沈黙{nl}*SP消費20%アップ{nl},{nl}{b}キャラクター100レベル以上{b},ability_warrior_retiarii13,True,1,,[11901],プルレーテ：シャッフル,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1020"": {""UnlockArgNum"": ""100"", ""UnlockArgStr"": """"}}",[30]
120014,Retiarii14,*[スロウレーテ]の攻撃を受けた空中型モンスターは地面に墜落してダメージを受けます。{nl}*空中状態のキャラクターは該当状態が解除{nl}*受けるダメージ3047%{nl}*SP消耗10%アップ{nl},{nl}{b}キャラクター200レベル以上{b},ability_warrior_retiarii14,True,1,,[11902],スロウレーテ：撃墜,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1020"": {""UnlockArgNum"": ""200"", ""UnlockArgStr"": """"}}",[64]
120016,Retiarii16,*[プルレーテ]の片手槍突ダメージ増加効果が特性レベル1につき0.5%増加{nl} *最高レベルマスター時10%追加で増加{nl},{nl}{b}プルレーテ1レベル以上{b},ability_warrior_retiarii16,False,100,,[11901],プルレーテ：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1020"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Retiarii_FishingNetsDraw""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
120017,Retiarii17,*[スロウレーテ]の片手槍突ダメージ増加効果が特性レベル1につき0.5%増加{nl} *最高レベルマスター時10%追加で増加{nl},{nl}{b}スロウレーテ1レベル以上{b},ability_warrior_retiarii17,False,100,,[11902],スロウレーテ：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""1020"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Retiarii_ThrowingFishingNet""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
201001,Wizard11,*[エナジーボルト]のスキル係数が特性レベル1につき0.5%アップ{nl}*最高レベルになるとさらに10%アップ{nl},{nl}{b}エナジーボルト1レベル以上{b},ability_wizard_wizard11,False,100,,[20001],エナジーボルト：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Wizard_EnergyBolt""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
201006,Wizard13,*[アースクエイク]のスキル係数が特性レベル1につき0.5%アップ{nl}*最高レベルになるとさらに10%アップ{nl},{nl}{b}アースクエイク1レベル以上{b},ability_wizard_wizard13,False,100,,[20005],アースクエイク：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Wizard_EarthQuake""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
201008,Wizard12,*[マジックミサイル]のスキル係数が特性レベル1につき0.5%アップ{nl}*最高レベルになるとさらに10%アップ{nl},{nl}{b}マジックミサイル1レベル以上{b},ability_wizard_wizard12,False,100,,[20007],マジックミサイル：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Wizard_MagicMissile""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
201013,Wizard23,*[アースクエイク]のノックダウン除去{nl}*SP消耗10%アップ{nl},{nl}{b}アースクエイク1レベル以上{b},ability_wizard_wizard23,True,1,,[20005],アースクエイク：ノックダウン除去,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Wizard_EarthQuake""}}",[15]
201016,Wizard26,*[マジックシールド]のダメージ減少効果が特性レベル1につき0.5%増加{nl} *最高レベルマスター時10%追加で増加{nl},{nl}{b}マジックシールド1レベル以上{b},ability_wizard_wizard26,False,100,,[20004],マジックシールド：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Wizard_ReflectShield""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
201017,Wizard27,*[レサジー]の敵への物理攻撃力、魔法攻撃力ダウン効果が特性レベル1につき0.5%アップ{nl},{nl}{b}レサジー1レベル以上{b},ability_wizard_wizard27,False,100,,[20002],レサジー：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2001"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Wizard_Lethargy""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
202001,Pyromancer11,*[ファイアボール]のスキル係数が特性レベル1につき0.5%アップ{nl}*最高レベルになるとさらに10%アップ{nl},{nl}{b}ファイアボール1レベル以上{b},ability_wizard_pyromancer11,False,100,,[20101],ファイアボール：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2002"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Pyromancer_FireBall""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
202004,Pyromancer12,*[ファイアウォール]のスキル係数が特性レベル1につき0.5%アップ{nl} *最高レベルになるとさらに10%アップ{nl},{nl}{b}ファイアウォール1レベル以上{b},ability_wizard_pyromancer12,False,100,,[20102],ファイアウォール：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2002"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Pyromancer_FireWall""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
202011,Pyromancer15,*[ファイアピラー]のスキル係数が特性レベル1につき0.5%アップ{nl} *最高レベルになるとさらに10%アップ{nl},{nl}{b}ファイアピラー1レベル以上{b},ability_wizard_pyromancer15,False,100,,[20105],ファイアピラー：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2002"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Pyromancer_FirePillar""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
202013,Pyromancer14,*[ヘルブレス]のスキル係数が特性レベル1につき0.5%アップ{nl} *最高レベルになるとさらに10%アップ{nl},{nl}{b}ヘルブレス1レベル以上{b},ability_wizard_pyromancer14,False,100,,[20106],ヘルブレス：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2002"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Pyromancer_HellBreath""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
202014,Pyromancer1,*[ファイアボール]を受けた敵は特性レベル1につき10%の確率で5秒間[炎]デバフ{nl}*[炎]ダメージはキャラクターの知能に比例{nl}*SP消耗30%アップ{nl},{nl}{b}キャラクターレベル1以上{b},ability_wizard_pyromancer1,True,5,,[20101],ファイアボール：炎デバフ,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2002"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}","[11, 12, 13, 14, 15]"
202015,Pyromancer2,*[ファイアウォール]の上に味方が乗ると、5秒間炎属性{nl}攻撃力が特性レベル1と知能に比例してアップ{nl}*SP消耗10%アップ{nl},{nl}{b}キャラクターレベル1以上{b},ability_wizard_pyromancer2,True,5,,[20102],ファイアウォール：炎属性アップバフ,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2002"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}","[11, 12, 13, 14, 15]"
202016,Pyromancer4,*[ヘルブレス]を受けた敵が特性レベル1につき{nl}10%の確率でノックバック{nl}*SP消耗30%アップ{nl},{nl}{b}キャラクターレベル1以上{b},ability_wizard_pyromancer4,True,3,,[20106],ヘルブレス：ノックバック,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2002"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}","[13, 14, 15]"
202017,Pyromancer6,*[エンチャントファイア]使用時、周辺150範囲の敵の炎属性抵抗力が特性レベル1につき10%ダウン{nl}*SP消費50%アップ{nl},{nl}{b}キャラクターレベル1以上{b},ability_wizard_pyromancer6,True,5,,[20103],{s15}エンチャントファイア：炎属性抵抗減少,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2002"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}","[11, 12, 13, 14, 15]"
202019,Pyromancer8,*[スタッフ]着用時キャラクターの炎属性魔法攻撃のダメージが特性レベル1につき5%アップ{nl},{nl}{b}キャラクターレベル1以上{b},ability_wizard_pyromancer8,False,3,[2002],,スタッフマスタリ：炎,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2002"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}","[13, 14, 15]"
202021,Pyromancer26,*[フレイムグラウンド]のスキル係数が特性レベル1につき{nl}0.5%アップ{nl}*最高レベルになるとさらに10%アップ{nl},{nl}{b}フレイムグラウンド1レベル以上{b},ability_wizard_pyromancer26,False,100,,[20107],フレイムグラウンド：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2002"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Pyromancer_FlameGround""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
202022,Pyromancer27,*[フレイムグラウンド]範囲内の敵に10秒間[熱気]デバフ{nl}*[熱気]デバフにかかった敵は炎属性抵抗が特性レベル1につき50ダウン{nl}*SP消費10%アップ{nl},{nl}{b}キャラクターレベル1以上{b},ability_wizard_pyromancer27,True,5,,[20107],フレイムグラウンド：熱気拡散,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2002"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}","[11, 12, 13, 14, 15]"
202024,Pyromancer29,*[ファイアボール]の持続時間が特性レベル1につき1秒ずつアップ{nl}*SP消耗10%アップ{nl},{nl}{b}キャラクターレベル1以上{b},ability_wizard_pyromancer29,True,5,,[20101],ファイアボール：残熱,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2002"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}","[11, 12, 13, 14, 15]"
203001,Cryomancer11,*[アイスボルト]のスキル係数が特性レベル1につき0.5%アップ{nl}*最高レベルになるとさらに10%アップ{nl},{nl}{b}アイスボルト1レベル以上{b},ability_wizard_cryomancer11,False,100,,[20201],アイスボルト：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Cryomancer_IceBolt""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
203004,Cryomancer12,*[アイスパイク]のスキル係数が特性レベル1につき{nl}0.5%アップ{nl} *最高レベルになるとさらに10%アップ{nl},{nl}{b}アイスパイク1レベル以上{b},ability_wizard_cryomancer12,False,100,,[20202],アイスパイク：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Cryomancer_IciclePike""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
203007,Cryomancer13,*[アイスブラスト]のスキル係数が特性レベル1につき{nl}0.5%アップ{nl}*最高レベルになるとさらに10%アップ{nl},{nl}{b}アイスブラスト1レベル以上{b},ability_wizard_cryomancer13,False,100,,[20204],アイスブラスト：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Cryomancer_IceBlast""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
203010,Cryomancer20,*[スノーローリング]のスキル係数が特性レベル1につき0.5%アップ{nl}*最高レベルになるとさらに10%アップ{nl},{nl}{b}スノーローリング1レベル以上{b},ability_wizard_cryomancer20,False,100,,[20207],スノーローリング：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Cryomancer_SnowRolling""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
203011,Cryomancer2,*[アイスボルト]を受けた敵が[氷結]する確率が特性レベル1につき10%アップ{nl}*チームバトルリーグと総合ギルドバトルでは適用されない{nl}*SP消耗10%アップ{nl},{nl}{b}キャラクター1レベル以上{b},ability_wizard_cryomancer2,True,5,,[20201],アイスボルト：氷結確率,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}","[11, 12, 13, 14, 15]"
203013,Cryomancer5,*[ロッド]着用時キャラクターの氷属性魔法攻撃のダメージが特性レベル1につき5%アップ{nl},{nl}{b}キャラクター1レベル以上{b},ability_wizard_cryomancer5,False,3,[2003],,ロッドマスタリ：氷,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}","[13, 14, 15]"
203015,Cryomancer7,*[サブゼロシールド]で適用される氷結の持続時間が{nl}特性レベル1につき0.5秒ずつアップ{nl}*SP消耗20%アップ{nl},{nl}{b}キャラクター1レベル以上{b},ability_wizard_cryomancer7,True,5,,[20205],サブゼロシールド：持続時間,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}","[11, 12, 13, 14, 15]"
