$ID,$ID_NAME,Description,Icon,Link_Collections,Link_Drops,Link_Recipes,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
645374,misc_bubbe_fighter,Useless scrap metal that has rusted. {nl}Obtained from Vubbe Warriors.,icon_item_ironbar03_s,,"[{""Map"": null, ""Chance"": 15.0, ""Monster"": {""$ID"": 41392, ""Name"": ""Vubbe Warrior"", ""Icon"": ""mon_bubbe_fighter""}}]",,Rusted Scrap Metal,2,0.0,0.0,1111,15,1.0
645376,misc_slime_dark,Material obtained from monsters. {nl}Used for crafting.,icon_item_leaves_blue,,,,Dark Slime Fragment,2,0.0,0.0,1111,15,1.0
645377,misc_duckey,Obtained from Duckys.,icon_item_leaves_blue,,,,Ducky Beak,2,0.0,0.0,1111,15,1.0
645378,misc_New_desmodus,Obtained from Desmoduses.,icon_item_tooth_green,,,,Desmodus Tooth,2,0.0,0.0,1111,15,1.0
645379,misc_Denden,Obtained from Dendens.,icon_item_leaves_blue,"[{""$ID"": 642003, ""Name"": ""Flower Collection"", ""Icon"": ""icon_item_box""}, {""$ID"": 642111, ""Name"": ""Collection: Ruklys Street"", ""Icon"": ""icon_item_box""}, {""$ID"": 642111, ""Name"": ""Collection: Ruklys Street"", ""Icon"": ""icon_item_box""}, {""$ID"": 642111, ""Name"": ""Collection: Ruklys Street"", ""Icon"": ""icon_item_box""}, {""$ID"": 642111, ""Name"": ""Collection: Ruklys Street"", ""Icon"": ""icon_item_box""}, {""$ID"": 642111, ""Name"": ""Collection: Ruklys Street"", ""Icon"": ""icon_item_box""}, {""$ID"": 642111, ""Name"": ""Collection: Ruklys Street"", ""Icon"": ""icon_item_box""}, {""$ID"": 642111, ""Name"": ""Collection: Ruklys Street"", ""Icon"": ""icon_item_box""}, {""$ID"": 642111, ""Name"": ""Collection: Ruklys Street"", ""Icon"": ""icon_item_box""}, {""$ID"": 642111, ""Name"": ""Collection: Ruklys Street"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 1.0, ""Monster"": {""$ID"": 47478, ""Name"": ""Denden"", ""Icon"": ""mon_denden""}}]","[{""$ID"": 10092, ""Name"": ""Recipe - Catacombs Blade"", ""Icon"": ""icon_item_weapon_misc5""}, {""$ID"": 34050, ""Name"": ""Recipe - Elements Dance"", ""Icon"": ""icon_item_bracelet_misc4""}]",Denden Petal,2,0.0,0.0,1111,15,1.0
645380,misc_Doyor2,This claw helps Doyors to move faster. {nl}Obtained from Doyors.,icon_item_canine,"[{""$ID"": 642028, ""Name"": ""Collection: Veja Ravine"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 1.0, ""Monster"": {""$ID"": 47479, ""Name"": ""Doyor"", ""Icon"": ""mon_doyor""}}]",,Doyor Claw,6,0.0,0.0,1111,15,1.0
645381,misc_Fire_Dragon2,"Once ripped, it cannot be repaired. {nl}Obtained from Drakes.",icon_item_batwing,"[{""$ID"": 642070, ""Name"": ""Collection: Mage Tower 1F"", ""Icon"": ""icon_item_box""}, {""$ID"": 642074, ""Name"": ""Collection: Mage Tower 5F"", ""Icon"": ""icon_item_box""}, {""$ID"": 642153, ""Name"": ""Collection: Sicarius 1F"", ""Icon"": ""icon_item_box""}, {""$ID"": 642154, ""Name"": ""Collection: Sicarius 2F"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 1.0, ""Monster"": {""$ID"": 401621, ""Name"": ""Drake"", ""Icon"": ""mon_fire_dragon""}}, {""Map"": null, ""Chance"": 0.85, ""Monster"": {""$ID"": 401623, ""Name"": ""Black Drake"", ""Icon"": ""mon_fire_dragon_purple""}}, {""Map"": null, ""Chance"": 1.0, ""Monster"": {""$ID"": 58119, ""Name"": ""Drake"", ""Icon"": ""mon_fire_dragon""}}, {""Map"": null, ""Chance"": 0.85, ""Monster"": {""$ID"": 58124, ""Name"": ""Black Drake"", ""Icon"": ""mon_fire_dragon_purple""}}, {""Map"": null, ""Chance"": 1.9, ""Monster"": {""$ID"": 58678, ""Name"": ""Black Drake"", ""Icon"": ""mon_fire_dragon_purple""}}]","[{""$ID"": 11020, ""Name"": ""Recipe - Flamini"", ""Icon"": ""icon_item_weapon_misc4""}, {""$ID"": 16021, ""Name"": ""Recipe - Drake Tail"", ""Icon"": ""icon_item_weapon_misc4""}, {""$ID"": 30092, ""Name"": ""Recipe - Drake Leather Gloves"", ""Icon"": ""icon_item_gloves_misc3""}, {""$ID"": 30093, ""Name"": ""Recipe - Drake Leather Boots"", ""Icon"": ""icon_item_boots_misc3""}, {""$ID"": 30094, ""Name"": ""Recipe - Drake Leather Leggings"", ""Icon"": ""icon_item_pants_misc3""}, {""$ID"": 30095, ""Name"": ""Recipe - Drake Leather Tunic"", ""Icon"": ""icon_item_shirts_misc3""}, {""$ID"": 35049, ""Name"": ""Recipe - "", ""Icon"": ""icon_item_helm_misc1""}]",Drake Film,59,0.0,0.0,1111,15,1.0
645383,misc_Drape,Material obtained from monsters. {nl}Used for crafting.,icon_item_leaves_blue,,,,Drape Poisoned Needle,2,0.0,0.0,1111,15,1.0
645384,misc_Lapasape,Obtained from Lafsaves.,icon_item_leaves_blue,,,,Lafsave Leaf,2,0.0,0.0,1111,15,1.0
645385,misc_rafflesia_purple,Obtained from Black Rafflesias.,icon_item_posion,,"[{""Map"": null, ""Chance"": 5.0, ""Monster"": {""$ID"": 400503, ""Name"": ""Black Rafflesia"", ""Icon"": ""mon_rafflesia_purple""}}]",,Rafflesia Poison Extract,16,0.0,0.0,1111,15,1.0
645386,misc_Rambear,A special tool is required to craft this as it is too hard. {nl}Obtained from Rambears.,icon_item_bone,"[{""$ID"": 642109, ""Name"": ""Collection: Verkti Square"", ""Icon"": ""icon_item_box""}, {""$ID"": 642114, ""Name"": ""Collection: Mokusul Chamber"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57655, ""Name"": ""Rambear Magician"", ""Icon"": ""mon_rambear_mage""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 47462, ""Name"": ""Rambear"", ""Icon"": ""mon_rambear""}}]","[{""$ID"": 12056, ""Name"": ""Recipe - Ring Rod"", ""Icon"": ""icon_item_weapon_misc1""}, {""$ID"": 12084, ""Name"": ""Recipe - Maga Rod"", ""Icon"": ""icon_item_weapon_misc5""}, {""$ID"": 14058, ""Name"": ""Recipe - Tag Bow"", ""Icon"": ""icon_item_weapon_misc1""}, {""$ID"": 15081, ""Name"": ""Recipe - Catacombs Shooter"", ""Icon"": ""icon_item_weapon_misc5""}, {""$ID"": 16057, ""Name"": ""Recipe - War Hammer"", ""Icon"": ""icon_item_weapon_misc1""}, {""$ID"": 18024, ""Name"": ""Recipe - Battle Fork"", ""Icon"": ""icon_item_weapon_misc1""}, {""$ID"": 20002, ""Name"": ""Recipe - Snaphance"", ""Icon"": ""icon_item_weapon_misc1""}, {""$ID"": 20003, ""Name"": ""Recipe - Handgun"", ""Icon"": ""icon_item_weapon_misc3""}, {""$ID"": 33056, ""Name"": ""Recipe - Sage Necklace"", ""Icon"": ""icon_item_necklace_misc1""}]",Rambear Bones,2,0.0,0.0,1111,15,1.0
645387,misc_RavineLerva,Obtained from Ravinelarvae.,icon_item_leaves_blue,,,,Ravinelarvae Acid Sap,2,0.0,0.0,1111,15,1.0
645388,misc_rublem,It looks like a plain rock. {nl}Obtained from Rubblems.,icon_item_misc_00006,"[{""$ID"": 642070, ""Name"": ""Collection: Mage Tower 1F"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 17.0, ""Monster"": {""$ID"": 58728, ""Name"": ""Rubblem"", ""Icon"": ""mon_rubblem""}}, {""Map"": null, ""Chance"": 17.0, ""Monster"": {""$ID"": 57040, ""Name"": ""Rubblem"", ""Icon"": ""mon_rubblem""}}]","[{""$ID"": 30277, ""Name"": ""Recipe - Fedimian Gloves"", ""Icon"": ""icon_item_gloves_misc1""}, {""$ID"": 30282, ""Name"": ""Recipe - Fedimian Leather Boots"", ""Icon"": ""icon_item_boots_misc1""}]",Rubblem Fragment,10,0.0,0.0,1111,15,1.0
645389,misc_rublem2,"A mutant variation of the Nucl, the power source of mutant monsters. Contains highly condensed magic that might explode if handled carelessly. {nl}Obtained from Rubblems.",icon_item_core_red,"[{""$ID"": 642070, ""Name"": ""Collection: Mage Tower 1F"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 0.8, ""Monster"": {""$ID"": 58728, ""Name"": ""Rubblem"", ""Icon"": ""mon_rubblem""}}, {""Map"": null, ""Chance"": 0.8, ""Monster"": {""$ID"": 57040, ""Name"": ""Rubblem"", ""Icon"": ""mon_rubblem""}}]","[{""$ID"": 11022, ""Name"": ""Recipe - Naktis"", ""Icon"": ""icon_item_weapon_misc4""}, {""$ID"": 31016, ""Name"": ""Recipe - Ludas Shield"", ""Icon"": ""icon_item_shirts_misc3""}, {""$ID"": 36005, ""Name"": ""Recipe - "", ""Icon"": ""icon_item_recipe_misc1""}]",Rubblem Core,26,0.0,0.0,1111,15,1.0
645390,misc_Lemur,Material obtained from monsters. {nl}Used for crafting.,icon_item_quest_00017,"[{""$ID"": 642112, ""Name"": ""Collection: Downtown"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 0.9, ""Monster"": {""$ID"": 58718, ""Name"": ""Lemur"", ""Icon"": ""mon_lemur""}}, {""Map"": null, ""Chance"": 0.9, ""Monster"": {""$ID"": 47306, ""Name"": ""Lemur"", ""Icon"": ""mon_lemur""}}, {""Map"": null, ""Chance"": 15.0, ""Monster"": {""$ID"": 57317, ""Name"": ""Yellow Lemur"", ""Icon"": ""mon_lemur""}}]","[{""$ID"": 14086, ""Name"": ""Recipe - Maga Bow"", ""Icon"": ""icon_item_weapon_misc5""}]",Lemur Tail,2,0.0,0.0,1111,15,1.0
645391,misc_Lemuria,Material obtained from monsters. {nl}Used for crafting.,icon_item_quest_00017,"[{""$ID"": 642113, ""Name"": ""Collection: Inner Enceinte District"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 5.0, ""Monster"": {""$ID"": 47307, ""Name"": ""Lemuria"", ""Icon"": ""mon_lemuria""}}]","[{""$ID"": 10061, ""Name"": ""Recipe - Demion Sword"", ""Icon"": ""icon_item_weapon_misc1""}]",Lemuria Tail,2,0.0,0.0,1111,15,1.0
645392,misc_Repusbunny,Material obtained from monsters. {nl}Used for crafting.,icon_item_fur_05gray,"[{""$ID"": 642044, ""Name"": ""Collection: Gytis Settlement Area"", ""Icon"": ""icon_item_box""}, {""$ID"": 642050, ""Name"": ""Collection: Zachariel Crossroads"", ""Icon"": ""icon_item_box""}, {""$ID"": 642113, ""Name"": ""Collection: Inner Enceinte District"", ""Icon"": ""icon_item_box""}, {""$ID"": 642163, ""Name"": ""Collection: Vedas Plateau"", ""Icon"": ""icon_item_box""}, {""$ID"": 642164, ""Name"": ""Collection: Mesafasla"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 7.5, ""Monster"": {""$ID"": 41299, ""Name"": ""Lepusbunny"", ""Icon"": ""mon_repusbunny""}}, {""Map"": null, ""Chance"": 6.5, ""Monster"": {""$ID"": 57889, ""Name"": ""Green Lepusbunny"", ""Icon"": ""mon_repusbunny_green""}}, {""Map"": null, ""Chance"": 6.5, ""Monster"": {""$ID"": 57891, ""Name"": ""Green Lepusbunny Magician"", ""Icon"": ""mon_repusbunny_mage_green""}}, {""Map"": null, ""Chance"": 6.5, ""Monster"": {""$ID"": 57893, ""Name"": ""Green Lepusbunny Assassin"", ""Icon"": ""mon_repusbunny_bow_green""}}, {""Map"": null, ""Chance"": 7.5, ""Monster"": {""$ID"": 57600, ""Name"": ""Lepusbunny Magician"", ""Icon"": ""mon_repusbunny_mage""}}, {""Map"": null, ""Chance"": 7.5, ""Monster"": {""$ID"": 57601, ""Name"": ""Lepusbunny Assassin"", ""Icon"": ""mon_repusbunny_bow""}}]","[{""$ID"": 30493, ""Name"": ""Recipe - Bandit Gloves"", ""Icon"": ""icon_item_gloves_misc1""}, {""$ID"": 30494, ""Name"": ""Recipe - Bandit Boots"", ""Icon"": ""icon_item_boots_misc1""}, {""$ID"": 30515, ""Name"": ""Recipe - Elkosh Gloves"", ""Icon"": ""icon_item_gloves_misc3""}, {""$ID"": 30516, ""Name"": ""Recipe - Elkosh Boots"", ""Icon"": ""icon_item_boots_misc3""}, {""$ID"": 30537, ""Name"": ""Recipe - Virtov Plate Pants"", ""Icon"": ""icon_item_pants_misc4""}, {""$ID"": 35092, ""Name"": ""Recipe - "", ""Icon"": ""icon_item_helm_misc1""}]",Lepusbunny Hair,2,0.0,0.0,1111,15,1.0
645393,misc_Rudas_loxodon3,"A very rare material, used often in handicrafts and decorations. {nl}Obtained from Loxodons.",icon_item_bone,"[{""$ID"": 642029, ""Name"": ""Collection: Vieta Gorge"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 20.0, ""Monster"": {""$ID"": 58749, ""Name"": ""Red Loxodon"", ""Icon"": ""mon_rudas_loxodon""}}, {""Map"": null, ""Chance"": 0.15, ""Monster"": {""$ID"": 57023, ""Name"": ""Red Loxodon"", ""Icon"": ""mon_rudas_loxodon""}}]","[{""$ID"": 10028, ""Name"": ""Recipe - Illizia"", ""Icon"": ""icon_item_weapon_misc5""}]",Loxodon Ivory,38,0.0,0.0,1111,15,1.0
645394,misc_Rudas_loxodon2,A very large bone from the back of a beast. {nl}Obtained from Loxodons.,icon_item_bone,"[{""$ID"": 642029, ""Name"": ""Collection: Vieta Gorge"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 1.0, ""Monster"": {""$ID"": 57023, ""Name"": ""Red Loxodon"", ""Icon"": ""mon_rudas_loxodon""}}]","[{""$ID"": 14020, ""Name"": ""Recipe - Wildling Bane"", ""Icon"": ""icon_item_weapon_misc4""}]",Loxodon Backbones,19,0.0,0.0,1111,15,1.0
645395,misc_Rubabos,Obtained from Rubaboses.,icon_item_misc_00010,"[{""$ID"": 642078, ""Name"": ""Collection: Pilgrim Path"", ""Icon"": ""icon_item_box""}, {""$ID"": 642113, ""Name"": ""Collection: Inner Enceinte District"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 7.5, ""Monster"": {""$ID"": 47464, ""Name"": ""Rubabos"", ""Icon"": ""mon_rubabos""}}, {""Map"": null, ""Chance"": 7.5, ""Monster"": {""$ID"": 57281, ""Name"": ""Red Rubabos"", ""Icon"": ""mon_rubabos_red""}}]","[{""$ID"": 16057, ""Name"": ""Recipe - War Hammer"", ""Icon"": ""icon_item_weapon_misc1""}, {""$ID"": 17039, ""Name"": ""Recipe - Chauve-souris"", ""Icon"": ""icon_item_weapon_misc1""}, {""$ID"": 30305, ""Name"": ""Recipe - Skirmisher Gloves"", ""Icon"": ""icon_item_gloves_misc1""}, {""$ID"": 30306, ""Name"": ""Recipe - Skirmisher Boots"", ""Icon"": ""icon_item_boots_misc1""}, {""$ID"": 30307, ""Name"": ""Recipe - Skirmisher Pants"", ""Icon"": ""icon_item_pants_misc1""}, {""$ID"": 30308, ""Name"": ""Recipe - Skirmisher Tunic"", ""Icon"": ""icon_item_shirts_misc1""}]",Rubabos Leather,2,0.0,0.0,1111,15,1.0
645396,misc_Lizardman2,This bent claw is useful for climbing trees. {nl}Obtained from Lizardmen.,icon_item_claw_00basic,"[{""$ID"": 642061, ""Name"": ""Collection: Goddess' Ancient Garden"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 1.0, ""Monster"": {""$ID"": 41447, ""Name"": ""Lizardman"", ""Icon"": ""mon_lizardman""}}, {""Map"": null, ""Chance"": 1.0, ""Monster"": {""$ID"": 58140, ""Name"": ""Lizardman"", ""Icon"": ""mon_lizardman""}}, {""Map"": null, ""Chance"": 1.0, ""Monster"": {""$ID"": 58703, ""Name"": ""Lizardman"", ""Icon"": ""mon_lizardman""}}]","[{""$ID"": 14016, ""Name"": ""Recipe - Savage Bow"", ""Icon"": ""icon_item_weapon_misc3""}, {""$ID"": 34021, ""Name"": ""Recipe - Rapid Bangle"", ""Icon"": ""icon_item_bracelet_misc3""}]",Lizardman Claw,33,0.0,0.0,1111,15,1.0
645397,misc_Lizardman,Obtained from Lizardmen.,icon_item_canine,"[{""$ID"": 642061, ""Name"": ""Collection: Goddess' Ancient Garden"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 20.0, ""Monster"": {""$ID"": 41447, ""Name"": ""Lizardman"", ""Icon"": ""mon_lizardman""}}, {""Map"": null, ""Chance"": 20.0, ""Monster"": {""$ID"": 58703, ""Name"": ""Lizardman"", ""Icon"": ""mon_lizardman""}}]","[{""$ID"": 31026, ""Name"": ""Recipe - Scallop Shield"", ""Icon"": ""icon_item_shirts_misc1""}, {""$ID"": 33050, ""Name"": ""Recipe - Silver Talisman"", ""Icon"": ""icon_item_necklace_misc1""}]",Lizardman Fang,12,0.0,0.0,1111,15,1.0
645398,misc_Leafnut,Obtained from Leafnuts.,icon_item_leaves_blue,,,,Leafnut Wing,2,0.0,0.0,1111,15,1.0
645400,misc_banshee_purple,Obtained from Specters.,icon_item_leaves_blue,"[{""$ID"": 642010, ""Name"": ""Spirit Collection"", ""Icon"": ""icon_item_box""}]",,,Specter Hood,2,0.0,0.0,1111,15,1.0
645401,misc_schlesien_darkmage3,Engraved with an emblem only seen in the Royal Mausoleum. {nl}Obtained from Medakias.,icon_item_neck_100002,"[{""$ID"": 642006, ""Name"": ""Royal Mausoleum Collection"", ""Icon"": ""icon_item_box""}, {""$ID"": 642055, ""Name"": ""Collection: Royal Mausoleum 5F"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 0.04, ""Monster"": {""$ID"": 58720, ""Name"": ""Medakia"", ""Icon"": ""gem_mon_schlesien_darkmage_dip""}}, {""Map"": null, ""Chance"": 0.04, ""Monster"": {""$ID"": 400821, ""Name"": ""Medakia"", ""Icon"": ""gem_mon_schlesien_darkmage_dip""}}]","[{""$ID"": 30116, ""Name"": ""Recipe - Shade Runner"", ""Icon"": ""icon_item_boots_misc4""}]",Medakia Metal Decoration,34,0.0,0.0,1111,15,1.0
645402,misc_schlesien_darkmage,Horn made of stone. {nl}Obtained from Medakia.,pokubu_horn,"[{""$ID"": 642055, ""Name"": ""Collection: Royal Mausoleum 5F"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 20.0, ""Monster"": {""$ID"": 58720, ""Name"": ""Medakia"", ""Icon"": ""gem_mon_schlesien_darkmage_dip""}}, {""Map"": null, ""Chance"": 20.0, ""Monster"": {""$ID"": 400821, ""Name"": ""Medakia"", ""Icon"": ""gem_mon_schlesien_darkmage_dip""}}]","[{""$ID"": 16024, ""Name"": ""Recipe - Valia"", ""Icon"": ""icon_item_weapon_misc5""}, {""$ID"": 17021, ""Name"": ""Recipe - Adatag"", ""Icon"": ""icon_item_weapon_misc5""}, {""$ID"": 18002, ""Name"": ""Recipe - Partisan"", ""Icon"": ""icon_item_weapon_misc1""}, {""$ID"": 18017, ""Name"": ""Recipe - Lydeka"", ""Icon"": ""icon_item_weapon_misc4""}]",Medakia Horn,12,0.0,0.0,1111,15,1.0
645403,misc_Mentiwood,A skin made of wood. {nl}Obtained from Mantiwoods.,icon_item_shell_purple,"[{""$ID"": 642001, ""Name"": ""Monster Specimen Set"", ""Icon"": ""icon_item_box""}, {""$ID"": 642031, ""Name"": ""Collection: Septyni Glen"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 33.33, ""Monster"": {""$ID"": 57025, ""Name"": ""Mantiwood"", ""Icon"": ""mon_mentiwood""}}]","[{""$ID"": 16010, ""Name"": ""Recipe - Five Hammer"", ""Icon"": ""icon_item_weapon_misc3""}, {""$ID"": 31012, ""Name"": ""Recipe - Zalia Kite Shield"", ""Icon"": ""icon_item_shirts_misc3""}]",Mantiwood Skin,9,0.0,0.0,1111,15,1.0
645404,misc_Meleech,Obtained from Meleeches.,icon_item_insectleg_00red,,,,Meleech Foreleg,2,0.0,0.0,1111,15,1.0
645405,misc_Moglan,Obtained from Moglans.,icon_item_meat_01,,"[{""Map"": null, ""Chance"": 25.0, ""Monster"": {""$ID"": 47477, ""Name"": ""Moglan"", ""Icon"": ""mon_moglan""}}]",,Moglan Meat,12,0.0,0.0,1111,15,1.0
645406,misc_Moyabu,Obtained from Moyabus.,icon_item_bone,,,,Moyabu Bones,2,0.0,0.0,1111,15,1.0
645407,misc_minivern,It is strong enough to deflect arrows. {nl}Obtained from Miniverns.,icon_item_misc_00007,"[{""$ID"": 642073, ""Name"": ""Collection: Mage Tower 4F"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 12.5, ""Monster"": {""$ID"": 57050, ""Name"": ""Minivern"", ""Icon"": ""mon_minivern""}}]","[{""$ID"": 16053, ""Name"": ""Recipe - Fedimian Club"", ""Icon"": ""icon_item_weapon_misc1""}, {""$ID"": 30284, ""Name"": ""Recipe - Fedimian Leather Armor"", ""Icon"": ""icon_item_shirts_misc1""}, {""$ID"": 30455, ""Name"": ""Recipe - Turn Pants"", ""Icon"": ""icon_item_pants_misc3""}, {""$ID"": 30459, ""Name"": ""Recipe - Turn Leather Pants"", ""Icon"": ""icon_item_pants_misc3""}, {""$ID"": 30463, ""Name"": ""Recipe - Turn Plate Leggings"", ""Icon"": ""icon_item_pants_misc3""}, {""$ID"": 36005, ""Name"": ""Recipe - "", ""Icon"": ""icon_item_recipe_misc1""}]",Minivern Skin,14,0.0,0.0,1111,15,1.0
645409,misc_Bavon,Obtained from Bavons.,icon_item_feather_cockatries_red,"[{""$ID"": 642110, ""Name"": ""Collection: Roxona Market"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 5.0, ""Monster"": {""$ID"": 58651, ""Name"": ""Bavon"", ""Icon"": ""mon_bavon""}}, {""Map"": null, ""Chance"": 2.5, ""Monster"": {""$ID"": 47471, ""Name"": ""Bavon"", ""Icon"": ""mon_bavon""}}]","[{""$ID"": 14058, ""Name"": ""Recipe - Tag Bow"", ""Icon"": ""icon_item_weapon_misc1""}, {""$ID"": 35104, ""Name"": ""Recipe - "", ""Icon"": ""icon_item_helm_misc1""}, {""$ID"": 36004, ""Name"": ""Recipe - "", ""Icon"": ""icon_item_recipe_misc1""}]",Bavon Feather,2,0.0,0.0,1111,15,1.0
645410,misc_varv2,Skin that is difficult to obtain from intact Varvs. Obtained from Varvs.,icon_item_shell_blackbrown,"[{""$ID"": 642006, ""Name"": ""Royal Mausoleum Collection"", ""Icon"": ""icon_item_box""}, {""$ID"": 642051, ""Name"": ""Collection: Royal Mausoleum 1F"", ""Icon"": ""icon_item_box""}, {""$ID"": 642123, ""Name"": ""Collection: Ashaq Underground Prison 3F"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 0.75, ""Monster"": {""$ID"": 58095, ""Name"": ""Varv"", ""Icon"": ""mon_varv""}}, {""Map"": null, ""Chance"": 0.75, ""Monster"": {""$ID"": 58714, ""Name"": ""Varv"", ""Icon"": ""mon_varv""}}, {""Map"": null, ""Chance"": 0.75, ""Monster"": {""$ID"": 47347, ""Name"": ""Varv"", ""Icon"": ""mon_varv""}}]","[{""$ID"": 31019, ""Name"": ""Recipe - Beetleback"", ""Icon"": ""icon_item_shirts_misc4""}]",Varv Skin,32,0.0,0.0,1111,15,1.0
645411,misc_schlesien_guard,It rolls. {nl}Obtained from Wheelens.,icon_item_wheel,"[{""$ID"": 642006, ""Name"": ""Royal Mausoleum Collection"", ""Icon"": ""icon_item_box""}, {""$ID"": 642054, ""Name"": ""Collection: Royal Mausoleum 4F"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 7.69, ""Monster"": {""$ID"": 400841, ""Name"": ""Wheelen"", ""Icon"": ""mon_schlesien guard""}}]",,Wheel,20,0.0,0.0,1111,15,1.0
645412,misc_banshee3,Unbelievably lightweight. {nl}Obtained from Banshees.,icon_item_bandana,"[{""$ID"": 642026, ""Name"": ""Collection: Nefritas Cliff"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 0.47, ""Monster"": {""$ID"": 400101, ""Name"": ""Banshee"", ""Icon"": ""mon_banshee""}}]","[{""$ID"": 15024, ""Name"": ""Recipe - Morto"", ""Icon"": ""icon_item_weapon_misc5""}, {""$ID"": 30110, ""Name"": ""Recipe - Soul Chaser Armor"", ""Icon"": ""icon_item_shirts_misc4""}, {""$ID"": 35069, ""Name"": ""Recipe - "", ""Icon"": ""icon_item_helm_misc1""}]",Banshee Hood,96,0.0,0.0,1111,15,1.0
645413,misc_Velwriggler,Velwriggler Feather,icon_item_feather_03green,"[{""$ID"": 642035, ""Name"": ""Collection: Gate Route"", ""Icon"": ""icon_item_box""}, {""$ID"": 642103, ""Name"": ""Collection: Glade Hillroad"", ""Icon"": ""icon_item_box""}, {""$ID"": 642129, ""Name"": ""Collection: Novaha Assembly Hall"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 12.5, ""Monster"": {""$ID"": 57366, ""Name"": ""Blue Velwriggler"", ""Icon"": ""mon_velwriggler_blue""}}, {""Map"": null, ""Chance"": 14.28, ""Monster"": {""$ID"": 57674, ""Name"": ""Red Velwriggler Mage"", ""Icon"": ""mon_velwriggler_mage_red""}}, {""Map"": null, ""Chance"": 14.28, ""Monster"": {""$ID"": 57675, ""Name"": ""Green Velwriggler Mage"", ""Icon"": ""mon_velwriggler_mage_green""}}, {""Map"": null, ""Chance"": 14.28, ""Monster"": {""$ID"": 57033, ""Name"": ""Velwriggler"", ""Icon"": ""mon_velwriggler""}}]","[{""$ID"": 30304, ""Name"": ""Recipe - Mage Robe"", ""Icon"": ""icon_item_shirts_misc1""}, {""$ID"": 30307, ""Name"": ""Recipe - Skirmisher Pants"", ""Icon"": ""icon_item_pants_misc1""}, {""$ID"": 30478, ""Name"": ""Recipe - Tyla Boots"", ""Icon"": ""icon_item_boots_misc3""}, {""$ID"": 30482, ""Name"": ""Recipe - Tyla Leather Boots"", ""Icon"": ""icon_item_boots_misc3""}, {""$ID"": 30486, ""Name"": ""Recipe - Tyla Plate Greaves"", ""Icon"": ""icon_item_boots_misc3""}, {""$ID"": 35058, ""Name"": ""Recipe - "", ""Icon"": ""icon_item_helm_misc1""}]",Velwriggler Feather,10,0.0,0.0,1111,15,1.0
645414,misc_raffly,Obtained from Rafflies.,icon_item_leaves_ash,,,,Violet Leaf,7,0.0,0.0,1111,15,1.0
645415,misc_Goblin_Spear_red,Obtained from Red Vubbe Raiders.,icon_item_bubetoken,,,,Red Vubbe Token,2,0.0,0.0,1111,15,1.0
645417,misc_Beeteros,Obtained from Beeteroses.,icon_item_leaves_blue,,,,Beeteros Leaf,2,0.0,0.0,1111,15,1.0
645418,misc_mushroom_ent,Obtained from Big Gribas.,icon_item_mushroomcap,"[{""$ID"": 642097, ""Name"": ""Collection: Uskis Arable Land"", ""Icon"": ""icon_item_box""}]","[{""Map"": null, ""Chance"": 14.28, ""Monster"": {""$ID"": 400461, ""Name"": ""Big Griba"", ""Icon"": ""mon_mushroom_ent""}}, {""Map"": null, ""Chance"": 50.0, ""Monster"": {""$ID"": 57219, ""Name"": ""Big Black Griba"", ""Icon"": ""mon_mushroom_ent_black""}}]","[{""$ID"": 15081, ""Name"": ""Recipe - Catacombs Shooter"", ""Icon"": ""icon_item_weapon_misc5""}, {""$ID"": 33055, ""Name"": ""Recipe - Superior Key Pendant"", ""Icon"": ""icon_item_necklace_misc1""}]",Big Griba Bamboo Hat,2,0.0,0.0,1111,15,1.0
