$ID,$ID_NAME,Bonus,Description,Icon,Link_Collections,Link_Cubes,Link_Items,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
642052,COLLECT_152,"[[""Critical Attack"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 645180, ""Url"": ""items"", ""$ID_NAME"": ""misc_0064"", ""Name"": ""Vesper Counterweight"", ""Icon"": ""icon_item_ballast""}, {""$ID"": 645220, ""Url"": ""items"", ""$ID_NAME"": ""misc_0104"", ""Name"": ""Vekarabe Shell"", ""Icon"": ""icon_item_shell_yellow""}, {""$ID"": 645181, ""Url"": ""items"", ""$ID_NAME"": ""misc_0065"", ""Name"": ""Vikaras Core"", ""Icon"": ""icon_item_core_yellow""}, {""$ID"": 581129, ""Url"": ""equipment"", ""$ID_NAME"": ""NECK01_129"", ""Name"": ""Ivory Pendant"", ""Icon"": ""item_necklace_08""}, {""$ID"": 201110, ""Url"": ""equipment"", ""$ID_NAME"": ""MAC01_110"", ""Name"": ""Battle Hammer"", ""Icon"": ""mace_rokas_hammer""}, {""$ID"": 241105, ""Url"": ""equipment"", ""$ID_NAME"": ""SPR01_105"", ""Name"": ""Hasta"", ""Icon"": ""hasta""}]",,,,Collection: Royal Mausoleum 2F,1,0.0,0.0,0000,4,0.0
642053,COLLECT_153,"[[""Critical Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 645428, ""Url"": ""items"", ""$ID_NAME"": ""misc_shtayim"", ""Name"": ""Shnayim Fragment"", ""Icon"": ""icon_item_misc_00004""}, {""$ID"": 645210, ""Url"": ""items"", ""$ID_NAME"": ""misc_0094"", ""Name"": ""Echad Core"", ""Icon"": ""icon_item_core_yellow""}, {""$ID"": 645181, ""Url"": ""items"", ""$ID_NAME"": ""misc_0065"", ""Name"": ""Vikaras Core"", ""Icon"": ""icon_item_core_yellow""}, {""$ID"": 531114, ""Url"": ""equipment"", ""$ID_NAME"": ""TOP01_114"", ""Name"": ""Superior Scale Mail"", ""Icon"": ""icon_item_shirts_cescale_gray""}, {""$ID"": 521153, ""Url"": ""equipment"", ""$ID_NAME"": ""LEG01_153"", ""Name"": ""Superior Grima Pants"", ""Icon"": ""icon_item_pants_highmage""}, {""$ID"": 161110, ""Url"": ""equipment"", ""$ID_NAME"": ""TBW01_110"", ""Name"": ""Kaman"", ""Icon"": ""icon_item_karman""}]",,,,Collection: Royal Mausoleum 3F,1,0.0,0.0,0000,4,0.0
642054,COLLECT_154,"[[""Stamina"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 645411, ""Url"": ""items"", ""$ID_NAME"": ""misc_schlesien_guard"", ""Name"": ""Wheel"", ""Icon"": ""icon_item_wheel""}, {""$ID"": 645209, ""Url"": ""items"", ""$ID_NAME"": ""misc_0093"", ""Name"": ""Venucelos Core"", ""Icon"": ""icon_item_core_yellow""}, {""$ID"": 121108, ""Url"": ""equipment"", ""$ID_NAME"": ""TSW01_108"", ""Name"": ""Quaddara"", ""Icon"": ""icon_item_quaddara""}, {""$ID"": 531153, ""Url"": ""equipment"", ""$ID_NAME"": ""TOP01_153"", ""Name"": ""Superior Grima Robe"", ""Icon"": ""icon_item_shirts_highmage""}, {""$ID"": 251101, ""Url"": ""equipment"", ""$ID_NAME"": ""TSP01_101"", ""Name"": ""Pike"", ""Icon"": ""warrior_f_spear_pike""}]",,,,Collection: Royal Mausoleum 4F,1,0.0,0.0,0000,4,0.0
642055,COLLECT_155,"[[""Magic Amplification"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 645402, ""Url"": ""items"", ""$ID_NAME"": ""misc_schlesien_darkmage"", ""Name"": ""Medakia Horn"", ""Icon"": ""pokubu_horn""}, {""$ID"": 645401, ""Url"": ""items"", ""$ID_NAME"": ""misc_schlesien_darkmage3"", ""Name"": ""Medakia Metal Decoration"", ""Icon"": ""icon_item_neck_100002""}, {""$ID"": 640040, ""Url"": ""items"", ""$ID_NAME"": ""food_016"", ""Name"": ""Nukella"", ""Icon"": ""icon_item_nukela""}, {""$ID"": 649205, ""Url"": ""items"", ""$ID_NAME"": ""misc_jore06"", ""Name"": ""Obsidian"", ""Icon"": ""27_item_ore_obsidian""}, {""$ID"": 645186, ""Url"": ""items"", ""$ID_NAME"": ""misc_0070"", ""Name"": ""Mauros Core"", ""Icon"": ""icon_item_core_yellow""}]",,,,Collection: Royal Mausoleum 5F,1,0.0,0.0,0000,4,0.0
642056,COLLECT_156,"[[""Physical Attack"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 645477, ""Url"": ""items"", ""$ID_NAME"": ""misc_Haming2"", ""Name"": ""Hamming Leaf"", ""Icon"": ""icon_item_leaves_green""}, {""$ID"": 640072, ""Url"": ""items"", ""$ID_NAME"": ""food_Popolion"", ""Name"": ""Popolion Meat"", ""Icon"": ""icon_item_meat_02""}, {""$ID"": 162106, ""Url"": ""equipment"", ""$ID_NAME"": ""TBW02_106"", ""Name"": ""Maker Bow"", ""Icon"": ""selfbow_up""}, {""$ID"": 101110, ""Url"": ""equipment"", ""$ID_NAME"": ""SWD01_110"", ""Name"": ""Snickersnee"", ""Icon"": ""icon_item_snickersnee""}, {""$ID"": 511113, ""Url"": ""equipment"", ""$ID_NAME"": ""FOOT01_113"", ""Name"": ""Hard Veris Boots"", ""Icon"": ""icon_item_boots_gairas""}, {""$ID"": 582106, ""Url"": ""equipment"", ""$ID_NAME"": ""NECK02_106"", ""Name"": ""Strength Pendant"", ""Icon"": ""item_necklace_08""}]",,,,Collection: Baron Allerno,1,0.0,0.0,0000,4,0.0
642057,COLLECT_157,"[[""Magic Attack"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 645438, ""Url"": ""items"", ""$ID_NAME"": ""misc_ellom"", ""Name"": ""Ellom Bell"", ""Icon"": ""icon_item_drop""}, {""$ID"": 645552, ""Url"": ""items"", ""$ID_NAME"": ""misc_0140"", ""Name"": ""Kepo Fluff"", ""Icon"": ""icon_item_cotton""}, {""$ID"": 645160, ""Url"": ""items"", ""$ID_NAME"": ""misc_0044"", ""Name"": ""Operor Thorn"", ""Icon"": ""icon_item_shell_yellow""}, {""$ID"": 645547, ""Url"": ""items"", ""$ID_NAME"": ""misc_0135"", ""Name"": ""Cronewt Bones"", ""Icon"": ""icon_item_bone""}, {""$ID"": 521113, ""Url"": ""equipment"", ""$ID_NAME"": ""LEG01_113"", ""Name"": ""Hard Veris Pants"", ""Icon"": ""icon_item_pants_gairas""}, {""$ID"": 602106, ""Url"": ""equipment"", ""$ID_NAME"": ""BRC02_106"", ""Name"": ""Control Bangle"", ""Icon"": ""item_bracelet_15""}]",,,,Collection: Myrkiti Farm,1,0.0,0.0,0000,4,0.0
642058,COLLECT_158,"[[""Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 645547, ""Url"": ""items"", ""$ID_NAME"": ""misc_0135"", ""Name"": ""Cronewt Bones"", ""Icon"": ""icon_item_bone""}, {""$ID"": 645573, ""Url"": ""items"", ""$ID_NAME"": ""misc_0155"", ""Name"": ""Ashrong Stem"", ""Icon"": ""icon_item_stem_gray""}, {""$ID"": 645225, ""Url"": ""items"", ""$ID_NAME"": ""misc_0109"", ""Name"": ""Dandel Wing"", ""Icon"": ""icon_item_batwing""}, {""$ID"": 645551, ""Url"": ""items"", ""$ID_NAME"": ""misc_0139"", ""Name"": ""Kepo Skin"", ""Icon"": ""icon_item_onionpiece""}, {""$ID"": 501115, ""Url"": ""equipment"", ""$ID_NAME"": ""HAND01_115"", ""Name"": ""Regal Gloves"", ""Icon"": ""icon_item_gloves_scholar""}]",,,,Collection: Aqueduct Bridge Area,1,0.0,0.0,0000,4,0.0
642059,COLLECT_159,"[[""Magic Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 645445, ""Url"": ""items"", ""$ID_NAME"": ""misc_Geppetto2"", ""Name"": ""Geppetto Leaf"", ""Icon"": ""icon_item_leaves_green""}, {""$ID"": 645476, ""Url"": ""items"", ""$ID_NAME"": ""misc_Pino"", ""Name"": ""Pino Stem"", ""Icon"": ""icon_item_stem_brown""}, {""$ID"": 643740, ""Url"": ""gems"", ""$ID_NAME"": ""Gem_Bokor_Mackangdal"", ""Name"": ""White Geppetto Gem"", ""Icon"": ""gem_mon_geppetto_white""}, {""$ID"": 643677, ""Url"": ""gems"", ""$ID_NAME"": ""Gem_Wugushi_NeedleBlow"", ""Name"": ""White Pino Gem"", ""Icon"": ""gem_mon_pino_white""}]",,,,Collection: Tenants' Farm,1,0.0,0.0,0000,4,0.0
642060,COLLECT_160,"[[""Maximum HP"", 45]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 645240, ""Url"": ""items"", ""$ID_NAME"": ""wood_03"", ""Name"": ""Pine Wood"", ""Icon"": ""icon_item_wood_3""}, {""$ID"": 645187, ""Url"": ""items"", ""$ID_NAME"": ""misc_0071"", ""Name"": ""Wax"", ""Icon"": ""icon_item_wax""}, {""$ID"": 645462, ""Url"": ""items"", ""$ID_NAME"": ""misc_Tama"", ""Name"": ""Tama Skin"", ""Icon"": ""icon_item_tamashell""}, {""$ID"": 645239, ""Url"": ""items"", ""$ID_NAME"": ""wood_02"", ""Name"": ""Ash Wood"", ""Icon"": ""icon_item_wood_2""}, {""$ID"": 640029, ""Url"": ""items"", ""$ID_NAME"": ""food_005"", ""Name"": ""Amalas"", ""Icon"": ""icon_item_amalas""}]",,,,Collection: Stele Road,1,0.0,0.0,0000,4,0.0
642061,COLLECT_161,"[[""Maximum SP"", 18]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 645427, ""Url"": ""items"", ""$ID_NAME"": ""misc_resin"", ""Name"": ""Resin"", ""Icon"": ""37_item_ore_sulfur""}, {""$ID"": 649200, ""Url"": ""items"", ""$ID_NAME"": ""misc_jore01"", ""Name"": ""Amber"", ""Icon"": ""22_item_ore_amber""}, {""$ID"": 640028, ""Url"": ""items"", ""$ID_NAME"": ""food_004"", ""Name"": ""Uosis"", ""Icon"": ""icon_item_uosis""}, {""$ID"": 645397, ""Url"": ""items"", ""$ID_NAME"": ""misc_Lizardman"", ""Name"": ""Lizardman Fang"", ""Icon"": ""icon_item_canine""}, {""$ID"": 645396, ""Url"": ""items"", ""$ID_NAME"": ""misc_Lizardman2"", ""Name"": ""Lizardman Claw"", ""Icon"": ""icon_item_claw_00basic""}, {""$ID"": 649209, ""Url"": ""items"", ""$ID_NAME"": ""misc_jore10"", ""Name"": ""Bloodstone"", ""Icon"": ""34_item_ore_blood_stone""}, {""$ID"": 645190, ""Url"": ""items"", ""$ID_NAME"": ""misc_0074"", ""Name"": ""Infroburk Shell"", ""Icon"": ""icon_item_shell_red""}]",,,,Collection: Goddess' Ancient Garden,1,0.0,0.0,0000,4,0.0
642062,COLLECT_162,"[[""HP Recovery"", 5]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 645191, ""Url"": ""items"", ""$ID_NAME"": ""misc_0075"", ""Name"": ""Zolem Core"", ""Icon"": ""icon_item_core_yellow""}, {""$ID"": 645213, ""Url"": ""items"", ""$ID_NAME"": ""misc_0097"", ""Name"": ""Hook"", ""Icon"": ""icon_item_claw_01""}, {""$ID"": 645192, ""Url"": ""items"", ""$ID_NAME"": ""misc_0076"", ""Name"": ""Gravegolem Core"", ""Icon"": ""icon_item_core_blue""}, {""$ID"": 221113, ""Url"": ""equipment"", ""$ID_NAME"": ""SHD01_113"", ""Name"": ""Scallop Shield"", ""Icon"": ""icon_item_shield_13""}]",,,,Collection: Escanciu Village,1,0.0,0.0,0000,4,0.0
642063,COLLECT_163,"[[""SP Recovery"", 3]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 645481, ""Url"": ""items"", ""$ID_NAME"": ""misc_Hallowventor"", ""Name"": ""Hallowventer Hand Bones"", ""Icon"": ""icon_item_bone""}, {""$ID"": 645193, ""Url"": ""items"", ""$ID_NAME"": ""misc_0077"", ""Name"": ""Hallowventer Spirit Matter"", ""Icon"": ""icon_item_spirit_purple""}, {""$ID"": 649203, ""Url"": ""items"", ""$ID_NAME"": ""misc_jore04"", ""Name"": ""Opal"", ""Icon"": ""25_item_ore_opal""}, {""$ID"": 645455, ""Url"": ""items"", ""$ID_NAME"": ""misc_Cockatries"", ""Name"": ""Cockatrice Feather"", ""Icon"": ""icon_item_feather_02yellow""}, {""$ID"": 645419, ""Url"": ""items"", ""$ID_NAME"": ""misc_Big_Cockatries2"", ""Name"": ""Cockat Beak"", ""Icon"": ""icon_item_bone""}, {""$ID"": 645194, ""Url"": ""items"", ""$ID_NAME"": ""misc_0078"", ""Name"": ""Cockat Heart"", ""Icon"": ""item_icon_heart_purple""}, {""$ID"": 628015, ""Url"": ""equipment"", ""$ID_NAME"": ""Hat_628015"", ""Name"": ""Eagle Feather"", ""Icon"": ""hairacc_19_eaglefeather""}]",,,,Collection: Fedimian Suburbs,1,0.0,0.0,0000,4,0.0
642064,COLLECT_164,"[[""Accuracy"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 521122, ""Url"": ""equipment"", ""$ID_NAME"": ""LEG01_122"", ""Name"": ""Plate Leggings"", ""Icon"": ""icon_item_pants_ce""}, {""$ID"": 645614, ""Url"": ""items"", ""$ID_NAME"": ""misc_Minos1"", ""Name"": ""Minos Bones"", ""Icon"": ""icon_item_bone""}, {""$ID"": 521122, ""Url"": ""equipment"", ""$ID_NAME"": ""LEG01_122"", ""Name"": ""Plate Leggings"", ""Icon"": ""icon_item_pants_ce""}, {""$ID"": 202104, ""Url"": ""equipment"", ""$ID_NAME"": ""MAC02_104"", ""Name"": ""Skull Crusher"", ""Icon"": ""schlesien_hammer""}, {""$ID"": 161130, ""Url"": ""equipment"", ""$ID_NAME"": ""TBW01_130"", ""Name"": ""Recurve Bow"", ""Icon"": ""bow_recurve_bow""}]",,,,Collection: Crystal Mine Lot 2 - 1F,1,0.0,0.0,0000,4,0.0
642065,COLLECT_165,"[[""Evasion"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 531122, ""Url"": ""equipment"", ""$ID_NAME"": ""TOP01_122"", ""Name"": ""Plate Armor"", ""Icon"": ""icon_item_shirts_ce""}, {""$ID"": 645429, ""Url"": ""items"", ""$ID_NAME"": ""misc_Stoulet"", ""Name"": ""Stoulet Heart"", ""Icon"": ""item_icon_heart_red""}, {""$ID"": 645615, ""Url"": ""items"", ""$ID_NAME"": ""misc_Stoulet1"", ""Name"": ""Thick Chain"", ""Icon"": ""icon_item_chain""}, {""$ID"": 645235, ""Url"": ""items"", ""$ID_NAME"": ""misc_0119"", ""Name"": ""Bat Wing"", ""Icon"": ""icon_item_batwing""}, {""$ID"": 271122, ""Url"": ""equipment"", ""$ID_NAME"": ""TSF01_122"", ""Name"": ""Drake Staff"", ""Icon"": ""icon_item_drake""}, {""$ID"": 142104, ""Url"": ""equipment"", ""$ID_NAME"": ""STF02_104"", ""Name"": ""Vasia Rod"", ""Icon"": ""icon_item_short_staff""}]",,,,Collection: Crystal Mine Lot 2 - 2F,1,0.0,0.0,0000,4,0.0
642066,COLLECT_166,"[[""Critical Rate"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 645438, ""Url"": ""items"", ""$ID_NAME"": ""misc_ellom"", ""Name"": ""Ellom Bell"", ""Icon"": ""icon_item_drop""}, {""$ID"": 645539, ""Url"": ""items"", ""$ID_NAME"": ""misc_0127"", ""Name"": ""Old Kepa Shell"", ""Icon"": ""icon_item_onionpiece""}, {""$ID"": 645363, ""Url"": ""items"", ""$ID_NAME"": ""misc_Bushspider_purple"", ""Name"": ""Bushspider Leaf"", ""Icon"": ""icon_item_leaves_green""}, {""$ID"": 645344, ""Url"": ""items"", ""$ID_NAME"": ""misc_Fisherman"", ""Name"": ""Fishing Rod"", ""Icon"": ""icon_item_fishingrod""}, {""$ID"": 141130, ""Url"": ""equipment"", ""$ID_NAME"": ""STF01_130"", ""Name"": ""Snake Rod"", ""Icon"": ""mage_f_staff_magus_staff""}]",,,,Collection: Entrance of Kateen Forest,1,0.0,0.0,0000,4,0.0
642067,COLLECT_167,"[[""Critical Attack"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 645437, ""Url"": ""items"", ""$ID_NAME"": ""misc_ellomago"", ""Name"": ""Ellomago Leaf"", ""Icon"": ""icon_item_leaves_blue""}, {""$ID"": 645540, ""Url"": ""items"", ""$ID_NAME"": ""misc_0128"", ""Name"": ""Ridimed Stem"", ""Icon"": ""icon_item_stem_gray""}, {""$ID"": 645541, ""Url"": ""items"", ""$ID_NAME"": ""misc_0129"", ""Name"": ""Meduja Tentacle"", ""Icon"": ""icon_item_tentaclel""}, {""$ID"": 17033, ""Url"": ""recipes"", ""$ID_NAME"": ""R_SPR01_112"", ""Name"": ""Recipe - Long Spoonton"", ""Icon"": ""icon_item_weapon_misc1""}, {""$ID"": 30278, ""Url"": ""recipes"", ""$ID_NAME"": ""R_FOOT01_138"", ""Name"": ""Recipe - Fedimian Boots"", ""Icon"": ""icon_item_boots_misc1""}, {""$ID"": 582109, ""Url"": ""equipment"", ""$ID_NAME"": ""NECK02_109"", ""Name"": ""Poizma Chain"", ""Icon"": ""item_necklace_03""}]",,,,Collection: Owl Burial Ground,1,0.0,0.0,0000,4,0.0
642068,COLLECT_168,"[[""Critical Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 645479, ""Url"": ""items"", ""$ID_NAME"": ""misc_Bume_Goblin"", ""Name"": ""High Vubbe Token"", ""Icon"": ""icon_item_bubetoken""}, {""$ID"": 601132, ""Url"": ""equipment"", ""$ID_NAME"": ""BRC01_132"", ""Name"": ""Pearl Bracelet"", ""Icon"": ""item_bracelet_05""}, {""$ID"": 645469, ""Url"": ""items"", ""$ID_NAME"": ""misc_arburn_pokubu_blue2"", ""Name"": ""Pokubon Leather"", ""Icon"": ""icon_item_misc_00009""}, {""$ID"": 601132, ""Url"": ""equipment"", ""$ID_NAME"": ""BRC01_132"", ""Name"": ""Pearl Bracelet"", ""Icon"": ""item_bracelet_05""}]",,,,Collection: Poslinkis Forest,1,0.0,0.0,0000,4,0.0
642069,COLLECT_169,"[[""Stamina"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 111001, ""Url"": ""equipment"", ""$ID_NAME"": ""DAG01_101"", ""Name"": ""Knife"", ""Icon"": ""icon_item_knife""}, {""$ID"": 645344, ""Url"": ""items"", ""$ID_NAME"": ""misc_Fisherman"", ""Name"": ""Fishing Rod"", ""Icon"": ""icon_item_fishingrod""}, {""$ID"": 643535, ""Url"": ""gems"", ""$ID_NAME"": ""Gem_Hoplite_LongStride"", ""Name"": ""Bite Gem"", ""Icon"": ""gem_mon_honey_bee""}, {""$ID"": 582108, ""Url"": ""equipment"", ""$ID_NAME"": ""NECK02_108"", ""Name"": ""Icema Chain"", ""Icon"": ""item_necklace_03""}, {""$ID"": 18008, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TSP02_102"", ""Name"": ""Recipe - Free Partisan"", ""Icon"": ""icon_item_weapon_misc3""}]",,,,Collection: Saknis Plains,1,0.0,0.0,0000,4,0.0
642070,COLLECT_170,"[[""Magic Amplification"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 645216, ""Url"": ""items"", ""$ID_NAME"": ""misc_0100"", ""Name"": ""Drake Horn"", ""Icon"": ""icon_item_longhorn""}, {""$ID"": 645381, ""Url"": ""items"", ""$ID_NAME"": ""misc_Fire_Dragon2"", ""Name"": ""Drake Film"", ""Icon"": ""icon_item_batwing""}, {""$ID"": 645195, ""Url"": ""items"", ""$ID_NAME"": ""misc_0079"", ""Name"": ""Drake Meat"", ""Icon"": ""icon_item_meat_02""}, {""$ID"": 645233, ""Url"": ""items"", ""$ID_NAME"": ""misc_0117"", ""Name"": ""Sulfur"", ""Icon"": ""37_item_ore_sulfur""}, {""$ID"": 645388, ""Url"": ""items"", ""$ID_NAME"": ""misc_rublem"", ""Name"": ""Rubblem Fragment"", ""Icon"": ""icon_item_misc_00006""}, {""$ID"": 645389, ""Url"": ""items"", ""$ID_NAME"": ""misc_rublem2"", ""Name"": ""Rubblem Core"", ""Icon"": ""icon_item_core_red""}, {""$ID"": 645196, ""Url"": ""items"", ""$ID_NAME"": ""misc_0080"", ""Name"": ""Phyracon Leaf"", ""Icon"": ""icon_item_leaves_red""}, {""$ID"": 645431, ""Url"": ""items"", ""$ID_NAME"": ""misc_Armory"", ""Name"": ""Armori Plate"", ""Icon"": ""icon_item_ironbar03_s""}]",,,,Collection: Mage Tower 1F,1,0.0,0.0,0000,4,0.0
642071,COLLECT_171,"[[""Physical Attack"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 645197, ""Url"": ""items"", ""$ID_NAME"": ""misc_0081"", ""Name"": ""Shaman Doll Core"", ""Icon"": ""icon_item_core_red""}, {""$ID"": 645447, ""Url"": ""items"", ""$ID_NAME"": ""misc_tower_of_firepuppet2"", ""Name"": ""Shaman Doll Cotton"", ""Icon"": ""icon_item_cotton""}, {""$ID"": 649208, ""Url"": ""items"", ""$ID_NAME"": ""misc_jore09"", ""Name"": ""Pyrite"", ""Icon"": ""32_item_ore_pyrite""}, {""$ID"": 649210, ""Url"": ""items"", ""$ID_NAME"": ""misc_jore11"", ""Name"": ""Cryorite"", ""Icon"": ""39_icon_item_cry8rite""}, {""$ID"": 645460, ""Url"": ""items"", ""$ID_NAME"": ""misc_chromadog"", ""Name"": ""Chromadog Bones"", ""Icon"": ""icon_item_bone""}, {""$ID"": 628036, ""Url"": ""equipment"", ""$ID_NAME"": ""Hat_628036"", ""Name"": ""Dog Ears"", ""Icon"": ""hairacc_30_dogears""}]",,,,Collection: Mage Tower 2F,1,0.0,0.0,0000,4,0.0
642072,COLLECT_172,"[[""Magic Attack"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 645199, ""Url"": ""items"", ""$ID_NAME"": ""misc_0083"", ""Name"": ""Arma Thorn"", ""Icon"": ""icon_item_shorthorn""}, {""$ID"": 645200, ""Url"": ""items"", ""$ID_NAME"": ""misc_0084"", ""Name"": ""Red Infrorocktor Shell"", ""Icon"": ""icon_item_shell""}, {""$ID"": 581137, ""Url"": ""equipment"", ""$ID_NAME"": ""NECK01_137"", ""Name"": ""Ritual Necklace"", ""Icon"": ""item_necklace_15""}, {""$ID"": 645443, ""Url"": ""items"", ""$ID_NAME"": ""misc_TerraNymph"", ""Name"": ""Terra Imp Decoration"", ""Icon"": ""icon_item_horn_tiny_blue""}]",,,,Collection: Mage Tower 3F,1,0.0,0.0,0000,4,0.0
642073,COLLECT_173,"[[""Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 645237, ""Url"": ""items"", ""$ID_NAME"": ""misc_0121"", ""Name"": ""Glass Piece"", ""Icon"": ""icon_item_pieceofglass""}, {""$ID"": 645234, ""Url"": ""items"", ""$ID_NAME"": ""misc_0118"", ""Name"": ""Cinnabar"", ""Icon"": ""35_item_ore_phlogiston""}, {""$ID"": 628058, ""Url"": ""equipment"", ""$ID_NAME"": ""Hat_628058"", ""Name"": ""Glasses"", ""Icon"": ""hairacc_7_glasses""}, {""$ID"": 645202, ""Url"": ""items"", ""$ID_NAME"": ""misc_0086"", ""Name"": ""Desmodus Tooth"", ""Icon"": ""icon_item_tooth_yellow""}, {""$ID"": 645407, ""Url"": ""items"", ""$ID_NAME"": ""misc_minivern"", ""Name"": ""Minivern Skin"", ""Icon"": ""icon_item_misc_00007""}, {""$ID"": 640054, ""Url"": ""items"", ""$ID_NAME"": ""food_030"", ""Name"": ""Fruit of Wisdom"", ""Icon"": ""icon_item_wisdomberry""}]",,,,Collection: Mage Tower 4F,1,0.0,0.0,0000,4,0.0
642074,COLLECT_174,"[[""Magic Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 645204, ""Url"": ""items"", ""$ID_NAME"": ""misc_0088"", ""Name"": ""Black Shaman Doll Core"", ""Icon"": ""icon_item_core_yellow""}, {""$ID"": 645205, ""Url"": ""items"", ""$ID_NAME"": ""misc_0089"", ""Name"": ""Dimmer Marble"", ""Icon"": ""icon_item_bead""}, {""$ID"": 645216, ""Url"": ""items"", ""$ID_NAME"": ""misc_0100"", ""Name"": ""Drake Horn"", ""Icon"": ""icon_item_longhorn""}, {""$ID"": 645381, ""Url"": ""items"", ""$ID_NAME"": ""misc_Fire_Dragon2"", ""Name"": ""Drake Film"", ""Icon"": ""icon_item_batwing""}]",,,,Collection: Mage Tower 5F,1,0.0,0.0,0000,4,0.0
642075,COLLECT_175,"[[""Maximum HP"", 45]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 645544, ""Url"": ""items"", ""$ID_NAME"": ""misc_0132"", ""Name"": ""Meleech Shell"", ""Icon"": ""icon_item_shell_yellow""}, {""$ID"": 645545, ""Url"": ""items"", ""$ID_NAME"": ""misc_0133"", ""Name"": ""Slick Sap"", ""Icon"": ""icon_item_drug_51021""}, {""$ID"": 645546, ""Url"": ""items"", ""$ID_NAME"": ""misc_0134"", ""Name"": ""Treegool Stem"", ""Icon"": ""icon_item_stem_brown""}, {""$ID"": 122117, ""Url"": ""equipment"", ""$ID_NAME"": ""TSW02_117"", ""Name"": ""Dratt Two-handed Sword"", ""Icon"": ""warrior_f_sword_zweihander""}, {""$ID"": 11103, ""Url"": ""equipment"", ""$ID_NAME"": ""ABAND01_103"", ""Name"": ""Long Armband"", ""Icon"": ""icon_item_armband_clothlong""}, {""$ID"": 14054, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TBW01_131"", ""Name"": ""Recipe - Siege Bow"", ""Icon"": ""icon_item_weapon_misc1""}]",,,,Collection: Dvasia Peak,1,0.0,0.0,0000,4,0.0
642076,COLLECT_176,"[[""Maximum SP"", 18]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[{""$ID"": 645547, ""Url"": ""items"", ""$ID_NAME"": ""misc_0135"", ""Name"": ""Cronewt Bones"", ""Icon"": ""icon_item_bone""}, {""$ID"": 645548, ""Url"": ""items"", ""$ID_NAME"": ""misc_0136"", ""Name"": ""Hoglan Beak"", ""Icon"": ""icon_item_small_bag""}, {""$ID"": 645549, ""Url"": ""items"", ""$ID_NAME"": ""misc_0137"", ""Name"": ""Ducky Leather"", ""Icon"": ""icon_item_misc_00010""}, {""$ID"": 645550, ""Url"": ""items"", ""$ID_NAME"": ""misc_0138"", ""Name"": ""Kepa Wing"", ""Icon"": ""icon_item_batwing""}, {""$ID"": 645442, ""Url"": ""items"", ""$ID_NAME"": ""misc_Infroholder"", ""Name"": ""Infro Holder Bones"", ""Icon"": ""icon_item_bone""}]",,,,Collection: Sunset Flag Forest,1,0.0,0.0,0000,4,0.0
