$ID,$ID_NAME,CircleMax,Description,Icon,IsHidden,IsSecret,IsStarter,JobDifficulty,JobTree,JobType,Link_Attributes,Link_Skills,Name,Rank,StatBase_CON,StatBase_DEX,StatBase_INT,StatBase_SPR,StatBase_STR,Stat_CON,Stat_DEX,Stat_INT,Stat_SPR,Stat_STR
4012,Char4_12,1,"The Chaplains are clerics that vowed to serve as priests in the battlefield. Once you become a Chaplain, you will remain a Chaplain for the rest of your life. They specialize in mending the broken spirit of soldiers who are fatigued by the inevitable slaughter of the battle and make use of the goddesses' powers to also assist them in action.{nl}Chaplains are a military class that uses divine power to aid allies in combat. Only advanced priests at a high level can become a Chaplain.",c_cleric_chaplain,True,False,False,2,1,[7],,"[41301, 41304, 41305, 41302, 41306, 41307]",Chaplain,2,6,2,4,9,4,30,85,0,85,0
4013,Char4_13,1,Shepherd,c_cleric_paladin,False,False,False,,1,,,,Shepherd,200,6,2,4,9,4,0,0,0,0,0
4014,Char4_14,1,"Plague Doctors differ from other clerics in that they do not rely as heavily on the powers of the goddesses. Plague Doctors make use of scientific studies in order to treat illness and because of this, they have remained in the shadows, as the blessings of the goddesses was enough to cure any illness prior to Medzio Diena. Plague Doctors have come into prominence with Medzio Diena when the goddesses became disconnected from our world.{nl}Plague Doctors are priests who can heal the status ailments of allies, or incinerate an enemy with a status ailment. Their special Bird Beak Mask has a special drug to block status ailments.",c_cleric_plaguedoctor,False,False,False,2,1,"[0, 7]",,"[41101, 41102, 41104, 41110, 41106, 41107, 41105, 41109]",Plague Doctor,2,6,2,4,9,4,40,0,80,80,0
4015,Char4_15,1,Kabbalists are a group that searches for the ultimate truth that governs the cosmos. They have predicted Medzio Diena in the past and also succeeded in deciphering Goddess Laima's prophecy of transferring the Kingdom's capital. Kabbalists are priests who practice the ancient magic known as Kabbalah. They can support allies by using infinite power or attack by using a defensive formation to disintegrate the enemy's name. ,c_cleric_kabbalist,False,False,False,2,1,[7],"[413021, 413022, 413014]","[41201, 41203, 41204, 41205, 41209, 41206, 41202, 41210, 41211]",Kabbalist,2,6,2,4,9,4,45,0,45,110,0
4016,Char4_16,1,"Inquisitors have been the symbolic guardians of faith for many years. They are also in charge of scribing the teachings of the goddesses in words that can be better comprehended by the wider population. Since the goddesses have left this world because of Medzio Diena, Inquisitors have become a group that takes the lead and makes decisions with regards to the workings of all clergy.{nl}The Inquisitor is a class that judges those who are defying the goddesses. It has strong offensive techniques and is specialized in combat against magic users.",c_cleric_inquisitor,False,False,False,2,1,[0],"[415001, 415009, 415017]","[41407, 41404, 41406, 41408, 41401, 41409, 41410]",Inquisitor,2,6,2,4,9,4,60,40,0,0,100
4018,Char4_18,1,"{#7AE4FF}{ol}[Available from the 2nd Advancement]{/}{/}{nl}Miko (Kannushi) have joined in the Kingdom's goddess worship earlier than the Onmyoji, but they are similar in that their services are not provided for the public in general. They have been involved in the incident surrounding Princess Kaonilla, but the story is not widely known by the public as it was a business of the Royal courts.{nl}Miko (Kannushi) receive prophecies and serve the goddesses. They attack enemies with Holy property attacks or give buffs to their allies by raising their spirits.",c_cleric_miko,True,True,False,1,1,[7],[417001],"[41601, 41603, 41604, 41602, 41606, 41605]",Miko,2,6,2,4,9,4,60,0,60,80,0
4019,Char4_19,1,Zealots were formed by clergy that began walking the hard line after the goddesses left this world. Their method of worship is deemed rather extreme and hence there is much friction between the Zealots and other clergies. Their goal as a group is to establish and enforce strict doctrines that follow the goddesses' teachings and return them to this world.{nl}The Zealot is specialized in enhancing oneself through the use of buffs for physical melee attacks.,c_cleric_zealot,True,False,False,2,1,[0],,"[41701, 41702, 41703, 41704, 41705, 41706, 41707]",Zealot,2,6,2,4,9,4,50,80,0,0,70
4020,Char4_20,1,"Many Clerics have dabbled in exorcism before, but the Order of the Exorcists was established during the time in which Lomel II facilitated the organization of the many orders and denominations of clerics. From then on, only those sanctioned by the court were recognized as Exorcists and were allowed to perform exorcisms.{nl}Exorcists use magic of divine properties to expel evil energies and overthrow demonic enemies.",c_cleric_exorcist,True,False,False,2,1,[0],,"[41801, 41802, 41803, 41804, 41805, 41806, 41807]",Exorcist,2,6,2,4,9,4,40,0,120,40,0
5001,Char5_1,1,"Scouts started off during the reign of King Melkhiel, where they acted in gathering information at the borders during the war. After the Kingdom's borders were expanded, the Scouts were given the task of tracking and hunting monsters.{nl}The Scout class has a wide array of offensive skills and high evasion and critical rates. They are an offense-oriented class but are known to consume SP quickly.",c_scout_scout,False,False,True,0,2,[0],,"[50001, 50002, 50003, 50004, 50005]",Scout,1,5,9,2,3,6,40,90,0,0,70
5002,Char5_2,1,"Assassins are a group that has originated from outside the Kingdom and have never officially been sanctioned by the Kingdom. Their notoriety is unsurpassed and because of this, no one dares question the leaders of the Assassins calling themselves 'Masters'. Unlike the Kingdom's other classes, the Assassins are active even outside of the Kingdom's limits.{nl}Assassins are a dagger-wielding class that makes use of plants called Hasisas that grant them advantage in battle.",c_scout_assassin,False,False,False,0,2,[0],,"[50101, 50102, 50103, 50104, 50105, 50106]",Assassin,2,5,9,2,3,6,35,110,0,0,55
5003,Char5_3,1,"Outlaws are the rulers of the Kingdom's underworld. There is no way they can receive official sanction from the Kingdom, but the Kingdom's population at large cannot deny the authority held by the Outlaw Masters. It is said that Outlaws wield an influence that reaches all over the Kingdom and even as far as the Royal Palaces.{nl}The Outlaw is a class that is not restricted by weapon types. Their fighting style may seem dirty, but they are highly efficient street fighters.",c_scout_outlaw,False,False,False,0,2,[0],,"[50201, 50202, 50203, 50204, 50205, 50206, 50207]",Outlaw,2,5,9,2,3,6,40,70,0,0,90
5004,Char5_4,1,"The laws regarding the aristocracy in the Kingdom have been fortified over the years and many aristocrats have become de-classed as commoners. Many of these former aristocrats trained their children as Squires, which gave birth to the class. Although Squires have established themselves as a respectable profession, they are still at times looked down as de-classed aristocrats.{nl}Squires are warriors who support their allies. They support by repairing and enhancing the weapons of their allies, or by setting up a base camp to aid their team.",c_warrior_squire,False,False,False,2,2,"[7, 4, 9]",,"[50302, 50301, 50306, 50303, 50304, 50305]",Squire,2,5,9,2,3,6,60,70,0,0,70
5005,Char5_5,1,"Corsairs were privateers who were awarded a token of authority during the reign of King Lomel. Being privateers, they were only unofficial in status but today they have gained official acknowledgment of the Kingdom. This does not mean that they are free to do as they wish but they reserve the right to remain armed and cannot be punished without a solid conviction and evidence.{nl}Corsairs group their allies into bands to deploy unique combat tactics. They loot the enemy's items, find treasure chests and use the combo system in battle. ",c_warrior_corsair,False,False,False,2,2,"[0, 9]","[10015, 109011]","[50405, 50404, 50406, 50409, 50401, 50402, 50403, 50407, 50408]",Corsair,2,5,9,2,3,6,40,75,0,0,85
5006,Char5_6,1,"{/}{/}{#7AE4FF}{ol}[Available from the 2nd Advancement]{/}{/}{nl}Experts of espionage and covert action exist in all places at all times. The Shinobi, since their contribution was recognized by the Kingdom in the First War of Succession, have acted as the Kingdom's agents in the shadows. To this day, the Shinobi play a vital role in protecting the Kingdom's interests.{nl}Shinobis are warriors who are familiar with special tactics called Ninjutsu. Only a few can overcome the long and harsh training required to become a Shinobi.",c_warrior_shinobi,True,True,False,1,2,[0],"[10018, 113009]","[50505, 50503, 50504, 50502, 50501, 50506]",Shinobi,2,5,9,2,3,6,35,90,0,0,75
5007,Char5_7,1,"Thaumaturges, unlike other wizards, do not learn magic but develop talents while understanding how magic works. Because of this difference, latent magical abilities are considered the most important characteristic of a successful Thaumaturge.{nl}Thaumaturges use magic that change the attributes and size of targets. They can shrink enemies or strengthen allies to aid them in battle.",c_wizard_thaumaturge,False,False,False,0,2,[7],,"[50605, 50601, 50602, 50603, 50606, 50604]",Thaumaturge,2,5,9,2,3,6,70,65,0,0,65
5008,Char5_8,1,"The history of the Enchanter class is relatively short. Jane, Agailla Flurry's apprentice, could not use magic and did not pass on her studies to any apprentice but her studies lay the groundwork for what would later become the art of Enchanting.{nl}The Enchanter class is able to help allies by crafting consumable items or enhancing equipment.",c_wizard_enchanter,False,False,False,2,2,"[7, 4]","[215001, 215007, 215008]","[50801, 50802, 50803, 50807, 50804, 50805, 50806]",Enchanter,2,5,9,2,3,6,55,100,0,0,45
5009,Char5_9,1,"Linkers seek out the links between different materials and use these links to draw a specified result. Their arts center around finding the hidden links between worldly objects and the imagination to apply and appropriate those links to cause a new effect.{nl}Linkers link allies together to reduce incoming damage, or connect enemies to amplify the inflicted damage.",c_wizard_linker,False,False,False,1,2,[7],,"[50701, 50702, 50703, 50704, 50708, 50705]",Linker,2,5,9,2,3,6,50,80,0,0,70
5010,Char5_10,1,"Rogues were wanted felons in the Kingdom who gained pardon after they assisted many great adventurers in their quests. Around 300 years ago, during Nachel I's reign, they gained a pardon that grants them immunity from punishment unless their crimes are something as serious as murder or treason.{nl}Rogues will do anything to win in battle. They are a class specialized in stealthily ambushing their targets from behind.",c_archer_rogue,False,False,False,2,2,[0],[10015],"[50902, 50905, 50906, 50904, 50901, 50903, 50907]",Rogue,2,5,9,2,3,6,50,90,0,0,60
5011,Char5_11,1,Schwarzer Reiters are one of the main military units forming the Royal Army and have existed since the reign of Sawsel II. They have only recently begun mercenary work but their number grew small as they began to be grouped under Royal service as special forces.{nl}Schwarzer Reiters maneuver quickly. They specialize in diverse shooting techniques using a pistol.,c_archer_schwarzereiter,False,False,False,2,2,[2],"[311005, 311006, 311013]","[51001, 51002, 51003, 51004, 51005, 51006]",Schwarzer Reiter,2,5,9,2,3,6,25,95,0,0,80
5012,Char5_12,1,"Bullet Markers have only been established and come into prominence in the current age. Being a new class, Flint Winterwood is the first of the class masters. The future of the class is in the hands of those who will carry on the Bullet Marker name.",c_archer_bulletmarker,True,False,False,0,2,[0],[311006],"[51105, 51101, 51102, 51103, 51104, 51106, 51107, 51108, 51109, 51110, 51111, 51112]",Bullet Marker,2,5,9,2,3,6,15,110,0,0,75
9001,Char4_99,1,GM,c_cleric_cleric,False,False,False,,1,,,"[2111, 2112, 2113, 2114, 2115]",GM,99,6,2,4,9,4,6,3,4,7,5
