$ID,$ID_NAME,AnvilATK,AnvilDEF,AnvilPrice,Bonus,Description,Durability,Grade,Icon,Level,Link_Collections,Link_Cubes,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Link_Set,Material,Name,Potential,Price,RequiredClass,RequiredLevel,Sockets,SocketsLimit,Stars,Stat_ATTACK_MAGICAL,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,TimeCoolDown,TimeLifeTime,Tradability,TranscendPrice,Type,TypeAttack,TypeEquipment,Unidentified,UnidentifiedRandom,Weight
103303,SWD03_303,"[10, 21, 31, 42, 52, 72, 84, 97, 109, 121, 151, 166, 180, 193, 207, 249, 264, 279, 295, 310, 361, 379, 396, 414, 430, 448, 465, 483, 499, 517, 534, 552, 568, 586, 603, 621, 637, 655, 672, 690]",,"[10770, 13660, 16545, 19435, 22320, 25210, 28095, 30985, 33870, 36760, 49560, 63800, 79490, 96620, 115195, 135210, 156675, 179580, 203930, 229720, 256960, 285640, 315765, 347330, 380340, 414795, 450695, 488040, 526825, 567055, 608730, 651845, 696405, 742410, 789860, 838750, 889090, 940865, 994090, 1048755]","[[19, -10.0], [18, 60.0], [2, -10.0]]","The first record of umbrellas comes from the era of King Rowmel. Like an umbrella will protect you from the rain, so will this weapon protect you from danger.",35,3,icon_item_sword_shamshil,75,,,,,,,4,(Faded) Sketis Sword,7,1512,FFTTF,75,0,2,4,0,684,619,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 5, 6, 8, 10, 12, 15]",25,8,23,True,False,200.0
103304,SWD03_304,"[27, 55, 82, 111, 139, 196, 229, 262, 295, 328, 415, 453, 490, 528, 567, 684, 726, 769, 811, 855, 1000, 1048, 1096, 1144, 1192, 1239, 1287, 1335, 1383, 1431, 1477, 1525, 1573, 1621, 1669, 1716, 1764, 1812, 1860, 1908]",,"[23860, 33295, 42725, 52160, 61590, 71020, 80455, 89885, 99320, 108750, 147730, 191420, 239830, 292960, 350800, 413360, 480635, 552625, 629330, 710750, 796890, 887745, 983315, 1083600, 1188605, 1298320, 1412755, 1531905, 1655770, 1784355, 1917655, 2055665, 2198395, 2345845, 2498005, 2654885, 2816480, 2982790, 3153815, 3329560]","[[19, -15.0], [18, 240.0], [2, -20.0]]",The highly ergonomic design of this sword will make it feel like an extension of your arm.,41,3,icon_item_sword_noroi,220,,,,,,,4,(Faded) Pajoritas Sword,8,6534,FFTTF,220,0,2,7,0,1940,1755,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 7, 9, 12, 16, 20, 29]",25,8,23,True,False,200.0
103305,SWD03_305,"[33, 67, 100, 135, 169, 238, 279, 319, 358, 399, 505, 552, 598, 643, 690, 834, 885, 937, 990, 1042, 1221, 1279, 1338, 1396, 1455, 1512, 1570, 1629, 1687, 1746, 1803, 1861, 1920, 1978, 2037, 2094, 2152, 2211, 2269, 2328]",,"[28630, 40445, 52260, 64075, 75890, 87705, 99520, 111335, 123150, 134965, 183475, 237895, 298220, 364455, 436595, 514640, 598600, 688460, 784235, 885915, 993500, 1106995, 1226395, 1351705, 1482920, 1620045, 1763080, 1912020, 2066865, 2227620, 2394280, 2566850, 2745330, 2929715, 3120010, 3316210, 3518315, 3726330, 3940255, 4160085]","[[63, 29.0], [4, 35.0]]","There is a peculiar magic flowing through this sword, but no known way to awaken it; it is, for now, a dormant sword.",42,3,icon_item_miegantis_sword,270,,,,,,,4,(Faded) Purine Migantis Sword,9,5000,FFTTF,270,0,2,8,0,2373,2147,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 7, 9, 13, 17, 22, 33]",25,8,23,True,False,180.0
103306,SWD03_306,"[39, 78, 117, 156, 196, 277, 324, 370, 417, 463, 588, 640, 694, 748, 801, 969, 1029, 1089, 1150, 1210, 1420, 1488, 1555, 1623, 1690, 1758, 1825, 1893, 1960, 2029, 2097, 2164, 2232, 2299, 2367, 2434, 2502, 2569, 2637, 2706]",,"[32995, 46995, 60990, 74990, 88990, 102985, 116985, 130985, 144985, 158980, 216225, 280470, 351710, 429955, 515195, 607435, 706675, 812910, 926150, 1046390, 1173625, 1307860, 1449095, 1597330, 1752565, 1914795, 2084030, 2260260, 2443490, 2633720, 2830950, 3035175, 3246405, 3464630, 3689855, 3922080, 4161305, 4407530, 4660755, 4920975]","[[63, 29.0], [4, 42.0]]",There is magic actively flowing through this sword.,41,3,icon_item_pabudimas_sword,315,,,,,,,4,(Faded) Purine Pevordimas Sword,10,0,FFTTF,315,0,2,9,0,2763,2500,0,0,0.0,0.0,TTTT,"[2, 2, 4, 6, 7, 10, 14, 19, 24, 37]",25,8,23,True,False,160.0
103307,SWD03_307,"[33, 67, 100, 135, 169, 238, 279, 319, 358, 399, 505, 552, 598, 643, 690, 834, 885, 937, 990, 1042, 1221, 1279, 1338, 1396, 1455, 1512, 1570, 1629, 1687, 1746, 1803, 1861, 1920, 1978, 2037, 2094, 2152, 2211, 2269, 2328]",,"[28630, 40445, 52260, 64075, 75890, 87705, 99520, 111335, 123150, 134965, 183475, 237895, 298220, 364455, 436595, 514640, 598600, 688460, 784235, 885915, 993500, 1106995, 1226395, 1351705, 1482920, 1620045, 1763080, 1912020, 2066865, 2227620, 2394280, 2566850, 2745330, 2929715, 3120010, 3316210, 3518315, 3726330, 3940255, 4160085]",,"There is a peculiar magic flowing through this sword, but no known way to awaken it; it is, for now, a dormant sword.",50,3,icon_item_miegantis_sword,270,,,,,,,4,Berthas Migantis Sword,8,0,FFTTF,270,0,3,8,0,2373,2147,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 7, 9, 13, 17, 22, 33]",25,8,23,False,True,180.0
103308,SWD03_308,"[39, 78, 117, 156, 196, 277, 324, 370, 417, 463, 588, 640, 694, 748, 801, 969, 1029, 1089, 1150, 1210, 1420, 1488, 1555, 1623, 1690, 1758, 1825, 1893, 1960, 2029, 2097, 2164, 2232, 2299, 2367, 2434, 2502, 2569, 2637, 2706]",,"[32995, 46995, 60990, 74990, 88990, 102985, 116985, 130985, 144985, 158980, 216225, 280470, 351710, 429955, 515195, 607435, 706675, 812910, 926150, 1046390, 1173625, 1307860, 1449095, 1597330, 1752565, 1914795, 2084030, 2260260, 2443490, 2633720, 2830950, 3035175, 3246405, 3464630, 3689855, 3922080, 4161305, 4407530, 4660755, 4920975]",,There is magic actively flowing through this sword.,50,3,icon_item_pabudimas_sword,315,,,,,,,4,Berthas Pevordimas Sword,9,0,FFTTF,315,0,3,9,0,2763,2500,0,0,0.0,0.0,TTTT,"[2, 2, 4, 6, 7, 10, 14, 19, 24, 37]",25,8,23,False,True,160.0
103309,SWD03_309,"[15, 31, 46, 63, 79, 111, 129, 148, 166, 186, 234, 255, 276, 297, 319, 384, 408, 432, 456, 480, 559, 586, 613, 640, 667, 693, 720, 747, 774, 801, 826, 853, 880, 907, 934, 960, 987, 1014, 1041, 1068]",,"[14680, 19525, 24365, 29210, 34050, 38895, 43735, 48575, 53420, 58260, 78880, 101920, 127380, 155260, 185565, 218290, 253435, 291000, 330990, 373395, 418225, 465475, 515150, 567240, 621755, 678690, 738045, 799820, 864020, 930640, 999680, 1071140, 1145025, 1221325, 1300050, 1381200, 1464765, 1550750, 1639160, 1729990]",,"This weapon mimics the aesthetics of a sword said to have been used by a well-known figure. The blade is made to wound the enemy, while the back protects against the attacks from the opponent's sword.",50,3,icon_item_sword_winged,120,,,,,,,4,Berthas Fyringy,7,0,FTTTT,120,0,3,5,0,1074,971,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 6, 7, 10, 12, 15, 20]",25,8,23,False,True,173.0
103310,SWD03_310,"[21, 43, 64, 87, 109, 153, 180, 205, 231, 256, 324, 354, 384, 412, 442, 534, 567, 600, 633, 667, 780, 817, 855, 892, 930, 966, 1003, 1041, 1078, 1116, 1152, 1189, 1227, 1264, 1302, 1338, 1375, 1413, 1450, 1488]",,"[19205, 26305, 33410, 40510, 47615, 54720, 61820, 68925, 76025, 83130, 112790, 146005, 182770, 223085, 266950, 314370, 365340, 419860, 477935, 539560, 604735, 673460, 745740, 821570, 900950, 983885, 1070370, 1160405, 1253990, 1351130, 1451820, 1556065, 1663855, 1775200, 1890095, 2008545, 2130545, 2256095, 2385195, 2517845]",,"This sword may look bulky, but don't confuse it for a jungle knife; it's a lot more nimble than it looks and its easy grip is loved by swordsmen everywhere.",50,3,icon_item_sword_bigstar,170,,,,,,,4,Berthas Harvester,8,0,FFTTF,170,0,3,6,0,1507,1363,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 8, 11, 14, 17, 25]",25,8,23,False,True,180.0
103311,SWD03_311,"[10, 21, 31, 42, 52, 72, 84, 97, 109, 121, 151, 166, 180, 193, 207, 249, 264, 279, 295, 310, 361, 379, 396, 414, 430, 448, 465, 483, 499, 517, 534, 552, 568, 586, 603, 621, 637, 655, 672, 690]",,"[10770, 13660, 16545, 19435, 22320, 25210, 28095, 30985, 33870, 36760, 49560, 63800, 79490, 96620, 115195, 135210, 156675, 179580, 203930, 229720, 256960, 285640, 315765, 347330, 380340, 414795, 450695, 488040, 526825, 567055, 608730, 651845, 696405, 742410, 789860, 838750, 889090, 940865, 994090, 1048755]",,"The first record of umbrellas comes from the era of King Rowmel. Like an umbrella will protect you from the rain, so will this weapon protect you from danger.",50,3,icon_item_sword_shamshil,75,,,,,,,4,Berthas Sketis Sword,7,0,FFTTF,75,0,3,4,0,684,619,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 5, 6, 8, 10, 12, 15]",25,8,23,False,True,200.0
103312,SWD03_312,"[27, 55, 82, 111, 139, 196, 229, 262, 295, 328, 415, 453, 490, 528, 567, 684, 726, 769, 811, 855, 1000, 1048, 1096, 1144, 1192, 1239, 1287, 1335, 1383, 1431, 1477, 1525, 1573, 1621, 1669, 1716, 1764, 1812, 1860, 1908]",,"[23860, 33295, 42725, 52160, 61590, 71020, 80455, 89885, 99320, 108750, 147730, 191420, 239830, 292960, 350800, 413360, 480635, 552625, 629330, 710750, 796890, 887745, 983315, 1083600, 1188605, 1298320, 1412755, 1531905, 1655770, 1784355, 1917655, 2055665, 2198395, 2345845, 2498005, 2654885, 2816480, 2982790, 3153815, 3329560]",,The highly ergonomic design of this sword will make it feel like an extension of your arm.,50,3,icon_item_sword_noroi,220,,,,,,,4,Berthas Pajoritas Sword,8,0,FFTTF,220,0,3,7,0,1940,1755,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 7, 9, 12, 16, 20, 29]",25,8,23,False,True,200.0
103313,SWD03_313,"[43, 87, 130, 174, 217, 307, 358, 411, 462, 513, 651, 711, 769, 829, 888, 1074, 1140, 1207, 1275, 1342, 1575, 1650, 1725, 1800, 1875, 1950, 2025, 2100, 2175, 2250, 2325, 2400, 2475, 2550, 2625, 2700, 2775, 2850, 2925, 3000]",,"[36435, 52155, 67870, 83590, 99310, 115030, 130745, 146465, 162185, 177900, 242025, 314010, 393855, 481555, 577120, 680540, 791820, 910960, 1037960, 1172815, 1315535, 1466110, 1624550, 1790845, 1965000, 2147015, 2336885, 2534620, 2740210, 2953665, 3174975, 3404145, 3641175, 3886065, 4138810, 4399420, 4667885, 4944210, 5228395, 5520440]",,"A piece of equipment that represents the laurel wreath, a symbol of Nachel I, who was considered to be King of the Kingdom.",50,3,icon_item_sword_lapai,350,,,,,,,4,Berthas Raffye Sword,9,0,FFTTF,350,0,3,8,0,3066,2774,0,0,0.0,0.0,TTTT,"[2, 3, 4, 6, 8, 10, 15, 20, 26, 39]",25,8,23,False,True,170.0
103314,SWD03_314,"[46, 93, 141, 187, 235, 333, 388, 444, 499, 556, 705, 769, 834, 898, 963, 1164, 1236, 1309, 1381, 1455, 1707, 1788, 1869, 1950, 2032, 2113, 2194, 2275, 2356, 2439, 2520, 2601, 2682, 2763, 2845, 2926, 3007, 3088, 3169, 3252]",,"[39410, 56620, 73825, 91030, 108240, 125445, 142650, 159860, 177065, 194275, 264350, 343030, 430315, 526205, 630695, 743790, 865490, 995790, 1134695, 1282205, 1438315, 1603030, 1776350, 1958270, 2148795, 2347925, 2555660, 2771995, 2996935, 3230475, 3472620, 3723370, 3982725, 4250680, 4527240, 4812405, 5106170, 5408540, 5719515, 6039095]",,"This piece of equipment disappeared along with Nicopolis at the time of the experiment. Then, with the influence of Medzio Diena, it somehow found its way back into our world. It is said to have reappeared near the Starlit Lake because of the magic rituals Pbeta executed in order to defeat Solcomm there. ",50,3,icon_item_sword_nicopolis1,380,,,,,,,4,Berthas Zvaigzde Sword,10,0,FFTTF,380,0,3,8,0,3326,3009,0,0,0.0,0.0,TTTT,"[2, 3, 4, 6, 8, 10, 16, 21, 27, 42]",25,8,23,False,True,170.0
104101,SWD04_101,"[20, 42, 62, 84, 106, 148, 172, 198, 222, 248, 312, 340, 368, 396, 426, 512, 544, 576, 608, 640, 746, 782, 818, 854, 890, 924, 960, 996, 1032, 1068, 1102, 1138, 1174, 1210, 1246, 1280, 1316, 1352, 1388, 1424]",,"[17616, 23430, 29238, 35052, 40860, 46674, 52482, 58290, 64104, 69912, 94656, 122304, 152856, 186312, 222678, 261948, 304122, 349200, 397188, 448074, 501870, 558570, 618180, 680688, 746106, 814428, 885654, 959784, 1036824, 1116768, 1199616, 1285368, 1374030, 1465590, 1560060, 1657440, 1757718, 1860900, 1966992, 2075988]","[[4, 24.0], [0, 24.0], [3, 24.0]]",A sword carrying the might of a goddess that has smited many evils in the past.,42,4,icon_item_shamshir_up,120,,,,,[10027],,4,Bendras Sword,10,4304,FTTTT,120,0,4,5,0,1220,1104,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 8, 10, 13, 16, 22]",25,8,23,False,False,120.0
104102,SWD04_102,"[20, 42, 62, 84, 106, 148, 172, 198, 222, 248, 312, 340, 368, 396, 426, 512, 544, 576, 608, 640, 746, 782, 818, 854, 890, 924, 960, 996, 1032, 1068, 1102, 1138, 1174, 1210, 1246, 1280, 1316, 1352, 1388, 1424]",,"[17616, 23430, 29238, 35052, 40860, 46674, 52482, 58290, 64104, 69912, 94656, 122304, 152856, 186312, 222678, 261948, 304122, 349200, 397188, 448074, 501870, 558570, 618180, 680688, 746106, 814428, 885654, 959784, 1036824, 1116768, 1199616, 1285368, 1374030, 1465590, 1560060, 1657440, 1757718, 1860900, 1966992, 2075988]","[[60, 365.0], [64, 3.0], [31, 198.0], [28, 198.0]]","This blade severely threatens both the life of its foe and the owner's finances. Of course, most swordsmen ignore the latter effect.",2,4,icon_item_scimitar_up,120,,,,,[10028],,4,Illizia,9,4150,FTTTT,120,0,3,5,0,1220,1104,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 8, 10, 13, 16, 22]",25,8,23,False,False,200.0
104103,SWD04_103,"[20, 42, 62, 84, 106, 148, 172, 198, 222, 248, 312, 340, 368, 396, 426, 512, 544, 576, 608, 640, 746, 782, 818, 854, 890, 924, 960, 996, 1032, 1068, 1102, 1138, 1174, 1210, 1246, 1280, 1316, 1352, 1388, 1424]",,"[17616, 23430, 29238, 35052, 40860, 46674, 52482, 58290, 64104, 69912, 94656, 122304, 152856, 186312, 222678, 261948, 304122, 349200, 397188, 448074, 501870, 558570, 618180, 680688, 746106, 814428, 885654, 959784, 1036824, 1116768, 1199616, 1285368, 1374030, 1465590, 1560060, 1657440, 1757718, 1860900, 1966992, 2075988]",,The blade's large crescent edge cuts with immense power.,40,4,warrior_f_sword_hack_red,120,,,,,,,4,Galatunis Sword,3,7936,FTTTT,120,0,0,5,0,1220,1104,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 8, 10, 13, 16, 22]",25,8,23,False,False,140.0
104104,SWD04_104,"[20, 42, 62, 84, 106, 148, 172, 198, 222, 248, 312, 340, 368, 396, 426, 512, 544, 576, 608, 640, 746, 782, 818, 854, 890, 924, 960, 996, 1032, 1068, 1102, 1138, 1174, 1210, 1246, 1280, 1316, 1352, 1388, 1424]",,"[17616, 23430, 29238, 35052, 40860, 46674, 52482, 58290, 64104, 69912, 94656, 122304, 152856, 186312, 222678, 261948, 304122, 349200, 397188, 448074, 501870, 558570, 618180, 680688, 746106, 814428, 885654, 959784, 1036824, 1116768, 1199616, 1285368, 1374030, 1465590, 1560060, 1657440, 1757718, 1860900, 1966992, 2075988]","[[63, 27.0], [22, 45.0], [28, 45.0], [44, 26.0]]",The blade's large crescent edge cuts with immense power.,40,4,warrior_f_sword_krisses_blue,120,,,,,[10085],,4,Ruma Sword,10,4850,FTTTT,120,0,2,5,0,1220,1104,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 8, 10, 13, 16, 22]",25,8,23,False,False,160.0
104105,SWD04_105,"[28, 58, 86, 116, 146, 204, 240, 274, 308, 342, 432, 472, 512, 550, 590, 712, 756, 800, 844, 890, 1040, 1090, 1140, 1190, 1240, 1288, 1338, 1388, 1438, 1488, 1536, 1586, 1636, 1686, 1736, 1784, 1834, 1884, 1934, 1984]",,"[23046, 31566, 40092, 48612, 57138, 65664, 74184, 82710, 91230, 99756, 135348, 175206, 219324, 267702, 320340, 377244, 438408, 503832, 573522, 647472, 725682, 808152, 894888, 985884, 1081140, 1180662, 1284444, 1392486, 1504788, 1621356, 1742184, 1867278, 1996626, 2130240, 2268114, 2410254, 2556654, 2707314, 2862234, 3021414]",,The blade's large crescent edge cuts with immense power.,40,4,warrior_f_sword_krisses_blue,170,,,,,,,4,noname,11,80,FTTTT,170,0,2,6,0,1712,1549,0,0,0.0,0.0,TTTT,"[2, 2, 3, 5, 7, 9, 12, 15, 19, 27]",25,8,23,False,False,160.0
104106,SWD04_106,"[28, 58, 86, 116, 146, 204, 240, 274, 308, 342, 432, 472, 512, 550, 590, 712, 756, 800, 844, 890, 1040, 1090, 1140, 1190, 1240, 1288, 1338, 1388, 1438, 1488, 1536, 1586, 1636, 1686, 1736, 1784, 1834, 1884, 1934, 1984]",,"[23046, 31566, 40092, 48612, 57138, 65664, 74184, 82710, 91230, 99756, 135348, 175206, 219324, 267702, 320340, 377244, 438408, 503832, 573522, 647472, 725682, 808152, 894888, 985884, 1081140, 1180662, 1284444, 1392486, 1504788, 1621356, 1742184, 1867278, 1996626, 2130240, 2268114, 2410254, 2556654, 2707314, 2862234, 3021414]","[[57, 198.0], [24, 461.0], [70, ""Deals additional damage equal to {img green_up_arrow 16 16} 50% of an enemy's block value when using a basic attack""]]",The blade's large crescent edge cuts with immense power.,40,4,warrior_f_sword_demyon_dagger_yellow,170,,,,,[10092],,4,Catacombs Blade,11,6534,FTTTT,170,0,2,6,0,1712,1549,0,0,0.0,0.0,TTTT,"[2, 2, 3, 5, 7, 9, 12, 15, 19, 27]",25,8,23,False,False,160.0
104107,SWD04_107,"[55, 112, 167, 225, 282, 397, 465, 532, 597, 665, 842, 920, 997, 1072, 1150, 1390, 1475, 1562, 1650, 1737, 2035, 2132, 2230, 2327, 2425, 2520, 2617, 2715, 2812, 2910, 3005, 3102, 3200, 3297, 3395, 3490, 3587, 3685, 3782, 3880]",,"[40082, 56623, 73164, 89705, 106246, 122787, 139328, 155869, 172410, 188951, 256865, 333053, 417508, 510237, 611233, 720496, 838040, 963844, 1097929, 1240281, 1390900, 1549793, 1716953, 1892387, 2076088, 2268063, 2468312, 2676828, 2893611, 3118668, 3351992, 3593590, 3843462, 4101601, 4368014, 4642694, 4925641, 5216862, 5516357, 5824119]","[[60, 198.0], [55, 33.0], [64, 1.0], [11, 41.0]]","Lolopanthers are beings who once served Goddess Zemyna. Although most of them are human, not all of them are.",40,0,warrior_f_sword_dainslef_yellow,270,,,,,,,4,Lolopanther Sword,13,9760,FTTTT,270,0,2,8,0,3452,3123,0,0,0.0,0.0,TTTT,"[2, 3, 4, 7, 9, 11, 16, 21, 27, 41]",25,8,23,False,False,140.0
104108,SWD04_108,"[67, 135, 205, 272, 342, 485, 565, 645, 727, 807, 1025, 1117, 1210, 1305, 1397, 1690, 1795, 1900, 2005, 2112, 2477, 2595, 2712, 2830, 2950, 3067, 3185, 3302, 3420, 3540, 3657, 3775, 3892, 4010, 4130, 4247, 4365, 4482, 4600, 4720]",,"[48251, 68880, 89502, 110131, 130760, 151382, 172011, 192640, 213262, 233891, 318150, 412720, 517608, 632800, 758317, 894138, 1040277, 1196727, 1363495, 1540574, 1727964, 1925672, 2133684, 2352021, 2580662, 2819621, 3068898, 3328486, 3598385, 3878595, 4169123, 4469962, 4781112, 5102580, 5434359, 5776456, 6128857, 6491583, 6864613, 7247961]","[[60, 337.0], [55, 76.0], [4, 16.0], [64, 1.0], [13, 82.0]]",Solmiki is a being that had served the goddesses. The equipment was made in his name in order to commemorate his deeds.,45,0,icon_item_solmiki_sword,330,,,,,,,4,Solmiki Sword,14,12952,FTTTT,330,0,3,9,0,4208,3807,0,0,0.0,0.0,TTTT,"[2, 3, 5, 7, 9, 12, 18, 23, 30, 46]",25,8,23,False,False,150.0
104109,SWD04_109,"[52, 104, 156, 208, 262, 370, 432, 494, 556, 618, 784, 854, 926, 998, 1068, 1292, 1372, 1452, 1534, 1614, 1894, 1984, 2074, 2164, 2254, 2344, 2434, 2524, 2614, 2706, 2796, 2886, 2976, 3066, 3156, 3246, 3336, 3426, 3516, 3608]",,"[39594, 56394, 73188, 89988, 106788, 123582, 140382, 157182, 173982, 190776, 259470, 336564, 422052, 515946, 618234, 728922, 848010, 975492, 1111380, 1255668, 1408350, 1569432, 1738914, 1916796, 2103078, 2297754, 2500836, 2712312, 2932188, 3160464, 3397140, 3642210, 3895686, 4157556, 4427826, 4706496, 4993566, 5289036, 5592906, 5905170]","[[18, 158.0], [53, 245.0], [64, 1.0], [5, 1837.0]]",This equipment will help you in battle.,45,4,icon_item_sword_regardhorn,315,,,,,"[10097, 40019, 400016]",,4,Abdochar,13,14780,FTTTT,315,0,3,9,0,3140,2841,0,0,0.0,0.0,TTTT,"[2, 3, 4, 6, 8, 11, 16, 20, 26, 40]",25,8,23,False,False,150.0
104110,SWD04_110,"[44, 90, 134, 180, 226, 318, 372, 426, 478, 532, 674, 736, 798, 858, 920, 1112, 1180, 1250, 1320, 1390, 1628, 1706, 1784, 1862, 1940, 2016, 2094, 2172, 2250, 2328, 2404, 2482, 2560, 2638, 2716, 2792, 2870, 2948, 3026, 3104]",,"[34356, 48534, 62712, 76890, 91068, 105246, 119424, 133602, 147780, 161958, 220170, 285474, 357864, 437346, 523914, 617568, 718320, 826152, 941082, 1063098, 1192200, 1328394, 1471674, 1622046, 1779504, 1944054, 2115696, 2294424, 2480238, 2673144, 2873136, 3080220, 3294396, 3515658, 3744012, 3979452, 4221978, 4471596, 4728306, 4992102]",,"There is a peculiar magic flowing through this sword, but no known way to awaken it; it is, for now, a dormant sword.",50,4,icon_item_miegantis_sword,270,,,,,,,4,Primus Migantis Sword,8,0,FFTTF,270,0,3,8,0,2697,2440,0,0,0.0,0.0,TTTT,"[2, 3, 4, 6, 8, 10, 15, 19, 24, 36]",25,8,23,False,True,180.0
104111,SWD04_111,"[52, 104, 156, 208, 262, 370, 432, 494, 556, 618, 784, 854, 926, 998, 1068, 1292, 1372, 1452, 1534, 1614, 1894, 1984, 2074, 2164, 2254, 2344, 2434, 2524, 2614, 2706, 2796, 2886, 2976, 3066, 3156, 3246, 3336, 3426, 3516, 3608]",,"[39594, 56394, 73188, 89988, 106788, 123582, 140382, 157182, 173982, 190776, 259470, 336564, 422052, 515946, 618234, 728922, 848010, 975492, 1111380, 1255668, 1408350, 1569432, 1738914, 1916796, 2103078, 2297754, 2500836, 2712312, 2932188, 3160464, 3397140, 3642210, 3895686, 4157556, 4427826, 4706496, 4993566, 5289036, 5592906, 5905170]",,There is magic actively flowing through this sword.,50,4,icon_item_pabudimas_sword,315,,,,,,,4,Primus Pevordimas Sword,9,0,FFTTF,315,0,3,9,0,3140,2841,0,0,0.0,0.0,TTTT,"[2, 3, 4, 6, 8, 11, 16, 20, 26, 40]",25,8,23,False,True,160.0
104112,SWD04_112,"[20, 42, 62, 84, 106, 148, 172, 198, 222, 248, 312, 340, 368, 396, 426, 512, 544, 576, 608, 640, 746, 782, 818, 854, 890, 924, 960, 996, 1032, 1068, 1102, 1138, 1174, 1210, 1246, 1280, 1316, 1352, 1388, 1424]",,"[17616, 23430, 29238, 35052, 40860, 46674, 52482, 58290, 64104, 69912, 94656, 122304, 152856, 186312, 222678, 261948, 304122, 349200, 397188, 448074, 501870, 558570, 618180, 680688, 746106, 814428, 885654, 959784, 1036824, 1116768, 1199616, 1285368, 1374030, 1465590, 1560060, 1657440, 1757718, 1860900, 1966992, 2075988]",,"This weapon mimics the aesthetics of a sword said to have been used by a well-known figure. The blade is made to wound the enemy, while the back protects against the attacks from the opponent's sword.",50,4,icon_item_sword_winged,120,,,,,,,4,Primus Fyringy,7,0,FTTTT,120,0,3,5,0,1220,1104,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 8, 10, 13, 16, 22]",25,8,23,False,True,173.0
104113,SWD04_113,"[28, 58, 86, 116, 146, 204, 240, 274, 308, 342, 432, 472, 512, 550, 590, 712, 756, 800, 844, 890, 1040, 1090, 1140, 1190, 1240, 1288, 1338, 1388, 1438, 1488, 1536, 1586, 1636, 1686, 1736, 1784, 1834, 1884, 1934, 1984]",,"[23046, 31566, 40092, 48612, 57138, 65664, 74184, 82710, 91230, 99756, 135348, 175206, 219324, 267702, 320340, 377244, 438408, 503832, 573522, 647472, 725682, 808152, 894888, 985884, 1081140, 1180662, 1284444, 1392486, 1504788, 1621356, 1742184, 1867278, 1996626, 2130240, 2268114, 2410254, 2556654, 2707314, 2862234, 3021414]",,"This sword may look bulky, but don't confuse it for a jungle knife; it's a lot more nimble than it looks and its easy grip is loved by swordsmen everywhere.",50,4,icon_item_sword_bigstar,170,,,,,,,4,Primus Harvester,8,0,FFTTF,170,0,3,6,0,1712,1549,0,0,0.0,0.0,TTTT,"[2, 2, 3, 5, 7, 9, 12, 15, 19, 27]",25,8,23,False,True,180.0
104114,SWD04_114,"[14, 28, 42, 56, 70, 96, 112, 130, 146, 162, 202, 222, 240, 258, 276, 332, 352, 372, 394, 414, 482, 506, 528, 552, 574, 598, 620, 644, 666, 690, 712, 736, 758, 782, 804, 828, 850, 874, 896, 920]",,"[12924, 16392, 19854, 23322, 26784, 30252, 33714, 37182, 40644, 44112, 59472, 76560, 95388, 115944, 138234, 162252, 188010, 215496, 244716, 275664, 308352, 342768, 378918, 416796, 456408, 497754, 540834, 585648, 632190, 680466, 730476, 782214, 835686, 890892, 947832, 1006500, 1066908, 1129038, 1192908, 1258506]",,"The first record of umbrellas comes from the era of King Rowmel. Like an umbrella will protect you from the rain, so will this weapon protect you from danger.",50,4,icon_item_sword_shamshil,75,,,,,,,4,Primus Sketis Sword,7,0,FFTTF,75,0,3,4,0,777,703,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 5, 7, 9, 11, 13, 17]",25,8,23,False,True,200.0
