$ID,$ID_NAME,Description,Icon,Name,Type
147460,npc_Golemlet,,,Little Golem,2
147461,npc_mushroom_mini,,,Small Griba,2
147462,npc_Mushcaria,,,Mushcaria,2
147463,stontablet_down_1,,,Stone Slabs,2
147464,stontablet_down_2,,,Stone Slabs,2
147465,campfire_wood,,,Firewood,2
147466,pub_book,,,Tavern Book,2
147467,zachariel_guardian_2,,,Royal Mausoleum Guardian,2
147468,rokas_beacon,,,Beacon,2
147469,noshadow_npc,,,No Shadow NPC,2
147470,Goblin_spear_npc,,,Fallen Vubbe,2
147471,HiddenWarp,,minimap_portal,　,2
147472,npc_mineloader,,,Immobile Mineloader,2
147473,npc_village_female,,,Village Girl,2
147475,npc_zachariel_cube_mini,,,Tomb Mini Cube,2
147476,npc_beekeeper1,,,Beekeeper1,2
147477,npc_beekeeper2,,,Beekeeper2,2
147478,npc_beekeeper3,,,Beekeeper3,2
147479,npc_beekeeper4,,,Beekeeper4,2
147480,npc_beekeeper5,,,Beekeeper5,2
147481,npc_village_male_a1,,,Youth VillageA1,2
147482,npc_village_male_a2,,,Youth VillageA2,2
147483,npc_village_male_a3,,,Youth VillageA3,2
147484,npc_village_male_b1,,,Youth VillageB1,2
147485,npc_village_male_b2,,,Youth VillageB2,2
147486,npc_village_male_b3,,,Youth VillageB3,2
147488,icewall_flash,,,Ice Pillar,2
147489,npc_matron_nowindow,,,Old Lady,2
147491,npc_austeja_female_1,,,Female Follower of Austeja 1,2
147492,npc_austeja_female_2,,,Female Follower of Austeja 2,2
147493,npc_cleric_f_2,,,Chemist,2
147494,pub_waiter,,,Pub Waitress,2
147495,npc_stonefroster,,,Sleep Stone Master,2
147496,npc_village_uncle_9_nowindow,,,Gentleman 9,2
147497,npc_RingCrawler,,,Machinery,2
147498,npc_f_tower_Ele,,,Antares,2
147499,npc_investigation01,,,Research Leader,2
147500,whorfzone,,minimap_portal,Warp Portal,2
147501,npc_Obelisk_broken,,,Broken Obelisk,2
147502,firetower_device_01,,,Magic Stabilizing Device ,2
147503,firetower_gear_01,,,Spell Gear,2
147504,firetower_valve_01,,,Magic Valve,2
147505,npc_Gargoyle,,,Gargoyle,2
147507,blank_npc_warp,,minimap_erosion,NPC Hunting Grounds Entrance,2
147508,npc_Corsair_m,,,Pirate,2
147509,npc_Corsair_f,,,Pirate,2
147510,npc_Schwarzereiter_m,,,Golden Note Mercenary (M),2
147511,npc_Schwarzereiter_f,,,Golden Note Mercenary (F),2
147512,npc_Monk_m,,,Monk (M),2
147513,npc_Monk_f,,,Monk (F),2
147514,npc_MNK_master_NoRun,,,Monk Master (no Run),2
147515,npc_Doppelsoldner_m,,,Pledge of the Blade Mercenary (M),2
147516,npc_Doppelsoldner_f,,,Pledge of the Blade Mercenary (F),2
147517,npc_fishing_manager,,,Fishing Manager,2
147518,npc_diana,,,Diana,2
148001,blank_npc_moon,,,Empty NPC,2
150000,npc_junk_shop,,,Traveling Merchant Geraldas,2
150001,npc_skill_misc_shop_2,,,Skill Material Merchant,2
150002,npc_skill_misc_shop_3,,,Skill Material Merchant,2
150003,npc_equip_shop_270_315,,,Equipment Supplier,2
150004,FishingPlace,,,Fishing Spot,2
150005,FishingFire_1,,,Fishing Bonfire,2
150006,fishingbox1,,,Tackle Box Stage 1,2
150007,fishingbox2,,,Tackle Box Stage 2,2
150009,gacha_cube1,,,Leticia's Secret Cube,2
150010,Hiddennpc_Challenge_Start,,,Enter the Challenge Mode,2
150011,Hiddennpc_Challenge_Next,,,Step Up,2
150012,Hiddennpc_Challenge_Stop,,,Finish the Mode,2
150013,gacha_cube2,,,Leticia's Christmas Gift,2
150016,d_raid_spell_crystal_red,,,Terra Essence,2
150017,d_raid_magicsquare,,,,2
150018,d_raid_Warp_maig_square,,minimap_portal,,2
150019,barbershop_curtain,,,Barber Shop Curtain,2
150020,dressroom_curtain,,,Boutique Curtain,2
150023,uniqraid_startower_npc_ramunas,,,Ramunas,2
150024,uniqraid_startower_npc_kron,,,Kron,2
150025,uniqraid_startower_magiccondense,,,Magic Condenser Device,2
150031,uniqraid_startower_magiccontrol_black,,,Magic Control Device,2
150032,uniqraid_startower_power_control,,,Power Control Device,2
150033,uniqraid_startower_soul_gathering,,,Soul Integrator,2
150034,uniqraid_startower_Soul_stone,,,Soul Amplifier,2
150035,uniqraid_startower_magiccontrol_green,,,Magic Control Device,2
150036,uniqraid_startower_magiccontrol_yellow,,,Magic Control Device,2
150037,uniqraid_startower_magiccontrol_blue,,,Magic Control Device,2
150038,uniqraid_startower_magiccontrol_red,,,Magic Control Device,2
150039,uniqraid_startower_HiddenWall_120_120_500,,,,2
150040,uniqraid_startower_HiddenTrigger1,,,Western Power Supply,2
150041,uniqraid_startower_HiddenTrigger2,,,Eastern Power Supply,2
150042,uniqraid_startower_HiddenWall_120_120_500_0,,,,2
150043,uniqraid_startower_HiddenWall_120_120_500_45,,,,2
150044,uniqraid_startower_HiddenWall_120_120_500_90,,,,2
150045,uniqraid_startower_InvisbleWall_10_160_500_0,,,,2
150046,uniqraid_startower_InvisbleWall_200_200_500_0,,,,2
150047,uniqraid_startower_InvisbleWall_0_0_0_0,,,,2
150048,uniqraid_startower_InvisbleWall_150_120_500_0,,,,2
150049,uniqraid_startower_InvisbleWall_10_160_500_1,,,,2
150051,fishingbox3,,,Tackle Box Stage 3,2
150171,stones_startower,,,Hidden Magic Source,2
150172,magicsquare_1_mini_fantasylib,,,Magic Circle,2
150173,supplemants_fantasylib,,,Ampule,2
150175,fl_crystal_red_deffense,,,Red Boundary Stones,2
150176,npc_agailla_flurry_deffense,,,Agailla Flurry,2
150178,npc_schaffenstar_adaux,,,Adaux,2
150179,npc_schaffenstar_member2_4,,,Schaffenstar F4,2
150180,npc_schaffenstar_member2_5,,,Schaffenstar F5,2
150181,star_stone_01_small_startower_sp,,,Magic Residue (Special),2
150182,npc_schaffenstar_ignas,,,Head of the Schaffenstar Ignas,2
150183,npc_sage_female_1,,,Sage Female 1,2
150184,shadow_raid_device_on,,,Lamp (On),2
150185,shadow_raid_device_off,,,Lamp (Off),2
150186,shadow_raid_stone_on,,,Shadowmancer Master's Sealing Stone (On),2
150187,shadow_raid_stone_off,,,Shadowmancer Master's Sealing Stone (Off),2
150188,shadow_raid_orb,,,Sealing Orb,2
150199,shadow_raid_door,,,Sealing Gate,2
150200,npc_ghost_soldier_castle,,,Ghost Soldier,2
150201,castle94_gate,,,Castle Main Gate,2
150202,castle94_gate_opened,,,Castle Main Gate (open),2
150203,Shadowmancer_seal_cage,,,Shadow Prison,2
150204,HiddenWall_500_300_300,,,,2
150205,npc_stockades_uphill,,,Stake Stockades,2
151000,closing_device,,,Closing Device,2
151001,spell_crystal_red,,,Crystal with magic,2
151002,spell_crystal_gem_red,,,Jewel of Prominence,2
151003,spell_suppressors,,,Magic Suppressor,2
151004,crystal2,,,EDIT2,2
151005,npc_antares,,,Antares,2
151006,mine_purify_01,,,Purifier,2
151007,stone_ground,,,Stone Production Floor,2
151008,mine_elevator,,,Mine Lift,2
151009,mine_miner,,,Miner,2
151010,mine_matron,,,Miner's Wife,2
151011,mine_village_female,,,Miner Lady,2
151012,mine_Laima,,,Miner Girl Laima,2
151013,mine_crystal_red2,,,Mine Crystal,2
151014,mine_crystal,,,Modify Wall,2
151015,mine_purify_01_parts1,,,Purifier Parts 1,2
151016,mine_purify_01_parts2,,,Purifier Parts 2,2
151017,mine_purify_01_parts3,,,Purifier Parts 3,2
151018,noshadow_npc_8,,,No Shadow NPC,2
151019,noshadow_npc_16,,,No Shadow NPC,2
151020,noshadow_npc_32,,,No Shadow NPC,2
151021,noshadow_npc_64,,,No Shadow NPC,2
151022,npc_orb1,,,Shrine Offering Tools,2
151023,branch_01,,,Tree Branch,2
151024,austeja_alter,,,Austeja Altar,2
151025,beehive_1,,,Bee Hive,2
151026,beehive_2,,,Broken Honeycomb,2
151027,beehive_3,,,Honeycomb,2
151028,gale_bucket_stuff2,,,Bucket,2
151029,boxes_01,,,Pile of Boxes 01,2
151030,boxes_02,,,Pile of Boxes 02,2
151031,wood_piece_01,,,Piece of Wood,2
151032,scarecrow_01,,,Scarecrow,2
151033,npc_aurelius,,,Aurelius,2
151034,npc_fedimian_merchant,,minimap_man_shop,Fedimian Item Merchant,2
151035,npc_fedimian_merchant_1,,minimap_man_armor,Fedimian Equipment Merchant,2
151036,npc_fedimian_merchant_4,,minimap_man_smith,Fedimian Blacksmith,2
151037,npc_fedimian_mercenary_1,,,Fedimian Mercenary Post Manager,2
151038,npc_fedimian_merchant_3,,minimap_man_ace,Fedimian Accessory Merchant,2
151039,npc_fedimian_mercenary_2,,,Fedimian Manager,2
151040,npc_fedimian_f_1,,,Fedimian Village Lady,2
151041,npc_austeja_goddess,,,Goddess Austeja,2
151042,NPC_GM,,minimap_event_1,GM,2
151043,star_sphere_01,,,Astral Tower Celestial Globe,2
151044,star_hourglass_01,,,Astral Tower Hourglass,2
151045,star_lantern_01,,,Astral Tower Lantern,2
151046,star_stone_01,,,Star Stone,2
151047,candlestick_01,,,Candlestick,2
151048,star_stone_01_small,,,Star Stone Crystal,2
151049,npc_FAL_master,,minimap_man_archer,Falconer Master,2
151050,ftower_sealstorn,,,Sealed Stone,2
151051,pillarobb_crystal,,,Black Crystal,2
151052,npc_zacharial_desk2,,,Royal Mausoleum Desk2,2
151053,npc_grita_phoenix,,,Grita Phoenix,2
151054,catacomb_wall,,,Catacombs Wall,2
151055,bones,,,Bone,2
151056,Link_stone,,,Magic Stone of Mutuality,2
151057,regenerative_stone,,,Magic Generating Stones,2
151058,Space_stone,,,Spatial Magic Stone,2
151059,npc_catacomb_tomb_01,,,Catacombs Grave01,2
151060,npc_catacomb_tomb_02,,,Catacombs Grave02,2
151061,npc_hawk,,,Hawk,2
151062,npc_warehouse_fedimian,,minimap_werehouse,Fedimian Storage Keeper (Temporary),2
151063,npc_FNC_master,,minimap_man_master,Fencer Master,2
151064,npc_wooden_romuva_white,,,Namott of Suppression,2
151065,soul_gathering_mchn_5,,,Soul Starvation,2
151066,c_orsha_wood,,,Orsha Tree,2
151067,old_wooden_box_S,,,Small Wooden Chest,2
151068,npc_DRG_master,,minimap_man_master,Dragoon Master,2
151069,npc_WAR_master,,minimap_man_wizard,Warlock Master,2
151070,npc_FTF_master,,minimap_man_wizard,Featherfoot Master,2
151071,npc_CNN_master,,minimap_man_archer,Cannoneer Master,2
151072,npc_MSK_master,,minimap_man_archer,Musketeer Master,2
151073,npc_PGD_master,,minimap_man_cleric,Plague Doctor Master,2
151074,npc_KBL_master,,minimap_man_cleric,Kabbalist Master,2
151075,npc_SNB_master,,minimap_man_scout,Shinobi Master,2
151076,noshadow_npc_128,,,No Shadow NPC,2
151077,npc_mardas,,,Liaison Officer Mardas,2
151078,orsha_soldier_f_2,,,Orsha Soldier Female 2,2
151079,orsha_soldier_f_3,,,Orsha Soldier Female 3,2
151080,orsha_f_4,,,Orsha Soldier Female 4,2
151081,orsha_m_5_1,,,Orsha Soldier Male5_1,2
151082,orsha_m_5_2,,,Orsha Soldier Male5_2,2
151083,orsha_m_6_1,,,Orsha Soldier Male6_1,2
151084,orsha_m_6_2,,,Orsha Soldier Male6_2,2
151085,orsha_m_7_1,,,Orsha Soldier Male7_1,2
151086,orsha_m_7_2,,,Orsha Soldier Male7_2,2
151087,orsha_m_8_1,,,Orsha Soldier Male8_1,2
151088,orsha_m_8_2,,,Orsha Soldier Male8_2,2
151089,orsha_m_9_1,,,Orsha Soldier Male9_1,2
151090,orsha_m_9_2,,,Orsha Soldier Male9_2,2
151091,orsha_m_10_1,,,Orsha Soldier Male10_1,2
151092,orsha_m_10_2,,,Orsha Soldier Male10_2,2
151093,orsha_m_11_1,,,Orsha Soldier Male11_1,2
151094,orsha_m_11_2,,,Orsha Soldier Male11_2,2
151095,orsha_m_12_1,,,Orsha Soldier Male12_1,2
151096,orsha_m_12_2,,,Orsha Soldier Male12_2,2
151097,orsha_m_13_1,,,Orsha Soldier Male13_1,2
151098,orsha_m_13_2,,,Orsha Soldier Male13_2,2
151099,prison_bars1,,,Prison Steel-barred Window1,2
151100,prison_bars2,,,Prison Steel-barred Window2,2
151101,prison_bars3,,,Prison Steel-barred Window3,2
151102,noshadow_npc_MANA_WAR,,,Magic Power War Invisible NPC,2
151103,noshadow_npc_DELIVERY_CHARGES,,,Delivery Recharge Invisible NPC,2
151105,monument_03_small,,,Small_Area of Ruins_Tombstone03,2
151106,npc_RUN_master,,minimap_man_wizard,Rune Caster Master,2
151107,npc_zanas,,,Zanas,2
151108,prison_device_1,,,Secret Device1,2
151109,prison_device_2,,,Secret Device2,2
151110,prison_device_3,,,Secret Device3,2
151111,pentagonal_prism_1,,,Pentagonal Pillar,2
151112,npc_Socket_mage_red,,,Red Socket Mage,2
151113,mine_crystal_red2_small,,,Small Mine Crystal,2
151114,vine_f_orchard_34_3,,,Barha Forest Vines,2
151115,HiddenWall_prison_81,,,,2
151116,bookshelf_1,,,Single Bookshelf,2
151117,bookshelf_2,,,Double Bookshelf,2
151118,castle_ramp_1,,,Castle Lamp,2
151119,castle_ramp_2,,,Castle Magic Lamp,2
151120,white_paper1,,,White Paper With Writings,2
151121,white_paper2,,,White Paper,2
151122,fabric_1,,,Piece of Cloth,2
151123,strongbox_1,,,Safe,2
151124,obj_CardBattle_table,,,Wooden Table,2
151125,cathedral_furniture_big_OBB,,,Pile of Furniture (Big OBB),2
151126,obj_ExplosionTrap,,,Explosion Trap,2
151127,pentagonal_prism_1_mon,,,Red Crystal,2
151128,miko_altar_1,,,Miko Altar,2
151129,strongbox_1_no_obb,,,Safe(NO OBB),2
151130,strongbox_ftower_69_2,,,Safe(STEP OBB),2
151131,d_firetower_book_pile_1,,,Pile of Books 1,2
151132,d_firetower_book_pile_2,,,Pile of Books 2,2
151133,d_firetower_book_pile_3,,,Pile of Books 3,2
151134,npc_vincentass,,,Vincentas,2
151135,npc_plaguedoctor_m_2,,,Plague Doctor Jugrinas,2
151136,austeja_alter2,,,Yudejan Altar,2
151146,npc_poodle_m,,,Poodle Boy,2
151147,npc_tiecat_f,,,Cat Girl,2
151148,npc_poporion_f,,,Popolion Girl,2
151150,klaipeda_vendor,,,Festival Toy Kiosk,2
151151,klaipeda_balloons,,,Festival Balloon Kiosk,2
151152,klaipeda_christmas_tree_npc,,,2nd Anniversary Souvenir,2
151153,NPC_Golddog,,,Golden Pup,2
151154,treeday_1,,,Sapling,2
151155,treeday_2,,,Sapling,2
151156,treeday_3,,,Tree,2
151157,treeday_4,,,Tree,2
151158,treeday_5,,,Leafy Tree,2
151159,treeday_6,,,Leafy Tree,2
151160,treeday_7,,,Leafy Tree,2
151161,treeday_square,,,Flowerbed,2
151162,npc_2017wedding_1_f,,,2017 May Wedding Female NPC,2
151163,npc_artefact_bouquet01,,,Bridal Bouquet,2
151164,npc_2018wedding_1_f,,,2018 Golden Fairy Wedding Female NPC,2
151165,playground_goalpost,,,Goalpost,2
151166,strongbox_1_event,,minimap_event_3,Safe,2
151167,treasure_box5_event,,minimap_event_2,Treasure Box 5,2
151168,npc_moon,,minimap_event_1,Full Moon,2
151169,stone_hill_show_name,,,Rubble,2
151170,dirt_heal_2_show_name,,,Sand Pile,2
151171,npc_kupole_1_event,,minimap_event_1,Event Kupole 1,2
151172,npc_kupole_2_event,,minimap_event_1,Event Kupole 2,2
151173,npc_kupole_3_event,,minimap_event_1,Event Kupole 3,2
151174,npc_kupole_4_event,,minimap_event_1,Event Kupole 4,2
151175,npc_kupole_5_event,,minimap_event_1,Event Kupole 5,2
151176,npc_kupole_6_event,,minimap_event_1,Event Kupole 6,2
151177,npc_giltine_weapon_event,,minimap_event_1,Event Armed Giltine,2
151178,npc_goldpig,,minimap_event_1,Golden Pig,2
151180,gacha_cube1_event,,minimap_event_1,Leticia's Secret Cube,2
152000,npc_husband_1,,,Ordinary Husband,2
152001,npc_wife_1,,,Ordinary Wife,2
152002,npc_oldman_1,,,Old Man,2
152003,secret_warp_npc,,,Secret Warp Portal,2
152004,npc_henrika,,minimap_collection,Henrika,2
152005,npc_rena,,minimap_journal,Lena,2
152006,npc_pilgrim_alter_01,,,Half-destroyed Altar,2
152007,npc_pilgrim_board,,,Bulletin Board,2
152008,npc_pilgrim_shrine,,,Sanctum Object,2
152009,npc_pilgrim_tomb,,,Pilgrim NPC Woman's tomb,2
152010,npc_blackmarket_npc,,,Black Market Exclusive Object ,2
152011,npc_pilgrim_stump,,,Tree Stump,2
152012,npc_pilgrim_branch,,,Skinny Tree,2
152013,npc_pilgrim_tree,,,Holy Tree,2
152014,catacomb_skull_1,,,Skull Pile_1,2
152015,catacomb_skull_2,,,Skull Pile_2,2
152016,catacomb_skull_3,,,Skull Pile_3,2
152017,npc_flower1_1,,,Big Bouquet1,2
152018,npc_flower2_1,,,Big Bouquet2,2
152019,TreasureBox1_1,,,Small Treasure Chest,2
152020,npc_pilgrim_board_1,,,Large Broken Signboard,2
152021,farm_47_scorpio,,,Sleeping Scorpio,2
152022,rokas_pot3_small,,,Small Pot,2
152023,farm47_statue_zemina_small,,,Small Goddess Statue,2
152024,npc_rokas_cube2,,,Valley Barrier Chain,2
152025,npc_rokas_8,,,Valley Device 8,2
152026,dirt_heal_4,,,Area of Ruins37 Hard pile of soil,2
152027,stone_monument2_1,,,Area of Ruins Temporal Documents2,2
152028,remains37_stones,,,Area of Ruins Temporal Pile of stones,2
152029,thorn_gateway_2_1,,,Area of Ruins Temporal Vine,2
152030,monument_01,,,Area of Ruins_tombstone01,2
152031,monument_02,,,Area of Ruins_tombstone02,2
152032,monument_03,,,Area of Ruins_tombstone03,2
152033,monument_04,,,Area of Ruins_tombstone04,2
152034,monument_05,,,Area of Ruins_tombstone05,2
152035,plate_01,,,Gold Plate01,2
152036,plate_02,,,Gold Plate02,2
152037,plate_03,,,Gold Plate03,2
152038,vine_01,,,Ground Vines,2
152039,pagoda_01,,,Stone Tower,2
152040,workdesk_01,,,Worktable,2
152041,remains_vine_01,,,Vines in Area of Ruins,2
152042,pagoda_02,,,Stone Tower2,2
152043,pagoda_03,,,Stone Tower3,2
152044,rope,,,The rope in Area of Ruin,2
152045,vine_02,,,Ground Vines2,2
152046,pagoda_04,,,Stone Tower4,2
152047,vine_03,,,Ground Vines3,2
152048,npc_Fireload,,,NPC_Fire Lord,2
152049,flash_29_blank_npc,,,Empty NPC for Petrified City,2
152050,Onion_npc,,,NPC_Kepa_Temporal Use,2
152051,HiddenTrigger6_1,,,Hidden Trigger for Petrifying Frost,2
152052,poison_crystal_03,,,Changed Tree Root Crystal_Temporal Use,2
152053,stone_heap01,,,Stone Wall 01,2
152054,stone_heap02,,,Stone Wall02,2
152055,soul_gathering_mchn_1,,,Intensive Spirit Device1,2
152056,soul_gathering_mchn_2,,,Intensive Spirit Device2,2
152057,noshadow_npc_big,,,No Shadow NPC_Tall,2
152058,npc_archaeologist_m_01,,,Historian (Male) 01,2
152059,npc_archaeologist_m_02,,,Historian (Male) 02,2
152060,npc_archaeologist_m_03,,,Historian (Male) 03,2
152061,npc_archaeologist_m_04,,,Historian (Male) 04,2
152062,npc_historian_odel_3,,,Historian (Female) 02,2
152063,thorn_rock_2,,,Rock_Pilgrim's Way,2
152064,npc_pilgrim_f_2,,,Pilgrim (Female)_02,2
152065,npc_pilgrim_f_3,,,Pilgrim (Female)_03,2
152066,pilgrim_trap_01,,,Monster Trap of Pilgrim's Way,2
152067,npc_cart2,,,Empty Wagon_Coastal Fortress,2
152068,Stone01_NoObb,,,The stones with out obb,2
152069,npc_pilgrim_shrine_NoObb,,,The sanctum object without obb,2
152070,soul_gathering_mchn_2_1,,,Spirit Condenser2_1,2
152071,soul_gathering_mchn_2_2,,,Spirit Condenser2_2,2
152072,soul_gathering_mchn_3,,,Spirit Condenser3,2
152073,soul_gathering_mchn_4,,,Spirit Condenser4,2
152074,Infroholder_mage_green_npc,,,NPC_Green Infroholder Sorcerer,2
152075,npc_goddess_dalia,,,Goddess Dalia,2
152076,HiddenWall_10_200_200,,,,2
152077,npc_zachariel_cube_0,,,Mausoleum Cube_0,2
152078,velniasprison_warp_mini,,minimap_portal,Teleport Magic Circle (Mini),2
152079,npc_3cmlake_27_riddle_device,,,Water Point,2
152080,npc_3cmlake_27_bracken_leaves,,,Water Plant,2
153000,npc_matron_aquamarine,,,Old Lady (Aquamarine),2
153001,npc_matron_blue,,,Old Lady (Blue),2
153002,npc_matron_darkbrown,,,Old Lady (Dark Brown),2
153003,npc_matron_pink,,,Old Lady (Pink),2
153004,npc_matron_purple,,,Old Lady (Purple),2
153005,npc_kristina,,minimap_man_companion,Cristina,2
153006,npc_gele_57_1_cablecar,,,Cable Car,2
153007,npc_gele_57_2_cablecar,,,Gele Plateau Cable Car,2
153008,npc_huevillage58_1_cablecar,,,Program Cable Car,2
153009,npc_rokas27_cablecar,,,Akmens Ridge Cable Car,2
153010,npc_mission_gele_01_cablecar,,,Gele Plateau Cable Car,2
153011,npc_bramble_root,,,Bramble's Root,2
153012,mission_chaple_02,,,Cathedral Gate,2
153013,npc_cauldron,,,Alchemy Pot,2
153014,BOOK_02,,,Book,2
153015,npc_foot_hold,,,Great Cathedral Footstep,2
153016,npc_pilgrim_tree_Q,,,Divine Tree(obb version),2
153017,npc_cathedral_device_01,,,Great Cathedral Device 1,2
153018,npc_cathedral_device_02,,,Great Cathedral Device 2,2
153019,npc_pollution_altar,,,Corrupted Altar,2
153020,pilgrim_statue_01,,,Pilgrim Statue,2
153021,pilgrim_flower_01,,,Offered flower,2
153022,Hiddennpc_move02,,,,2
153023,Hiddennpc_move03,,,,2
153024,npc_coffin,,,Great King Zachariel's Coffin,2
153025,npc_plant_repress_L,,,Anti-Monster Proliferation Device,2
153026,npc_plant_repress_S,,,Anti-Monster Proliferation Device,2
153027,siau_fence_02,,,Siauliai Fence,2
153028,HiddenWall_10_170_300,,,,2
153031,blank_npc_noshadow,,,Empty NPC,2
153032,npc_zachariel,,,King Zachariel's Spirit,2
153036,f_katyn_owl02_Q,,,Owl Sculpture,2
153037,f_katyn_owl03_Q,,,Owl Sculpture,2
153038,f_katyn_owl04_Q,,,Owl Sculpture,2
153039,npc_bramble_root_m,,,Bramble's Root,2
153040,npc_historian_odel_2,,,Historian (F),2
153041,farm47_sack_01,,,Sack of Crops,2
153042,farm47_power_01,,,Engine,2
153043,farm47_warehouse_01,,,Warehouse entrance,2
153044,farm47_chair_01,,,Wagon Chair,2
153045,farm47_dryer_01,,,Food Dryer,2
153046,farm47_dandelion_01,,,Bloomed Dandelion,2
153048,farm47_circle_02,,,Broken Magic Circle,2
153049,farm47_wing_01,,,Wing of Goddess Statue,2
153050,farm47_goddess_head_01,,,Head of Goddess Statue,2
153051,rokas_Shnayim,,,NPC Shnayim,2
153053,npc_zachariel_head_03,,,Mausoleum Gravestone03 (Blue),2
153054,siauliai_grass_1_blue,,,Wide leaf vine_blue,2
153055,rokas_pots,,,Small Pot,2
153056,cart_empty_obb,,,Empty Wagon_Collusion Box present,2
153057,LOST_PAPER_2,,,Fluttering Paper,2
153058,npc_bramble_root_s,,,Bramble's Root,2
153059,closing_device_m,,,Closing Device,2
153060,pillarobb_crystal_Q,,,Black Crystal,2
153061,npc_rokas_5_HE,,,Canyon Area Device 4,2
153062,d_under69_obj,,,Fountain,2
153063,firetower_device_01_Q,,,Magic Stabilizing Device ,2
153064,Firetower_Offense_Q,,,Evil Energy Purifier,2
153065,firetower_valve_Q,,,Magic Valve,2
153067,npc_thorn_flower_yellow,,,Bright Thorny Flower,2
153068,npc_thorn_bigflower_yellow,,,Big Bright Thorny Flower,2
153069,Link_stone_small,,,Magic Stone of Mutuality,2
153070,bube_flag1_Q,,,Vubbe Tribe Flag,2
153090,house1,,,Home,2
153091,npc_goddess_Laima_prison,,,Imprisoned Laima,2
153092,npc_giltine_weapon,,,Armed Giltine,2
153093,f_3cmlake_bigleaf,,,Lake Leaf,2
153094,gargoyle_statue,,,Gargoyle,2
153095,f_bracken_63_3_elt,,,Elevator,2
153096,GuildHouseObject,,,,2
153097,d_abbey_64_1_handle,,,Handle,2
153098,d_abbey_64_1_sack,,,Sack,2
153099,d_abbey_64_1_wood,,,Wooden Plate,2
153100,d_abbey_64_1_box,,,Box,2
153101,Firetower_GateOpen_Q,,,Mage Tower Gate,2
153102,d_abbey_64_1_elt2,,,Novaha Elevator,2
153103,PrisonWire,,,Barbed Wire Fence,2
153104,PrisonWire2,,,Barbed Wire Fence2,2
153105,npc_orb1_Q,,,Beads,2
153106,thorn_rock_Q,,,Rock(obstarcle version),2
153107,f_bracken_63_1_elt,,,Koru Jungle Elevator,2
153108,npc_f_bracken_63_1_flume,,,Fruit Ship2,2
153109,orsha_m_3,,,Orsha Citizen3,2
153110,orsha_m_4,,,Orsha Citizen4,2
153111,orsha_f_3,,,Orsha City Girl3,2
153112,f_bracken_63_2_elt,,,Knidos Jungle Cable Car,2
153113,d_abbey_64_2_elt,,,Novaha Annex Elevator,2
153114,d_abbey_64_3_elt,,,Novaha Institute Elevator,2
153115,npc_big_bracken,,,Colossal Bracken,2
153116,npc_bracken,,,Bracken,2
153117,npc_gate,,,Warehouse Gate,2
153118,incomplete_kruvina,,,Incomplete Kruvina,2
153119,npc_roze,,,Rose,2
153120,suspicious_wizard,,,Mysterious Wizard,2
153121,npc_orsha_soldier_bugle_m,,,Orsha Trumpeteer,2
153122,orsha_wood1,,,Orsha Tree1,2
153123,orsha_wood2,,,Orsha Tree2,2
153124,orsha_wood3,,,Orsha Tree3,2
153125,orsha_wood4,,,Orsha Tree4,2
153126,orsha_wood5,,,Orsha Tree5,2
153127,fedimian_bridge,,,Fedimian Bridge,2
153128,sheepdog_black,,,Laswi,2
153129,d_castle_67_1_elt,,,Castle Elevator1,2
153130,d_castle_67_2_elt,,,Castle Elevator2,2
153131,alchemist_table_1,,,Alchemy Table1,2
153132,alchemist_table_2,,,Alchemy Table2,2
153133,workdesk_02,,,Worktable,2
153134,pilgrim_shrine2,,,Genar Monument,2
153135,d_underfortress_68_2_elt,,,Sicarius Transport Magic Circle,2
153136,3cm_bucket_stuff_red,,,Corrupted Urn,2
153137,firetower_valve_02,,,Protective Layer Device,2
153138,Firetower_Defense_Q,,,Mage Tower Defense,2
153139,npc_PremierEminent,,,Premier Eminent,2
153142,npc_nun_1,,,Sister 1,2
153143,npc_nun_2,,,Sister 2,2
153144,npc_kupole_3_3D,,,Kupole3_3D,2
153145,coral_stuff03,,,Blue Coral,2
153146,coral_stuff04,,,Coral Wagon,2
153147,coral_stuff05,,,Red Coral,2
153148,npc_table_WIZ,,,Wizard Tulis,2
153149,Stone04,,,Stone,2
153150,npc_pollution_altar_s,,,Corrupted Altar,2
153151,npc_stake_stockades,,,Stake Stockades,2
153155,npc_figurine,,,Cursed Statue,2
153156,npc_telepty_device,,,Telepathy Device,2
153157,npc_figurine_device,,,Observation Orb,2
153158,npc_stake_stockades_01,,,Stake Stockades,2
153160,Stone04_1,,,Stone,2
153161,extra_tomb_no_obb,,,Temporary Memorial Monument(NO OBB),2
153162,monument_03_midle,,,Area of Ruins_Monument03(Medium Size),2
153163,npc_plaguedoctor_m,,,Plague Doctor Master's Apprentice,2
153164,npc_rytaswort,,,Strange Flower,2
153165,npc_dorong,,,Bunkeyto,2
153167,stonepillar_1_no_obb,,,Stone 1(NO OBB),2
153168,remains_vine_01_S,,,Area of Ruins Vine(Small Version),2
153169,npc_INQ_master,,minimap_man_cleric,Inquisitor Master,2
153170,npc_ENC_master,,minimap_man_scout,Enchanter Master,2
153171,npc_SAG_master,,minimap_man_wizard,Sage Master,2
153172,npc_DAO_master,,minimap_man_wizard,Taoist Master,2
153173,npc_MIKO_master,,minimap_man_cleric,Miko Master,2
