$ID,$ID_NAME,AnvilATK,AnvilDEF,AnvilPrice,Bonus,Description,Durability,Grade,Icon,Level,Link_Collections,Link_Cubes,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Link_Set,Material,Name,Potential,Price,RequiredClass,RequiredLevel,Sockets,SocketsLimit,Stars,Stat_ATTACK_MAGICAL,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,TimeCoolDown,TimeLifeTime,Tradability,TranscendPrice,Type,TypeAttack,TypeEquipment,Unidentified,UnidentifiedRandom,Weight
121103,TSW01_103,"[2, 4, 6, 8, 11, 14, 16, 19, 21, 24, 29, 31, 34, 37, 39, 46, 48, 51, 54, 57, 65, 68, 71, 74, 77, 80, 83, 86, 89, 93, 96, 99, 102, 105, 108, 111, 114, 117, 120, 124]",,"[4305, 4658, 5014, 5367, 5720, 6076, 6429, 6782, 7138, 7491, 9806, 12301, 14968, 17816, 20840, 24040, 27421, 30974, 34707, 38613, 42699, 46965, 51404, 56019, 60814, 65786, 70930, 76258, 81759, 87436, 93294, 99327, 105534, 111920, 118486, 125226, 132145, 139237, 146509, 153957]",,如果習慣雙手劍，如水波紋般的劍刃是可以造成巨大傷害的設計。,42,2,icon_item_sword_19,15,,,,,,,4,水波紋劍,4,921,FFFTF,15,0,2,2,0,115,94,0,0,0.0,0.0,TTTT,"[1, 1, 2, 3, 4, 4, 5, 6, 7, 8]",25,8,34,False,False,200.0
121104,TSW01_104,"[4, 8, 12, 16, 21, 28, 33, 38, 43, 48, 59, 64, 70, 75, 81, 96, 102, 108, 114, 120, 138, 145, 151, 158, 165, 171, 178, 184, 191, 198, 204, 211, 217, 224, 231, 237, 244, 250, 257, 264]",,"[5680, 6721, 7761, 8805, 9846, 10886, 11926, 12970, 14011, 15051, 20116, 25700, 31809, 38433, 45583, 53251, 61437, 70146, 79376, 89128, 99399, 110188, 121500, 133333, 145688, 158562, 171957, 185871, 200307, 215262, 230742, 246736, 263257, 280296, 297853, 315932, 334533, 353656, 373298, 393458]",,適當長度的野太刀會令砍擊威力增強並支配和敵人的間距。,46,2,icon_item_sword_20,40,,,,,,,4,野太刀,4,1164,FFFTF,40,0,2,3,0,249,204,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 4, 5, 7, 8, 10, 12]",25,8,34,False,False,230.0
121105,TSW01_105,"[4, 8, 12, 16, 21, 28, 33, 38, 43, 48, 59, 64, 70, 75, 81, 96, 102, 108, 114, 120, 138, 145, 151, 158, 165, 171, 178, 184, 191, 198, 204, 211, 217, 224, 231, 237, 244, 250, 257, 264]",,"[5680, 6721, 7761, 8805, 9846, 10886, 11926, 12970, 14011, 15051, 20116, 25700, 31809, 38433, 45583, 53251, 61437, 70146, 79376, 89128, 99399, 110188, 121500, 133333, 145688, 158562, 171957, 185871, 200307, 215262, 230742, 246736, 263257, 280296, 297853, 315932, 334533, 353656, 373298, 393458]",,我們王國的雙手斬劍製作時很重視重量和威力。,42,2,icon_item_sword_21,40,[642130],,,,,,4,雙手斬劍,4,2419,FFFTF,40,0,2,3,0,249,204,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 4, 5, 7, 8, 10, 12]",25,8,34,False,False,230.0
121106,TSW01_106,"[4, 8, 12, 16, 21, 28, 33, 38, 43, 48, 59, 64, 70, 75, 81, 96, 102, 108, 114, 120, 138, 145, 151, 158, 165, 171, 178, 184, 191, 198, 204, 211, 217, 224, 231, 237, 244, 250, 257, 264]",,"[5680, 6721, 7761, 8805, 9846, 10886, 11926, 12970, 14011, 15051, 20116, 25700, 31809, 38433, 45583, 53251, 61437, 70146, 79376, 89128, 99399, 110188, 121500, 133333, 145688, 158562, 171957, 185871, 200307, 215262, 230742, 246736, 263257, 280296, 297853, 315932, 334533, 353656, 373298, 393458]",,扇形模樣的劍尾令威力增加，可以運用各種技能的劍。,40,2,icon_item_colossus,40,"[642038, 642133]",,,[11011],,,4,巨劍,5,2419,FFFTF,40,0,2,3,0,249,204,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 4, 5, 7, 8, 10, 12]",25,8,34,False,False,200.0
121107,TSW01_107,"[4, 8, 12, 16, 21, 28, 33, 38, 43, 48, 59, 64, 70, 75, 81, 96, 102, 108, 114, 120, 138, 145, 151, 158, 165, 171, 178, 184, 191, 198, 204, 211, 217, 224, 231, 237, 244, 250, 257, 264]",,"[5680, 6721, 7761, 8805, 9846, 10886, 11926, 12970, 14011, 15051, 20116, 25700, 31809, 38433, 45583, 53251, 61437, 70146, 79376, 89128, 99399, 110188, 121500, 133333, 145688, 158562, 171957, 185871, 200307, 215262, 230742, 246736, 263257, 280296, 297853, 315932, 334533, 353656, 373298, 393458]",,比較起來愛用這把劍的劍士地位比較高。,42,2,icon_item_caliburn,40,,,,,[11006],,4,黃金劍,5,2419,FFFTF,40,0,2,3,0,249,204,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 4, 5, 7, 8, 10, 12]",25,8,34,False,False,200.0
121108,TSW01_108,"[7, 14, 21, 28, 35, 48, 56, 65, 73, 81, 101, 111, 120, 129, 138, 166, 176, 186, 197, 207, 241, 253, 264, 276, 287, 299, 310, 322, 333, 345, 356, 368, 379, 391, 402, 414, 425, 437, 448, 460]",,"[7754, 9835, 11912, 13993, 16070, 18151, 20228, 22309, 24386, 26467, 35683, 45936, 57232, 69566, 82940, 97351, 112806, 129297, 146829, 165398, 185011, 205660, 227350, 250077, 273844, 298652, 324500, 351388, 379314, 408279, 438285, 469328, 501411, 534535, 568699, 603900, 640144, 677422, 715744, 755103]",,和乍看之下不同，這是把兩刃劍，是追求實戰的劍士愛用的劍。,42,2,icon_item_quaddara,75,"[642054, 642141]",,,,,,4,波斯劍,5,4323,FFFTF,75,0,2,4,0,436,357,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 5, 6, 9, 10, 13, 17]",25,8,34,False,False,230.0
121109,TSW01_109,"[4, 8, 12, 16, 21, 28, 33, 38, 43, 48, 59, 64, 70, 75, 81, 96, 102, 108, 114, 120, 138, 145, 151, 158, 165, 171, 178, 184, 191, 198, 204, 211, 217, 224, 231, 237, 244, 250, 257, 264]",,"[5680, 6721, 7761, 8805, 9846, 10886, 11926, 12970, 14011, 15051, 20116, 25700, 31809, 38433, 45583, 53251, 61437, 70146, 79376, 89128, 99399, 110188, 121500, 133333, 145688, 158562, 171957, 185871, 200307, 215262, 230742, 246736, 263257, 280296, 297853, 315932, 334533, 353656, 373298, 393458]",,利用劍尾的設計，可以對敵人進行刺擊的動作。,42,2,icon_item_sword_21,40,,,,,,,4,輕巧雙手斬劍,5,2419,FFFTF,40,0,2,3,0,249,204,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 4, 5, 7, 8, 10, 12]",25,8,34,False,False,230.0
121110,TSW01_110,"[4, 8, 12, 16, 21, 28, 33, 38, 43, 48, 59, 64, 70, 75, 81, 96, 102, 108, 114, 120, 138, 145, 151, 158, 165, 171, 178, 184, 191, 198, 204, 211, 217, 224, 231, 237, 244, 250, 257, 264]",,"[5680, 6721, 7761, 8805, 9846, 10886, 11926, 12970, 14011, 15051, 20116, 25700, 31809, 38433, 45583, 53251, 61437, 70146, 79376, 89128, 99399, 110188, 121500, 133333, 145688, 158562, 171957, 185871, 200307, 215262, 230742, 246736, 263257, 280296, 297853, 315932, 334533, 353656, 373298, 393458]",,扇形模樣的劍尾令威力增加，可以運用各種技能的劍。,40,2,icon_item_colossus,40,,,,,,,4,老舊巨劍,5,2419,FFFTF,40,0,2,3,0,249,204,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 4, 5, 7, 8, 10, 12]",25,8,34,False,False,200.0
121111,TSW01_111,"[7, 14, 21, 28, 35, 48, 56, 65, 73, 81, 101, 111, 120, 129, 138, 166, 176, 186, 197, 207, 241, 253, 264, 276, 287, 299, 310, 322, 333, 345, 356, 368, 379, 391, 402, 414, 425, 437, 448, 460]",,"[7754, 9835, 11912, 13993, 16070, 18151, 20228, 22309, 24386, 26467, 35683, 45936, 57232, 69566, 82940, 97351, 112806, 129297, 146829, 165398, 185011, 205660, 227350, 250077, 273844, 298652, 324500, 351388, 379314, 408279, 438285, 469328, 501411, 534535, 568699, 603900, 640144, 677422, 715744, 755103]",,聽說偉大的露克立斯在初期也很愛用這把刀。,46,2,icon_item_ilwoon,75,,,,,[11008],,4,霸刀,6,4323,FFFTF,75,0,2,4,0,436,357,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 5, 6, 9, 10, 13, 17]",25,8,34,False,False,260.0
121112,TSW01_112,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45]",,"[3636, 3654, 3672, 3690, 3708, 3726, 3744, 3762, 3780, 3798, 4770, 5749, 6739, 7740, 8748, 9763, 10789, 11826, 12870, 13921, 14983, 16056, 17136, 18223, 19321, 20430, 21546, 22669, 23803, 24948, 26100, 27259, 28429, 29610, 30798, 31993, 33199, 34416, 35640, 36871]",,預計刪除,38,2,icon_item_sword_18,1,,,,,,,4,預計刪除,3,393,FFFTF,1,0,1,1,0,40,33,0,0,0.0,0.0,TTTT,"[1, 1, 2, 2, 3, 3, 4, 4, 5, 5]",25,8,34,False,False,200.0
121113,TSW01_113,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45]",,"[3636, 3654, 3672, 3690, 3708, 3726, 3744, 3762, 3780, 3798, 4770, 5749, 6739, 7740, 8748, 9763, 10789, 11826, 12870, 13921, 14983, 16056, 17136, 18223, 19321, 20430, 21546, 22669, 23803, 24948, 26100, 27259, 28429, 29610, 30798, 31993, 33199, 34416, 35640, 36871]",,某些匠人和劍士稱這把劍叫混合樣式的雙手基本劍，因為自我安慰還挺重要的。,38,2,icon_item_sword_18,1,,,,,,,4,練習用混種劍,3,921,FFFTF,1,0,1,1,0,40,33,0,0,0.0,0.0,TTTT,"[1, 1, 2, 2, 3, 3, 4, 4, 5, 5]",25,8,34,False,False,210.0
121114,TSW01_114,"[2, 4, 6, 8, 11, 14, 16, 19, 21, 24, 29, 31, 34, 37, 39, 46, 48, 51, 54, 57, 65, 68, 71, 74, 77, 80, 83, 86, 89, 93, 96, 99, 102, 105, 108, 111, 114, 117, 120, 124]",,"[4305, 4658, 5014, 5367, 5720, 6076, 6429, 6782, 7138, 7491, 9806, 12301, 14968, 17816, 20840, 24040, 27421, 30974, 34707, 38613, 42699, 46965, 51404, 56019, 60814, 65786, 70930, 76258, 81759, 87436, 93294, 99327, 105534, 111920, 118486, 125226, 132145, 139237, 146509, 153957]",,某些匠人和劍士稱這把劍叫混合樣式的雙手基本劍，因為自我安慰還挺重要的。,42,2,icon_item_sword_18,15,,,,,,,4,混種劍,4,921,FFFTF,15,0,2,2,0,115,94,0,0,0.0,0.0,TTTT,"[1, 1, 2, 3, 4, 4, 5, 6, 7, 8]",25,8,34,False,False,200.0
121115,TSW01_115,"[2, 4, 6, 8, 11, 14, 16, 19, 21, 24, 29, 31, 34, 37, 39, 46, 48, 51, 54, 57, 65, 68, 71, 74, 77, 80, 83, 86, 89, 93, 96, 99, 102, 105, 108, 111, 114, 117, 120, 124]",,"[4305, 4658, 5014, 5367, 5720, 6076, 6429, 6782, 7138, 7491, 9806, 12301, 14968, 17816, 20840, 24040, 27421, 30974, 34707, 38613, 42699, 46965, 51404, 56019, 60814, 65786, 70930, 76258, 81759, 87436, 93294, 99327, 105534, 111920, 118486, 125226, 132145, 139237, 146509, 153957]",,如果習慣雙手劍，如水波紋般的劍刃是可以造成巨大傷害的設計。,42,2,icon_item_sword_19,15,,,,,,,4,上級水波紋劍,4,921,FFFTF,15,0,2,2,0,115,94,0,0,0.0,0.0,TTTT,"[1, 1, 2, 3, 4, 4, 5, 6, 7, 8]",25,8,34,False,False,210.0
121116,TSW01_116,"[4, 8, 12, 16, 21, 28, 33, 38, 43, 48, 59, 64, 70, 75, 81, 96, 102, 108, 114, 120, 138, 145, 151, 158, 165, 171, 178, 184, 191, 198, 204, 211, 217, 224, 231, 237, 244, 250, 257, 264]",,"[5680, 6721, 7761, 8805, 9846, 10886, 11926, 12970, 14011, 15051, 20116, 25700, 31809, 38433, 45583, 53251, 61437, 70146, 79376, 89128, 99399, 110188, 121500, 133333, 145688, 158562, 171957, 185871, 200307, 215262, 230742, 246736, 263257, 280296, 297853, 315932, 334533, 353656, 373298, 393458]",,適當長度的野太刀會令砍擊威力增強並支配和敵人的間距。,46,2,icon_item_sword_20,40,,,,,,,4,上級野太刀,4,2419,FFFTF,40,0,2,3,0,249,204,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 4, 5, 7, 8, 10, 12]",25,8,34,False,False,240.0
121117,TSW01_117,"[4, 8, 12, 16, 21, 28, 33, 38, 43, 48, 59, 64, 70, 75, 81, 96, 102, 108, 114, 120, 138, 145, 151, 158, 165, 171, 178, 184, 191, 198, 204, 211, 217, 224, 231, 237, 244, 250, 257, 264]",,"[5680, 6721, 7761, 8805, 9846, 10886, 11926, 12970, 14011, 15051, 20116, 25700, 31809, 38433, 45583, 53251, 61437, 70146, 79376, 89128, 99399, 110188, 121500, 133333, 145688, 158562, 171957, 185871, 200307, 215262, 230742, 246736, 263257, 280296, 297853, 315932, 334533, 353656, 373298, 393458]",,我們王國的雙手斬劍製作時很重視重量和威力。,42,2,icon_item_sword_21,40,,,,,,,4,上級雙手斬劍,4,2419,FFFTF,40,0,2,3,0,249,204,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 4, 5, 7, 8, 10, 12]",25,8,34,False,False,240.0
121118,TSW01_118,"[4, 8, 12, 16, 21, 28, 33, 38, 43, 48, 59, 64, 70, 75, 81, 96, 102, 108, 114, 120, 138, 145, 151, 158, 165, 171, 178, 184, 191, 198, 204, 211, 217, 224, 231, 237, 244, 250, 257, 264]",,"[5680, 6721, 7761, 8805, 9846, 10886, 11926, 12970, 14011, 15051, 20116, 25700, 31809, 38433, 45583, 53251, 61437, 70146, 79376, 89128, 99399, 110188, 121500, 133333, 145688, 158562, 171957, 185871, 200307, 215262, 230742, 246736, 263257, 280296, 297853, 315932, 334533, 353656, 373298, 393458]",,適當長度的野太刀會令砍擊威力增強並支配和敵人的間距。,46,2,icon_item_sword_20,40,,,,,,,4,鄧凱爾野太刀,2,921,FFFTF,40,0,1,3,0,249,204,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 4, 5, 7, 8, 10, 12]",25,8,34,False,False,210.0
121119,TSW01_119,"[7, 14, 21, 28, 35, 48, 56, 65, 73, 81, 101, 111, 120, 129, 138, 166, 176, 186, 197, 207, 241, 253, 264, 276, 287, 299, 310, 322, 333, 345, 356, 368, 379, 391, 402, 414, 425, 437, 448, 460]",,"[7754, 9835, 11912, 13993, 16070, 18151, 20228, 22309, 24386, 26467, 35683, 45936, 57232, 69566, 82940, 97351, 112806, 129297, 146829, 165398, 185011, 205660, 227350, 250077, 273844, 298652, 324500, 351388, 379314, 408279, 438285, 469328, 501411, 534535, 568699, 603900, 640144, 677422, 715744, 755103]",,和乍看之下不同，這是把兩刃劍，是追求實戰的劍士愛用的劍。,42,2,icon_item_quaddara,75,,,,,,,4,鄧凱爾波斯劍,3,2939,FFFTF,75,0,1,4,0,436,357,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 5, 6, 9, 10, 13, 17]",25,8,34,False,False,230.0
121120,TSW01_120,"[2, 4, 6, 8, 11, 14, 16, 19, 21, 24, 29, 31, 34, 37, 39, 46, 48, 51, 54, 57, 65, 68, 71, 74, 77, 80, 83, 86, 89, 93, 96, 99, 102, 105, 108, 111, 114, 117, 120, 124]",,"[4305, 4658, 5014, 5367, 5720, 6076, 6429, 6782, 7138, 7491, 9806, 12301, 14968, 17816, 20840, 24040, 27421, 30974, 34707, 38613, 42699, 46965, 51404, 56019, 60814, 65786, 70930, 76258, 81759, 87436, 93294, 99327, 105534, 111920, 118486, 125226, 132145, 139237, 146509, 153957]",,如果習慣雙手劍，如水波紋般的劍刃是可以造成巨大傷害的設計。,42,2,icon_item_sword_19,15,,,,,,,4,鄧凱爾水波紋劍,1,921,FFFTF,15,0,1,2,0,115,94,0,0,0.0,0.0,TTTT,"[1, 1, 2, 3, 4, 4, 5, 6, 7, 8]",25,8,34,False,False,200.0
121121,TSW01_121,"[4, 8, 12, 16, 21, 28, 33, 38, 43, 48, 59, 64, 70, 75, 81, 96, 102, 108, 114, 120, 138, 145, 151, 158, 165, 171, 178, 184, 191, 198, 204, 211, 217, 224, 231, 237, 244, 250, 257, 264]",,"[5680, 6721, 7761, 8805, 9846, 10886, 11926, 12970, 14011, 15051, 20116, 25700, 31809, 38433, 45583, 53251, 61437, 70146, 79376, 89128, 99399, 110188, 121500, 133333, 145688, 158562, 171957, 185871, 200307, 215262, 230742, 246736, 263257, 280296, 297853, 315932, 334533, 353656, 373298, 393458]",,我們王國的雙手斬劍製作時很重視重量和威力。,42,2,icon_item_sword_21,40,,,,,,,4,鄧凱爾雙手斬劍,2,2374,FFFTF,40,0,1,3,0,249,204,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 4, 5, 7, 8, 10, 12]",25,8,34,False,False,230.0
121122,TSW01_122,"[7, 14, 21, 28, 35, 48, 56, 65, 73, 81, 101, 111, 120, 129, 138, 166, 176, 186, 197, 207, 241, 253, 264, 276, 287, 299, 310, 322, 333, 345, 356, 368, 379, 391, 402, 414, 425, 437, 448, 460]",,"[7754, 9835, 11912, 13993, 16070, 18151, 20228, 22309, 24386, 26467, 35683, 45936, 57232, 69566, 82940, 97351, 112806, 129297, 146829, 165398, 185011, 205660, 227350, 250077, 273844, 298652, 324500, 351388, 379314, 408279, 438285, 469328, 501411, 534535, 568699, 603900, 640144, 677422, 715744, 755103]",,如果你的雙手可以承受，那麼此劍將會是你冒險的最佳伙伴。,38,2,sword_greate_sword,75,,,,[11022],[11046],,4,名家劍,6,4368,FFFTF,75,0,2,4,0,436,357,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 5, 6, 9, 10, 13, 17]",25,8,34,False,False,220.0
121123,TSW01_123,"[10, 21, 31, 42, 53, 74, 86, 99, 111, 124, 156, 170, 184, 198, 213, 256, 272, 288, 304, 320, 373, 391, 409, 427, 445, 462, 480, 498, 516, 534, 551, 569, 587, 605, 623, 640, 658, 676, 694, 712]",,"[10569, 14058, 17542, 21031, 24516, 28004, 31489, 34974, 38462, 41947, 56793, 73382, 91713, 111787, 133606, 157168, 182473, 209520, 238312, 268844, 301122, 335142, 370908, 408412, 447663, 488656, 531392, 575870, 622094, 670060, 719769, 771220, 824418, 879354, 936036, 994464, 1054630, 1116540, 1180195, 1245592]",,此劍融入了優秀傭兵們的實戰經驗，就算你不是傭兵，只要是實戰者，不論是誰都會喜歡的劍。,39,2,icon_item_katzbalger,120,,,,[11019],[11047],,4,德式鬥劍,7,5068,FFFTF,120,0,2,5,0,677,554,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 7, 10, 13, 16, 22]",25,8,34,False,False,230.0
121124,TSW01_124,"[10, 21, 31, 42, 53, 74, 86, 99, 111, 124, 156, 170, 184, 198, 213, 256, 272, 288, 304, 320, 373, 391, 409, 427, 445, 462, 480, 498, 516, 534, 551, 569, 587, 605, 623, 640, 658, 676, 694, 712]",,"[10569, 14058, 17542, 21031, 24516, 28004, 31489, 34974, 38462, 41947, 56793, 73382, 91713, 111787, 133606, 157168, 182473, 209520, 238312, 268844, 301122, 335142, 370908, 408412, 447663, 488656, 531392, 575870, 622094, 670060, 719769, 771220, 824418, 879354, 936036, 994464, 1054630, 1116540, 1180195, 1245592]",,王國的禮劍是為了不讓非常時期的護衛不足而製作的。,40,2,sword_klaipedian_sword,120,[642084],,,[11049],[11048],,4,禮服佩劍,7,6887,FFFTF,120,0,2,5,0,677,554,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 7, 10, 13, 16, 22]",25,8,34,False,False,230.0
121125,TSW01_125,"[10, 21, 31, 42, 53, 74, 86, 99, 111, 124, 156, 170, 184, 198, 213, 256, 272, 288, 304, 320, 373, 391, 409, 427, 445, 462, 480, 498, 516, 534, 551, 569, 587, 605, 623, 640, 658, 676, 694, 712]",,"[10569, 14058, 17542, 21031, 24516, 28004, 31489, 34974, 38462, 41947, 56793, 73382, 91713, 111787, 133606, 157168, 182473, 209520, 238312, 268844, 301122, 335142, 370908, 408412, 447663, 488656, 531392, 575870, 622094, 670060, 719769, 771220, 824418, 879354, 936036, 994464, 1054630, 1116540, 1180195, 1245592]",,在古老的王國歷史上，此劍常受到雙手劍士們的愛戴。,42,2,warrior_f_sword_zweihander,120,,,,,[11049],,4,日爾曼雙手大劍,7,6936,FFFTF,120,0,2,5,0,677,554,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 7, 10, 13, 16, 22]",25,8,34,False,False,250.0
121126,TSW01_126,"[14, 29, 43, 58, 73, 102, 120, 137, 154, 171, 216, 236, 256, 275, 295, 356, 378, 400, 422, 445, 520, 545, 570, 595, 620, 644, 669, 694, 719, 744, 768, 793, 818, 843, 868, 892, 917, 942, 967, 992]",,"[13827, 18939, 24055, 29167, 34282, 39398, 44510, 49626, 54738, 59853, 81208, 105123, 131594, 160621, 192204, 226346, 263044, 302299, 344113, 388483, 435409, 484891, 536932, 591530, 648684, 708397, 770666, 835491, 902872, 972813, 1045310, 1120366, 1197975, 1278144, 1360868, 1446152, 1533992, 1624388, 1717340, 1812848]",,在王國歷史上很難找到用此劍執行了什麼的案例。,42,2,icon_item_executioners,170,[642100],,,,[11050],,4,死刑之劍,8,8030,FFFTF,170,0,2,6,0,944,772,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 7, 8, 12, 15, 19, 27]",25,8,34,False,False,260.0
121127,TSW01_127,"[14, 29, 43, 58, 73, 102, 120, 137, 154, 171, 216, 236, 256, 275, 295, 356, 378, 400, 422, 445, 520, 545, 570, 595, 620, 644, 669, 694, 719, 744, 768, 793, 818, 843, 868, 892, 917, 942, 967, 992]",,"[13827, 18939, 24055, 29167, 34282, 39398, 44510, 49626, 54738, 59853, 81208, 105123, 131594, 160621, 192204, 226346, 263044, 302299, 344113, 388483, 435409, 484891, 536932, 591530, 648684, 708397, 770666, 835491, 902872, 972813, 1045310, 1120366, 1197975, 1278144, 1360868, 1446152, 1533992, 1624388, 1717340, 1812848]",,此劍的威力超出其外表之華麗，具有相當程度的優越性。,40,2,icon_item_twohand_fedimian_longsword,170,[642110],,,,[11051],,4,盧邁雙手劍,8,10455,FFFTF,170,0,2,6,0,944,772,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 7, 8, 12, 15, 19, 27]",25,8,34,False,False,240.0
121128,TSW01_128,"[14, 29, 43, 58, 73, 102, 120, 137, 154, 171, 216, 236, 256, 275, 295, 356, 378, 400, 422, 445, 520, 545, 570, 595, 620, 644, 669, 694, 719, 744, 768, 793, 818, 843, 868, 892, 917, 942, 967, 992]",,"[13827, 18939, 24055, 29167, 34282, 39398, 44510, 49626, 54738, 59853, 81208, 105123, 131594, 160621, 192204, 226346, 263044, 302299, 344113, 388483, 435409, 484891, 536932, 591530, 648684, 708397, 770666, 835491, 902872, 972813, 1045310, 1120366, 1197975, 1278144, 1360868, 1446152, 1533992, 1624388, 1717340, 1812848]",,預測到對方死期，沒有感受到這種氣息嗎？還是覺得對方死期還沒到。,41,2,icon_item_over_knife,170,[642162],,,,[11052],,4,奧弗匕首,8,10455,FFFTF,170,0,2,6,0,944,772,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 7, 8, 12, 15, 19, 27]",25,8,34,False,False,240.0
121129,TSW01_129,"[10, 21, 31, 42, 53, 74, 86, 99, 111, 124, 156, 170, 184, 198, 213, 256, 272, 288, 304, 320, 373, 391, 409, 427, 445, 462, 480, 498, 516, 534, 551, 569, 587, 605, 623, 640, 658, 676, 694, 712]",,"[10569, 14058, 17542, 21031, 24516, 28004, 31489, 34974, 38462, 41947, 56793, 73382, 91713, 111787, 133606, 157168, 182473, 209520, 238312, 268844, 301122, 335142, 370908, 408412, 447663, 488656, 531392, 575870, 622094, 670060, 719769, 771220, 824418, 879354, 936036, 994464, 1054630, 1116540, 1180195, 1245592]",,本來實戰性武器也會被製作成普及型武器。,39,2,icon_item_katzbalger,120,,,,,,,4,約魯基斯德式鬥劍,4,4368,FFFTF,120,0,2,5,0,677,554,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 7, 10, 13, 16, 22]",25,8,34,False,False,230.0
121130,TSW01_130,"[18, 37, 55, 74, 93, 131, 153, 175, 197, 219, 277, 302, 327, 352, 378, 456, 484, 513, 541, 570, 667, 699, 731, 763, 795, 826, 858, 890, 922, 954, 985, 1017, 1049, 1081, 1113, 1144, 1176, 1208, 1240, 1272]",,"[17179, 23972, 30762, 37555, 44344, 51134, 57927, 64717, 71510, 78300, 106365, 137822, 172677, 210931, 252576, 297619, 346057, 397890, 453117, 511740, 573760, 639176, 707986, 780192, 855795, 934790, 1017183, 1102971, 1192154, 1284735, 1380711, 1480078, 1582844, 1689008, 1798563, 1911517, 2027865, 2147608, 2270746, 2397283]",,預測到對方死期，沒有感受到這種氣息嗎？還是覺得對方死期還沒到。,40,2,icon_item_twin_blade,220,[642172],,,,[11063],,4,雙刀刃,9,12697,FFFTF,220,0,2,7,0,1211,991,0,0,0.0,0.0,TTTT,"[1, 2, 4, 5, 7, 9, 13, 17, 22, 32]",25,8,34,False,False,250.0
121131,TSW01_131,"[18, 37, 55, 74, 93, 131, 153, 175, 197, 219, 277, 302, 327, 352, 378, 456, 484, 513, 541, 570, 667, 699, 731, 763, 795, 826, 858, 890, 922, 954, 985, 1017, 1049, 1081, 1113, 1144, 1176, 1208, 1240, 1272]",,"[17179, 23972, 30762, 37555, 44344, 51134, 57927, 64717, 71510, 78300, 106365, 137822, 172677, 210931, 252576, 297619, 346057, 397890, 453117, 511740, 573760, 639176, 707986, 780192, 855795, 934790, 1017183, 1102971, 1192154, 1284735, 1380711, 1480078, 1582844, 1689008, 1798563, 1911517, 2027865, 2147608, 2270746, 2397283]",,預測到對方死期，沒有感受到這種氣息嗎？還是覺得對方死期還沒到。,42,2,icon_item_twin_blade,220,,,,,[11064],,4,上級雙刀刃,9,12748,FFFTF,220,0,2,7,0,1211,991,0,0,0.0,0.0,TTTT,"[1, 2, 4, 5, 7, 9, 13, 17, 22, 32]",25,8,34,False,False,250.0
