$ID,$ID_NAME,Description,Icon,Link_Collections,Link_Cubes,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,Text,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
690082,Event_Book1,哈伊雷朋的故事，點擊滑鼠右鍵可以閱讀。,icon_item_collection_00basic,,,,,,哈伊雷朋的非正式航海日誌1,1,*哈伊雷朋的非正式航海日誌1{np}{np}{np}{np}{np}{np}'啪啪！'{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}''{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np},0.0,0.0,FFFF,2,1.0
690083,Event_Book2,哈伊雷朋的故事，點擊滑鼠右鍵可以閱讀。,icon_item_collection_00basic,,,,,,哈伊雷朋的非正式航海日誌2,1,*哈伊雷朋的非正式航海日誌2{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np},0.0,0.0,FFFF,2,1.0
690084,Event_Book3,黃金之歌傭兵團日誌的故事，點擊滑鼠右鍵可以閱讀。,icon_item_collection_00basic,,,,,,黃金之歌傭兵團日誌：參戰,1,{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np},0.0,0.0,FFFF,2,1.0
690085,Event_Book4,黃金之歌傭兵團日誌的故事，點擊滑鼠右鍵可以閱讀。,icon_item_collection_00basic,,,,,,黃金之歌傭兵團日誌：終戰,1,{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np},0.0,0.0,FFFF,2,1.0
690086,Event_Book5,競技場的故事，點擊滑鼠右鍵可以閱讀。,icon_item_collection_00basic,,,,,,競技場的主人1,1,*競技場的主人1{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np},0.0,0.0,FFFF,2,1.0
690087,Event_Book6,競技場的故事，點擊滑鼠右鍵可以閱讀。,icon_item_collection_00basic,,,,,,競技場的主人2,1,*競技場的主人2{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np},0.0,0.0,FFFF,2,1.0
690088,Event_Book7,刀刃誓約團的故事，點擊滑鼠右鍵可以閱讀。,icon_item_collection_00basic,,,,,,王國文獻波爾拉尼領地1,1,{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np},0.0,0.0,FFFF,2,1.0
690089,Event_Book8,刀刃誓約團的故事，點擊滑鼠右鍵可以閱讀。,icon_item_collection_00basic,,,,,,王國文獻波爾拉尼領地2,1,{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np}{np},0.0,0.0,FFFF,2,1.0
690090,NICOPOLIS_BOOK,尼柯波爾利斯的起源故事，點擊滑鼠右鍵可以閱讀。,icon_item_collection_00basic,,,,,,尼柯波爾利斯的起源,1,尼柯波爾利斯的起源{nl}- 王國曆 1096年。{nl}賢者大師魯帕斯　凱赫爾{nl}{np}第14代國王巴爾堤內國王在位15年時，建國初期的活力開始衰退，這個時期，黨派與政爭達到了巔峰。{nl} 正確來說，是王國曆348年至363年這段時期，距今約700年前。{nl} 由於巴爾堤內國王無法控制不穩定的內政，即改革各項軍制，在位期間為王國軍打下了基礎。{nl} 以杰洛梅爾國王時代的法典與對貴族實行的各種律法，因而帶來王國的長治久安來看，算是從另一個方向對巴爾堤內國王各種軍事制度進行解決。{nl}同樣地，這種軍制改革對解決巴爾堤內國王後期與下一任國王尤斯爾時代初期的朝廷紛爭有很大的幫助。{nl} 因此，尤斯爾國王時代到這段時期的黨派與政爭受到了相當程度的解決，但巴爾堤內國王時代開始承繼下來的朝外問題則需要一個新的開始。{nl}{np}其中最大且最重要的問題就是魔法師。{nl} 此時的一部份魔法師組成聯盟，且力勸其他魔法師也加入他們。{nl}{np}在魔法師加入後，就會要求他們遵守條約，最終，當時的魔法師社會分成了聯盟派與非聯盟派，兩派對峙的局面。{nl} 而組織能力較為領先的聯盟派，自然比非聯盟派的力量更強大。{nl}{np}所幸王國內有許多擁有女神力量的聖職者與強悍的武士，若非如此，僅靠組成聯盟的魔法師，其力量便足以顛覆社會，造成人心恐慌。{nl} 據傳，當時組成聯盟的魔法師，若是純粹是因為力量強悍，應該不會如此張狂，那些參與聯盟的魔法師裡，至少聯盟內地位一些相對高階的魔法師，肯定有人想藉由聯盟的力量來得到權力。{nl}{np}比起聯盟派，非聯盟派內多是獨自行動的隱士型魔法師，或是專攻研究的研究型魔法師。{nl}因此即使聯盟派的魔法師不追求世俗權力，魔法師社會的主導權與氛圍，仍然會偏向聯盟所期盼的方向走。{nl}{np}但一些眼光較長遠的人們開始擔心，若對這個部份置之不理，時間一久，魔法師社會的核心不知道會如何發展。{nl}因為這可能會對整個王國社會帶來嚴重的危機。{nl}{np}因此尤斯爾國王當時的對策，便是援助非聯盟派的魔法師們。{nl}王國在政策上與財政上支援他們的研究與生計。{nl}得知此事的聯盟派的魔法師們對此十分不滿，用高價販賣魔法、參與傭兵等方式賺取資金來培養力量{nl}{np}由於非聯盟派的魔法師多是隱士與研究型魔法師，因此較無親和力。反之，聯盟派的魔法師都積極地將魔法商品賣給富有階層與貴族，並且接洽與魔法有關的工作，藉此累積人脈並賺取資金。{nl}而尤斯爾國王無法管制民間的契約與交易，對此也束手無策。{nl}{np}然而朝廷祭出了迂迴的規制手段，甚至制定新的租稅項目，從聯盟的收益中抽取稅金，然後積極指派非聯盟派對市場提供價格低廉的魔法商品與勞務人力，為此，聯盟派漸漸失去立足之地。{nl}在這個過程中，聽說當時王國的官僚們受到高官的壓迫，經常去看望隱士或研究型的魔法師，才能達到這種成果，可謂是十分艱辛。{nl}{np}事態變成如此，聯盟派對王國的政策雖可以抗議，但也無法再說什麼。{nl}因為除了反叛與內亂，再無他法。{nl}{np}雖然非聯盟的魔法師們大多不喜歡介入世俗之事，但若聯盟派做出反叛亂行動，至少會有一部份的非聯盟派支持王室，他們也必須面對擁有女神力量的聖職者，以及王國的所有貴族與軍隊。而聯盟內部肯定也有人會退出。{nl}{np}最重要的是，聯盟派沒有起義的名義。{nl}但聯盟派卻沒有因此退縮，他們想到了其他的辦法。{nl}聯盟派對王國提出了在王國範圍內設置自治區的要求。{nl}他們認為，如果得不到王國的主導權，那至少要創造只屬於他們的最閃耀的都市。{nl}{np}雖然對聯盟派造成的狀況與動機不滿，但尤斯爾身為國王，卻沒有辦法阻止此事。{nl}雖然自治區不是王國管轄的區域，法律上還是擁有貴族領主統治的制度。{nl}{np}因此聯盟派活用他們擁有的所有手段，並用他們這段期間賺取的資金購買那塊領地後，申請將聯盟的代表者做為那塊土地的統治者時，王室幾乎是以半放棄的心情同意了申請，王室的態度是，只要他們不在王國的其他地區惹出事端，便放任他們自己管理。{nl}{np}為此，聯盟派將該都市取名為尼柯波爾利斯，慶賀自己的勝利。{nl} 尼柯波爾利斯在這之後有了短暫的繁榮。{nl}因為魔法師們齊聚後效率升高，他們供給的魔法商品與魔法勞務品質隨之提升，價格方面也降低。{nl}{np}對王室來說，尼柯波爾利斯若是繁榮，會增加付給朝廷的租稅，這方面的的確確是有利的。{nl}而根據這種變化，王室也不用再擔負對非聯盟派魔法師的援助。{nl}只要聚集在尼柯波爾利斯的魔法師們不在王國其他地區惹事，這是一個能雙贏的局面。{nl}{np}但是事情一般都不會如我們所願。{nl}目前雖無法得知來龍去脈，但尼柯波爾利斯的魔法師們在嘗試未知的魔法實驗時，其產生的副作用引發了十分嚴重的事故，除了聯盟的所有魔法師，居住在尼柯波爾利斯的一般市民們也全數消失了。{nl}{np}根據日後的調查結果，這個是為了高度強化魔法師們魔力的實驗，由於實驗失敗產生了副作用，尼柯波爾利斯的建築物等雖沒有受到影響，但參與該實驗的聯盟魔法師與都市所有生物，都因為這不知名的副作用消失到了某處。{nl}{np}此後雖然都市變成空城，但這個由魔法師努力建造出的都市，雖然時光流逝，還是展現出對抗風化作用的驚人抵抗力。就算無人照料，都市面貌還是如同昨天才撤離居民一樣，沒有老舊的痕跡，這都要歸功於此都市有強力的魔法支撐著的緣故。{nl}{np}再過了一段時間，人們逐漸忘卻對幽靈都市的恐懼感，都市內漸漸移入了王國的百姓們，因此變得活躍。直到神樹之日前，都是一座平凡的都市。{nl}然而讓後來居住在尼柯波爾利斯的居民無須過於修繕與補強的魔法，卻在神樹之日時，變成了災難。{nl}{np}由於這股潛伏在都市的隱藏魔力，讓都市受到了比佩迪米安或其他都市更大的傷害。這個傷害對人類尤其不利，因此相當多的居民離開了都市。{nl} 只是神樹之日讓王國境內完好的地區所剩無幾，聽說此處由於魔法的關係，內部的建築物與設施尚屬完整，有一些居民還是留在裡面。{nl}{np}據說此後由於都市內魔法的關係，吸引許多怪物聚集，變成很危險的狀態，而王國也沒有心力管到這裡，只能規勸一般人不要隨便入內。,0.0,0.0,FFFF,2,1.0
690091,ZACHARIEL_ROYAL_TOMB_BOOK02,札卡里耶爾王陵流傳下來的故事，點擊滑鼠右鍵可以閱讀。,icon_item_collection_00basic,,,,,,王陵的傳說,1,*王陵的傳說{nl}{np}此文件是最近才被發現的資料，目前還無法得知其正確的來源。{nl}文件的用看起來雖然是紙，但又不能說是紙的材質編輯成書，這個方式可以說研究目錄學的學者也相當困惑。{nl}{np}我個人認為這個東西出自於巴伊寶拉女神掌管的幻像圖書館。{nl}{np}這份文件在神樹之日以前除了在世界上沒有記錄，也根本沒有存在過，神樹之日除了我們的世界，對幻想圖書館也造成了影響，我猜這才使文件因此流到我們的世界，或者如果你相信最近的傳聞，這可能是某個啟示者進入幻像圖書館，才導致文件流出。{nl}{np}然而更遺憾的是，這文件的頭尾的內容都被去掉，目前只剩下下方記述的部份了。{nl}女神現在只企盼著有一天能查看這份文件的其他部分。{nl}- 王國曆1096年。{nl}賢者大師魯帕斯 凱赫爾{nl}{np}卡莫夫公爵走在通道上，感受到石造建築物上特有的寒氣。{nl} 也許是因為因為大王的命令，所有的工人都被請離，所以更感覺到冷。{nl}但是沒有感受到一絲濕氣，他確信，這是王陵當初的工程十分完善的緣故。{nl}{np}濕氣對於他現在感受到的寒氣雖然會有幫助，但長久來看，這會是對王陵耐久性產生傷害的原因之一。{nl}但是抓不準能支撐多久的建築物，就跟沒有足夠的耐久性是一樣的。{nl}{np}卡莫夫公爵把這份思緒放在腦中，快速移動腳步到他的君主等待的下層。{nl}{np}他的君主，是統一這片土地的君主，是有著大王稱號的人物，本名叫做札卡里耶爾。{nl}當然這個名字在他的記憶中，已經好久沒聽人說過了。{nl}{np}只有見到大王的第一天除外。{nl}君王也會有名字，但當然不會有人直呼他的本名。{nl}{np}札卡里耶爾這個名字，對於大王還是領主時，就當其家臣到現在卡莫夫公爵來說已很陌生。{nl}卡莫夫公爵一走到大王札卡里耶爾與其臣子們停留的地方，大王就欣喜地開口了。{nl}{np}[雖然還沒完工，但我很高興王陵的工程如我所願地進行，你辛苦了，公爵。]{nl}對於君主的讚賞，公爵說出了心裡話。{nl}[陛下，王陵各處都尚未完工，這麼快就請工人走，似乎太早了。]{nl}[又不是讓他們全部都走，不是只有這一層的人離開嗎？]{nl}{np}[這層也還有很多地方尚須完善啊。]{nl}[朕認為現在該做的，是不該隨便將那些內容洩漏出去。]{nl}[可是陛下，刻在峽谷上的文獻雕刻，也動用了許多人啊，我認為現在還是該將他們召回才是。]{nl}{np}[聽從朕的命令，在堅硬的石材上刻上文字與圖案的人們沒有任何罪，但朕還是強制將他們這段記憶消除了，因為我怕魔族或帶有邪惡目的之人會覬覦朕的遺產，所以可能的話，我不想再對百姓做同樣的事了。]{nl}{np}卡莫夫公爵為了讓大王改變心意，想請求幫助，因此他觀察著隨侍在大王身邊的臣子們。{nl}{np}大王身邊有服侍最久的老臣諾培蓋勒，掌管所有兵力的總司令官約彼特奇連，以及負責護衛葛坎多尼修將軍等等高官，但卻沒有人附議卡莫夫公爵的話，站出來發聲。{nl}{np}反而是公爵戴農夏瑞比開口了。{nl}[若是陛下親自動手，為人臣的，哪有旁觀的道理？卡莫夫公爵您負責掌管王國的技術與物產，一切講求利害與效率，但我認為您應該將眼光放長遠一些才是。]{nl} 卡莫夫公爵立刻就接話了。{nl}[我並不是不想親自為陛下效力才說這些的，只是既然已負責掌管國政，那便有更重要的事要做，而不是在這裡做著石匠的工作。]{nl}{np}戴農夏瑞比沒有因此住口。{nl}[我們都已經聽陛下說過了，雖然我不清楚內情，但陛下建造這處王陵，並不是出於他個人的私慾。{nl}{np}這是為了應對將來王國面臨的災禍，甚至是可能會左右所有人類未來的預言，這些事如果不由我們來做，那該誰來？]{nl}{np}掌管王國刑法與司法的最高階貴族說了這番話之後，擔任大王護衛的葛坎多尼修這才開口。{nl}{np}[二位說的都很有道理，因此下官請求陛下，這件事就讓下官帶領的王國騎士團來為陛下效勞吧。親衛隊中，絕不會有任何人將這裡的事洩漏出去，而且今日下官帶來的，都是親衛隊中尤其值得信賴之人。]{nl}{np}此話一出，身為宰相的老臣諾培蓋勒接話了。{nl}[我知道陛下怕留在王陵中諭示秘密會洩漏出去，但卡莫夫公爵的建言在先，況且在場的既是最高階的貴族，同時也是大王的忠臣，如果這些人都不能相信，實在太說不過去了。{nl}{np}所以必須找個不對石匠與工人造成負擔，同時也能讓我們放心的方法才行。]{nl}[有那種方法嗎？]{nl}札卡里耶爾一問，諾培蓋勒再說道。{nl}{np}[老臣認為，即使陛下和臣子們親自動手，為了國政著想，時間上也要越短越好。因此...]{nl}[因此？]{nl}札卡里耶爾再問。{nl}{np}[…第一，陛下必須先同意使用魔法。第二，捨棄用槌子或鑿子，用能溶解岩石的強酸或藥品，將事先寫在岩石上的字溶出形狀來。]{nl}[魔法與藥品，這兩種東西不會很危險嗎？]{nl}{np}這位年邁的忠臣，除了賢明，也因為已侍奉大王很久的關係，他像是聽懂了札卡里耶爾這段簡短的話一般，很快地就回答了他的疑問。{nl}[藥品的部分我們現在好好處理就沒問題了，另外魔法的話，我認為這不會對未來來到此處的人造成問題。{nl}{np}陛下正是擔心，用魔法留下的諭示，日後會帶給哪個厲害的魔法師線索，這樣一來您想保留的傳承，怕是會落到不適切的人手上呀。{nl}{np}不管是魔法的火焰造成的印記，還是一般的火焰造成的印記，時間一久，都只是一般的印記罷了。{nl}{np}牆面與碑石上的文字的圖樣也會用這種方式，您無須擔心刻的過程中使用的魔法。]{nl}札卡里耶爾大概是很滿意這個回答，接著說道。{nl}[嗯…這樣就行了嗎？]{nl}{np}[如多尼修將軍所說，若使用他指揮的將士們，其它的大臣可以更專心在他們的本職。而峽谷的作業已經全數完成，卡莫夫公爵的報告，依我判斷，此處王陵的工程只剩一點收尾的部分而已，各方面來看都綽綽有餘。]{nl} [我知道了，就按照傾的意思辦吧。]{nl}{np}[非常謝謝您，陛下，但下官還有一事不解。]{nl}[何事？]{nl}[依老臣來看，陛下對王陵的設計，似乎不是為了陛下的長眠，而是考慮到後代來此處之人而構想的。{nl}{np}因此看起來，到目前為止大部分的工程都是為了試驗該人的資質與能力所做的安排。{nl}而且外面都是為了抵禦敵人與盜挖的裝置，下官疑惑的是，這與我們現在要做的事似乎無關。]{nl}{np}[正如卿所言，目前為止完工的部分都是為了試驗而做的。但其實在朕的心裡，會做這些，並不全是只為了考驗那位追尋女神啟示而來的人。{nl}{np}其實朕想給那位通過考驗之人禮物，因為朕雖無法親自考驗他，但他就算沒有朕的考驗，勢必也得走上艱辛的道路。所以朕想在朕長眠的地方留下禮物給他，另一方面，朕也有想告訴他的教誨。{nl}{np}說不定到時候這些教誨已經過時，但朕也不打算因為這樣就放棄。]{nl}聽了這番話後，諾培蓋勒微笑地對札卡里耶爾大王說道。{nl}{np}[這是陛下與建立這個國家的建國者們親手寫下的教誨，絕不可能沒有用的，不如將王陵的此處取一個與教誨相關的名字如何？]{nl}{np}[教誨的殿堂，你是說這樣命名嗎？雖然有點難為情，不過也不壞。]{nl}宰相諾培蓋勒再次回答。{nl}[這個王陵必須等多久的時間才能迎來期盼的人，實在是難以預料。{nl}{np}即使有一天這些都沒用了，但還是盡可能地留下越多越好。{nl}畢竟我們不知道在那個時代，我們所有的知識是否都已經過時。]{nl}{np}[我也正有此意，由其是朕所知道的關於女神的神學，以及對魔族的知識、這個王國相關的建國歷史、女神的指導對朕的設計與建築造成的影響、說不定在那個時代能派得上用場的技術與魔法師的咒文等等。{nl}{np}可以的話，朕想將所有的東西都留在這個王陵，並且在這王陵還有空白之處的時候，將那些秘錄都記載上去。]{nl}{np}說著此番話的大王眼神充滿著堅定，而且從他臉上看得出這並非純粹是一個人類的強烈意志，而是從創世開始到現今的‧女神的其中一道意旨，在場的臣子們都不由自主地低下了頭表示敬意。{nl}{np}附註 : 最近據博學多聞的學者希瑞尼亞歐德說，王陵中並不存在與研判與上述內容有關的大王遺產。{nl}對此番見解進行調查後，有了如下的可能性。{nl}{np}第一個可能是，此文件並非事實。{nl}但我直覺地排除這種可能。{nl}第二個可能是，隨著王陵開放，發生的事故與汙染造成札卡里耶爾大王的遺產被汙染或毀損。{nl}{np}第三個可能，是被視為可能性最高的，便是傳說中在大森林地帶某處的，有著神秘的王陵，裡面有著大王真正的遺產。{nl}也就是說，因為某種原因，大王無法將那些秘密遺產放在自己的王陵，而是在後代的國王繼承後，藏在了其他王陵。{nl}{np}若真是如此，到底是因為何種原因，讓有緣為其後代之人不選擇大王本人的陵墓，而是讓遺產放在其他陵墓，以目前來說，並無法得知{nl}{np}但前提是，在還無法確定大森林地帶是否真有王陵的情況下，我們只能承認，大王與其後世的繼承人是因為何種緣故下了這種決定，已經無法考據。{nl}{np} - 王國曆1096年。{nl}卡歐尼拉公主執政元年{nl}賢者大師魯帕斯 凱赫爾,0.0,0.0,FFFF,2,1.0
690092,LOWLV_MASTER_ENCY_BOOK03,賢者大師所執筆的現代大師們的故事，點擊滑鼠右鍵可以閱讀。,icon_item_collection_00basic,,,,,,現代大師總覽3卷,1,*現代大師總覽 第3卷{nl}{np}本次的人物大多是奉職期間很長，已經廣為人知的人。{nl}因此即使沒有過去總覽的幫助，也能輕鬆著述。{nl}只是一如既往地，關於當代的大師們，同一個大師在論述時總是會有發生誤會與矛盾的可能。{nl}{np}但若是因為這樣就不留下當代紀錄，尤其是現在這種因神樹之日，導致未被紀錄的事實很可能消失的時期，可能會無法將我們時代的歷史傳給後人，因此我更該對歷史多加一筆紀錄。{nl}{np}賢者大師魯帕斯 凱赫爾{nl}{np}1. 劍士大師 拉修亞{nl} 拉修亞是從軍隊最低階級的出發，進而變成將軍的平民出身大師。{nl}擔任過兩次王室的警衛隊長，就算成為將軍，也不排斥新兵訓練這種相對無聊的工作，是一位以忠實聞名的軍人。{nl}{np}雖然他已正式轉役，但他接到柯拉佩達的新兵募集使命後，臨時回歸，因此在沒有額外指示的現在，有人說他法律上還是現役。{nl}其實拉修亞雖然已卸下警備隊長與訓練所長等職責，若是軍隊請他過去，他還是會接下工作，真正的原因只有他自己知道。{nl}尤其警衛隊長的職位是給了高地戰士大師道格拉斯布雷克之後，又回到他手上，再指名給拉明將軍而為人所知。{nl}{np}除了這些自然而然廣為人知的事件，其他的事情畢竟屬於軍隊機密，在這裡無法仔細說明。{nl}{np}2. 瑪利亞利德輕裝步兵大師{nl}瑪利亞利德在某個方面來說是個奇特的人物。{nl}她與相關領域的其他大師不同，她與軍隊無直接的關係。{nl}這種情況，通常是與傭兵有關，而她也沒有。{nl}{np}兩者都不是的話，可以把她歸類為喜歡獨自行動的大師，但率領著許多弟子的她，也不適用於這種情況。{nl}她與跟隨她的人雖然都被雇為傭兵，或拿取報酬做事，但傭兵不是她的主業。{nl}也許是因為這種個性與率領的集團特色，瑪利亞利德才會一直拒絕高地戰士大師的協力請求。{nl}{np}3. 烈焰法師大師阿布雷梅林{nl}阿布雷梅林是少數並行了女神信仰與魔法學探討這兩種很難雙管齊下的知識，而且還做出成效的魔法師。{nl}{np}由於她對於魔法學術的高度成就，火之女神加比婭的恩寵更甚，她對於火焰的成就被認為達到歷來最高的境界。{nl}就算是鼎盛時期的亞佳伊拉弗羅里與她用火焰魔法對決，只怕也抵擋不住阿布雷梅林的攻勢。{nl}{np}4. 法師大師路其雅{nl}平民出身，連才能也平凡的路其雅，在她還是學徒的時候，學習魔法的資質不足。{nl}{np}但是由於她不屈的意志，克服了資質上的困難，躋身大魔法師之列。由於過去的經驗，她現在扮演著幫助甫學習魔法之人的角色。{nl}路其雅通常都會以鼓勵的方式來進行指導，但對於小看魔法師這條道路，或者不好好修練的人可是非常嚴格的。{nl}{np}5. 牧師大師羅查利亞{nl}羅查利亞是柯拉佩達與夏奧雷伊等地工作的治療師，她發揮治癒與照護等聖職者的才能，幫助了許多人，正因為如此，年紀輕輕就受到了許多人的愛戴。{nl}{np}瘟疫醫生大師由於和羅查利亞的年齡相近，在他引退之際，就算羅查利亞繼承他的位置，也無法長久奉獻，這點令人十分遺憾。{nl}因此也許她無法成為下一代的瘟疫醫生大師，但瘟疫醫生大師指明羅查利亞，要她在自己有個三長兩短的時候，代替自己的位置。{nl}若真的有那麼一天，聽說羅查利亞在牧師大師瘟疫醫生大師時，不管哪一個職業先出現了合適的繼承者，她都會將位置傳給該人。{nl}{np} 6. 聖火祭司大師黑魯庫斯{nl}在所有的聖職者中，聖火祭司是擁有最傳統女神信仰的聖職者。{nl}聖火祭司重視傳統與過去，被認為是平均年紀最大的聖職者職業，也有不少因為這是最傳統也最正統的女神信仰，而早早走上這條路的聖職者。{nl}{np}而且這些人大多不會脫離這條路，他們尋求最誠摯的信仰生活。{nl}黑魯庫斯是一位資深的聖火祭司，他擁有誠摯的嚴肅感，同時擁有能將女神恩惠的傳達給他人的親和力。{nl}{np}他也是聖殿十字軍大師的好友。{nl}這份友誼，在我們這個時代，兩大聖職者古老宗教，關係已經比過去友好了。{nl}與其要說過去有什麼問題，不如說是彼此太疏遠了。{nl}{np} 7. 弓箭手大師艾德蒙達斯提羅{nl}艾德蒙達斯提羅沒落的貴族後裔，在很久以前，他的祖先就已經成了平民。{nl}此後他的家族世代務農，而參軍的他，成功成為了大師。{nl}{np}想到自己的過去，他對協助有能力與處境困難之人很有興趣，也關心星之塔的事。{nl}為了保護柯拉佩達這種大都市的居民，最近也致力於城牆的修繕與物資的存儲。{nl}{np} 8. 弩箭手大師里恩托伊洛{nl}神術之日前的里恩托伊洛，將大多數的時間用於把玩十字弩、改善自己的各種裝備，以及研究利迪亞夏班的傳承等。{nl}{np}聽說他也是屬於微胖的身型。{nl}雖然他是個努力不懈的人，但他會有魁梧的外表，似乎是因為他可以在大師的工作與自己的興趣中取得平衡的緣故。{nl}{np}因此現在看到他外表與他的日常的人，都無法否定他在神樹之日後，為柯拉佩達做的努力。{nl}但某些喜歡說別人閒話的人，就八卦說他是為了討好獵人大師皮歐那伊艾巴，才做那些事情減肥的。,0.0,0.0,FFFF,2,1.0
