$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Drops,Link_Spawns,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR
57971,hohen_barkle_blue,0,在霍亨社會中通過必經程序的個體,11318,8726,5,mon_hohen_barkle_blue,244,,"[{""Map"": 1761, ""TimeRespawn"": 25000, ""Population"": 10}, {""Map"": 1761, ""TimeRespawn"": 25000, ""Population"": 2}]",藍色霍亨巴克爾,1,2,1,1137,758,1137,758,139,97,0,44,133,122,122,706,706,54,97,34292,115,2200,44,115
57972,hohen_barkle_green,0,在霍亨社會中通過必經程序的個體,4136,3186,5,mon_hohen_barkle_green,230,,"[{""Map"": 3440, ""TimeRespawn"": 0, ""Population"": 20}]",綠色霍亨巴克爾,1,2,1,1064,709,1064,709,133,92,0,42,127,115,115,660,660,51,92,19979,109,2080,42,109
57973,Hohen_mage_blue,0,霍亨博學者是霍亨社會新出現的種類。相較於魔界，此魔族更早立身於我們的世界，但其同族在神樹之日以後大量進入此地，並且開始出現得到強大魔力的霍亨，此怪物就是其案例。據說他們的顏色是次元移動的副作用造成的。,11059,8524,0,mon_hohen_mage_blue,239,,"[{""Map"": 1751, ""TimeRespawn"": 25000, ""Population"": 12}]",藍色霍亨博學者,1,2,1,1111,741,1111,741,136,94,0,42,129,119,119,690,690,52,94,33327,112,2140,42,112
57974,Hohen_mage_red,0,霍亨從王國建國以前開始就是和人類競爭，造成人類傷害的種族。從以前開始他們對魔族就比對女神更友善，因為被人類滯壓，數量不多不成問題，但是神樹之日交替之後，現在的環境對霍亨更有利，不知道將來人類是否能像之前一樣在他們當中佔優勢地位。赤紅霍亨是非常忠誠的霍亨，已得到魔族的肯定。,10713,8236,0,mon_hohen_mage_red,231,,"[{""Map"": 3440, ""TimeRespawn"": 0, ""Population"": 40}]",赤紅霍亨博學者,1,2,1,1067,711,1067,711,133,92,0,42,127,115,115,663,663,51,92,32212,109,2087,42,109
57975,Hohen_orben_red,2,霍亨從王國建國以前開始就是和人類競爭，造成人類傷害的種族。從以前開始他們對魔族就比對女神更友善，因為被人類滯壓，數量不多不成問題，但是神樹之日交替之後，現在的環境對霍亨更有利，不知道將來人類是否能像之前一樣在他們當中佔優勢地位。赤紅霍亨是非常忠誠的霍亨，已得到魔族的肯定。,11520,8870,0,mon_hohen_orben_red,249,,"[{""Map"": 1771, ""TimeRespawn"": 0, ""Population"": 8}]",赤紅霍亨歐班,1,2,2,1162,774,1162,774,141,98,0,44,135,124,124,723,723,55,98,43744,117,2233,44,117
57976,Hohen_orben_green,2,霍亨歐班在他們的社會中扮演預言者的角色，但就像人類輕視占卜師，霍亨歐班也沒受到好待遇。,10800,8323,0,mon_hohen_orben_green,233,,"[{""Map"": 3450, ""TimeRespawn"": 0, ""Population"": 15}]",綠色霍亨歐班,1,2,2,1084,722,1084,722,134,93,0,42,129,116,116,670,670,52,93,40613,110,2100,42,110
57977,Hohen_gulak_blue,2,霍亨從王國建國以前開始就是和人類競爭，造成人類傷害的種族。從以前開始他們對魔族就比對女神更友善，因為被人類滯壓，數量不多不成問題，但是神樹之日交替之後，現在的環境對霍亨更有利，不知道將來人類是否能像之前一樣在他們當中佔優勢地位。據說這種顏色的霍亨特別愛殺生。,11664,8985,0,mon_hohen_gulak_blue,252,,"[{""Map"": 1781, ""TimeRespawn"": 0, ""Population"": 10}]",藍色霍亨古拉,1,2,2,1178,785,1178,785,143,100,0,45,137,126,126,733,733,56,100,44444,119,2266,45,119
57978,Hohen_gulak_red,2,霍亨從王國建國以前開始就是和人類競爭，造成人類傷害的種族。從以前開始他們對魔族就比對女神更友善，因為被人類滯壓，數量不多不成問題，但是神樹之日交替之後，現在的環境對霍亨更有利，不知道將來人類是否能像之前一樣在他們當中佔優勢地位。赤紅霍亨是非常忠誠的霍亨，已得到魔族的肯定。,2940,2269,0,mon_hohen_gulak_red,163,,,赤紅霍亨古拉,1,2,2,714,476,714,476,94,64,0,29,87,81,81,437,437,36,64,16375,78,1462,29,78
57979,Harugal_blue,3,追隨魔君主哈勃克的魔族，他們在自己主人遭到魔君主赫嘉塞露女妖撕裂封印後，大部分還是對哈勃克很忠心。這種顏色的哈路卡爾喜歡獵殺其他生命體。當然不是因為肚子餓。,14204,11831,4,mon_harugal_blue,256,,"[{""Map"": 1791, ""TimeRespawn"": 0, ""Population"": 5}]",藍色哈路卡爾,1,2,2,1302,701,1302,701,148,101,0,46,137,128,128,747,747,56,101,45325,120,2306,46,120
57980,Harugal_brown,3,追隨魔君主哈勃克的魔族，他們在自己主人遭到魔君主赫嘉塞露女妖撕裂封印後，大部分還是對哈勃克很忠心。被魔界的太陽照射太久就會變成這種顏色。,12994,10857,4,mon_harugal_brown,234,,"[{""Map"": 3450, ""TimeRespawn"": 0, ""Population"": 8}]",棕色哈路卡爾,1,2,2,1177,634,1177,634,134,93,0,42,129,117,117,673,673,52,93,40787,110,2107,42,110
57981,Elet_blue,0,據說艾雷以前是一名精靈或妖精。雖然不多人知道，但他們受到奧施莉奈女神的詛咒之後就躲到人類世界生活。神樹之日以後魔族正式大舉入侵世界，他們馬上積極表示想要一同參與。在魔界中，當個體暗殺競爭的其他魔族，就會用這種顏色來裝扮自己以作為象徵。,12096,9302,4,mon_elet_blue,261,,"[{""Map"": 1831, ""TimeRespawn"": 0, ""Population"": 10}]",藍色艾雷,1,2,1,1228,818,1228,818,150,103,0,47,141,130,130,763,763,58,103,37111,123,2353,47,123
57982,Elet_red,0,據說艾雷以前是一名精靈或妖精。雖然不多人知道，但他們受到奧施莉奈女神的詛咒之後就躲到人類世界生活。神樹之日以後魔族正式大舉入侵世界，他們馬上積極表示想要一同參與。也有傳說指出，赤紅艾雷很久以前曾讓火山爆發。,2873,2213,2,mon_elet_red,156,,,赤紅艾雷,1,2,1,678,452,678,452,88,62,0,28,83,78,78,414,414,34,62,12484,74,1402,28,74
57983,nuo_purple,2,努歐奇特的地方在於他們是魔王卡魯塔斯的部下。卡魯塔斯個性殘酷且陰晴不定，在他麾下的魔族努歐擁有力量且自豪於他的龐大軍團，如果是了解目前魔族內部的狀況的人，大概只能說很厲害。藍色努歐仿效卡魯塔斯，是當中最愛殺生的魔族。,12124,9331,0,mon_nuo_purple,262,,"[{""Map"": 1841, ""TimeRespawn"": 0, ""Population"": 50}]",藍色努歐,1,2,1,1232,821,1232,821,151,103,0,47,141,131,131,766,766,58,103,37254,123,2359,47,123
57984,nuo_red,2,努歐奇特的地方在於他們是魔王卡魯塔斯的部下。卡魯塔斯個性殘酷且陰晴不定，在他麾下的魔族努歐擁有力量且自豪於他的龐大軍團，如果是了解目前魔族內部的狀況的人，大概只能說很厲害。一千年前魔界發生火山爆發，受其影響的個體和部分後代都是這種顏色。,12816,9878,0,mon_nuo_red,277,,"[{""Map"": 2471, ""TimeRespawn"": 0, ""Population"": 20}]",赤紅努歐,1,2,1,1312,874,1312,874,158,111,0,49,152,138,138,816,816,61,111,39691,130,2486,49,130
57985,Nuka_blue,2,努卡是魔王巴以卡麾下的一員，目前為了魔王傑斯堤從吉特涅那裡接到的任務，被派遣去支援那個任務，但是傑斯堤和巴以卡一開始的想法不同，隨便使喚他們。在那過程當中，被傑斯堤懲罰的個體基本上都是這種顏色。,12441,9590,0,mon_nuka_blue,269,,"[{""Map"": 1861, ""TimeRespawn"": 0, ""Population"": 15}]",藍色努卡,1,2,1,1266,844,1266,844,154,105,0,48,143,134,134,790,790,59,105,38397,126,2419,48,126
57986,Nuka_brown,2,努卡是魔王巴以卡麾下的一員，目前為了魔王傑斯堤從吉特涅那裡接到的任務，被派遣去支援那個任務，但是傑斯堤和巴以卡一開始的想法不同，隨便使喚他們。這種顏色的努卡對魔界的太陽很敏感。,12528,9648,0,mon_nuka_brown,271,,"[{""Map"": 2461, ""TimeRespawn"": 0, ""Population"": 10}]",棕色努卡,1,2,1,1278,852,1278,852,155,109,0,49,150,135,135,796,796,60,109,38831,128,2446,49,128
57987,Elma_blue,0,艾爾瑪是傑斯堤的親衛兵之一，負責各種任務，也擔任魔界的守備兵角色。據說這種顏色的個體在來到我們世界時，一直在經歷副作用。,12499,9619,0,mon_elma_blue,270,,"[{""Map"": 1861, ""TimeRespawn"": 0, ""Population"": 15}]",藍色艾爾瑪,1,2,1,1273,848,1273,848,155,109,0,49,150,135,135,793,793,60,109,38688,127,2439,49,127
57988,Elma_red,0,艾爾瑪是傑斯堤的親衛兵之一，負責各種任務，也擔任魔界的守備兵角色。由於傑斯堤的愛好變化無常，所以有個體被染成這種顏色。,12614,9705,0,mon_elma_red,273,,"[{""Map"": 2461, ""TimeRespawn"": 0, ""Population"": 10}]",赤紅艾爾瑪,1,2,1,1287,858,1287,858,156,110,0,49,150,136,136,803,803,60,110,39117,128,2459,49,128
57989,defender_spider_blue,3,變造魔族入侵後古老建築的石雕碎片或是石雕物。,12268,9446,0,mon_defender_spider_blue,265,,"[{""Map"": 1851, ""TimeRespawn"": 0, ""Population"": 40}, {""Map"": 1851, ""TimeRespawn"": 0, ""Population"": 8}]",藍色守護蜘蛛,1,2,1,1248,832,1248,832,152,104,0,48,143,132,132,776,776,59,104,37826,125,2392,48,125
57990,defender_spider_red,3,變造魔族入侵後古老建築的石雕碎片或是石雕物。,12211,9388,0,mon_defender_spider_red,264,,"[{""Map"": 2431, ""TimeRespawn"": 0, ""Population"": 10}]",赤紅守護蜘蛛,1,2,1,1242,828,1242,828,152,104,0,47,141,132,132,773,773,58,104,37538,124,2373,47,124
57991,Dumaro_blue,2,杜瑪洛並不是新誕生的怪物，但是在草木發生暴走災難之後，被魔族變成具有毒性的動物。據說這種顏色的杜瑪洛擅長狩獵。,954,433,4,mon_dumaro_blue,17,,"[{""Map"": 3910, ""TimeRespawn"": 0, ""Population"": 60}]",藍色杜瑪洛,1,2,1,69,37,69,37,9,6,0,3,8,8,8,33,33,4,6,258,10,146,3,10
57992,Dumaro_yellow,2,杜瑪洛並不是新誕生的怪物，但是在草木發生暴走災難之後，被魔族變成具有毒性的動物。據說也和魔界的地區──普林斯托尼亞有關。,14722,6612,7,mon_dumaro_yellow,265,,"[{""Map"": 2451, ""TimeRespawn"": 0, ""Population"": 12}]",黃色杜瑪洛,1,2,1,1352,728,1352,728,152,104,0,48,143,132,132,776,776,59,104,37826,125,2392,48,125
57993,boss_poata_Q4,2,波亞塔是起源於植物的怪物，為了獲得更強的力量，正找機會見魔族。,144,149,7,boss_poata,3,,,波亞塔,0,0,3,44,18,49,21,2,2,0,4,6,1,1,26,29,3,2,344,1,26,1,3
57994,boss_woodspirit_Q1,2,樹精每個個體的性格千差萬別，這無關於外表或是顏色，從獨子性向開始一直到魔族的部下為止，非常多樣化。但是據說沒有一種個體對人類是友善的。,169,120,1,boss_woodspirit,2,,,樹精,4,0,3,43,18,43,18,1,1,0,1,2,1,1,30,24,1,1,226,1,58,4,1
57995,boss_Minotaurs_Q3,2,米諾牛頭怪是遠古就存在的怪物，神樹之日當天開始展開雙翅的個體，重點是個本性凶暴殘忍的存在。,434,240,2,boss_minotaurs,8,,,米諾牛頭怪,1,0,3,57,30,57,30,5,3,0,1,4,4,4,32,32,2,3,904,6,59,1,6
57996,boss_Chafer_Q4,2,反正對人類而言是不相關的事情，除了自己以外，都不喜歡其它昆蟲型。特別是厭惡蜂種類的怪物們。,432,308,7,boss_chafer,10,,,切波勒,2,0,3,54,23,57,24,4,6,0,3,16,5,5,36,32,8,6,1141,3,125,5,4
57997,boss_Spector_m_Q1,1,受到魔族影響的亡靈，如果經過百年以上的歲月考驗，會賦予獲得更強大的力量，而且地位也會跟著上升。,348,408,0,boss_spector_m,13,,,惡靈君主,1,0,3,68,36,68,36,7,4,0,2,6,6,6,36,36,3,4,1477,9,106,2,9
57998,boss_golem_Gray_Q3,3,世上存在的青苔泥人大部份都是在好的意圖之下製作的，而現在受到邪惡氣息的影響，他們變得會動了。,644,489,1,boss_golem,14,,,灰色青苔泥人,3,0,3,57,24,68,29,7,4,0,9,4,7,7,33,42,2,4,1645,3,139,4,7
57999,boss_Clymen_Q2,2,具有適合在黑暗的地方或是森林深處等地埋伏的習性。行事謹慎，若判定對象很弱的話就會跳出來開始攻擊。,1332,709,7,boss_clymen,18,,,女妖克萊默,4,0,3,56,37,56,37,7,7,0,5,10,9,9,46,36,5,7,2075,5,256,11,5
58000,boss_Fireload_Q2,0,背叛加比婭女神的這隻怪物結果可以說是成了精靈的異端分子。,1386,1318,2,boss_fireload,22,,,火焰權杖,1,0,3,98,42,98,42,12,8,0,4,10,11,11,45,45,5,8,2524,13,192,4,13
58001,boss_Denoptic_Q2,2,魔王巴以卡寵愛的魔界怪物。巴以卡喜歡能告訴他世界各地新聞的的怪物。,1919,1080,7,boss_denoptic,26,,,巨眼丹提,3,0,3,74,31,98,42,12,8,0,14,8,13,13,43,54,4,8,3173,6,258,7,12
58002,wendigo_blue,2,這種顏色的溫迪戈，表示其為已狩獵特定數量以上及成功殺生的個體。,985,629,4,mon_wendigo_blue,18,,"[{""Map"": 3910, ""TimeRespawn"": 0, ""Population"": 60}, {""Map"": 3910, ""TimeRespawn"": 0, ""Population"": 45}]",藍色溫迪戈,1,2,1,72,39,72,39,10,6,0,3,8,9,9,34,34,4,6,274,11,152,3,11
58003,wendigo_white,2,該怪物的習性是會襲擊人類並將人類當作食物的殘暴怪物。這種色澤是魔界罕見的異色。,1318,849,2,mon_wendigo,64,,,雪白溫迪戈,1,2,1,215,116,215,116,38,23,0,11,33,32,32,107,107,14,23,1027,32,565,11,32
58004,wendigo_brown,2,該怪物的習性是會襲擊人類並將人類當作食物的殘暴怪物。大量受魔界太陽影響的個體會顯現出這種顏色。,1318,849,2,mon_wendigo_brown,64,,,棕色溫迪戈,1,2,1,215,116,215,116,38,23,0,11,33,32,32,107,107,14,23,1027,32,565,11,32
58005,Sec_Onion,0,雖然不是那麼強的怪物，但是草率地攻擊，你會流眼淚的。,84,60,7,mon_onion,1,,"[{""Map"": 1171, ""TimeRespawn"": 0, ""Population"": 40}, {""Map"": 1171, ""TimeRespawn"": 0, ""Population"": 30}]",凱帕,4,2,0,27,18,27,18,0,0,0,1,2,0,0,21,16,1,0,12,1,39,3,1
58006,Sec_Leaf_diving,3,竹葉蟲是不會餓肚子的。 ,104,80,1,mon_leaf_diving,2,,"[{""Map"": 1171, ""TimeRespawn"": 0, ""Population"": 15}, {""Map"": 1171, ""TimeRespawn"": 0, ""Population"": 25}]",竹葉蟲,2,2,0,32,13,32,13,1,2,0,1,8,1,1,20,18,4,2,24,1,32,2,1
58007,Sec_Hanaming,0,粉紅小花怪如果死掉身上掉下來的葉子會立刻枯萎。,417,244,1,hanaming,13,,"[{""Map"": 1122, ""TimeRespawn"": 0, ""Population"": 30}, {""Map"": 1122, ""TimeRespawn"": 0, ""Population"": 35}]",粉紅小花怪,4,2,0,44,24,44,24,5,5,0,4,8,6,6,33,26,4,5,159,4,197,9,4
58008,Sec_Bokchoy,0,植物根莖變形後的怪物。,152,139,1,mon_bokchoy,4,,"[{""Map"": 1171, ""TimeRespawn"": 0, ""Population"": 25}, {""Map"": 1171, ""TimeRespawn"": 0, ""Population"": 25}]",奇奈希,4,2,1,36,15,36,15,2,2,0,2,4,2,2,24,19,2,2,60,2,85,5,2
58009,Sec_Popolion_Blue,2,有人說波波小獅王的吼叫聲可以震碎玻璃瓶。,262,201,1,mon_popolion_blue,12,,"[{""Map"": 1122, ""TimeRespawn"": 0, ""Population"": 25}, {""Map"": 1122, ""TimeRespawn"": 0, ""Population"": 40}]",波波小獅王,0,2,0,36,24,45,30,6,6,0,8,14,6,6,27,30,7,6,149,2,99,2,6
58010,Sec_Pokubu,2,無論外貌如何，波庫布是非常凶暴的野獸。,288,268,1,mon_pokubu,10,,"[{""Map"": 1162, ""TimeRespawn"": 0, ""Population"": 30}, {""Map"": 1162, ""TimeRespawn"": 0, ""Population"": 40}]",波庫布,0,2,0,43,14,52,17,5,5,0,7,12,5,5,25,28,6,5,124,2,86,2,5
58011,Sec_Jukopus,0,幽格普斯的內部構造是還沒有被發現的研究領域。,322,192,1,mon_jukopus,8,,"[{""Map"": 1162, ""TimeRespawn"": 0, ""Population"": 40}, {""Map"": 1162, ""TimeRespawn"": 0, ""Population"": 20}, {""Map"": 1162, ""TimeRespawn"": 0, ""Population"": 30}, {""Map"": 1162, ""TimeRespawn"": 0, ""Population"": 10}]",幽格普斯,4,2,0,36,19,36,19,3,3,0,2,4,4,4,28,22,2,3,96,2,124,6,2
58012,boss_moa_Q3,2,努力馴服眾多種類的鳥的人們之中很多人都對莫厄沒有興趣。是因為這種鳥食量太大。,1425,1200,0,boss_moa,57,,,莫厄,0,0,3,135,73,170,92,27,28,0,26,56,28,28,91,102,23,28,7438,10,505,10,21
58013,boss_Merge_Q2,2,魔族融合各種個體進行變種誕生的怪物，都表示對魔族忠心。,2100,535,4,boss_merge,61,,,摩吉,2,0,3,181,77,189,81,26,36,0,14,77,30,30,120,107,31,36,7445,14,701,23,17
58014,Monster_wood_carving,4,為了修練者而準備的練習用目標。,0,0,6,icon_item_nothing,1,,,劍練習台,,2,1,24,24,24,24,1,1,0,2,4,0,0,21,21,2,0,50,2,26,2,2
58015,TerraNymph_brown,2,個性很調皮，對冒險家的物品很有興趣，所以請注意自己的身上的物品。太常被魔界的太陽照射就會變成這種顏色。,15612,9244,0,mon_terranymph_brown,259,,"[{""Map"": 1831, ""TimeRespawn"": 0, ""Population"": 45}, {""Map"": 1831, ""TimeRespawn"": 0, ""Population"": 35}]",棕色泰拉伊普,1,2,1,1317,709,1317,709,149,102,0,46,139,129,129,756,756,57,102,36685,121,2326,46,121
58016,LapeArcher,0,拉沛社會日漸分化，顯露複雜性這個事實，可由他們之間就連一點小差異也會彼此區別的這點可以發現。人類關點看起來擔任相同角色的拉沛之間也會彼此區別，因為稱呼的關係，人類稱呼他們的名稱時，也有這種區別傾向。,1275,985,7,mon_lapearcher,47,,"[{""Map"": 3990, ""TimeRespawn"": 0, ""Population"": 30}]",拉沛弓箭手,0,2,1,71,47,99,66,23,24,0,22,43,23,23,56,63,19,24,803,8,412,8,17
58017,Gosaru,2,多數人們推測牠為刺蝟變種而成的怪物，但目前還未掌握牠們的組織結構。也有許多學者認為那是由植物變異而來的怪物。,1193,918,7,mon_gosaru,37,,"[{""Map"": 3980, ""TimeRespawn"": 60000, ""Population"": 40}]",高沙盧,4,2,1,76,50,76,50,14,14,0,10,25,18,18,57,45,10,14,591,10,488,19,10
58018,Ferrot,0,沒人知道背部突出的長角的功能為何。變種怪物在變形以前的外型即使功能再薄弱，大部分的怪物外型依舊不變。但是後來因為大家發現新功能以後，學者們就再也沒研究出新的結論。,1073,832,7,mon_ferrot,29,,"[{""Map"": 3960, ""TimeRespawn"": 0, ""Population"": 40}, {""Map"": 3960, ""TimeRespawn"": 0, ""Population"": 25}]",佩羅,4,2,1,60,40,60,40,11,11,0,8,16,14,14,49,39,8,11,452,8,395,16,8
58019,Folibu,0,波利普以小型動物與昆蟲為主食，有時候也吃屍體。但請謹記在心，牠們單純只是為了要進食才攻擊人類的。,1094,834,7,mon_folibu,30,,"[{""Map"": 3960, ""TimeRespawn"": 0, ""Population"": 40}]",波利普,4,2,1,63,42,63,42,12,12,0,9,18,15,15,50,40,9,12,470,9,415,17,9
58020,Ponpon,0,不是整個植物而是常常某些特殊部位才會變種誕生成怪物。蓬蓬就是由果實變種成的怪物。,1149,887,7,mon_ponpon,33,,"[{""Map"": 3970, ""TimeRespawn"": 0, ""Population"": 30}, {""Map"": 3970, ""TimeRespawn"": 0, ""Population"": 35}]",蓬蓬,4,2,1,65,43,65,43,12,12,0,9,18,16,16,53,42,9,12,517,9,448,18,9
58021,Kanchobird,2,我想不需要特別說明，人們也會知道被厚厚的鳥嘴攻擊會有多痛。 ,1162,888,7,mon_kanchobird,34,,"[{""Map"": 3970, ""TimeRespawn"": 0, ""Population"": 30}]",坎巧鳥,4,2,1,74,49,74,49,13,13,0,10,25,17,17,54,43,10,13,543,10,455,18,10
58028,truffle_red,2,不知道理由是什麼，這個怪物非常討厭人類，比起吃東西和生存，他們更喜歡攻擊人類。赤紅樹根貝里有不吃自己身上的蘑菇的傾向。,5174,3675,5,mon_truffle_red,221,,"[{""Map"": 3390, ""TimeRespawn"": 0, ""Population"": 30}]",赤紅樹根貝里,0,2,0,896,482,1012,544,108,113,0,95,212,110,110,595,665,86,113,19469,40,1994,40,77
58029,ID_Cronewt_bow_Sec,2,和本來的體型相比，體型變大非常多的怪物，本來他們的體型只有小姆指大小而已。,17999,13863,7,mon_cronewt_bow,200,,,克洛紐特毒針術士,0,3,1,788,525,894,596,97,104,0,87,191,100,100,569,636,78,104,42544,36,1801,36,70
58030,ID_Cronewt_mage_Sec,2,和本來的體型相比，體型變大非常多的怪物，本來他們的體型只有小姆指大小而已。,17999,13863,7,mon_cronewt_mage,200,,,克洛紐特魔法師,0,3,1,788,525,894,596,97,104,0,87,191,100,100,569,636,78,104,42544,36,1801,36,70
58031,ID_Lapasape_Sec,2,不要以為只會在森林深處遇到他們，有時他們為了吃人類的作物會到處蹓躂。,25199,9704,7,mon_lapasape,200,,,裂嘴菌菇獸,4,3,1,771,630,771,630,85,85,0,53,131,100,100,670,536,53,85,36662,53,2568,95,53
58032,ID_hook_old_Sec,1,此為使用鉤子貼近巨型怪物的方式，從魔界進入後有了很大的變化。,17999,16635,1,mon_hook_old,200,,,老派的努德鉤子,1,3,1,966,644,966,644,115,81,0,36,110,100,100,603,603,45,81,33516,95,1801,36,95
58033,ID_raider_bow_Sec,0,雖然名稱讓人連想到凱帕，但是嚴格來說牠是透過魔界起源而產生的怪物。,32399,11090,0,mon_raider_bow,200,,,凱帕雷德魔法師,1,3,1,966,644,966,644,115,81,0,36,110,100,100,603,603,45,81,33516,95,1801,36,95
58034,ID_pyran_green_Sec,2,法蘭是由埋在灰塵堆裡的爬蟲卵孵化變型而成的。,17999,13863,7,mon_pyran_green,200,,,被汙染的法蘭,1,3,1,966,644,966,644,115,81,0,36,110,100,100,603,603,45,81,33516,95,1801,36,95
58036,boss_Lapedame,2,拉沛社會日漸分化，顯露複雜性這個事實，可由他們之間就連一點小差異也會彼此區別的這點可以發現。人類關點看起來擔任相同角色的拉沛之間也會彼此區別，因為稱呼的關係，人類稱呼他們的名稱時，也有這種區別傾向。,105,75,1,boss_lapedame,1,,,拉沛黛英,0,0,3,36,24,39,26,1,1,0,3,6,0,0,24,27,3,1,114,1,13,1,2
58037,boss_Rambandgad,1,雷班札特被魔界處分而遭受囚禁，神樹之日後為了擺脫監禁而自願來到我們的世界。,69552,53568,0,boss_rambandgad,301,,,雷班札特,1,0,3,1762,1174,1762,1174,172,120,0,54,164,150,150,1140,1140,67,120,549637,141,2712,54,141
58038,boss_Prisoncutter,3,在每天都充斥著殘忍事情的地方，魔族應該就會在那裏活動。他們魔族世界的人也很享受凹拷問與殺戮。,105,75,0,boss_prisoncutter,1,,,普利森考特,1,0,3,41,27,41,27,1,0,0,1,2,0,0,26,26,1,0,113,3,13,1,3
58039,boss_Rambandgad_red,1,雷班札特被魔界處分而遭受囚禁，神樹之日後為了擺脫監禁而自願來到我們的世界。,1795,1385,0,boss_rambandgad_red,87,,,赤紅雷班札特,1,0,3,372,248,372,248,48,34,0,15,43,43,43,225,225,19,34,30383,42,771,15,42
58050,Chupacabra_Gray_summon,2,卓柏卡布拉隱密地活動，而如果對象是菁英卓柏卡布拉，這點對人類來說更加危險。據說灰色個體非常髒。,84,60,1,icon_item_nothing,1,,,被召喚的灰色卓柏卡布拉,0,2,2,27,18,29,19,1,1,0,3,6,0,0,17,19,3,1,19,1,13,1,2
58051,chupaluka_summon,2,據推測是魔族利用卓柏卡布拉創造出的怪物。,100,78,0,mon_chupaluka,1,,,喬帕露卡,0,2,1,29,15,31,17,1,1,0,3,6,0,0,17,19,3,1,15,1,13,1,2
58052,beeterineas,3,畢特羅斯們的偽裝雖然後簡單但是很有效果。請不要亂碰會動的樹葉，會被扎到喔！,1867,1237,7,mon_beeterineas,100,,"[{""Map"": 3380, ""TimeRespawn"": 0, ""Population"": 40}]",畢特里納斯,2,2,1,284,233,293,240,41,58,0,23,118,50,50,240,215,49,58,4431,23,1131,36,27
58053,beeteroxia,3,畢特羅斯們的偽裝雖然後簡單但是很有效果。請不要亂碰會動的樹葉，會被扎到喔！,1761,1159,7,mon_beeteroxia,45,,"[{""Map"": 3990, ""TimeRespawn"": 0, ""Population"": 50}]",畢特路西亞,2,2,1,74,60,78,64,17,25,0,10,56,22,22,61,55,23,25,718,10,515,17,12
58054,beeto,3,畢特羅斯們的偽裝雖然後簡單但是很有效果。請不要亂碰會動的樹葉，會被扎到喔！,1881,1242,7,mon_beeto,97,,"[{""Map"": 3400, ""TimeRespawn"": 0, ""Population"": 20}, {""Map"": 3400, ""TimeRespawn"": 0, ""Population"": 20}]",畢托,2,2,1,268,220,279,229,40,56,0,21,114,48,48,228,204,47,56,4260,21,1085,34,26
58055,ID_rondo_red,3,倫多並不是從我們世界的動物變形而來的，他是從魔界過來的生物。這種顏色的個體是受到一千年前魔界火山爆發影響的個體或其後代。,19509,18044,2,mon_rondo_red,217,,,赤紅倫多,1,3,1,1060,706,1060,706,123,87,0,39,116,108,108,664,664,48,87,36810,102,1954,39,102
58056,ID_zigri_red,2,這些魔族的走卒出現在世界各地，非常活躍。據說這種顏色的吉嘎利具有很強的炫耀自我的性格。,19509,15037,2,mon_zigri_red,217,,,赤紅吉嘎利,1,3,0,1060,706,1060,706,123,87,0,39,116,108,108,664,664,48,87,29448,102,1954,39,102
58057,ID_TerraNymph,1,個性很調皮，對冒險家的物品很有興趣，所以請注意自己的身上的物品。,25361,15037,0,mon_terranymph,217,,,泰拉伊普,3,3,1,969,521,1088,586,111,79,0,102,93,108,108,590,738,39,79,49278,48,2188,57,84
58058,ID_Socket_mage_red,3,蘇凱是棲息在我們世界地下深處與魔界的種族。因此在神樹之日以前也屬於變異型怪物的罕見案例。含有大量氧化鐵的個體會顯現這種顏色，吉特涅答應保障這些種族地面上的領域，而他們對此深信不疑。,19509,15037,0,mon_socket_mage,217,,,赤紅蘇凱博學者,3,3,1,894,596,1005,670,111,79,0,102,93,108,108,590,738,39,79,49278,48,2188,57,84
58059,ID_Stoulet_blue,2,雖然身為魔族，但是具有尊敬強者的特性。對弱者殘酷，對強者會更加積極地攻擊，所以和其它怪物也沒有什麼差別。從魔界前來時經歷副作用的個體就會帶有這種顏色。,23410,15037,0,mon_stoulet_blue,217,,,藍色史塔烏利特,1,3,1,1148,618,1148,618,123,87,0,39,116,108,108,664,664,48,87,36810,102,1954,39,102
58060,ID_Stoulet_bow,2,雖然身為魔族，但是具有尊敬強者的特性。對弱者殘酷，對強者會更加積極地攻擊，所以和其它怪物也沒有什麼差別。,19509,15037,0,mon_stoulet_bow,217,,,史塔烏利特弓箭手,1,3,1,1060,706,1060,706,123,87,0,39,116,108,108,664,664,48,87,36810,102,1954,39,102
58061,ID_mushroom_ent_black,2,根據觀點，可說是因為霉菌再次附著於由霉菌變成的怪物身上，所以才會變成這種顏色。,27312,15037,0,mon_mushroom_ent_black,217,,,暗黑大蘑菇精,4,3,2,999,537,999,537,91,91,0,57,139,108,108,738,590,57,91,50465,57,2773,102,57
