$ID,$ID_NAME,AnvilATK,AnvilDEF,AnvilPrice,Bonus,Description,Durability,Grade,Icon,Level,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Link_Set,Material,Name,Potential,Price,RequiredClass,RequiredLevel,Sockets,SocketsLimit,Stars,Stat_ATTACK_MAGICAL,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,TimeCoolDown,TimeLifeTime,Tradability,TranscendPrice,Type,TypeAttack,TypeEquipment,Unidentified,UnidentifiedRandom,Weight
251108,TSP01_108,"[14, 29, 43, 58, 73, 102, 120, 137, 154, 171, 216, 236, 256, 275, 295, 356, 378, 400, 422, 445, 520, 545, 570, 595, 620, 644, 669, 694, 719, 744, 768, 793, 818, 843, 868, 892, 917, 942, 967, 992]",,"[13828, 18940, 24055, 29167, 34283, 39398, 44510, 49626, 54738, 59854, 81209, 105124, 131594, 160621, 192204, 226346, 263045, 302299, 344113, 388483, 435409, 484891, 536933, 591530, 648684, 708397, 770666, 835492, 902873, 972814, 1045310, 1120367, 1197976, 1278144, 1360868, 1446152, 1533992, 1624388, 1717340, 1812848]",,"카듀멜 국왕은 무예는 소질이 없었지만, 무기에는 많은 노력을 기울였습니다. 덕분에 현재에도 이처럼 기원이 그와 연관된 무기가 몇몇 있습니다.",41,2,warrior_f_spear_trident_up,170,,,,,,,[18023],,5,로얄 트라이던트,8,8030,FFFTF,170,0,2,6,0,1550,1268,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 7, 8, 12, 15, 19, 27]",25,7,32,False,False,200.0
251109,TSP01_109,"[14, 29, 43, 58, 73, 102, 120, 137, 154, 171, 216, 236, 256, 275, 295, 356, 378, 400, 422, 445, 520, 545, 570, 595, 620, 644, 669, 694, 719, 744, 768, 793, 818, 843, 868, 892, 917, 942, 967, 992]",,"[13828, 18940, 24055, 29167, 34283, 39398, 44510, 49626, 54738, 59854, 81209, 105124, 131594, 160621, 192204, 226346, 263045, 302299, 344113, 388483, 435409, 484891, 536933, 591530, 648684, 708397, 770666, 835492, 902873, 972814, 1045310, 1120367, 1197976, 1278144, 1360868, 1446152, 1533992, 1624388, 1717340, 1812848]",,징집된 병사들에게 유용한 무기를 주기 위한 고민끝에 창안되었다는 설이 전합니다.,40,2,warrior_f_spear_battlepork,170,[642109],,,,,,[18024],,5,배틀포크,8,10455,FFFTF,170,0,2,6,0,1550,1268,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 7, 8, 12, 15, 19, 27]",25,7,32,False,False,210.0
251110,TSP01_110,"[14, 29, 43, 58, 73, 102, 120, 137, 154, 171, 216, 236, 256, 275, 295, 356, 378, 400, 422, 445, 520, 545, 570, 595, 620, 644, 669, 694, 719, 744, 768, 793, 818, 843, 868, 892, 917, 942, 967, 992]",,"[13828, 18940, 24055, 29167, 34283, 39398, 44510, 49626, 54738, 59854, 81209, 105124, 131594, 160621, 192204, 226346, 263045, 302299, 344113, 388483, 435409, 484891, 536933, 591530, 648684, 708397, 770666, 835492, 902873, 972814, 1045310, 1120367, 1197976, 1278144, 1360868, 1446152, 1533992, 1624388, 1717340, 1812848]",,동일한 기원을 지녀도 언제나 그보다 나은 발전을 이룬 무기가 나오기 마련입니다.,42,2,icon_item_f_thspear_halbert,170,,,,,,,[18025],,5,할버드,8,10455,FFFTF,170,0,2,6,0,1550,1268,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 7, 8, 12, 15, 19, 27]",25,7,32,False,False,210.0
251111,TSP01_111,"[10, 21, 31, 42, 53, 74, 86, 99, 111, 124, 156, 170, 184, 198, 213, 256, 272, 288, 304, 320, 373, 391, 409, 427, 445, 462, 480, 498, 516, 534, 551, 569, 587, 605, 623, 640, 658, 676, 694, 712]",,"[10570, 14058, 17543, 21031, 24516, 28004, 31489, 34974, 38462, 41947, 56794, 73382, 91714, 111787, 133607, 157169, 182473, 209520, 238313, 268844, 301122, 335142, 370908, 408413, 447664, 488657, 531392, 575870, 622094, 670061, 719770, 771221, 824418, 879354, 936036, 994464, 1054631, 1116540, 1180195, 1245593]",,파르티잔 양식의 창이 유행하면서 귀족령에서 제조되기 시작하자 이러한 변형 양식도 출현했습니다.,46,2,warrior_f_spear_partisan_up,120,,,,,,,,,5,요르기스 로얄 파르티잔,4,4368,FFFTF,120,0,2,5,0,1105,904,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 7, 10, 13, 16, 22]",25,7,32,False,False,210.0
251112,TSP01_112,"[18, 37, 55, 74, 93, 131, 153, 175, 197, 219, 277, 302, 327, 352, 378, 456, 484, 513, 541, 570, 667, 699, 731, 763, 795, 826, 858, 890, 922, 954, 985, 1017, 1049, 1081, 1113, 1144, 1176, 1208, 1240, 1272]",,"[17179, 23972, 30762, 37555, 44345, 51134, 57928, 64717, 71510, 78300, 106366, 137822, 172678, 210931, 252576, 297619, 346057, 397890, 453118, 511740, 573761, 639176, 707987, 780192, 855796, 934790, 1017184, 1102972, 1192154, 1284736, 1380712, 1480079, 1582844, 1689008, 1798564, 1911517, 2027866, 2147609, 2270747, 2397283]",,동일한 기원을 지녀도 언제나 그보다 나은 발전을 이룬 무기가 나오기 마련입니다.,37,2,icon_item_f_thspear_demon,220,[642169],,,,,,[18035],,5,데몬 파이크,9,12697,FFFTF,220,0,2,7,0,1996,1633,0,0,0.0,0.0,TTTT,"[1, 2, 4, 5, 7, 9, 13, 17, 22, 32]",25,7,32,False,False,210.0
251113,TSP01_113,"[18, 37, 55, 74, 93, 131, 153, 175, 197, 219, 277, 302, 327, 352, 378, 456, 484, 513, 541, 570, 667, 699, 731, 763, 795, 826, 858, 890, 922, 954, 985, 1017, 1049, 1081, 1113, 1144, 1176, 1208, 1240, 1272]",,"[17179, 23972, 30762, 37555, 44345, 51134, 57928, 64717, 71510, 78300, 106366, 137822, 172678, 210931, 252576, 297619, 346057, 397890, 453118, 511740, 573761, 639176, 707987, 780192, 855796, 934790, 1017184, 1102972, 1192154, 1284736, 1380712, 1480079, 1582844, 1689008, 1798564, 1911517, 2027866, 2147609, 2270747, 2397283]",,동일한 기원을 지녀도 언제나 그보다 나은 발전을 이룬 무기가 나오기 마련입니다.,38,2,icon_item_f_thspear_demon,220,,,,,,,[18036],,5,슈페리어 데몬 파이크,9,12748,FFFTF,220,0,2,7,0,1996,1633,0,0,0.0,0.0,TTTT,"[1, 2, 4, 5, 7, 9, 13, 17, 22, 32]",25,7,32,False,False,210.0
251114,TSP01_114,"[22, 45, 67, 90, 113, 159, 186, 213, 239, 266, 337, 368, 399, 429, 460, 556, 590, 625, 660, 695, 814, 853, 892, 931, 970, 1008, 1047, 1086, 1125, 1164, 1202, 1241, 1280, 1319, 1358, 1396, 1435, 1474, 1513, 1552]",,"[20614, 29120, 37627, 46134, 54641, 63148, 71654, 80161, 88668, 97175, 132102, 171284, 214718, 262408, 314348, 370541, 430992, 495691, 564649, 637859, 715320, 797036, 883004, 973228, 1067702, 1166432, 1269418, 1376654, 1488143, 1603886, 1723882, 1848132, 1976638, 2109395, 2246407, 2387671, 2533187, 2682958, 2836984, 2995261]",,미간티스 장비를 따라 한 모작 장비입니다.,39,2,icon_item_miegantis_spear_twohand,270,,,,,,,,,5,(바랜)레플리카 미간티스 파이크,4,5000,FFFTF,270,0,0,8,0,2441,1997,0,0,0.0,0.0,TTTT,"[2, 3, 4, 6, 8, 10, 14, 19, 24, 36]",25,7,32,False,False,290.0
251115,TSP01_115,"[26, 52, 78, 104, 131, 185, 216, 247, 278, 309, 392, 427, 463, 499, 534, 646, 686, 726, 767, 807, 947, 992, 1037, 1082, 1127, 1172, 1217, 1262, 1307, 1353, 1398, 1443, 1488, 1533, 1578, 1623, 1668, 1713, 1758, 1804]",,"[23756, 33836, 43913, 53993, 64073, 74149, 84229, 94309, 104389, 114466, 155682, 201938, 253231, 309568, 370940, 437353, 508806, 585295, 666828, 753401, 845010, 941659, 1043348, 1150078, 1261847, 1378652, 1500502, 1627387, 1759313, 1896278, 2038284, 2185326, 2337412, 2494534, 2656696, 2823898, 2996140, 3173422, 3355744, 3543102]",,페버디마스 장비를 따라 한 모작 장비입니다.,39,2,icon_item_pabudimas_spear_twohand,315,,,,,,,,,5,(바랜)레플리카 페버디마스 파이크,4,5000,FFFTF,315,0,0,9,0,2842,2326,0,0,0.0,0.0,TTTT,"[2, 3, 4, 6, 8, 10, 16, 20, 26, 40]",25,7,32,False,False,280.0
251116,TSP01_116,"[7, 14, 21, 28, 35, 48, 56, 65, 73, 81, 101, 111, 120, 129, 138, 166, 176, 186, 197, 207, 241, 253, 264, 276, 287, 299, 310, 322, 333, 345, 356, 368, 379, 391, 402, 414, 425, 437, 448, 460]",,"[7754, 9835, 11912, 13993, 16070, 18151, 20228, 22309, 24386, 26467, 35683, 45936, 57233, 69566, 82940, 97351, 112806, 129298, 146830, 165398, 185011, 205661, 227351, 250078, 273845, 298652, 324500, 351389, 379314, 408280, 438286, 469328, 501412, 534535, 568699, 603900, 640145, 677423, 715745, 755104]",,왕국의 역사에서 기병전의 의미가 퇴색하면서 파이크는 그 길이가 짧아지는 추세입니다.,50,2,warrior_f_spear_pike,75,,,,,,,,,5,연습용 파이크,2,0,FFFTF,75,0,0,4,0,704,576,0,0,0.0,0.0,FFFF,"[1, 2, 3, 4, 5, 6, 9, 10, 13, 17]",25,7,32,False,False,200.0
251117,TSP01_117,"[22, 45, 67, 90, 113, 159, 186, 213, 239, 266, 337, 368, 399, 429, 460, 556, 590, 625, 660, 695, 814, 853, 892, 931, 970, 1008, 1047, 1086, 1125, 1164, 1202, 1241, 1280, 1319, 1358, 1396, 1435, 1474, 1513, 1552]",,"[20614, 29120, 37627, 46134, 54641, 63148, 71654, 80161, 88668, 97175, 132102, 171284, 214718, 262408, 314348, 370541, 430992, 495691, 564649, 637859, 715320, 797036, 883004, 973228, 1067702, 1166432, 1269418, 1376654, 1488143, 1603886, 1723882, 1848132, 1976638, 2109395, 2246407, 2387671, 2533187, 2682958, 2836984, 2995261]",,동일한 기원을 지녀도 언제나 그보다 나은 발전을 이룬 무기가 나오기 마련입니다.,50,2,icon_item_f_thspear_demon,270,,,,,,,,,5,연습용 파이크,2,0,FFFTF,270,0,0,4,0,2441,1997,0,0,0.0,0.0,FFFF,"[2, 3, 4, 6, 8, 10, 14, 19, 24, 36]",25,7,32,False,False,200.0
251999,TSP01_999,"[7, 14, 21, 28, 35, 48, 56, 65, 73, 81, 101, 111, 120, 129, 138, 166, 176, 186, 197, 207, 241, 253, 264, 276, 287, 299, 310, 322, 333, 345, 356, 368, 379, 391, 402, 414, 425, 437, 448, 460]",,"[7754, 9835, 11912, 13993, 16070, 18151, 20228, 22309, 24386, 26467, 35683, 45936, 57233, 69566, 82940, 97351, 112806, 129298, 146830, 165398, 185011, 205661, 227351, 250078, 273845, 298652, 324500, 351389, 379314, 408280, 438286, 469328, 501412, 534535, 568699, 603900, 640145, 677423, 715745, 755104]",,왕국의 역사에서 기병전의 의미가 퇴색하면서 파이크는 그 길이가 짧아지는 추세입니다.,42,2,warrior_f_spear_pike,75,,,,,,,,,5,기준양손창,6,13209,FFFTF,75,0,2,4,0,704,576,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 5, 6, 9, 10, 13, 17]",25,7,32,False,False,200.0
252101,TSP02_101,"[8, 17, 25, 34, 42, 58, 67, 78, 88, 97, 121, 133, 144, 155, 166, 199, 211, 223, 236, 248, 289, 304, 317, 331, 344, 359, 372, 386, 400, 414, 427, 442, 455, 469, 482, 497, 510, 524, 538, 552]",,"[10339, 13114, 15883, 18658, 21427, 24202, 26971, 29746, 32515, 35290, 47578, 61248, 76310, 92755, 110587, 129802, 150408, 172397, 195773, 220531, 246682, 274214, 303134, 333437, 365126, 398203, 432667, 468518, 505752, 544373, 584381, 625771, 668549, 712714, 758266, 805200, 853526, 903230, 954326, 1006805]","[[32, 27.0]]",서로 다른 분야 결합해 좋은 결과를 가져오는 경우가 있습니다. 플레쳐 마스터의 전문지식이 좋은 창을 만드는 결과를 낳았습니다.,42,1,warrior_f_spear_pike,75,,,,,,,[18007],,5,메디나 파이크,7,4323,FFFTF,75,0,2,4,0,782,640,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 7, 10, 12, 14, 18]",25,7,32,False,False,240.0
252102,TSP02_102,"[8, 17, 25, 34, 42, 58, 67, 78, 88, 97, 121, 133, 144, 155, 166, 199, 211, 223, 236, 248, 289, 304, 317, 331, 344, 359, 372, 386, 400, 414, 427, 442, 455, 469, 482, 497, 510, 524, 538, 552]",,"[10339, 13114, 15883, 18658, 21427, 24202, 26971, 29746, 32515, 35290, 47578, 61248, 76310, 92755, 110587, 129802, 150408, 172397, 195773, 220531, 246682, 274214, 303134, 333437, 365126, 398203, 432667, 468518, 505752, 544373, 584381, 625771, 668549, 712714, 758266, 805200, 853526, 903230, 954326, 1006805]","[[55, 30.0]]",재빠른 공격과 민첩한 회피를 구사하고 싶은 창술가에게 권장됩니다.,40,1,warrior_f_spear_partisan,75,,,,,,[18017],[18008],,5,프리 파르티잔,7,4966,FFFTF,75,0,2,4,0,782,640,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 7, 10, 12, 14, 18]",25,7,32,False,False,200.0
252103,TSP02_103,"[5, 10, 14, 19, 25, 34, 40, 46, 52, 58, 71, 77, 84, 90, 97, 115, 122, 130, 137, 144, 166, 174, 181, 190, 198, 205, 214, 221, 229, 238, 245, 253, 260, 269, 277, 284, 293, 300, 308, 317]",,"[7574, 8962, 10349, 11741, 13128, 14515, 15902, 17294, 18682, 20069, 26822, 34267, 42413, 51245, 60778, 71002, 81917, 93528, 105835, 118838, 132533, 146918, 162000, 177778, 194251, 211416, 229277, 247829, 267077, 287016, 307656, 328982, 351010, 373728, 397138, 421243, 446045, 471542, 497731, 524611]","[[28, 85.0]]",연금술로 제조된 무기들은 최근 몬스터들의 난동으로 재평가되는 추세입니다.,50,1,warrior_f_spear_pike,40,,,,,,,,,5,케미니스 파이크,6,2794,FFFTF,40,0,2,3,0,436,356,0,0,0.0,0.0,TTTT,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 13]",25,7,32,False,False,160.0
252104,TSP02_104,"[12, 25, 37, 50, 64, 89, 103, 119, 133, 149, 187, 204, 221, 238, 256, 307, 326, 346, 365, 384, 448, 469, 491, 512, 534, 554, 576, 598, 619, 641, 661, 683, 704, 726, 748, 768, 790, 811, 833, 854]",,"[14093, 18744, 23390, 28042, 32688, 37339, 41986, 46632, 51283, 55930, 75725, 97843, 122285, 149050, 178142, 209558, 243298, 279360, 317750, 358459, 401496, 446856, 494544, 544550, 596885, 651542, 708523, 767827, 829459, 893414, 959693, 1028294, 1099224, 1172472, 1248048, 1325952, 1406174, 1488720, 1573594, 1660790]","[[27, 41.0]]",살충효과가 탁월합니다. ,42,1,warrior_f_spear_partisan_up,120,,,,,,[18015],[18010],,5,앤트라 파르티잔,8,6887,FFFTF,120,0,2,5,0,1228,1004,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 7, 8, 11, 14, 17, 24]",25,7,32,False,False,200.0
252105,TSP02_105,"[12, 25, 37, 50, 64, 89, 103, 119, 133, 149, 187, 204, 221, 238, 256, 307, 326, 346, 365, 384, 448, 469, 491, 512, 534, 554, 576, 598, 619, 641, 661, 683, 704, 726, 748, 768, 790, 811, 833, 854]",,"[14093, 18744, 23390, 28042, 32688, 37339, 41986, 46632, 51283, 55930, 75725, 97843, 122285, 149050, 178142, 209558, 243298, 279360, 317750, 358459, 401496, 446856, 494544, 544550, 596885, 651542, 708523, 767827, 829459, 893414, 959693, 1028294, 1099224, 1172472, 1248048, 1325952, 1406174, 1488720, 1573594, 1660790]","[[70, ""\ub300\ud615 \ub300\uc0c1 \uacf5\uaca9 \uc2dc 3\uc5f0\ud0c0 \ubc1c\uc0dd""], [70, ""\ubaa8\ub4e0 \uce90\ud130\ud504\ub799\ud2b8 \uc2a4\ud0ac \ub808\ubca8 {img green_up_arrow 16 16}1 \uc99d\uac00""]]",한번의 공격의 세 번의 피해를 준 듯한 느낌을 줍니다. 불필요한 다른 말을 연상할 필요는 없습니다.,42,1,warrior_f_spear_trident_up,120,,,,,,,[18011],,5,갈린 트라이던트,8,6936,FFFTF,120,0,2,5,0,1228,1004,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 7, 8, 11, 14, 17, 24]",25,7,32,False,False,180.0
252106,TSP02_106,"[8, 17, 25, 34, 42, 58, 67, 78, 88, 97, 121, 133, 144, 155, 166, 199, 211, 223, 236, 248, 289, 304, 317, 331, 344, 359, 372, 386, 400, 414, 427, 442, 455, 469, 482, 497, 510, 524, 538, 552]",,"[10339, 13114, 15883, 18658, 21427, 24202, 26971, 29746, 32515, 35290, 47578, 61248, 76310, 92755, 110587, 129802, 150408, 172397, 195773, 220531, 246682, 274214, 303134, 333437, 365126, 398203, 432667, 468518, 505752, 544373, 584381, 625771, 668549, 712714, 758266, 805200, 853526, 903230, 954326, 1006805]","[[4, 10.0]]",자신만의 특성을 추구하는 일은 항상 많은 비용을 수반합니다.,40,1,warrior_f_spear_pike,75,,,,,,,,,5,임페르니 파이크,6,4323,FFFTF,75,0,3,4,0,782,640,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 7, 10, 12, 14, 18]",25,7,32,False,False,180.0
252107,TSP02_107,"[17, 35, 52, 70, 88, 122, 144, 164, 185, 205, 259, 283, 307, 330, 354, 427, 454, 480, 506, 534, 624, 654, 684, 714, 744, 773, 803, 833, 863, 893, 922, 952, 982, 1012, 1042, 1070, 1100, 1130, 1160, 1190]",,"[18437, 25253, 32074, 38890, 45710, 52531, 59347, 66168, 72984, 79805, 108278, 140165, 175459, 214162, 256272, 301795, 350726, 403066, 458818, 517978, 580546, 646522, 715910, 788707, 864912, 944530, 1027555, 1113989, 1203830, 1297085, 1393747, 1493822, 1597301, 1704192, 1814491, 1928203, 2045323, 2165851, 2289787, 2417131]","[[32, 56.0]]",몸집이 큰 적을 상대할 때 권장합니다.,46,1,warrior_f_spear_lance,170,[642105],,,,,,[18013],,5,파인 콘 파이크,9,10401,FFFTF,170,0,2,6,0,1723,1409,0,0,0.0,0.0,TTTT,"[2, 3, 4, 6, 7, 9, 13, 17, 21, 30]",25,7,32,False,False,220.0
252108,TSP02_108,"[8, 17, 25, 34, 42, 58, 67, 78, 88, 97, 121, 133, 144, 155, 166, 199, 211, 223, 236, 248, 289, 304, 317, 331, 344, 359, 372, 386, 400, 414, 427, 442, 455, 469, 482, 497, 510, 524, 538, 552]",,"[10339, 13114, 15883, 18658, 21427, 24202, 26971, 29746, 32515, 35290, 47578, 61248, 76310, 92755, 110587, 129802, 150408, 172397, 195773, 220531, 246682, 274214, 303134, 333437, 365126, 398203, 432667, 468518, 505752, 544373, 584381, 625771, 668549, 712714, 758266, 805200, 853526, 903230, 954326, 1006805]","[[54, 86.0]]","오랜 세월에 시달렸어도 제 성능을 유지하고 있습니다만, 강화를 더 견딜지는 의문입니다.",42,1,warrior_f_spear_pike,75,,,,,,,,,5,그레이트 파이크,5,4368,FFFTF,75,0,1,4,0,782,640,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 7, 10, 12, 14, 18]",25,7,32,False,False,220.0
252109,TSP02_109,"[8, 17, 25, 34, 42, 58, 67, 78, 88, 97, 121, 133, 144, 155, 166, 199, 211, 223, 236, 248, 289, 304, 317, 331, 344, 359, 372, 386, 400, 414, 427, 442, 455, 469, 482, 497, 510, 524, 538, 552]",,"[10339, 13114, 15883, 18658, 21427, 24202, 26971, 29746, 32515, 35290, 47578, 61248, 76310, 92755, 110587, 129802, 150408, 172397, 195773, 220531, 246682, 274214, 303134, 333437, 365126, 398203, 432667, 468518, 505752, 544373, 584381, 625771, 668549, 712714, 758266, 805200, 853526, 903230, 954326, 1006805]","[[25, 30.0]]","오랜 세월에 시달렸어도 제 성능을 유지하고 있습니다만, 강화를 더 견딜지는 의문입니다.",32,1,warrior_f_spear_partisan_up,75,,,,,,,,,5,세스타스 파이크,7,4966,FFFTF,75,0,2,4,0,782,640,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 7, 10, 12, 14, 18]",25,7,32,False,False,220.0
252110,TSP02_110,"[12, 25, 37, 50, 64, 89, 103, 119, 133, 149, 187, 204, 221, 238, 256, 307, 326, 346, 365, 384, 448, 469, 491, 512, 534, 554, 576, 598, 619, 641, 661, 683, 704, 726, 748, 768, 790, 811, 833, 854]",,"[14093, 18744, 23390, 28042, 32688, 37339, 41986, 46632, 51283, 55930, 75725, 97843, 122285, 149050, 178142, 209558, 243298, 279360, 317750, 358459, 401496, 446856, 494544, 544550, 596885, 651542, 708523, 767827, 829459, 893414, 959693, 1028294, 1099224, 1172472, 1248048, 1325952, 1406174, 1488720, 1573594, 1660790]","[[26, 37.0]]","오랜 세월에 시달렸어도 제 성능을 유지하고 있습니다만, 강화를 더 견딜지는 의문입니다.",32,1,warrior_f_spear_lance,120,[642079],,,,,,,,5,드라트 파이크,8,7760,FFFTF,120,0,2,5,0,1228,1004,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 7, 8, 11, 14, 17, 24]",25,7,32,False,False,220.0
252111,TSP02_111,"[17, 35, 52, 70, 88, 122, 144, 164, 185, 205, 259, 283, 307, 330, 354, 427, 454, 480, 506, 534, 624, 654, 684, 714, 744, 773, 803, 833, 863, 893, 922, 952, 982, 1012, 1042, 1070, 1100, 1130, 1160, 1190]",,"[18437, 25253, 32074, 38890, 45710, 52531, 59347, 66168, 72984, 79805, 108278, 140165, 175459, 214162, 256272, 301795, 350726, 403066, 458818, 517978, 580546, 646522, 715910, 788707, 864912, 944530, 1027555, 1113989, 1203830, 1297085, 1393747, 1493822, 1597301, 1704192, 1814491, 1928203, 2045323, 2165851, 2289787, 2417131]","[[28, 45.0]]","오랜 세월에 시달렸어도 제 성능을 유지하고 있습니다만, 강화를 더 견딜지는 의문입니다.",32,1,warrior_f_spear_fedimianpike,170,,"[642904, 642920]",,,,,,,5,아스턴 파이크,9,10455,FFFTF,170,0,2,6,0,1723,1409,0,0,0.0,0.0,TTTT,"[2, 3, 4, 6, 7, 9, 13, 17, 21, 30]",25,7,32,False,False,220.0
252112,TSP02_112,"[8, 17, 25, 34, 42, 58, 67, 78, 88, 97, 121, 133, 144, 155, 166, 199, 211, 223, 236, 248, 289, 304, 317, 331, 344, 359, 372, 386, 400, 414, 427, 442, 455, 469, 482, 497, 510, 524, 538, 552]",,"[10339, 13114, 15883, 18658, 21427, 24202, 26971, 29746, 32515, 35290, 47578, 61248, 76310, 92755, 110587, 129802, 150408, 172397, 195773, 220531, 246682, 274214, 303134, 333437, 365126, 398203, 432667, 468518, 505752, 544373, 584381, 625771, 668549, 712714, 758266, 805200, 853526, 903230, 954326, 1006805]","[[25, 19.0]]",비록 야수들에게 더 강력한 피해를 입힌다고 하더라도 사냥용으로 이 무기를 추천하는 일은 좋지 않습니다. 본시 사냥이란 무기보다는 덫과 함정에 의존하는 편이 안전합니다.,27,1,warrior_f_spear_pike,75,,,,,,,,,5,루카스 파이크,3,2419,FFFTF,75,0,0,4,0,782,640,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 7, 10, 12, 14, 18]",25,7,32,False,False,200.0
252113,TSP02_113,"[8, 17, 25, 34, 42, 58, 67, 78, 88, 97, 121, 133, 144, 155, 166, 199, 211, 223, 236, 248, 289, 304, 317, 331, 344, 359, 372, 386, 400, 414, 427, 442, 455, 469, 482, 497, 510, 524, 538, 552]",,"[10339, 13114, 15883, 18658, 21427, 24202, 26971, 29746, 32515, 35290, 47578, 61248, 76310, 92755, 110587, 129802, 150408, 172397, 195773, 220531, 246682, 274214, 303134, 333437, 365126, 398203, 432667, 468518, 505752, 544373, 584381, 625771, 668549, 712714, 758266, 805200, 853526, 903230, 954326, 1006805]","[[28, 19.0]]",돌진하는 변이형 몬스터를 상대할 수 있도록 강한 내구력을 지니도록 만들어졌습니다. ,27,1,warrior_f_spear_pike,75,,,,,,,,,5,필리스 파이크,3,2419,FFFTF,75,0,0,4,0,782,640,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 7, 10, 12, 14, 18]",25,7,32,False,False,200.0
252114,TSP02_114,"[8, 17, 25, 34, 42, 58, 67, 78, 88, 97, 121, 133, 144, 155, 166, 199, 211, 223, 236, 248, 289, 304, 317, 331, 344, 359, 372, 386, 400, 414, 427, 442, 455, 469, 482, 497, 510, 524, 538, 552]",,"[10339, 13114, 15883, 18658, 21427, 24202, 26971, 29746, 32515, 35290, 47578, 61248, 76310, 92755, 110587, 129802, 150408, 172397, 195773, 220531, 246682, 274214, 303134, 333437, 365126, 398203, 432667, 468518, 505752, 544373, 584381, 625771, 668549, 712714, 758266, 805200, 853526, 903230, 954326, 1006805]","[[27, 27.0]]",곤충이 돌격해오는 경우 가끔은 그 방향이 공중일 때도 있습니다. 그러므로 이 무기의 사용자는 공중에서 습격하는 곤충형 몬스터에도 대비할 필요가 있습니다. ,27,1,warrior_f_spear_partisan,75,,,,,,,[18030],,5,에산치우 파이크,3,4323,FFFTF,75,0,0,4,0,782,640,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 7, 10, 12, 14, 18]",25,7,32,False,False,200.0
252115,TSP02_115,"[8, 17, 25, 34, 42, 58, 67, 78, 88, 97, 121, 133, 144, 155, 166, 199, 211, 223, 236, 248, 289, 304, 317, 331, 344, 359, 372, 386, 400, 414, 427, 442, 455, 469, 482, 497, 510, 524, 538, 552]",,"[10339, 13114, 15883, 18658, 21427, 24202, 26971, 29746, 32515, 35290, 47578, 61248, 76310, 92755, 110587, 129802, 150408, 172397, 195773, 220531, 246682, 274214, 303134, 333437, 365126, 398203, 432667, 468518, 505752, 544373, 584381, 625771, 668549, 712714, 758266, 805200, 853526, 903230, 954326, 1006805]","[[25, 27.0]]",크래그 무기의 루클리스 기원설을 주장하는 사람들의 가장 큰 약점은 이 무기가 그의 반역 이전에 만들어졌다면 이름이 이렇게 붙을 리가 없고 반역후라면 창안할 시간이 없다는 점을 설명할 수 없다는 것입니다.,27,1,warrior_f_spear_partisan,75,,,,,,,[18031],,5,크래그 파이크,3,4323,FFFTF,75,0,0,4,0,782,640,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 6, 7, 10, 12, 14, 18]",25,7,32,False,False,200.0
252116,TSP02_116,"[12, 25, 37, 50, 64, 89, 103, 119, 133, 149, 187, 204, 221, 238, 256, 307, 326, 346, 365, 384, 448, 469, 491, 512, 534, 554, 576, 598, 619, 641, 661, 683, 704, 726, 748, 768, 790, 811, 833, 854]",,"[14093, 18744, 23390, 28042, 32688, 37339, 41986, 46632, 51283, 55930, 75725, 97843, 122285, 149050, 178142, 209558, 243298, 279360, 317750, 358459, 401496, 446856, 494544, 544550, 596885, 651542, 708523, 767827, 829459, 893414, 959693, 1028294, 1099224, 1172472, 1248048, 1325952, 1406174, 1488720, 1573594, 1660790]","[[26, 35.0]]",순례에 동참하는 사람들의 구성이 정말 다양하다는 점을 여실히 보여주는 무기입니다. 여정에 짐이 되는 것을 두려워하지 않는 사람이라면 선택해도 좋은 무기입니다.,27,1,warrior_f_spear_partisan_up,120,,,,,,,[18032],,5,필그림 파이크,4,4414,FFFTF,120,0,0,5,0,1228,1004,0,0,0.0,0.0,TTTT,"[1, 2, 3, 5, 7, 8, 11, 14, 17, 24]",25,7,32,False,False,200.0
