$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR,Type
46011,bonfire_1,5,몬스터,0,0,6,icon_item_nothing,1,,"[{""Map"": 1122, ""Population"": 2, ""TimeRespawn"": 0.01}, {""Map"": 1231, ""Population"": 3, ""TimeRespawn"": 60.0}, {""Map"": 1261, ""Population"": 5, ""TimeRespawn"": 60.0}, {""Map"": 1301, ""Population"": 1, ""TimeRespawn"": 60.0}, {""Map"": 2421, ""Population"": 1, ""TimeRespawn"": 60.0}, {""Map"": 1691, ""Population"": 9, ""TimeRespawn"": 60.0}, {""Map"": 1761, ""Population"": 2, ""TimeRespawn"": 60.0}, {""Map"": 1781, ""Population"": 7, ""TimeRespawn"": 60.0}, {""Map"": 1991, ""Population"": 1, ""TimeRespawn"": 60.0}, {""Map"": 2511, ""Population"": 1, ""TimeRespawn"": 60.0}, {""Map"": 3260, ""Population"": 1, ""TimeRespawn"": 60.0}, {""Map"": 3740, ""Population"": 3, ""TimeRespawn"": 60.0}]",모닥불,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46012,mon_mine,5,몬스터,0,0,6,icon_item_nothing,1,,,지뢰,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46013,pavise,5,몬스터,0,0,6,icon_item_nothing,1,,,파비스,,2,0,6,4,6,4,1,1,0,2,5,1,1,3,3,2,1,5105,2,26,2,2,0
46014,subzeroshield,5,몬스터,0,0,6,icon_item_nothing,1,,,서브제로쉴드,,2,0,6,4,6,4,1,1,0,2,5,1,1,3,3,2,1,5105,2,26,2,2,0
46200,Dice1,5,몬스터,64,49,6,icon_item_nothing,1,,,주사위,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46201,Dice2,5,몬스터,64,49,6,icon_item_nothing,1,,,주사위,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46202,Dice3,5,몬스터,64,49,6,icon_item_nothing,1,,,주사위,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46203,Dice4,5,몬스터,64,49,6,icon_item_nothing,1,,,주사위,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46204,Dice5,5,몬스터,64,49,6,icon_item_nothing,1,,,주사위,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46205,Dice6,5,몬스터,64,49,6,icon_item_nothing,1,,,주사위,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46206,Diceani1,5,몬스터,64,49,6,icon_item_nothing,1,,,주사위,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46207,Diceani2,5,몬스터,64,49,6,icon_item_nothing,1,,,주사위,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46208,Diceani3,5,몬스터,64,49,6,icon_item_nothing,1,,,주사위,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46209,Diceani4,5,몬스터,64,49,6,icon_item_nothing,1,,,주사위,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46210,Diceani5,5,몬스터,64,49,6,icon_item_nothing,1,,,주사위,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46211,Diceani6,5,몬스터,64,49,6,icon_item_nothing,1,,,주사위,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46212,Box1,5,몬스터,64,49,6,icon_item_nothing,1,,"[{""Map"": 1032, ""Population"": 18, ""TimeRespawn"": 20.0}, {""Map"": 1041, ""Population"": 8, ""TimeRespawn"": 60.0}, {""Map"": 1122, ""Population"": 1, ""TimeRespawn"": 0.01}, {""Map"": 1141, ""Population"": 3, ""TimeRespawn"": 0.1}, {""Map"": 1191, ""Population"": 3, ""TimeRespawn"": 30.0}, {""Map"": 1281, ""Population"": 5, ""TimeRespawn"": 60.0}, {""Map"": 1451, ""Population"": 10, ""TimeRespawn"": 60.0}, {""Map"": 1172, ""Population"": 1, ""TimeRespawn"": 60.0}, {""Map"": 1175, ""Population"": 1, ""TimeRespawn"": 60.0}, {""Map"": 1661, ""Population"": 10, ""TimeRespawn"": 60.0}, {""Map"": 1831, ""Population"": 3, ""TimeRespawn"": 60.0}, {""Map"": 1841, ""Population"": 1, ""TimeRespawn"": 60.0}, {""Map"": 3920, ""Population"": 15, ""TimeRespawn"": 10.0}]",박스,,3,0,32,21,32,21,1,1,0,2,5,1,1,99999,99999,2,1,105,2,26,2,2,0
46220,Catapult,5,몬스터,64,49,6,icon_item_nothing,1,,,투석기,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46231,Barricade_butterfly,5,몬스터,64,49,6,icon_item_nothing,1,,"[{""Map"": 101, ""Population"": 1, ""TimeRespawn"": 60.0}]",나비 덤불,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46232,Barricade_thorn,1,몬스터,64,49,6,icon_item_nothing,1,,,가시덤불,5,3,0,30,20,34,23,1,1,0,3,3,2,1,69,37,1,0,105,1,13,1,3,0
46233,Barricade_thorn_green,1,몬스터,64,49,6,icon_item_nothing,1,,,가시덤불,5,3,0,30,20,34,23,1,1,0,3,3,2,1,69,37,1,0,105,1,13,1,3,0
46234,npc_soccer_ball,5,몬스터,64,49,6,icon_item_nothing,1,,,축구공,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
46307,Wiz_Salamander,3,,0,0,6,,1,,,샐러맨더,0,3,0,28,28,52,52,1,0,0,2,7,1,0,28,43,3,1,94,1,13,1,3,0
46308,Wiz_Zombie,3,,0,0,6,,1,,,나사 좀비,0,3,0,28,28,52,52,1,0,0,2,7,1,0,28,43,3,1,94,1,13,1,3,0
47004,wood_carving,5,몬스터,0,0,6,icon_item_nothing,1,,"[{""Map"": 1561, ""Population"": 1, ""TimeRespawn"": 60.0}, {""Map"": 1691, ""Population"": 3, ""TimeRespawn"": 60.0}, {""Map"": 3730, ""Population"": 1, ""TimeRespawn"": 60.0}]",검 연습대,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
47007,dummy_carving,5,몬스터,64,49,6,icon_item_nothing,1,,,미끼,,3,0,32,21,32,21,1,1,0,2,5,1,1,250,250,2,1,105,2,26,2,2,0
47034,atkobject,5,몬스터,64,49,6,icon_item_nothing,1,,,타격오브젝트,,3,0,32,21,32,21,1,1,0,2,5,1,1,99999,99999,2,1,105,2,26,2,2,0
47040,Missile,5,몬스터,64,49,6,icon_item_nothing,1,,,Missile,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
47041,SkillDummy,5,몬스터,64,49,6,icon_item_nothing,1,,,SkillDummy,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
47042,DynamicObject1,5,몬스터,64,49,6,icon_item_nothing,1,,,DynamicObject1,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
47043,DynamicObject2,5,몬스터,64,49,6,icon_item_nothing,1,,,DynamicObject2,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
47044,Missile_Alche,5,몬스터,64,49,6,icon_item_nothing,1,,,Missile,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
47125,Golem_NPC,0,,0,0,6,,1,,,골렘,4,3,3,25,25,30,30,0,1,0,3,3,1,1,9,10,1,0,157,1,26,2,2,0
47300,statue_clericskill1,5,몬스터,64,49,6,icon_item_nothing,1,,,무서워서 도망가게 하는 여신상,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
47301,statue_clericskill_skillup,5,몬스터,64,49,6,icon_item_nothing,1,,,스킬포인트업 여신상,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
47302,statue_clericskill_statup,5,몬스터,64,49,6,icon_item_nothing,1,,,스탯업 여신상,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
47303,statue_clericskill_hpdown,5,몬스터,64,49,6,icon_item_nothing,1,,,존 이동 하게 하는 여신상,,3,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
47306,Lemur,3,어떤 무생물이 변형된 몬스터인지 아직 밝혀지지 않았습니다.,5043,2609,4,mon_lemur,193,,"[{""Map"": 1681, ""Population"": 104, ""TimeRespawn"": 0.0}]",레무르,4,5,1,1278,1046,1495,1223,135,270,0,128,359,250,193,1809,1960,59,115,28207,59,2183,69,79,0
47307,Lemuria,1,레무르와 비슷하며 추위에 강합니다. 마기에 영향을 받아 노란색이 되기도 합니다.,5297,2691,4,mon_lemuria,198,,"[{""Map"": 1691, ""Population"": 122, ""TimeRespawn"": 0.0}]",레무리아,4,5,1,990,810,1174,960,138,277,0,131,377,257,198,3141,2026,60,118,29897,60,2242,71,81,0
47308,Hogma_combat,3,파수꾼과 유사해보일뿐 실은 훨씬 많은 전투경험을 지닌 호그마입니다.,825,612,5,mon_hogma_combat,73,,"[{""Map"": 1301, ""Population"": 68, ""TimeRespawn"": 35.0}]",호그마 전투병,0,5,1,463,198,883,378,94,58,0,31,179,73,65,333,500,46,73,3981,15,677,15,46,0
47309,Hogma_guard,3,"선입견과 달리 이들운 힘은 세지만, 가장 지능이 낮은 호그마입니다.",907,651,4,mon_hogma_guard,77,,"[{""Map"": 1311, ""Population"": 50, ""TimeRespawn"": 0.0}]",호그마 파수꾼,0,5,1,500,214,950,407,100,61,0,32,190,77,69,358,537,49,77,4424,16,717,16,49,0
47310,vine_skill,5,몬스터,0,0,6,icon_item_nothing,1,,,덩굴,,2,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
47311,Mon_alpaka,5,몬스터,64,49,6,icon_item_nothing,1,,,알파카,,2,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
47312,Snow_Sphere,5,몬스터,0,0,6,icon_item_nothing,1,,,눈덩이,,2,2,40,27,40,27,1,1,0,2,5,1,1,5,5,2,1,164,2,26,2,2,0
47313,boss_hydra,3,"히드라는 신수의 날 이전에는 인간과 조우하는 일이 드물지만, 마주치면 감당하기 어려웠습니다. 다만 현재는 불사의 속성이 사라져서 능력이 있다면 죽일 수 있습니다.",120,93,4,boss_hydra,1,,,히드라,4,0,3,53,36,64,42,1,2,0,3,3,2,1,86,93,1,0,788,1,26,2,2,0
47314,TombLord_obj,4,몬스터,64,49,6,icon_item_nothing,1,,,소환물,4,2,0,24,16,29,19,0,1,0,3,3,1,1,44,90,1,0,84,1,26,2,2,0
47315,boss_Rocktortuga_TEST,4,락토르투가가 처음에 출현했을 때 그 견고함 때문에 병사들이 퇴치에 어려움을 겪었습니다. 시간이 지나면서 신체구조상의 약점이 알려지긴 했으나 그 약점에 대한 공략도 그리 쉽지는 않습니다.,66,59,1,boss_rocktortuga,5,,,락토르투가,4,0,0,39,26,47,31,5,10,0,6,11,9,7,67,125,3,3,759,3,65,3,4,0
47316,boss_Clymen,3,어두운 곳이나 깊은 숲 등에서 잠복하길 좋아하는 성격입니다. 소심한 면이 있어 상대가 약하다고 판단하면 모습을 나타내고 공격을 시작합니다.,763,664,7,boss_clymen,55,,,클라이멘,5,0,3,541,360,596,397,103,103,0,36,93,206,103,504,504,18,0,22665,18,595,18,30,0
47317,boss_Reaverpede,3,일단 상대를 제압하는데 성공하며 마취시키고 천천히 체액을 빠는 특징이 있습니다. 몸집이 커진 후로는 크기가 작은 상대는 먹이보다는 공격성을 해소하는 용도로 대합니다.,2307,1539,7,boss_reaverpede,103,,,리버피드,2,0,3,1696,726,1832,785,193,135,0,43,289,115,251,996,1052,75,144,66477,21,1099,32,43,0
47318,boss_Colimencia,1,초기에는 휴면에 들어간 콜리멘시아를 보고 강한 식물몬스터이긴 해도 고정형이라고 생각해서 큰 피해를 입은 사람도 적지 않습니다.,696,624,4,boss_colimencia,52,,,콜리멘시아,5,0,3,449,192,503,215,97,97,0,34,88,195,97,741,462,17,0,20281,17,562,17,28,0
47319,boss_JackO_lantern,3,"인간과 교류할 일이 없어서 잘 알려지지 않았지만, 잔혹함 가운데 익살을 지닌 마족입니다.",120,93,2,boss_jacko_lantern,1,,,잭오랜턴,1,0,3,102,68,67,45,1,1,0,1,3,1,3,85,46,1,1,689,4,39,3,1,0
47320,boss_Mothstem,1,성체로서 몬스터로 변한 개체가 많지 않은 일은 다행이면서도 이해하기 어려운 현상이기도 합니다.,763,664,5,boss_mothstem,55,,,모스템,2,0,3,456,304,514,342,103,72,0,24,150,61,134,699,443,42,77,18877,12,595,18,24,0
47321,boss_Harpeia,3,"확인할 근거가 없는 전설이긴 하지만, 태고적에는 하르피아가 마족이 아니라 여신 라이마를 따랐다는 이야기가 있습니다.",763,664,5,boss_harpeia,55,,,하르피아,1,0,3,981,420,605,259,103,72,0,18,81,72,165,578,311,12,55,15351,42,829,36,12,0
47322,boss_GazingGolem,4,마왕 바이가가 애용하는 마계의 몬스터입니다. 바이가는 이렇게 세상 곳곳의 사정을 그에게 전달하는 기능을 지닌 몬스터를 좋아합니다.,120,93,0,boss_gazing_golem,1,,,게이징 골렘,4,0,3,40,21,49,26,1,2,0,3,3,2,1,86,173,1,0,788,1,26,2,2,0
47323,boss_Moldyhorn,3,인간이든 몬스터든 자신보다 약한 것은 무엇이든 괴롭히는 못된 성향을 지녔습니다.,633,585,7,boss_moldyhorn,49,,,몰디혼,0,0,3,339,226,671,447,119,73,0,21,120,91,82,308,462,32,49,15927,10,451,10,32,0
47324,boss_Manticen,3,마족은 맨티켄에게 강한 힘을 부여하여 다른 곤충형을 지휘하게 하려는 의도를 지니고 있습니다.,120,93,7,boss_manticen,1,,,맨티켄,2,0,3,84,45,88,47,1,1,0,2,9,1,2,62,65,4,1,837,1,13,1,2,0
47325,boss_Moyabruka,3,부엽토에서 떨어진 씨앗과 애벌레가 결합하여 변이된 몬스터로 당연히 신수의 날 이전에는 발견되지 않던 종입니다.,573,546,1,boss_moyabruka,46,,,모야브루카,0,0,3,304,203,604,402,112,69,0,20,112,86,77,277,416,30,46,14084,10,431,10,30,0
47326,boss_Velorchard,1,이들은 고위 마족의 정원과 과수를 돌보던 마족입니다. 길티네가 본격적으로 여신들과 싸우기로 결심한 후에는 전투에도 동원되고 있으며 마족들이 대개 그렇듯 이전의 하던 일과 전투력은 무관합니다.,0,0,5,boss_velorchard,1,,,벨로차드,1,0,3,208,112,148,79,1,1,0,1,3,1,3,426,149,1,1,2757,4,39,3,1,0
47327,Zinute,4,동물과 광물이 결합한 몬스터이며 최근에 이 몬스터의 다양한 변형이 발견되고 있습니다.,484,397,2,mon_zinute,61,,"[{""Map"": 1261, ""Population"": 60, ""TimeRespawn"": 0.0}]",지누테,2,5,0,362,120,404,134,61,42,0,26,165,36,79,216,385,46,85,2097,13,649,19,26,0
47328,Lauzinute,4,동물과 광물이 결합한 몬스터이며 최근에 이 몬스터의 다양한 변형이 발견되고 있습니다.,747,573,2,mon_lauzinute,69,,"[{""Map"": 1291, ""Population"": 30, ""TimeRespawn"": 0.0}]",라우지누테,2,5,1,494,164,551,183,69,48,0,29,188,41,89,344,619,51,96,3345,14,741,22,29,0
47329,chupacabra_desert,3,츄파카브라는 다양한 종류가 곳곳에 동시다발적으로 출몰하여 인명과 작물을 해치고 있습니다. 특히 사막 츄파카브라는 환경을 가리지 않기에 더 위협적입니다. ,497,405,1,mon_chupacabra_desert,62,,"[{""Map"": 1261, ""Population"": 80, ""TimeRespawn"": 0.0}]",사막 츄파카브라,0,5,0,272,181,526,351,80,49,0,26,154,62,55,196,295,40,62,2292,13,577,13,40,0
47330,npc_rokas_gate,5,몬스터,64,49,6,icon_item_nothing,1,,"[{""Map"": 2121, ""Population"": 1, ""TimeRespawn"": 60.0}]",왕릉 게이트,,2,0,32,21,32,21,1,1,0,2,5,1,1,3,3,2,1,105,2,26,2,2,0
47331,Zinute_Ibory,3,동물과 광물이 결합한 몬스터이며 최근에 이 몬스터의 다양한 변형이 발견되고 있습니다.,80,62,5,mon_zinute,1,,,노란 지누테,0,2,1,39,26,71,47,1,0,0,2,7,1,0,38,57,3,1,118,1,13,1,3,0
47332,Lauzinute_blue,3,동물과 광물이 결합한 몬스터이며 최근에 이 몬스터의 다양한 변형이 발견되고 있습니다.,80,62,4,mon_lauzinute_blue,1,,,푸른 라우지누테,0,2,1,39,26,71,47,1,0,0,2,7,1,0,38,57,3,1,118,1,13,1,3,0
47334,F_boss_spector,1,마족의 영향을 받은 망령이 백 년 이상의 세월을 견뎌내면 더 큰 힘을 부여받고 지위가 상승되기도 합니다.,0,0,0,boss_spector_m,1,,,필드 스펙터,1,0,3,260,173,189,126,1,1,0,1,3,1,3,618,230,1,1,27570,4,39,3,1,0
47347,varv,3,작지만 본래보다 커진 바브는 끝없이 생명체의 살을 노립니다.,794,552,7,mon_varv,81,,"[{""Map"": 1331, ""Population"": 25, ""TimeRespawn"": 0.0}]",바브,2,5,0,622,335,676,364,81,56,0,34,225,48,105,323,341,60,113,3701,17,861,25,34,0
47348,monster_TombLord_obj2,4,몬스터,80,62,6,icon_item_nothing,1,,,소환물,4,2,1,27,18,33,22,0,1,0,3,3,1,1,60,120,1,0,105,1,26,2,2,0
47349,F_boss_woodspirit_blue,3,"우드스피릿은 개체마다 성격이 천차만별입니다. 이는 겉모습이나 빛깔에 관계없으며, 독자성향부터 마족의 하수인까지 다양합니다. 다만 인간에게 우호적인 개체는 없다고 알려졌습니다.",0,0,4,boss_woodspirit_blue,1,,,필드 푸른 우드스피릿,5,0,3,238,158,245,163,1,1,0,3,3,3,1,334,334,1,0,39410,1,13,1,3,0
47350,F_boss_hydra,3,"히드라는 신수의 날 이전에는 인간과 조우하는 일이 드물지만, 마주치면 감당하기 어려웠습니다. 다만 현재는 불사의 속성이 사라져서 능력이 있다면 죽일 수 있습니다.",0,0,4,boss_hydra,1,,,필드 히드라,0,0,3,190,127,319,212,2,1,0,2,7,1,1,265,398,3,1,35458,1,13,1,3,0
47351,F_boss_woodspirit_green,3,"우드스피릿은 개체마다 성격이 천차만별입니다. 이는 겉모습이나 빛깔에 관계없으며, 독자성향부터 마족의 하수인까지 다양합니다. 다만 인간에게 우호적인 개체는 없다고 알려졌습니다.",0,0,7,boss_giantwoodgoblin,1,,,필드 초록 우드스피릿,5,0,3,238,158,245,163,1,1,0,3,3,3,1,334,334,1,0,39410,1,13,1,3,0
47352,M_boss_poata,3,포아타는 식물에서 기원한 몬스터로 더 강한 힘을 얻기 위해 마족에게 잘 보일 기회를 찾고 있습니다.,240,186,0,m_boss_poata,1,,,뼈목걸이 포아타,0,0,3,108,46,187,80,2,1,0,2,7,1,1,120,181,3,1,1772,1,13,1,3,0
47353,M_boss_Golem_gray,4,세계에 존재하는 대부분의 골렘은 본래는 좋은 의도로 만들어졌으나 지금은 악한 기운에 영향을 받아 움직이게 되었습니다.,240,186,1,m_boss_golem_gray,1,,,난폭한 회색 골렘,4,0,3,83,36,98,42,1,2,0,3,3,2,1,184,299,1,0,1576,1,26,2,2,0
47354,M_boss_Glass_mole,3,마군주 렉시퍼가 왕릉에 침입하기 위해 변형시킨 몬스터가 그 시작점이란 말이 있습니다.,240,186,4,m_boss_glass_mole,1,,,먼지 먹는 글래스몰,0,0,3,100,54,174,93,2,1,0,2,7,1,1,120,181,3,1,1772,1,13,1,3,0
47355,M_boss_woodspirit,3,"우드스피릿은 개체마다 성격이 천차만별입니다. 이는 겉모습이나 빛깔에 관계없으며, 독자성향부터 마족의 하수인까지 다양합니다. 다만 인간에게 우호적인 개체는 없다고 알려졌습니다.",240,186,1,m_boss_woodspirit,1,,,정신 나간 우드스피릿,5,0,3,135,58,144,61,1,1,0,3,3,3,1,153,153,1,0,1970,1,13,1,3,0
47356,M_boss_spector_gh,2,마족의 영향을 받은 망령이 백 년 이상의 세월을 견뎌내면 더 큰 힘을 부여받고 지위가 상승되기도 합니다. 다만 이 경우에도 일반 리카우스와 겉으로는 동일할 수도 있습니다.,240,186,0,m_boss_spector_gh,1,,,창백한 리카우스,1,0,3,142,76,97,52,1,1,0,1,3,1,3,192,103,1,1,1378,4,39,3,1,0
47357,M_boss_Carapace,4,"많은 몬스터들이 신수의 날에 온갖 종류의 변형을 일으켰지만, 캐러페이스는 그 가운데도 독특한 경우에 해당합니다. 이 몬스터는 탈피동물이 벗어버린 껍질에서 발생했습니다.",240,186,4,m_boss_carapace,1,,,굳건한 캐러페이스,0,0,3,83,36,147,63,2,1,0,2,7,1,1,120,272,3,1,1772,1,13,1,3,0
47358,M_boss_Strongholder,3,마계에서 강력한 전사로 이름을 떨치던 이들이 길티네의 명으로 우리 세계에 발을 디뎠습니다.,240,186,0,m_boss_strongholder,1,,,철벽의 사이클롭스,1,0,3,165,110,116,77,1,1,0,1,3,1,3,192,103,1,1,1378,4,39,3,1,0
47359,M_boss_Sequoia_blue,3,딥디르비 명인이 인간을 지키도록 제작하였으나 그 성질이 나쁘게 변하여 해로운 몬스터가 되었습니다.,240,186,4,m_boss_sequoia_blue,1,,,겁 없는 푸른 세콰이아,5,0,3,125,67,134,72,1,1,0,3,3,3,1,153,153,1,0,1970,1,13,1,3,0
47360,M_boss_ShadowGaoler,1,섀도게일러는 본시 정령 가운데 하나였으나 신수의 날을 즈음하여 마족의 힘을 받아들였습니다.,240,186,0,m_boss_shadowgaoler,1,,,가시 돋친 섀도게일러,1,0,3,153,65,104,45,1,1,0,1,3,1,3,291,103,1,1,1378,4,39,3,1,0
47361,M_boss_Rocktortuga,4,락토르투가가 처음에 출현했을 때 그 견고함 때문에 병사들이 퇴치에 어려움을 겪었습니다. 시간이 지나면서 신체구조상의 약점이 알려지긴 했으나 그 약점에 대한 공략도 그리 쉽지는 않습니다.,240,186,1,m_boss_rocktortuga,1,,,돌갑옷 락토르투가,4,0,3,78,41,91,49,1,2,0,3,3,2,1,184,299,1,0,1576,1,26,2,2,0
47362,M_boss_NetherBovine,3,네더보바인은 마계를 기원으로 하는 몬스터입니다. 지능이 있는 마족이 아니라 마족이 사육하는 마계의 야수입니다.,240,186,0,m_boss_netherbovine,1,,,무쇠뿔 네더보바인,0,0,3,92,62,160,107,2,1,0,2,7,1,1,120,181,3,1,1772,1,13,1,3,0
47363,M_boss_molich,4,"몰렉은 수백년간 여러 마군주를 섬기며 많은 공적을 세웠으며, 장차 더 높은 지위에 오를 가능성이 높습니다. 마족의 역사에 밝은 학자들은 만약 그런 일이 생긴다면 브람블이나 미르티스 같은  낮은 지위의 마군주를 넘어서지도 모른다고 예상하고 있습니다.",240,186,0,m_boss_molich,1,,,흉폭한 몰렉,4,0,3,83,36,98,42,1,2,0,3,3,2,1,184,299,1,0,1576,1,26,2,2,0
47364,M_boss_yonazolem,4,졸렘이 일반 골렘과 다른 차이점은 마법이 아닌 다른 기운에 의해 움직인다는 점입니다.,240,186,1,m_boss_yonazolem,1,,,요동치는 요나졸렘,4,0,3,78,41,91,49,1,2,0,3,3,2,1,184,299,1,0,1576,1,26,2,2,0
47365,M_boss_Throneweaver,1,강한 힘을 지닌 곤충형은 본능에 충실한 살육자가 되거나 영향력을 얻으려 합니다. 후자가 특히 위험한 이유는 대개 마족과 손을 잡기 때문이며 쓰론위버가 이 경우에 해당합니다.,240,186,7,m_boss_throneweaver,1,,,독안개 쓰론위버,1,0,3,131,87,89,60,1,1,0,1,3,1,3,291,103,1,1,1378,4,39,3,1,0
47366,M_boss_Bebraspion,3,"인간 가운데도 어린 시절에 길들이려 한 시도가 있었으나, 확실한 성공을 거둔 것은 마족들입니다.",240,186,5,m_boss_bebraspion,1,,,재빠른 베브라스피온,0,0,3,92,62,160,107,2,1,0,2,7,1,1,120,181,3,1,1772,1,13,1,3,0
47367,M_boss_honeypin,3,아우스테야 여신께서 그 임무를 살피기 어려워지시면서 여신의 손길에서 벗어난 이러한 몬스터들이 나타나기 시작했습니다.,240,186,7,m_boss_honeypin,1,,,껑충다리 허니핀,0,0,3,92,62,160,107,2,1,0,2,7,1,1,120,181,3,1,1772,1,13,1,3,0
47368,M_boss_Kimeleech,1,키르멜리치는 몬스터나 마족의 피를 빱니다. 인간은 이들에게 크기가 작기 때문입니다. 그렇지만 어차피 인간을 공격하기 때문에 흡혈여부는 문제가 안 됩니다.,0,0,7,m_boss_kimeleech,1,,,돌 파먹는 키르멜리치,2,0,3,196,65,202,67,1,1,0,2,9,1,2,297,206,4,1,3348,1,13,1,2,0
47369,M_boss_MagBurk,4,신수의 날을 일으킨 마족들도 자신들 주변의 매그버크가 이렇게 변할 것이라고 생각하지는 못했다고 합니다.,0,0,2,m_boss_magburk,1,,,불항아리 매그버크,4,0,3,118,63,137,73,1,2,0,3,3,2,1,263,433,1,0,3152,1,26,2,2,0
47370,M_boss_archon,4,아콘은 마계에서 비교적 높은 지위에 속하며 전투 외에도 많은 일을 담당하는 마족입니다.,240,186,2,m_boss_archon,1,,,달아오른 아콘,4,0,3,72,48,84,56,1,2,0,3,3,2,1,184,299,1,0,1576,1,26,2,2,0
47371,M_boss_onion_the_great,3,"왜 어떤 케파들이 이렇게 변형이 되는지 연구가 행해지고 있습니다. 그 중에는 먹을 수 있도록 하는 연구도 포함되지만, 성과는 기대하기 어렵습니다.",240,186,0,m_boss_onion_the_great,1,,,불굴의 케파치프틴,1,0,3,165,110,116,77,1,1,0,1,3,1,3,192,103,1,1,1378,4,39,3,1,0
47372,M_boss_Velorchard,1,이들은 고위 마족의 정원과 과수를 돌보던 마족입니다. 길티네가 본격적으로 여신들과 싸우기로 결심한 후에는 전투에도 동원되고 있으며 마족들이 대개 그렇듯 이전의 하던 일과 전투력은 무관합니다.,240,186,7,m_boss_velorchard,1,,,기괴한 벨로차드,1,0,3,153,65,104,45,1,1,0,1,3,1,3,291,103,1,1,1378,4,39,3,1,0
47373,M_boss_Harpeia,3,"확인할 근거가 없는 전설이긴 하지만, 태고적에는 하르피아가 마족이 아니라 여신 라이마를 따랐다는 이야기가 있습니다.",0,0,5,m_boss_harpeia,1,,,돌개바람 하르피아,1,0,3,290,124,209,90,1,1,0,1,3,1,3,278,149,1,1,2757,4,39,3,1,0
47374,M_boss_GiantWoodGoblin,3,부베가 마족의 사주를 받아 불러낸 마물의 일종입니다. 경로는 모르지만 부베가 활동하지 않는 지역에서도 나타나곤 합니다.,0,0,2,m_boss_giantwoodgoblin,1,,,발악하는 자이언트 우드 고블린,5,0,3,195,104,203,109,1,1,0,3,3,3,1,219,219,1,0,3941,1,13,1,3,0
