$ID,$ID_NAME,Bonus,Description,Icon,Link_Collections,Link_Cubes,Link_Items,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
642111,COLLECT_211,"[[""Accuracy"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645379, 645379, 645379, 645379, 645379, 645379, 645379, 645379, 645379]",,,,Collection: Ruklys Street,1,0.0,0.0,0000,4,0.0
642112,COLLECT_212,"[[""Evasion"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[241117, 602111, 645390, 645616]",,,,Collection: Downtown,1,0.0,0.0,0000,4,0.0
642113,COLLECT_213,"[[""Critical Rate"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[312102, 645391, 645392, 645395, 645578]",,,,Collection: Inner Enceinte District,1,0.0,0.0,0000,4,0.0
642114,COLLECT_214,"[[""Critical Attack"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[141135, 181128, 302103, 645386, 645465]",,,,Collection: Mokusul Chamber,1,0.0,0.0,0000,4,0.0
642115,COLLECT_215,"[[""Critical Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[19007, 201134, 645187, 645465]",,,,Collection: Underground Grave of Ritinis,1,0.0,0.0,0000,4,0.0
642116,COLLECT_216,"[[""Stamina"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[14019, 645580, 645612, 645612, 645612, 645612, 645612]",,,,Collection: Videntis Shrine,1,0.0,0.0,0000,4,0.0
642117,COLLECT_217,"[[""Weight Limit"", 50]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[643503, 643503, 643503, 643503, 643503, 643503, 643503, 643503, 643503]",,,,Collection: Valius' Eternal Resting Place,1,0.0,0.0,0000,4,0.0
642118,COLLECT_218,"[[""Maximum HP"", 45]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[628054, 645118, 645120, 645122, 645124, 645269, 645565]",,,,Collection: Lemprasa Pond,1,0.0,0.0,0000,4,0.0
642119,COLLECT_219,"[[""Magic Attack"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[271110, 581122, 645117, 645125, 645126]",,,,Collection: Woods of the Linked Bridges,1,0.0,0.0,0000,4,0.0
642120,COLLECT_220,"[[""Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[161118, 531103, 640072, 645024, 645117]",,,,Collection: Paupys Crossing,1,0.0,0.0,0000,4,0.0
642121,COLLECT_221,"[[""Stamina"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[181114, 221102, 501104, 645132, 645708]",,,,Collection: Ashaq Underground Prison 1F,1,0.0,0.0,0000,4,0.0
642122,COLLECT_222,"[[""Physical Attack"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[101120, 161120, 601124, 645235, 645286]",,,,Collection: Ashaq Underground Prison 2F,1,0.0,0.0,0000,4,0.0
642123,COLLECT_223,"[[""Maximum SP"", 18]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[141120, 581124, 645178, 645410, 645473]",,,,Collection: Ashaq Underground Prison 3F,1,0.0,0.0,0000,4,0.0
642124,COLLECT_224,"[[""Maximum SP"", 18]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[501105, 511105, 645129, 645736, 645737, 645738]",,,,Collection: Koru Jungle,1,0.0,0.0,0000,4,0.0
642125,COLLECT_225,"[[""SP Recovery"", 3]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[581125, 640131, 645739, 645740]",,,,Collection: Knidos Jungle,1,0.0,0.0,0000,4,0.0
642126,COLLECT_226,"[[""Magic Attack"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[501106, 501127, 645352, 645741, 645742]",,,,Collection: Dadan Jungle,1,0.0,0.0,0000,4,0.0
642127,COLLECT_227,"[[""Physical Attack"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[101106, 141106, 201106, 628051, 645142, 645453, 645618, 649007]",,,,Collection: Nevellet Quarry 1F,1,0.0,0.0,0000,4,0.0
642128,COLLECT_228,"[[""HP Recovery"", 5]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[161106, 271104, 511106, 531127, 601126, 645333, 645334, 645618, 645743]",,,,Collection: Nevellet Quarry 2F,1,0.0,0.0,0000,4,0.0
642129,COLLECT_229,"[[""Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[221104, 581126, 640040, 645413, 645428, 645430]",,,,Collection: Novaha Assembly Hall,1,0.0,0.0,0000,4,0.0
642130,COLLECT_230,"[[""Magic Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[101107, 121105, 161107, 640025, 645614]",,,,Collection: Novaha Annex,1,0.0,0.0,0000,4,0.0
642131,COLLECT_231,"[[""Maximum HP"", 45]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[521111, 521112, 531111, 531112, 601127, 645297]",,,,Collection: Novaha Institute,1,0.0,0.0,0000,4,0.0
642132,COLLECT_232,"[[""HP Recovery"", 5]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[181106, 201108, 501107, 511107, 521107, 531107, 581127]",,,,Collection: Karolis Springs,1,0.0,0.0,0000,4,0.0
642133,COLLECT_233,"[[""HP Recovery"", 5]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[121106, 141108, 161108, 601129, 645346, 645347]",,,,Collection: Letas Stream,1,0.0,0.0,0000,4,0.0
642134,COLLECT_234,"[[""Magic Attack"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[30031, 31006, 271106, 645164]",,,,Collection: Pelke Shrine Ruins,1,0.0,0.0,0000,4,0.0
642135,COLLECT_235,"[[""Accuracy"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[15008, 16006, 17004, 30032]",,,,Collection: Absenta Reservoir,1,0.0,0.0,0000,4,0.0
642136,COLLECT_236,"[[""Evasion"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[643501, 643501, 643501, 643501, 643501, 643501, 643501, 643501, 643501]",,,,Collection: Sienakal Graveyard,1,0.0,0.0,0000,4,0.0
642137,COLLECT_237,"[[""Critical Rate"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[12007, 14006, 30040, 501113, 643502]",,,,Collection: Carlyle's Mausoleum,1,0.0,0.0,0000,4,0.0
642138,COLLECT_238,"[[""Critical Attack"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[221107, 241105, 501114, 581128, 645744]",,,,Collection: Delmore Hamlet,1,0.0,0.0,0000,4,0.0
642139,COLLECT_239,"[[""Critical Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[161110, 521113, 521114, 581129, 645744, 645744]",,,,Collection: Delmore Manor,1,0.0,0.0,0000,4,0.0
642140,COLLECT_240,"[[""Magic Amplification"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[251101, 531113, 531114, 645341, 645744, 645744, 645744]",,,,Collection: Delmore Outskirts,1,0.0,0.0,0000,4,0.0
642141,COLLECT_241,"[[""Critical Rate"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[121108, 201110, 645193, 645213, 645481]",,,,Collection: Feretory Hills,1,0.0,0.0,0000,4,0.0
642142,COLLECT_242,"[[""Magic Amplification"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[33017, 162106, 181108, 271108]",,,,Collection: Mochia Forest,1,0.0,0.0,0000,4,0.0
642143,COLLECT_243,"[[""Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[17006, 645287, 645288, 645462]",,,,Collection: Sutatis Trade Route,1,0.0,0.0,0000,4,0.0
642144,COLLECT_244,"[[""SP Recovery"", 3]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[16008, 501115, 601130, 643501]",,,,Collection: Topes Fortress 1F,1,0.0,0.0,0000,4,0.0
642145,COLLECT_245,"[[""Evasion"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[13009, 18002, 511115, 581130, 643503, 643504]",,,,Collection: Topes Fortress 2F,1,0.0,0.0,0000,4,0.0
642146,COLLECT_246,"[[""Maximum SP"", 18]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645746, 645746, 645746, 645746, 645746, 645746, 645746, 645746, 645746]",,,,Collection: Bellai Rainforest,1,0.0,0.0,0000,4,0.0
642147,COLLECT_247,"[[""SP Recovery"", 3]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[34043, 34043, 645746]",,,,Collection: Zeraha,1,0.0,0.0,0000,4,0.0
642148,COLLECT_248,"[[""Maximum HP"", 45]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[521121, 531121, 645181, 645746]",,,,Collection: Seir Rainforest,1,0.0,0.0,0000,4,0.0
642149,COLLECT_249,"[[""Accuracy"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[15046, 628061, 645173, 645175, 645420, 645421, 645745]",,,,Collection: Galeed Plateau,1,0.0,0.0,0000,4,0.0
642150,COLLECT_250,"[[""Magic Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[11046, 501122, 645192, 645464, 645465]",,,,Collection: Fasika Plateau,1,0.0,0.0,0000,4,0.0
642151,COLLECT_251,"[[""Physical Attack"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[16052, 17033, 645160, 645190, 645583, 649209]",,,,Collection: Manahas,1,0.0,0.0,0000,4,0.0
642152,COLLECT_252,"[[""Critical Attack"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[33050, 640038, 645220, 645225]",,,,Collection: Genar Field,1,0.0,0.0,0000,4,0.0
642153,COLLECT_253,"[[""Critical Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[521122, 643503, 645216, 645233, 645381, 645447]",,,,Collection: Sicarius 1F,1,0.0,0.0,0000,4,0.0
642154,COLLECT_254,"[[""Magic Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[628036, 645204, 645216, 645381, 645460]",,,,Collection: Sicarius 2F,1,0.0,0.0,0000,4,0.0
642155,COLLECT_255,"[[""Team Storage Slots"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[10012, 10013, 10029]",,,,Collection: What Is Falchion,1,0.0,0.0,0000,4,0.0
642156,COLLECT_256,"[[""Team Storage Slots"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[30033, 30034, 30035, 30036]",,,,Collection: Bug Hater,1,0.0,0.0,0000,4,0.0
642157,COLLECT_257,"[[""Team Storage Slots"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[30029, 30030, 30031, 30032]",,,,Collection: Love For Foreign Land,1,0.0,0.0,0000,4,0.0
642158,COLLECT_258,"[[""Team Storage Slots"", 3]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[10006, 11006, 12007, 13007, 14006, 15008, 16006, 17004, 18002]",,,,Collection: Beginner Weapon,1,0.0,0.0,0000,4,0.0
642159,COLLECT_259,"[[""Team Storage Slots"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[30062, 30063, 30064]",,,,Collection: Beginner Armor,1,0.0,0.0,0000,4,0.0
642161,COLLECT_261,"[[""Physical Attack"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[181129, 201135, 581142, 645442, 645614]",,,,Collection: Coastal Fortress,1,0.0,0.0,0000,4,0.0
642162,COLLECT_262,"[[""Magic Attack"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[121128, 311104, 521152, 645442, 645642]",,,,Collection: Dingofasil,1,0.0,0.0,0000,4,0.0
642163,COLLECT_263,"[[""Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[12057, 17039, 30336, 645218, 645392, 645649]",,,,Collection: Vedas Plateau,1,0.0,0.0,0000,4,0.0
642164,COLLECT_264,"[[""Maximum HP"", 45]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[30493, 645392, 645649, 680406, 680407, 680408]",,,,Collection: Mesafasla,1,0.0,0.0,0000,4,0.0
642165,COLLECT_265,"[[""Magic Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[142133, 272133, 321001, 511155, 645650]",,,,Collection: Stogas Plateau,1,0.0,0.0,0000,4,0.0
642166,COLLECT_266,"[[""Magic Attack"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[141138, 301105, 521155, 645654, 645654, 645654]",,,,Collection: Nahash Forest,1,0.0,0.0,0000,4,0.0
642167,COLLECT_267,"[[""HP Recovery"", 5]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[161138, 201137, 311105, 531155, 645656, 645656, 645721, 645722]",,,,Collection: Vera Coast,1,0.0,0.0,0000,4,0.0
642168,COLLECT_268,"[[""SP Recovery"", 3]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[15082, 101138, 271130, 645657, 645658, 645659]",,,,Collection: Elgos Monastery Annex,1,0.0,0.0,0000,4,0.0
642169,COLLECT_269,"[[""Magic Amplification"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[251112, 321008, 581143, 645579, 645601, 645657, 645658, 645660, 645661]",,,,Collection: Elgos Abbey Main Building,1,0.0,0.0,0000,4,0.0
642170,COLLECT_270,"[[""Physical Attack"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[111008, 221120, 521154, 645651, 645652, 645653]",,,,Collection: Alemeth Forest,1,0.0,0.0,0000,4,0.0
642171,COLLECT_271,"[[""Maximum SP"", 18]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645715, 645716, 645717, 645720]",,,,Collection: Barha Forest,1,0.0,0.0,0000,4,0.0
642172,COLLECT_272,"[[""Maximum HP"", 45]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[121130, 241120, 332001, 645670, 645730]",,,,Collection: Cranto Coast,1,0.0,0.0,0000,4,0.0
642173,COLLECT_273,"[[""Magic Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[252125, 321009, 645671, 645672]",,,,Collection: Igti Coast,1,0.0,0.0,0000,4,0.0
642174,COLLECT_274,"[[""Maximum SP"", 18]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[111009, 321007, 501157, 511157, 640131, 645670, 645673, 645723, 645723]",,,,Collection: Ibre Plateau,1,0.0,0.0,0000,4,0.0
642175,COLLECT_275,"[[""Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[301106, 321005, 531157, 645673, 645674, 645675, 645676, 645723]",,,,Collection: Grand Yard Mesa,1,0.0,0.0,0000,4,0.0
642176,COLLECT_276,"[[""HP Recovery"", 5]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[601139, 645673, 645677, 645678, 645679]",,,,Collection: Sventimas Exile,1,0.0,0.0,0000,4,0.0
642177,COLLECT_277,"[[""SP Recovery"", 3]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[161139, 331002, 645676, 645680, 645681, 645723]",,,,Collection: Kadumel Cliff,1,0.0,0.0,0000,4,0.0
642178,COLLECT_278,"[[""Accuracy"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645647, 645677, 645682, 645683, 645684, 645685, 645686]",,,,Collection: Steel Heights,1,0.0,0.0,0000,4,0.0
642179,COLLECT_279,"[[""Evasion"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645580, 645580, 645642, 645655, 645687, 645688]",,,,Collection: Grynas Trails,1,0.0,0.0,0000,4,0.0
642180,COLLECT_280,"[[""Critical Rate"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[511158, 521158, 645689, 645690, 645691]",,,,Collection: Grynas Training Camp,1,0.0,0.0,0000,4,0.0
642181,COLLECT_281,"[[""Critical Attack"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[181132, 201138, 241121, 271131, 645344, 645423, 645692, 645693, 645710]",,,,Collection: Grynas Hills,1,0.0,0.0,0000,4,0.0
642182,COLLECT_282,"[[""Physical Attack"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645928, 645929, 645930, 645931]",,,,Collection: Nheto Forest,1,0.0,0.0,0000,4,0.0
642183,COLLECT_283,"[[""Magic Attack"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645932, 645933, 645934, 645935, 645936]",,,,Collection: Svalphinghas Forest,1,0.0,0.0,0000,4,0.0
642184,COLLECT_284,"[[""Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645857, 645937, 645938, 645939]",,,,Collection: Lhadar Forest,1,0.0,0.0,0000,4,0.0
642185,COLLECT_285,"[[""Maximum HP"", 45]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645863, 645864, 645865, 645866, 645940, 645941, 645942, 645943]",,,,Collection: Timerys Temple,1,0.0,0.0,0000,4,0.0
642186,COLLECT_286,"[[""Magic Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645845, 645846, 645944, 645945]",,,,Collection: Tevhrin Stalactite Cave Section 1,1,0.0,0.0,0000,4,0.0
642187,COLLECT_287,"[[""Magic Attack"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645869, 645872, 645946, 645947, 645948]",,,,Collection: Tevhrin Stalactite Cave Section 2,1,0.0,0.0,0000,4,0.0
642188,COLLECT_288,"[[""HP Recovery"", 5]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645837, 645847, 645848, 645870]",,,,Collection: Tevhrin Stalactite Cave Section 3,1,0.0,0.0,0000,4,0.0
642189,COLLECT_289,"[[""SP Recovery"", 3]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645854, 645871, 645915, 645953, 645954, 645955, 645956, 645957]",,,,Collection: Tevhrin Stalactite Cave Section 4,1,0.0,0.0,0000,4,0.0
642190,COLLECT_290,"[[""Magic Amplification"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645827, 645846, 645855, 645879, 645958, 645959, 645960, 645961, 645962]",,,,Collection: Tevhrin Stalactite Cave Section 5,1,0.0,0.0,0000,4,0.0
642191,COLLECT_291,"[[""Physical Attack"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645831, 645963, 645964, 645965, 645966, 645981, 645982]",,,,Collection: City Wall District  8,1,0.0,0.0,0000,4,0.0
642192,COLLECT_292,"[[""Maximum SP"", 18]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645884, 645885, 645967, 645968, 645969]",,,,Collection: Jeromel Park,1,0.0,0.0,0000,4,0.0
642193,COLLECT_293,"[[""Maximum HP"", 45]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645828, 645832, 645886, 645892, 645970, 645971, 645972, 645973, 645974]",,,,Collection: Jonael Memorial,1,0.0,0.0,0000,4,0.0
642194,COLLECT_294,"[[""Magic Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645862, 645975, 645976, 645977, 645978]",,,,Collection: Taniel I Memorial,1,0.0,0.0,0000,4,0.0
642195,COLLECT_295,"[[""Maximum SP"", 18]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645838, 645979, 645980, 645990, 645991]",,,,Collection: Kule Peak,1,0.0,0.0,0000,4,0.0
642196,COLLECT_296,"[[""Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645839, 645840, 645856, 645983, 645984, 645985, 645986]",,,,Collection: Arcus Forest,1,0.0,0.0,0000,4,0.0
642197,COLLECT_297,"[[""HP Recovery"", 5]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645851, 645860, 645861, 645987, 645988, 645989]",,,,Collection: Phamer Forest,1,0.0,0.0,0000,4,0.0
642198,COLLECT_298,"[[""SP Recovery"", 3]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645873, 645905, 645906, 645992, 645993, 645994, 645995, 645996]",,,,Collection: Ziburynas Forest,1,0.0,0.0,0000,4,0.0
642199,COLLECT_299,"[[""Accuracy"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645908, 645909, 645911, 645997, 645998, 645999, 646000, 646001]",,,,Collection: Mollogheo Forest,1,0.0,0.0,0000,4,0.0
642200,COLLECT_300,"[[""Evasion"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645835, 645843, 645850, 646002, 646003, 646004, 646005, 646006]",,,,Collection: Zima Suecourt,1,0.0,0.0,0000,4,0.0
642201,COLLECT_301,"[[""Critical Rate"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645858, 646008, 646009, 646010, 646011, 646012]",,,,Collection: Emmet Forest,1,0.0,0.0,0000,4,0.0
642202,COLLECT_302,"[[""Critical Attack"", 4]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645833, 645834, 645902, 646013, 646014, 646015, 646016, 646017, 646018]",,,,Collection: Pystis Forest,1,0.0,0.0,0000,4,0.0
642203,COLLECT_303,"[[""Critical Attack"", 4]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645858, 646019, 646020, 646021, 646022, 646023]",,,,Collection: Syla Forest,1,0.0,0.0,0000,4,0.0
642204,COLLECT_304,"[[""Critical Defense"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645849, 645917, 646024, 646025, 646026, 646027, 646028, 646029]",,,,Collection: Alembique Cave,1,0.0,0.0,0000,4,0.0
642205,COLLECT_305,"[[""Stamina"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645867, 646030, 646031, 646032, 646033, 646034]",,,,Collection: Nobreer Forest,1,0.0,0.0,0000,4,0.0
642206,COLLECT_306,"[[""HP Recovery"", 5]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[645841, 645842, 645852, 646035, 646036, 646037, 646038, 646039]",,,,Collection: Yudejan Forest,1,0.0,0.0,0000,4,0.0
642207,COLLECT_307,"[[""Dark Property Resistance"", 6], [""Holy Property Resistance"", 6], [""INT"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[661200, 661201, 661202]",,,,Collection: Token of the Demon Treaty,1,0.0,0.0,0000,4,0.0
642208,COLLECT_308,"[[""Earth Property Resistance"", 5], [""STR"", 5]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[661203, 661204, 661205]",,,,Collection: Pasleptas,1,0.0,0.0,0000,4,0.0
642209,COLLECT_309,"[[""CON"", 2], [""Maximum HP"", 80], [""STR"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[646053, 646054, 646055, 646057, 646058, 646059]",,,,Collection: Coasts,1,0.0,0.0,0000,4,0.0
642210,COLLECT_310,"[[""INT"", 2], [""Maximum SP"", 8], [""SPR"", 2]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[350000, 350001, 350002, 350003, 646056, 646063]",,,,Collection: Fantasy Library,1,0.0,0.0,0000,4,0.0
642211,COLLECT_311,"[[""Defense"", 9], [""HP Recovery"", 6], [""Physical Attack"", 6]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[646060, 646061, 646062]",,,,Collection: Narvas Temple,1,0.0,0.0,0000,4,0.0
642212,COLLECT_312,"[[""Magic Attack"", 6], [""Magic Defense"", 9], [""SP Recovery"", 1]]",A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[350004, 350005, 350006, 350007, 350008, 350009]",,,,Collection: Lanko Waters,1,0.0,0.0,0000,4,0.0
642213,COLLECT_313,,A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[300000, 300001, 300002, 300003, 300004, 300005, 300006]",,,,Collection: Sage Master's Bookmark,1,0.0,0.0,0000,4,0.0
642214,COLLECT_314,,A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[300007, 300008, 300009, 300010, 300011, 300012, 300013, 300014]",,,,Collection: Explorer Finds,1,0.0,0.0,0000,4,0.0
642215,COLLECT_315,,A collection where you can register your items.{nl}You can register an item by right-clicking it.,icon_item_box,,,"[300015, 300016, 300017, 300018, 300019, 300020, 300021]",,,,Collection: Little Dexter's Gift,1,0.0,0.0,0000,4,0.0
