$ID,$ID_NAME,Icon,Link_Collections,Link_Cubes,Link_Materials,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Link_Target,Name,Price,Tradability,Type
12055,R_STF01_134,icon_item_weapon_misc1,,,"[{""Item"": 12055, ""Quantity"": 1}, {""Item"": 645614, ""Quantity"": 10}]","[{""Map"": null, ""Chance"": 10.0, ""Monster"": 57373}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57421}, {""Map"": null, ""Chance"": 1.15, ""Monster"": 57627}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 41386}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57567}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57696}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57293}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57302}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57312}]",[12055],,141134,Recipe - Meteor Rod,0,TTTT,21
12056,R_STF01_135,icon_item_weapon_misc1,,,"[{""Item"": 12056, ""Quantity"": 1}, {""Item"": 645386, ""Quantity"": 7}, {""Item"": 645561, ""Quantity"": 5}]","[{""Map"": null, ""Chance"": 10.0, ""Monster"": 57588}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57589}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57590}, {""Map"": null, ""Chance"": 1.15, ""Monster"": 57655}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57591}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57630}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57631}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 450221}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57284}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57285}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57286}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57287}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57288}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57289}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57290}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57292}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57303}]",[12056],,141135,Recipe - Ring Rod,0,TTTT,21
12057,R_STF01_136,icon_item_weapon_misc1,[642163],,"[{""Item"": 12057, ""Quantity"": 1}, {""Item"": 645442, ""Quantity"": 9}, {""Item"": 645649, ""Quantity"": 1}]","[{""Map"": null, ""Chance"": 1.15, ""Monster"": 57891}]",[12057],,141136,Recipe - Servant Rod,0,TTTT,21
12063,R_STF02_122,icon_item_weapon_misc3,,,"[{""Item"": 12063, ""Quantity"": 1}, {""Item"": 645191, ""Quantity"": 7}]",,[12063],,142122,Recipe - Escanciu Rod,0,TTTT,21
12064,R_STF02_123,icon_item_weapon_misc3,,,"[{""Item"": 12064, ""Quantity"": 1}, {""Item"": 645177, ""Quantity"": 7}]",,[12064],,142123,Recipe - Krag Rod,0,TTTT,21
12065,R_STF02_124,icon_item_weapon_misc3,,,"[{""Item"": 12065, ""Quantity"": 1}, {""Item"": 645213, ""Quantity"": 28}]",,[12065],,142124,Recipe - Pilgrim Rod,0,TTTT,21
12066,R_STF02_125,icon_item_weapon_misc3,,,"[{""Item"": 12066, ""Quantity"": 1}, {""Item"": 645481, ""Quantity"": 20}]",,[12066],,142125,Recipe - Istora Rod,0,TTTT,21
12067,R_STF01_138,icon_item_weapon_misc1,,,"[{""Item"": 12067, ""Quantity"": 1}, {""Item"": 645653, ""Quantity"": 10}, {""Item"": 645237, ""Quantity"": 5}]","[{""Map"": null, ""Chance"": 1.15, ""Monster"": 57913}]",[12067],,141138,Recipe - Corona Rod,0,TTTT,21
12068,R_STF01_139,icon_item_weapon_misc1,,,"[{""Item"": 12068, ""Quantity"": 1}, {""Item"": 645683, ""Quantity"": 17}]","[{""Map"": null, ""Chance"": 1.15, ""Monster"": 57914}]",[12068],,141139,Recipe - Superior Corona Rod,0,TTTT,21
12069,R_STF03_108,icon_item_weapon_misc4,,,"[{""Item"": 12069, ""Quantity"": 1}, {""Item"": 649004, ""Quantity"": 3}, {""Item"": 645577, ""Quantity"": 4}, {""Item"": 645579, ""Quantity"": 4}]",,[12069],,143108,Recipe - Circle Rod,0,TTTT,21
12074,R_STF03_109,icon_item_weapon_misc4,,"[642911, 642919]","[{""Item"": 12074, ""Quantity"": 1}, {""Item"": 645556, ""Quantity"": 65}, {""Item"": 645553, ""Quantity"": 95}]",,[12074],,143109,Recipe - Seimos Rod,0,TTTT,21
12075,R_STF03_110,icon_item_weapon_misc4,,"[642910, 642919]","[{""Item"": 12075, ""Quantity"": 1}, {""Item"": 645586, ""Quantity"": 48}, {""Item"": 645559, ""Quantity"": 19}]",,[12075],,143110,Recipe - Tilly Rod,0,TTTT,21
12081,R_STF03_111,icon_item_weapon_misc4,,"[642906, 642920]","[{""Item"": 12081, ""Quantity"": 1}, {""Item"": 645590, ""Quantity"": 45}, {""Item"": 645565, ""Quantity"": 33}]",,[12081],,143111,Recipe - Khasti Rod,0,TTTT,21
12084,R_STF04_107,icon_item_weapon_misc5,,"[642903, 642920]","[{""Item"": 12084, ""Quantity"": 1}, {""Item"": 645386, ""Quantity"": 66}, {""Item"": 645550, ""Quantity"": 30}, {""Item"": 645611, ""Quantity"": 26}]",,[12084],,144107,Recipe - Maga Rod,0,TTTT,21
12085,R_STF02_133,icon_item_weapon_misc3,,,"[{""Item"": 12085, ""Quantity"": 1}, {""Item"": 645657, ""Quantity"": 40}, {""Item"": 645647, ""Quantity"": 20}]","[{""Map"": null, ""Chance"": 0.43, ""Monster"": 57897}]",[12085],,142133,Recipe - Vitt Corona Rod,0,TTTT,21
12086,R_STF02_134,icon_item_weapon_misc3,,,"[{""Item"": 12086, ""Quantity"": 1}, {""Item"": 645809, ""Quantity"": 4}, {""Item"": 645805, ""Quantity"": 6}, {""Item"": 645802, ""Quantity"": 2}]",,[12086],,142134,Recipe - Duris Battle Rod,0,TTTT,21
12087,R_STF02_135,icon_item_weapon_misc3,,"[642906, 642902, 642921]","[{""Item"": 12087, ""Quantity"": 1}, {""Item"": 640131, ""Quantity"": 17}, {""Item"": 645694, ""Quantity"": 4}, {""Item"": 649011, ""Quantity"": 3}, {""Item"": 645648, ""Quantity"": 5}]",,[12087],,142135,Recipe - Artie Snake Rod,0,TTTT,21
12088,R_STF03_120,icon_item_weapon_misc4,,"[642914, 642924, 642925]","[{""Item"": 12088, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 1}, {""Item"": 649009, ""Quantity"": 25}, {""Item"": 649010, ""Quantity"": 25}, {""Item"": 649011, ""Quantity"": 25}]",,"[12088, 40003]",,143120,Recipe - Windia Rod,0,TTTT,21
12089,R_STF04_110,icon_item_weapon_misc5,,"[642924, 642925]","[{""Item"": 12089, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649015, ""Quantity"": 15}, {""Item"": 646016, ""Quantity"": 57}, {""Item"": 646038, ""Quantity"": 15}]",,[12089],,144110,Recipe - Heart of Glory,0,TTTT,21
12090,R_STF04_118,icon_item_weapon_misc5,,[642926],"[{""Item"": 12090, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649026, ""Quantity"": 30}, {""Item"": 649025, ""Quantity"": 150}, {""Item"": 646053, ""Quantity"": 107}]",,[12090],,144118,Recipe - Masinios Rod,0,TTTT,21
13007,R_TSF01_107,icon_item_weapon_misc1,[642158],,"[{""Item"": 13007, ""Quantity"": 1}, {""Item"": 271106, ""Quantity"": 1}, {""Item"": 271106, ""Quantity"": 1}]","[{""Map"": null, ""Chance"": 10.0, ""Monster"": 57406}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57416}, {""Map"": null, ""Chance"": 1.34, ""Monster"": 57469}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 41226}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 41240}, {""Map"": null, ""Chance"": 1.15, ""Monster"": 57685}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 58154}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 58155}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57080}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57111}]",[13007],,271107,Recipe - Geometry Staff,0,TTTT,21
13009,R_TSF01_109,icon_item_weapon_misc1,[642145],,"[{""Item"": 13009, ""Quantity"": 1}, {""Item"": 645186, ""Quantity"": 18}]","[{""Map"": null, ""Chance"": 10.0, ""Monster"": 41350}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 41378}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 41385}, {""Map"": null, ""Chance"": 1.15, ""Monster"": 57918}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 58203}, {""Map"": null, ""Chance"": 1.35, ""Monster"": 58720}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57805}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 47317}, {""Map"": null, ""Chance"": 1.35, ""Monster"": 400821}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57064}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57098}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57274}]",[13009],,271109,Recipe - Storm Staff,0,TTTT,21
13013,R_TSF02_103,icon_item_weapon_misc3,,,"[{""Item"": 13013, ""Quantity"": 1}, {""Item"": 645156, ""Quantity"": 11}, {""Item"": 645435, ""Quantity"": 1}]","[{""Map"": null, ""Chance"": 0.75, ""Monster"": 47486}]",[13013],,272103,Recipe - Ludas Staff,0,TTTT,21
13014,R_TSF02_104,icon_item_weapon_misc3,,,"[{""Item"": 13014, ""Quantity"": 1}, {""Item"": 272101, ""Quantity"": 1}, {""Item"": 272101, ""Quantity"": 1}]","[{""Map"": null, ""Chance"": 0.5, ""Monster"": 41435}]",[13014],,272104,Recipe - Saltas Staff,0,TTTT,21
13016,R_TSF02_106,icon_item_weapon_misc3,,,"[{""Item"": 13016, ""Quantity"": 1}, {""Item"": 272103, ""Quantity"": 1}, {""Item"": 645482, ""Quantity"": 6}]","[{""Map"": null, ""Chance"": 0.5, ""Monster"": 57592}]",[13016],,272106,Recipe - Karsto Staff,0,TTTT,21
13017,R_TSF02_107,icon_item_weapon_misc3,,,"[{""Item"": 13017, ""Quantity"": 1}, {""Item"": 645588, ""Quantity"": 12}, {""Item"": 645584, ""Quantity"": 23}]",,[13017],,272107,Recipe - Expecta Staff,0,TTTT,21
13020,R_TSF02_108,icon_item_weapon_misc3,,,"[{""Item"": 13020, ""Quantity"": 1}, {""Item"": 645580, ""Quantity"": 22}, {""Item"": 643501, ""Quantity"": 1}]",,[13020],,272108,Recipe - Black Staff,0,TTTT,21
13021,R_TSF02_109,icon_item_weapon_misc3,,,"[{""Item"": 13021, ""Quantity"": 1}, {""Item"": 645462, ""Quantity"": 12}]","[{""Map"": null, ""Chance"": 0.33, ""Monster"": 57594}]",[13021],,272109,Recipe - Welsh Staff,0,TTTT,21
13022,R_TSF03_101,icon_item_weapon_misc4,,,"[{""Item"": 13022, ""Quantity"": 1}, {""Item"": 272102, ""Quantity"": 1}, {""Item"": 645187, ""Quantity"": 5}]",,[13022],,273101,Recipe - Candle Staff,0,TTTT,21
13023,R_TSF03_102,icon_item_weapon_misc4,,,"[{""Item"": 13023, ""Quantity"": 1}, {""Item"": 272104, ""Quantity"": 1}, {""Item"": 272101, ""Quantity"": 1}, {""Item"": 645485, ""Quantity"": 3}]",,[13023],,273102,Recipe - Audra,0,TTTT,21
13024,R_TSF03_103,icon_item_weapon_misc4,,,"[{""Item"": 13024, ""Quantity"": 1}, {""Item"": 272106, ""Quantity"": 1}, {""Item"": 272103, ""Quantity"": 1}, {""Item"": 645213, ""Quantity"": 28}]",,[13024],,273103,Recipe - Sunflower,0,TTTT,21
13026,R_TSF03_105,icon_item_weapon_misc4,,,"[{""Item"": 13026, ""Quantity"": 1}, {""Item"": 273104, ""Quantity"": 1}, {""Item"": 644067, ""Quantity"": 1}, {""Item"": 649217, ""Quantity"": 1}]","[{""Map"": null, ""Chance"": 0.03, ""Monster"": 47477}]",[13026],,273105,Recipe - Maledoom,0,TTTT,21
13027,R_TSF04_101,icon_item_weapon_misc5,,,"[{""Item"": 13027, ""Quantity"": 1}, {""Item"": 271124, ""Quantity"": 1}, {""Item"": 271122, ""Quantity"": 1}, {""Item"": 645293, ""Quantity"": 5}, {""Item"": 645218, ""Quantity"": 24}]",,[13027],,274101,Recipe - Arca Staff,0,TTTT,21
13028,R_TSF04_102,icon_item_weapon_misc5,,,"[{""Item"": 13028, ""Quantity"": 1}, {""Item"": 273105, ""Quantity"": 1}, {""Item"": 644067, ""Quantity"": 1}, {""Item"": 649217, ""Quantity"": 1}]",,[13028],,274102,Recipe - Raganos Horn,0,TTTT,21
13038,R_TSF02_111,icon_item_weapon_misc3,,,"[{""Item"": 13038, ""Quantity"": 1}, {""Item"": 649001, ""Quantity"": 8}, {""Item"": 645129, ""Quantity"": 12}]",,[13038],,272111,Recipe - Smith Staff,0,TTTT,21
13039,R_TSF02_112,icon_item_weapon_misc3,,,"[{""Item"": 13039, ""Quantity"": 1}, {""Item"": 649001, ""Quantity"": 17}, {""Item"": 645134, ""Quantity"": 14}]",,[13039],,272112,Recipe - Klavis Staff,0,TTTT,21
13051,R_TSF01_122,icon_item_weapon_misc1,,,"[{""Item"": 13051, ""Quantity"": 1}, {""Item"": 645213, ""Quantity"": 15}]","[{""Map"": null, ""Chance"": 1.35, ""Monster"": 57465}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 41207}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 41223}, {""Map"": null, ""Chance"": 1.15, ""Monster"": 58130}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 401681}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 103003}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 400743}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 450222}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57058}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57088}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57101}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57120}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57300}]",[13051],,271122,Recipe - Drake Staff,0,TTTT,21
13052,R_TSF01_123,icon_item_weapon_misc1,,,"[{""Item"": 13052, ""Quantity"": 1}, {""Item"": 271122, ""Quantity"": 1}, {""Item"": 645546, ""Quantity"": 12}]","[{""Map"": null, ""Chance"": 10.0, ""Monster"": 57419}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57420}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57422}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57444}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57445}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 41215}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 41247}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 41354}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57418}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 58037}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 41243}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57708}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 103040}, {""Map"": null, ""Chance"": 1.35, ""Monster"": 57035}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57056}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57069}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57070}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57082}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57294}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57296}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57297}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57298}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57299}]",[13052],,271123,Recipe - Superior Drake Staff,0,TTTT,21
13053,R_TSF01_124,icon_item_weapon_misc1,,,"[{""Item"": 13053, ""Quantity"": 1}, {""Item"": 645429, ""Quantity"": 7}, {""Item"": 645373, ""Quantity"": 5}]","[{""Map"": null, ""Chance"": 10.0, ""Monster"": 57425}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57563}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 41232}, {""Map"": null, ""Chance"": 1.35, ""Monster"": 57647}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57105}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57295}]",[13053],,271124,Recipe - Cross Staff,0,TTTT,21
13054,R_TSF01_125,icon_item_weapon_misc1,,,"[{""Item"": 13054, ""Quantity"": 1}, {""Item"": 271124, ""Quantity"": 1}, {""Item"": 271124, ""Quantity"": 1}]","[{""Map"": null, ""Chance"": 10.0, ""Monster"": 57412}, {""Map"": null, ""Chance"": 1.35, ""Monster"": 57717}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 41376}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 47514}]",[13054],,271125,Recipe - Superior Cross Staff,0,TTTT,21
13055,R_TSF01_126,icon_item_weapon_misc1,,,"[{""Item"": 13055, ""Quantity"": 1}, {""Item"": 645208, ""Quantity"": 15}]","[{""Map"": null, ""Chance"": 10.0, ""Monster"": 57373}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57421}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 41386}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57567}, {""Map"": null, ""Chance"": 1.15, ""Monster"": 57653}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57696}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57293}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57302}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57312}]",[13055],,271126,Recipe - Astro Staff,0,TTTT,21
13056,R_TSF01_127,icon_item_weapon_misc1,,,"[{""Item"": 13056, ""Quantity"": 1}, {""Item"": 645559, ""Quantity"": 7}]","[{""Map"": null, ""Chance"": 10.0, ""Monster"": 57588}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57589}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57590}, {""Map"": null, ""Chance"": 1.15, ""Monster"": 57628}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57591}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57630}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57631}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 450221}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57284}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57285}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57286}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57287}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57288}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57289}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57290}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57292}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57303}]",[13056],,271127,Recipe - Superior Astro Staff,0,TTTT,21
13057,R_TSF01_128,icon_item_weapon_misc1,,,"[{""Item"": 13057, ""Quantity"": 1}, {""Item"": 645465, ""Quantity"": 23}]","[{""Map"": null, ""Chance"": 1.15, ""Monster"": 57960}]",[13057],,271128,Recipe - Bokun Staff,0,TTTT,21
13063,R_TSF02_122,icon_item_weapon_misc3,,,"[{""Item"": 13063, ""Quantity"": 1}, {""Item"": 645191, ""Quantity"": 7}]",,[13063],,272122,Recipe - Escanciu Staff,0,TTTT,21
13064,R_TSF02_123,icon_item_weapon_misc3,,,"[{""Item"": 13064, ""Quantity"": 1}, {""Item"": 645177, ""Quantity"": 7}]",,[13064],,272123,Recipe - Krag Staff,0,TTTT,21
13065,R_TSF02_124,icon_item_weapon_misc3,,,"[{""Item"": 13065, ""Quantity"": 1}, {""Item"": 645213, ""Quantity"": 28}]",,[13065],,272124,Recipe - Pilgrim Staff,0,TTTT,21
13066,R_TSF02_125,icon_item_weapon_misc3,,,"[{""Item"": 13066, ""Quantity"": 1}, {""Item"": 645481, ""Quantity"": 20}]",,[13066],,272125,Recipe - Istora Staff,0,TTTT,21
13067,R_TSF01_130,icon_item_weapon_misc1,,,"[{""Item"": 13067, ""Quantity"": 1}, {""Item"": 645654, ""Quantity"": 3}]","[{""Map"": null, ""Chance"": 1.15, ""Monster"": 57974}]",[13067],,271130,Recipe - Evil Staff,0,TTTT,21
13068,R_TSF01_131,icon_item_weapon_misc1,,,"[{""Item"": 13068, ""Quantity"": 1}, {""Item"": 645692, ""Quantity"": 10}, {""Item"": 645691, ""Quantity"": 2}]","[{""Map"": null, ""Chance"": 1.15, ""Monster"": 400564}]",[13068],,271131,Recipe - Superior Evil Staff,0,TTTT,21
13069,R_TSF03_109,icon_item_weapon_misc4,,,"[{""Item"": 13069, ""Quantity"": 1}, {""Item"": 645288, ""Quantity"": 5}, {""Item"": 640131, ""Quantity"": 45}, {""Item"": 645465, ""Quantity"": 86}]",,[13069],,273109,Recipe - Power Staff,0,TTTT,21
13075,R_TSF03_110,icon_item_weapon_misc4,,"[642911, 642919]","[{""Item"": 13075, ""Quantity"": 1}, {""Item"": 645429, ""Quantity"": 32}, {""Item"": 645552, ""Quantity"": 64}]",,[13075],,273110,Recipe - Seimos Staff,0,TTTT,21
13082,R_TSF03_112,icon_item_weapon_misc4,,"[642903, 642920]","[{""Item"": 13082, ""Quantity"": 1}, {""Item"": 645584, ""Quantity"": 69}, {""Item"": 645585, ""Quantity"": 47}, {""Item"": 645574, ""Quantity"": 28}]",,[13082],,273112,Recipe - Magas Staff,0,TTTT,21
13085,R_TSF04_106,icon_item_weapon_misc5,,"[642906, 642920]","[{""Item"": 13085, ""Quantity"": 1}, {""Item"": 645560, ""Quantity"": 14}, {""Item"": 645613, ""Quantity"": 34}, {""Item"": 645597, ""Quantity"": 12}]",,[13085],,274106,Recipe - Catacombs Staff,0,TTTT,21
13086,R_TSF02_133,icon_item_weapon_misc3,,,"[{""Item"": 13086, ""Quantity"": 1}, {""Item"": 645664, ""Quantity"": 30}, {""Item"": 645659, ""Quantity"": 1}]","[{""Map"": null, ""Chance"": 0.43, ""Monster"": 57899}]",[13086],,272133,Recipe - Dellis Evil Staff,0,TTTT,21
13087,R_TSF02_134,icon_item_weapon_misc3,,,"[{""Item"": 13087, ""Quantity"": 1}, {""Item"": 645809, ""Quantity"": 4}, {""Item"": 645806, ""Quantity"": 8}, {""Item"": 645803, ""Quantity"": 2}]",,[13087],,272134,Recipe - Ice Evil Staff,0,TTTT,21
13088,R_TSF02_135,icon_item_weapon_misc3,,"[642906, 642902, 642921]","[{""Item"": 13088, ""Quantity"": 1}, {""Item"": 640131, ""Quantity"": 17}, {""Item"": 645694, ""Quantity"": 4}, {""Item"": 649011, ""Quantity"": 3}, {""Item"": 645648, ""Quantity"": 5}]",,[13088],,272135,Recipe - Artie Stag Staff,0,TTTT,21
13089,R_TSF03_120,icon_item_weapon_misc4,,"[642914, 642924, 642925]","[{""Item"": 13089, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 1}, {""Item"": 649009, ""Quantity"": 25}, {""Item"": 649010, ""Quantity"": 25}, {""Item"": 649011, ""Quantity"": 25}]",,"[13089, 40011]",,273120,Recipe - Vienarazis Staff,0,TTTT,21
13090,R_TSF04_109,icon_item_weapon_misc5,,"[642923, 642925]","[{""Item"": 13090, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649015, ""Quantity"": 15}, {""Item"": 646030, ""Quantity"": 53}, {""Item"": 646018, ""Quantity"": 19}]",,[13090],,274109,Recipe - Regard Horn Staff,0,TTTT,21
13091,R_TSF04_117,icon_item_weapon_misc5,,[642926],"[{""Item"": 13091, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649026, ""Quantity"": 30}, {""Item"": 649025, ""Quantity"": 150}, {""Item"": 646053, ""Quantity"": 193}]",,[13091],,274117,Recipe - Masinios Staff,0,TTTT,21
14006,R_TBW01_109,icon_item_weapon_misc1,"[642137, 642158]",,"[{""Item"": 14006, ""Quantity"": 1}, {""Item"": 645177, ""Quantity"": 4}, {""Item"": 645465, ""Quantity"": 16}]","[{""Map"": null, ""Chance"": 10.0, ""Monster"": 57406}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57416}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 41226}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 41240}, {""Map"": null, ""Chance"": 1.34, ""Monster"": 41434}, {""Map"": null, ""Chance"": 1.15, ""Monster"": 58102}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 58154}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 58155}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57080}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57111}, {""Map"": null, ""Chance"": 0.95, ""Monster"": 57221}]",[14006],,161109,Recipe - Gulail,0,TTTT,21
14008,R_TBW01_116,icon_item_weapon_misc1,,,"[{""Item"": 14008, ""Quantity"": 1}, {""Item"": 645547, ""Quantity"": 8}, {""Item"": 645438, ""Quantity"": 1}]","[{""Map"": null, ""Chance"": 10.0, ""Monster"": 41350}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 41378}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 41385}, {""Map"": null, ""Chance"": 1.15, ""Monster"": 58082}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 58203}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57805}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 47317}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57064}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57098}, {""Map"": null, ""Chance"": 10.0, ""Monster"": 57274}, {""Map"": null, ""Chance"": 1.35, ""Monster"": 57330}]",[14008],,161116,Recipe - Gendawa,0,TTTT,21
14009,R_TBW02_111,icon_item_weapon_misc3,,,"[{""Item"": 14009, ""Quantity"": 1}, {""Item"": 645118, ""Quantity"": 3}, {""Item"": 645129, ""Quantity"": 4}]",,[14009],,162111,Recipe - Strong Bow,0,TTTT,21
14011,R_TBW02_102,icon_item_weapon_misc3,,,"[{""Item"": 14011, ""Quantity"": 1}, {""Item"": 645453, ""Quantity"": 23}]","[{""Map"": null, ""Chance"": 0.4, ""Monster"": 57599}]",[14011],,162102,Recipe - Iron Bow,0,TTTT,21
14012,R_TBW02_103,icon_item_weapon_misc3,,,"[{""Item"": 14012, ""Quantity"": 1}, {""Item"": 645174, ""Quantity"": 6}, {""Item"": 645172, ""Quantity"": 12}]","[{""Map"": null, ""Chance"": 0.33, ""Monster"": 57038}]",[14012],,162103,Recipe - Hawk Bow,0,TTTT,21
14014,R_TBW02_105,icon_item_weapon_misc3,,,"[{""Item"": 14014, ""Quantity"": 1}, {""Item"": 645177, ""Quantity"": 11}]","[{""Map"": null, ""Chance"": 0.33, ""Monster"": 57603}]",[14014],,162105,Recipe - Hunting Bow,0,TTTT,21
14016,R_TBW02_107,icon_item_weapon_misc3,,,"[{""Item"": 14016, ""Quantity"": 1}, {""Item"": 645481, ""Quantity"": 8}, {""Item"": 645396, ""Quantity"": 1}]","[{""Map"": null, ""Chance"": 1.0, ""Monster"": 401641}]",[14016],,162107,Recipe - Savage Bow,0,TTTT,21
