$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Drops,Link_Spawns,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR
57617,Flask_mage,3,마법사들의 물품이 변형된 변이형 몬스터입니다. 본래 담았던 물질에 따라 특별한 능력이 있기도 합니다.,1591,1224,2,mon_flask_mage,121,,"[{""Map"": 1481, ""TimeRespawn"": 0, ""Population"": 15}, {""Map"": 1481, ""TimeRespawn"": 0, ""Population"": 10}]",플라스크 메이지,3,2,1,400,266,462,308,63,44,0,59,54,60,60,264,330,22,44,6415,27,1220,32,48
57618,Kepari_mage,0,케파와는 관련이 없습니다. 이들은 마족 동물 즉 마수에 속합니다. 지능이 조금 높다 하더라도 말입니다.,1330,1021,2,mon_kepari_mage,91,,"[{""Map"": 3740, ""TimeRespawn"": 0, ""Population"": 18}]",케파리 주술사,1,2,1,340,226,340,226,54,36,0,17,52,45,45,197,197,21,36,3873,45,824,17,45
57619,Wendigo_mage,2,사람을 습격해 먹이로 삼는 포악한 습성을 지닌 몬스터입니다. ,1090,837,2,mon_wendigo_mage,66,,"[{""Map"": 1271, ""TimeRespawn"": 0, ""Population"": 10}]",웬디고 마법사,1,2,1,210,140,210,140,39,27,0,12,35,33,33,114,114,15,27,1064,33,591,12,33
57620,Wendigo_magician,2,웬디고 주술사는 희생자를 먹어서 그 능력을 흡수한다고 생각합니다. 주술사들의 행태를 보면 완전히 헛소리는 아닐 수도 있습니다.,3085,2381,2,mon_wendigo_magician,171,,"[{""Map"": 2561, ""TimeRespawn"": 0, ""Population"": 25}, {""Map"": 2561, ""TimeRespawn"": 35000, ""Population"": 25}]",웬디고 주술사,1,2,1,760,506,760,506,98,67,0,31,91,85,85,463,463,38,67,14035,82,1542,31,82
57621,Wendigo_bow,2,사람을 습격해 먹이로 삼는 포악한 습성을 지닌 몬스터입니다. ,1090,837,2,mon_wendigo_bow,66,,"[{""Map"": 1271, ""TimeRespawn"": 0, ""Population"": 15}]",웬디고 궁수,1,2,1,210,140,210,140,39,27,0,12,35,33,33,114,114,15,27,1064,33,591,12,33
57622,Wendigo_archer,2,웬디고 수색꾼은 추적하는 대상을 잡을 때까지 아무 것도 먹지 않고 마침내 잡으면 그 대상을 먹습니다.,3052,2347,2,mon_wendigo_archer,169,,"[{""Map"": 2561, ""TimeRespawn"": 0, ""Population"": 30}, {""Map"": 2561, ""TimeRespawn"": 0, ""Population"": 10}]",웬디고 수색꾼,1,2,1,748,498,748,498,97,66,0,30,89,84,84,457,457,37,66,13813,80,1515,30,80
57623,Socket_mage,3,소켓은 우리 세계의 지하 깊은 곳과 마계에 거주하던 족속입니다. 그러므로 신수의 날 이전에도 변이형인 몬스터의 희귀한 사례에 해당합니다.,3532,2716,6,mon_socket_mage,196,,"[{""Map"": 3460, ""TimeRespawn"": 0, ""Population"": 30}]",소켓 메이지,3,2,1,739,492,836,557,102,72,0,93,85,98,98,486,608,35,72,21450,43,1969,51,76
57624,Socket_bow,3,소켓은 우리 세계의 지하 깊은 곳과 마계에 거주하던 족속입니다. 그러므로 신수의 날 이전에도 변이형인 몬스터의 희귀한 사례에 해당합니다.,3488,2683,5,mon_socket_bow,194,,"[{""Map"": 3460, ""TimeRespawn"": 0, ""Population"": 30}]",소켓 궁수,3,2,1,730,487,828,552,101,72,0,92,85,97,97,480,600,35,72,21165,43,1956,51,76
57625,Colifly_mage,2,"콜리플라이는 마계의 신참자로 신수의 날 이후 발생한 종족입니다. 따라서 아직은 종족적인 각성을 하지 않았고, 사회집단의 형성기를 거치는 과정에 있으면서도 마족에 의해 본격적으로 사역당하고 있지 않습니다. 최근에 서로 다른 능력을 지닌 개체 즉, 마법사 따위가 나타나고 있습니다. ",900,698,5,mon_colifly_mage,21,,,콜리플라이 메이지,1,2,1,73,49,73,49,11,7,0,4,10,10,10,36,36,5,7,321,13,186,4,13
57626,Colifly_bow,2,"콜리플라이는 마계의 신참자로 신수의 날 이후 발생한 종족입니다. 따라서 아직은 종족적인 각성을 하지 않았고, 사회집단의 형성기를 거치는 과정에 있으면서도 마족에 의해 본격적으로 사역당하고 있지 않습니다. 최근에 서로 다른 능력을 지닌 개체 즉, 마법사 따위가 나타나고 있습니다. ",1175,903,5,mon_colifly_bow,35,,"[{""Map"": 2084, ""TimeRespawn"": 0, ""Population"": 15}]",콜리플라이 궁수,1,2,1,96,64,96,64,21,12,0,6,16,17,17,49,49,8,12,540,19,305,6,19
57627,Lizardman_mage,2,외양과 이름에서 그 연원을 쉽게 알 수 있는 야수 몬스터입니다. 다만 우리 세계가 아니라 마계가 기원입니다.,3096,2381,2,mon_lizardman_mage,172,,"[{""Map"": 2571, ""TimeRespawn"": 0, ""Population"": 20}]",리자드맨 마법사,1,2,1,764,509,764,509,99,68,0,31,91,86,86,467,467,38,68,14117,82,1548,31,82
57628,saltisdaughter_mage,2,살티스도터는 살티스터의 소형 개체이지만 정말로 혈연 관계는 아닙니다.,3409,2627,4,mon_saltisdaughter_mage,189,,"[{""Map"": 1651, ""TimeRespawn"": 0, ""Population"": 10}, {""Map"": 1651, ""TimeRespawn"": 0, ""Population"": 8}]",살티스도터 마법사,0,2,1,682,454,777,518,91,95,0,81,181,94,94,494,552,73,95,19714,33,1688,33,65
57629,saltisdaughter_bow,2,살티스도터는 살티스터의 소형 개체이지만 정말로 혈연 관계는 아닙니다.,3566,2750,4,mon_saltisdaughter_bow,198,,"[{""Map"": 1691, ""TimeRespawn"": 0, ""Population"": 10}]",살티스도터 궁수,0,2,1,721,480,818,545,95,103,0,85,189,99,99,522,584,77,103,20924,35,1774,35,68
57630,boss_Genmagnus_Q1,1,"많은 요정과 정령들이 인간과 여신이 아닌 마족의 편에 섰으며, 그렇지 않은 소수는 숨어서 관망중입니다. 지니 역시 이러한 흐름에서 벗어나지 않습니다.",10464,7378,4,boss_genmagnus,194,,,마스터 지니,1,0,3,1158,623,1158,623,112,76,0,35,106,97,97,683,683,43,76,133452,92,1748,35,92
57631,boss_archon_Q3,3,아콘은 마계에서 비교적 높은 지위에 속하며 전투 외에도 많은 일을 담당하는 마족입니다.,7999,8217,2,boss_archon,197,,,아콘,3,0,3,936,624,1033,689,102,72,0,93,85,98,98,618,773,35,72,177725,43,1989,52,76
57632,goblin2_wand1,0,신수의 날 이후 세계의 환경이 고블린에게 우호적으로 변하자 그 수가 늘어나고 인간의 영역을 넘보고 있습니다. 참고로 우드 고블린과 고블린은 직접적인 연관은 없습니다.,3354,2582,1,mon_goblin2_wand1,186,,"[{""Map"": 1641, ""TimeRespawn"": 0, ""Population"": 10}]",고블린 마법사,0,2,1,670,447,765,510,91,94,0,80,179,93,93,485,542,72,94,19338,33,1668,33,65
57633,goblin2_wand2,0,신수의 날 이후 세계의 환경이 고블린에게 우호적으로 변하자 그 수가 늘어나고 인간의 영역을 넘보고 있습니다. 참고로 우드 고블린과 고블린은 직접적인 연관은 없습니다. 아울러 고블린 주술사는 신수의 날 이전부터 고블린 사회에서 영적 조언자 역할을 했다고 합니다.,84,60,5,mon_goblin2_wand2,1,,,고블린 주술사,0,2,1,27,18,29,19,1,1,0,3,6,0,0,17,19,3,1,15,1,13,1,2
57634,goblin2_wand3,0,신수의 날 이후 세계의 환경이 고블린에게 우호적으로 변하자 그 수가 늘어나고 인간의 영역을 넘보고 있습니다. 참고로 우드 고블린과 고블린은 직접적인 연관은 없습니다.,3510,2705,2,mon_goblin2_wand3,195,,"[{""Map"": 1681, ""TimeRespawn"": 0, ""Population"": 15}, {""Map"": 1681, ""TimeRespawn"": 0, ""Population"": 20}]",고블린 메지션,0,2,1,709,473,807,538,94,101,0,84,187,97,97,513,573,76,101,20540,35,1754,35,68
57635,goblin2_sword,3,신수의 날 이후 세계의 환경이 고블린에게 우호적으로 변하자 그 수가 늘어나고 인간의 영역을 넘보고 있습니다. 참고로 우드 고블린과 고블린은 직접적인 연관은 없습니다.,3454,2660,1,mon_goblin2_sword,192,,"[{""Map"": 1661, ""TimeRespawn"": 0, ""Population"": 15}]",고블린 전사,0,2,1,698,465,793,528,93,100,0,83,185,96,96,504,563,75,100,20158,35,1734,35,67
57636,goblin2_hammer,2,신수의 날 이후 세계의 환경이 고블린에게 우호적으로 변하자 그 수가 늘어나고 인간의 영역을 넘보고 있습니다. 참고로 우드 고블린과 고블린은 직접적인 연관은 없습니다.,3510,2705,1,mon_goblin2_hammer,195,,"[{""Map"": 1681, ""TimeRespawn"": 0, ""Population"": 25}]",고블린 돌격병,0,2,1,709,473,807,538,94,101,0,84,187,97,97,513,573,76,101,20540,35,1754,35,68
57637,goblin2_axe,2,신수의 날 이후 세계의 환경이 고블린에게 우호적으로 변하자 그 수가 늘어나고 인간의 영역을 넘보고 있습니다. 참고로 우드 고블린과 고블린은 직접적인 연관은 없습니다. 아울러 고블린 도끼병은 신수의 날 이전에는 숲에서 나무를 하는 역할을 했다고 합니다.,84,60,1,mon_goblin2_axe,1,,,고블린 도끼병,0,2,1,27,18,29,19,1,1,0,3,6,0,0,17,19,3,1,15,1,13,1,2
57638,NightMaiden_mage,2,마군주의 시위이자 시종이며 친위병 같은 마족입니다.,1764,1360,4,mon_nightmaiden_mage,142,,"[{""Map"": 1591, ""TimeRespawn"": 0, ""Population"": 8}]",황혼의 시녀,1,2,1,603,402,603,402,81,57,0,26,79,71,71,367,367,32,57,6374,68,1282,26,68
57639,NightMaiden_bow,2,마군주의 시위이자 시종이며 친위병 같은 마족입니다.,1821,1404,0,mon_nightmaiden_bow,147,,"[{""Map"": 1611, ""TimeRespawn"": 0, ""Population"": 8}]",어둠의 시녀,1,2,1,633,422,633,422,83,58,0,26,79,73,73,383,383,32,58,6599,70,1316,26,70
57640,lapasape_mage,2,중재자 역할을 오래 수행하여 공적을 인정받으면 이런 특수한 직군에 종사할 기회를 얻는다고 합니다.,1175,903,7,mon_lapasape_mage,35,,"[{""Map"": 3970, ""TimeRespawn"": 0, ""Population"": 15}, {""Map"": 3970, ""TimeRespawn"": 0, ""Population"": 10}, {""Map"": 3970, ""TimeRespawn"": 0, ""Population"": 21}]",라프세이프 메이지,4,2,1,75,50,75,50,13,13,0,10,25,17,17,55,44,10,13,559,10,474,19,10
57641,lapasape_bow,2,중재자 역할을 오래 수행하여 공적을 인정받으면 이런 특수한 직군에 종사할 기회를 얻는다고 합니다. 그 후에 이런 색으로 변하는 이유는 알려지지 않았습니다.,1591,1224,7,mon_lapasape_bow,128,,"[{""Map"": 1551, ""TimeRespawn"": 0, ""Population"": 15}]",라프세이프 주술사,4,2,1,450,300,450,300,55,55,0,34,83,64,64,356,284,34,55,6018,34,1643,61,34
57642,colimen_mage,0,식물형 가운데는 예외적으로 종족적인 특징으로 보여주는 몬스터입니다. 학문적으로는 이들이 더 높은 사회성을 지니게 될지 궁금해하는 사람들이 있습니다.,929,716,7,mon_colimen_mage,80,,,콜리멘 마법사,4,2,1,286,191,286,191,46,32,0,15,41,40,40,179,143,18,32,1308,40,724,15,40
57643,TerraNymph_mage,0,"장난기가 매우 많아 모험가의 물건에 관심이 많으니 소지품 관리에 주의를 요합니다. 그런 호기심이 지나쳐 마법에도 손을 대었지만, 재능이 없기 때문에 능력은 대단치 않다고 봅니다.",1591,1224,0,mon_terranymph_mage,122,,"[{""Map"": 1481, ""TimeRespawn"": 0, ""Population"": 12}]",테라임프 메이지,1,2,1,499,332,499,332,69,47,0,22,64,61,61,300,300,27,47,5382,59,1096,22,59
57644,FD_TerraNymph_bow,0,장난기가 매우 많아 모험가의 물건에 관심이 많으니 소지품 관리에 주의를 요합니다. 테라임프 궁수는 다른 테라임프와 달리 지루할 때 멀리서 상대를 쏘아 괴롭히는 일을 좋아합니다.,1258,966,0,mon_fd_terranymph_bow,135,,"[{""Map"": 3840, ""TimeRespawn"": 0, ""Population"": 25}]",테라임프 궁수,1,2,1,569,379,569,379,78,54,0,24,75,67,67,343,343,30,54,12016,65,1209,24,65
57645,Cronewt_mage,2,본래 크기에 비해 가장 덩치가 커진 몬스터입니다. 원래는 새끼 손가락 크기였으니까요.,1378,1056,7,mon_cronewt_mage,89,,"[{""Map"": 3740, ""TimeRespawn"": 0, ""Population"": 12}]",크로뉴트 마법사,0,2,1,243,162,293,195,43,45,0,39,85,44,44,180,201,35,45,4270,15,784,15,31
57646,Cronewt_bow,2,본래 크기에 비해 가장 덩치가 커진 몬스터입니다. 원래는 새끼 손가락 크기였으니까요. ,1407,1090,7,mon_cronewt_bow_brown,88,,"[{""Map"": 3750, ""TimeRespawn"": 0, ""Population"": 20}]",크로뉴트 독침술사,0,2,1,238,159,289,192,43,45,0,39,85,44,44,176,197,35,45,4222,15,777,15,31
57647,Lichenclops_mage,2,"눈도 조심해야 하지만, 실은 후각도 뛰어납니다.",1677,1288,7,mon_lichenclops_mage,135,,"[{""Map"": 1571, ""TimeRespawn"": 0, ""Population"": 8}]",리첸클롭스 메이지,2,2,1,467,311,481,321,57,78,0,30,160,67,67,362,324,65,78,6243,30,1508,47,36
57648,ticen_mage,0,"티켄이 들고다니는 창으로 보아 다른 종류의 티켄이 존재할 수도 있다는 가정은 결국 현실로 드러났으며, 생각보다 다양한 티켄들이 발생하여 무리를 짓고 사화성을 획득하기 직전까지 나아가고 있습니다.",3476,2672,1,mon_ticen_mage,193,,"[{""Map"": 1411, ""TimeRespawn"": 0, ""Population"": 12}]",티켄 마법사,0,2,1,702,468,797,531,93,100,0,83,185,96,96,507,567,75,100,20263,35,1741,35,67
57649,ticen_bow,0,"티켄이 들고다니는 창으로 보아 다른 종류의 티켄이 존재할 수도 있다는 가정은 결국 현실로 드러났으며, 생각보다 다양한 티켄들이 발생하여 무리를 짓고 사화성을 획득하기 직전까지 나아가고 있습니다.",3387,2604,0,mon_ticen_bow,188,,"[{""Map"": 3470, ""TimeRespawn"": 0, ""Population"": 40}]",티켄 석궁병,0,2,1,678,452,772,515,91,95,0,81,181,94,94,491,549,73,95,19610,33,1681,33,65
57650,Cire_mage,2,"정확히는 초목이 변형된 몬스터가 아니라 썩어가는 초목이 생명을 얻은 것이라 합니다만, 그 흔적은 찾기 쉽지 않습니다. 지능이 대단하지는 않은데 도구를 사용하거나 독을 기반으로 하는 마력을 사용하는 개체가 나타나기도 합니다. ",3219,2481,7,mon_cire_mage,179,,"[{""Map"": 2521, ""TimeRespawn"": 0, ""Population"": 3}]",사이어 메이지,4,2,1,683,455,683,455,77,77,0,47,114,89,89,545,436,47,77,15855,47,2297,85,47
57651,Cire_bow,2,"정확히는 초목이 변형된 몬스터가 아니라 썩어가는 초목이 생명을 얻은 것이라 합니다만, 그 흔적은 찾기 쉽지 않습니다. 지능이 대단하지는 않은데 도구를 사용하거나 독을 기반으로 하는 마력을 사용하는 개체가 나타나기도 합니다. ",84,60,5,mon_cire_bow,1,,,사이어 투창병,4,2,1,27,18,27,18,0,0,0,1,2,0,0,21,16,1,0,15,1,39,3,1
57652,Chafperor_mage,2,벌과 딱정벌레의 장점에 변이된 몬스터의 사나움이 깃든 몬스터입니다. 벌처럼 체계를 지닙니다. 체이퍼러 메이지는 몸 안에 마력이 있지만 그것을 제대로 사용할 지성은 없습니다. ,3186,2448,7,mon_chafperor_mage,177,,"[{""Map"": 2501, ""TimeRespawn"": 0, ""Population"": 20}]",체이퍼러 메이지,2,2,1,649,433,672,448,76,101,0,39,208,88,88,510,456,84,101,15012,39,1972,61,46
57653,Infrogalas_mage,3,아직 성체가 되지 않은 가이갈라스라는 것이 가장 유력한 학설입니다. 그러나 가이갈라스의 기원이 되는 생물이 무엇인지 모호하기 때문에 이를 확증하기는 어렵습니다. 합니다. ,3186,2448,0,mon_infrogalas_mage,177,,"[{""Map"": 2501, ""TimeRespawn"": 0, ""Population"": 12}]",인프로 갈라스 메이지,0,2,1,630,420,720,480,86,90,0,76,168,88,88,456,510,69,90,17978,31,1582,31,61
57654,FD_Infrogalas_bow,3,아직 성체가 되지 않은 가이갈라스라는 것이 가장 유력한 학설입니다. 그러나 가이갈라스의 기원이 되는 생물이 무엇인지 모호하기 때문에 이를 확증하기는 어렵습니다. 합니다. ,4427,3404,0,mon_fd_infrogalas_bow,164,,"[{""Map"": 3480, ""TimeRespawn"": 0, ""Population"": 20}]",수감된 인프로 갈라스 궁수,0,2,1,570,380,655,436,78,85,0,71,158,82,82,415,464,64,85,32755,29,1469,29,57
57655,Rambear_mage,2,여러 짐승의 다양한 장점이 한 몸에 있어 까다로운 몬스터입니다. 보기보다 지능이 높기 때문에 도구나 마법의 사용도 개체에 따라 가능합니다. ,3409,2627,4,mon_rambear_mage,189,,"[{""Map"": 3470, ""TimeRespawn"": 0, ""Population"": 40}]",램베어 마법사,0,2,1,682,454,777,518,91,95,0,81,181,94,94,494,552,73,95,19714,33,1688,33,65
57656,Rambear_bow,2,여러 짐승의 다양한 장점이 한 몸에 있어 까다로운 몬스터입니다. 보기보다 지능이 높기 때문에 도구나 마법의 사용도 개체에 따라 가능합니다. ,2873,2213,4,mon_rambear_bow,151,,"[{""Map"": 2300, ""TimeRespawn"": 20000, ""Population"": 15}]",램베어 궁수,0,2,1,515,343,595,397,73,79,0,66,150,75,75,374,418,60,79,14666,27,1356,27,53
57660,wood_lwa,0,마계의 주술사들이 르와를 사용해 불러낸 몬스터입니다. 숲의 정령을 사로잡아 이용한다는 설도 있지만 확실하지는 않습니다.,3175,2448,7,mon_wood_lwa,176,,"[{""Map"": 2501, ""TimeRespawn"": 0, ""Population"": 30}]",우드르와,4,2,1,669,446,669,446,76,76,0,46,112,88,88,534,427,46,76,15529,46,2251,83,46
57661,GlyphRing,3,강력한 마력이 새겨진 석상이나 건축물의 일부가 살아움직여 인간에게 피해를 주는 일은 이제 전혀 새롭지 않습니다. 신수의 날 이후에는 신성한 문자가 새겨진 것이 그렇게 되어도 더는 이상하게 여기는 사람이 없을 정도입니다.,1382,1065,1,mon_glyphring,104,,"[{""Map"": 2541, ""TimeRespawn"": 0, ""Population"": 30}, {""Map"": 2541, ""TimeRespawn"": 0, ""Population"": 15}]",글리프링,3,2,1,325,216,380,253,52,38,0,51,43,52,52,213,267,19,38,5352,23,1054,28,41
57663,ShiverJack,3,본래 마족에 속한 창조물이나 크리오맨서 마스터인 알리스터 크로울리는 이를 자신이 부릴 방법을 연구하고 있다고 합니다.,84,60,4,mon_shiverjack,1,,,쉬버잭,3,2,1,27,18,31,21,1,0,0,3,2,0,0,16,21,1,0,15,1,13,1,3
57664,loftlem_green,3,마왕 바이가가 애용하는 마계의 몬스터입니다. 바이가는 이렇게 세상 곳곳의 사정을 그에게 전달하는 기능을 지닌 몬스터를 좋아합니다.,6484,3739,1,mon_loftlem_green,180,,"[{""Map"": 2521, ""TimeRespawn"": 0, ""Population"": 20}]",초록 로프틀렘,3,2,0,838,279,954,318,92,67,103,86,81,90,90,439,549,33,67,15266,40,1823,48,71
57665,pumpflap,0,신수의 날이 발생한 다음해까지는 미처 수확되지 않은 작물이 변한 몬스터는 재배자가 조심하면 더 이상 나오지 않을 것이라 생각했습니다. 하지만 몬스터 스스로 번식하면서 그런 기대는 사라졌습니다. 펌플랍이 그 대표적인 사례입니다.,3331,2560,5,mon_pumpflap,185,,"[{""Map"": 2531, ""TimeRespawn"": 0, ""Population"": 10}]",펌플랍,1,2,1,828,552,828,552,105,72,0,33,102,92,92,510,510,41,72,15311,88,1661,33,88
57668,Rudasjack,3,마계의 어떤 지역은 이런 부유물체들이 하늘 가득 차있는 곳도 있다고 합니다.,1519,1166,2,mon_rudasjack,115,,"[{""Map"": 1461, ""TimeRespawn"": 0, ""Population"": 12}]",루다스잭,3,2,1,375,250,435,290,60,42,0,56,52,57,57,246,308,21,42,6030,26,1166,31,46
57669,jukotail,3,"유코테일은 꼬리로 걷지 않습니다. 부유하는 상태가 맞으며, 그 내부는 비어있습니다. 단 죽은 뒤 급격히 내부가 사라지는 것인지 여부는 알 수 없습니다.",4058,3130,1,mon_jukotail,226,,"[{""Map"": 3430, ""TimeRespawn"": 0, ""Population"": 45}, {""Map"": 3430, ""TimeRespawn"": 0, ""Population"": 10}, {""Map"": 3430, ""TimeRespawn"": 0, ""Population"": 10}]",유코테일,3,2,1,877,584,986,657,115,82,0,106,100,113,113,575,719,40,82,25970,50,2274,59,88
57670,pyran,2,파이란은 잿더미에 묻힌 파충류의 알이 변형부화되어 발생합니다.,1591,1224,2,mon_pyran,122,,"[{""Map"": 1481, ""TimeRespawn"": 0, ""Population"": 15}]",파이란,1,2,1,499,332,499,332,69,47,0,22,64,61,61,300,300,27,47,5382,59,1096,22,59
57672,velffigy,0,"마족의 주술사가 의식에 사용하는 도구이며, 해당 의식을 마치면 자아를 지니게 됩니다. 주술사에게는 다른 목적을 위한 도구에 불과하므로 대부분의 주술사는 이후 이들을 방치하고, 방치된 벨피기는 각자 알아서 살아가게 됩니다.",3286,2526,0,mon_velffigy,182,,"[{""Map"": 3860, ""TimeRespawn"": 0, ""Population"": 10}]",벨피기,1,2,1,814,543,814,543,104,72,0,33,102,91,91,500,500,41,72,15063,87,1641,33,87
57673,Burialer,3,망자의 비석과 그 무덤의 영혼이 잘못된 결합을 하는 경우에 발생하는 몬스터입니다.,1785,1375,5,mon_burialer,144,,"[{""Map"": 1601, ""TimeRespawn"": 0, ""Population"": 7}]",베리얼러,3,2,1,506,337,578,385,73,52,0,69,62,72,72,332,415,26,52,7996,32,1452,38,57
57674,velwriggler_mage_red,0,마족의 영향을 받아 탄생한 이 몬스터는 민첩하고 독성이 있다고 알려졌습니다.,1264,979,2,mon_velwriggler_mage_red,46,,"[{""Map"": 3990, ""TimeRespawn"": 0, ""Population"": 40}]",붉은 벨리글러 마법사,3,2,1,81,54,103,68,24,15,0,24,16,23,23,52,66,8,15,793,10,457,12,19
57675,velwriggler_mage_green,0,마족의 영향을 받아 탄생한 이 몬스터는 민첩하고 독성이 있다고 알려졌습니다. 이런 색의 벨리글러는 체내에 비소 함량이 높습니다.,3152,2426,5,mon_velwriggler_mage_green,175,,"[{""Map"": 2511, ""TimeRespawn"": 0, ""Population"": 25}, {""Map"": 2511, ""TimeRespawn"": 0, ""Population"": 20}]",초록 벨리글러 마법사,3,2,1,642,428,730,486,89,65,0,83,77,87,87,424,530,31,65,18373,39,1763,46,68
57676,velaphid_red,2,절지동물이 변형된 몬스터의 일부가 다시 독립적으로 변형되어 발생하는 몬스터입니다.,3320,2560,5,mon_velaphid_red,184,,"[{""Map"": 2531, ""TimeRespawn"": 0, ""Population"": 20}]",벨라피드,1,2,1,822,548,822,548,104,72,0,33,102,92,92,506,506,41,72,15228,87,1655,33,87
57677,anchor,3,"닻은 마계에 그 기원이 있다는 사실을 제외하고는 아무 것도 모르는 상태입니다. 사물이 변이된 것인지 마족이 변신한 것인지도 불명확하며, 일반적인 색상에 의한 추측도 맞지 않습니다.",3264,2515,0,mon_anchor,181,,"[{""Map"": 3850, ""TimeRespawn"": 0, ""Population"": 10}]",닻,1,2,1,808,538,808,538,103,71,0,33,100,90,90,496,496,40,71,14980,86,1635,33,86
57678,anchor_mage,3,"닻은 마계에 그 기원이 있다는 사실을 제외하고는 아무 것도 모르는 상태입니다. 사물이 변이된 것인지 마족이 변신한 것인지도 불명확하며, 일반적인 색상에 의한 추측도 맞지 않습니다.",1728,1332,0,mon_anchor_mage,139,,"[{""Map"": 1581, ""TimeRespawn"": 0, ""Population"": 7}, {""Map"": 1581, ""TimeRespawn"": 0, ""Population"": 11}]",어둠의 닻,1,2,1,587,391,587,391,79,55,0,24,75,69,69,357,357,30,55,6186,66,1236,24,66
57679,Pandroceum,0,"몬스터가 된 이후, 여러가지 쓰임이 있다는 사실이 밝혀져 오히려 인간들에게 사냥 당하고 있습니다. 윈터스푼 가문에서는 꽤 좋은 가격으로 매입한다는 소문도 있습니다.",3208,2470,7,mon_pandroceum,178,,"[{""Map"": 2501, ""TimeRespawn"": 0, ""Population"": 40}]",팬드로시움,4,2,1,679,452,679,452,77,77,0,47,114,89,89,541,432,47,77,15766,47,2277,84,47
57680,VelStool,0,"다른 버섯류가 변형된 몬스터와 차이점을 구별하기 쉽지 않지만, 이들은 확실히 마계의 생물이 변형된 것입니다.",1138,880,7,mon_velstool,58,,"[{""Map"": 1111, ""TimeRespawn"": 0, ""Population"": 50}]",벨스툴,4,2,1,123,82,123,82,25,25,0,15,35,29,29,97,77,15,25,948,15,758,29,15
57681,Malstatue,3,어떤 지방에서는 큐폴이나 정령의 우상을 만들기도 했으며 이 가운데 일부는 신수의 날 이후 마족에 물들어 악한 피조물로 활동하기 시작했습니다.,3298,2537,0,mon_malstatue,183,,"[{""Map"": 2531, ""TimeRespawn"": 0, ""Population"": 10}, {""Map"": 2531, ""TimeRespawn"": 0, ""Population"": 22}]",멀스태츄,3,2,1,684,456,777,518,93,68,0,87,81,91,91,448,560,33,68,19464,41,1843,48,72
57682,Stonacorn,3,스토내콘은 다람쥐 등의 동물들이 묻은 뒤에 잊어버린 식물 씨앗이 몬스터로 변하여 생겨났습니다.,3286,2526,7,mon_stonacorn,182,,"[{""Map"": 2521, ""TimeRespawn"": 0, ""Population"": 11}]",스토내콘,3,2,1,680,453,770,513,93,68,0,87,81,91,91,444,556,33,68,19357,41,1836,48,71
57683,shtayim_mage,3,외양과 달리 이 마법피조물에는 여신의 축복이 깃들어 있어 마족에게 치명적일 수 있습니다.,1279,979,0,mon_shtayim_mage,48,,"[{""Map"": 3990, ""TimeRespawn"": 0, ""Population"": 30}]",쉬타임 메이지,3,2,1,82,55,112,75,25,16,0,24,16,24,24,54,68,8,16,828,10,483,13,20
57684,Glyquare,3,마법의 문자나 룬이 각인된 석조물의 변형하여 생겨난 몬스터입니다.,3298,2537,5,mon_glyquare,183,,"[{""Map"": 3860, ""TimeRespawn"": 0, ""Population"": 15}, {""Map"": 3860, ""TimeRespawn"": 0, ""Population"": 7}]",글리퀘어,3,2,1,684,456,777,518,93,68,104,87,81,91,91,448,560,33,68,19464,41,1843,48,72
57685,Drapel,0,드라페리운의 아종에 해당하는 몬스터입니다.,1048,806,7,mon_drapel,70,,"[{""Map"": 2481, ""TimeRespawn"": 0, ""Population"": 40}]",드라펠,4,2,1,180,120,180,120,30,30,30,19,43,35,35,142,113,19,30,1165,19,917,35,19
57686,Sowpent,2,식물의 씨앗에서 생겨난 몬스터가 어떤 방식으로 뱀의 외양을 지닌 몬스터로 나타나게 되었는지 그 과정은 아직 연구 대상입니다.,1048,806,4,mon_sowpent,70,,"[{""Map"": 1891, ""TimeRespawn"": 0, ""Population"": 35}]",소우펜트,1,2,1,230,153,230,153,41,28,24,13,37,35,35,127,127,16,28,1134,35,631,13,35
57687,Mandara_soldier_mage,3,우드맨이 움직이지 못하는 점은 큰 축복이라 하겠습니다. 다양한 개체가 나타나는 이유는 이들이 마족이 아니라 마족의 조각품이기 때문이라는 설도 있습니디.,2220,1283,0,mon_mandara_soldier_mage,150,,,우드맨 마법사,1,2,1,758,325,758,325,85,60,0,27,83,75,75,394,394,34,60,6762,72,1349,27,72
