$ID,$ID_NAME,Description,Icon,Link_Collections,Link_Cubes,Link_Items,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
642741,Gacha_Guild_Mission_Hair,길드 퀘스트 중 미션에 성공하여 획득한 추가 보상 상자입니다. {nl} 헤어 악세서리를 얻을 수 있습니다.,gacha_h_012,,,,,,,길드 퀘스트 보상: 헤어 악세서리,0,0.0,0.0,0001,5,0.0
642742,Gacha_Earthtower_001,사용 시 임의의 재료를 획득할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube_gold_blow,,,,,,,응축된 대지의 탑 5층 큐브,0,0.0,0.0,0000,5,5.0
642743,Gacha_Earthtower_002,사용 시 임의의 재료를 획득할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube_gold_blow,,,,,,,응축된 대지의 탑 10층 큐브,0,0.0,0.0,0000,5,5.0
642744,Gacha_Earthtower_003,사용 시 임의의 재료를 획득할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube_gold_blow,,,,,,,응축된 대지의 탑 15층 큐브,0,0.0,0.0,0000,5,5.0
642745,Gacha_Earthtower_004,사용 시 임의의 재료를 획득할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube_gold_blow,,,,,,,응축된 대지의 탑 20층 큐브,0,0.0,0.0,0000,5,5.0
642746,Gacha_Earthtower_005,사용 시 임의의 재료를 획득할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube_gold_blow,,,,,,,응축된 대지의 탑 25층 큐브,0,0.0,0.0,0000,5,5.0
642747,Gacha_Earthtower_006,사용 시 임의의 재료를 획득할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube_gold_blow,,,,,,,응축된 대지의 탑 30층 큐브,0,0.0,0.0,0000,5,5.0
642748,Gacha_Earthtower_007,사용 시 임의의 재료를 획득할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube_gold_blow,,,,,,,응축된 대지의 탑 35층 큐브,0,0.0,0.0,0000,5,5.0
642749,Gacha_Earthtower_008,사용 시 임의의 재료를 획득할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube_gold_blow,,,,,,,응축된 대지의 탑 40층 큐브,0,0.0,0.0,0000,5,5.0
642750,Gacha_Ability_Potion_Box,길드 퀘스트 중 미션에 성공하여 획득한 추가 보상 상자입니다. {nl}특별한 효과를 가진 포션 제작서를 얻을 수 있습니다.,icon_item_ability_potion_box,,,,,,,길드 퀘스트 보상: 특수 포션,0,0.0,0.0,0001,5,0.0
642751,Gacha_E_025,사용하면 축복받은 조각을 얻을수 있는 큐브입니다.,icon_item_cube1,,,,,,,축복의 큐브,0,0.0,0.0,0000,5,5.0
642752,Gacha_E_026,수녀 아이스테의 감사 선물입니다. 개봉시 축복받은 조각 2개를 얻을 수 있는 큐브입니다. {nl} - 1일 3회 획득 가능,icon_item_jewelrybox_close,,,,,,,수녀 아이스테의 감사 선물,0,0.0,0.0,0000,5,5.0
642801,Gacha_G_001,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube1,,,,,,,칼레이마스 큐브,0,0.0,0.0,0000,5,5.0
642802,Gacha_G_002,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube1,,,,,,,시카리오스 큐브,0,0.0,0.0,0000,5,5.0
642803,Gacha_G_003,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube1,,,,,,,숲의 큐브,0,0.0,0.0,0000,5,5.0
642804,Gacha_G_004,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube1,,,,,,,(구)아트톡의 자재상자,0,0.0,0.0,0000,5,5.0
642805,Gacha_G_005,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube1,,,,,,,아트톡의 잡동사니 상자,0,0.0,0.0,0000,5,5.0
642806,Gacha_G_006,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube1,,,,,,,아트톡의 의문의 상자,0,0.0,0.0,0000,5,5.0
642807,Gacha_G_007,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube1,,,,,,,아트톡의 큐브,0,0.0,0.0,0000,5,5.0
642808,Gacha_G_008,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube1,,,,,,,사우시스 큐브,0,0.0,0.0,0000,5,5.0
642809,Gacha_G_009,무언가 특별한 것을 얻기 위해 사용될 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.{nl}획득 아이템 목록{nl} - 프락토늄 1개 {nl} - 미스릴 20개 {nl} - LV4 케이스타스 회복 포션 20개,icon_item_jewelrybox_close,,,,,,[3030],신비한 상자,0,0.0,0.0,0000,5,0.0
642810,Gacha_G_010,"제대로 안정되지 않은, 매우 불안정한 큐브입니다. 다시 최초의 성질로 돌아가려는 움직임이 있습니다. {nl}획득 아이템 목록{nl} - 프락토늄 1개 {nl} - 미스릴 20개 {nl} - LV4 케이스타스 회복 포션 20개",icon_item_eventbox_gem,,,,,,,불안정한 큐브,0,0.0,18000.0,0000,5,1.0
642811,Gacha_G_011,무언가 특별한 것을 얻기 위해 사용될 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.{nl}획득 아이템 목록{nl} - 프락토늄 1개 {nl} - 미스릴 20개 {nl} - LV4 케이스타스 회복 포션 20개,icon_item_jewelrybox_close,,,,,,,신비한 상자,0,0.0,0.0,0000,5,0.0
642812,Gacha_G_012,"제대로 안정되지 않은, 매우 불안정한 큐브입니다. 다시 최초의 성질로 돌아가려는 움직임이 있습니다. {nl}획득 아이템 목록{nl} - 프락토늄 1개 {nl} - 미스릴 20개 {nl} - LV4 케이스타스 회복 포션 20개",icon_item_eventbox_gem,,,,,,,불안정한 큐브,0,0.0,18000.0,0000,5,1.0
642813,Gacha_G_013,"제작서로 만들어, 종이로 된 큐브입니다.사용 시 임의의 제작서를 획득할 수 있습니다. 마우스 오른쪽 클릭으로 사용 가능합니다.",icon_item_paperbox,,,,,,"[40001, 40002, 40003, 40004, 40005, 40006, 40007, 40008, 40009, 40010, 40011, 40012, 40013, 40014, 40017, 40037]",종이로 된 큐브,0,0.0,0.0,0000,5,0.0
642814,Gacha_H_001,"보코르 마스터로부터 얻은 큐브. 사용 시 파사카 협곡 컬렉션에 들어가는 아이템이나, 갈르엣 평야 컬렉션에 들어가는 아이템을 획득할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.",icon_item_cube4,,,,,,,첫 번째 콜렉시아 큐브,0,0.0,0.0,0000,5,5.0
642815,Gacha_H_002,"메리사로부터 얻은 큐브. 사용 시 마나하스 컬렉션에 들어가는 아이템이나, 게나르 평원 컬렉션에 들어가는 아이템을 획득할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.",icon_item_cube4,,,,,,,두 번째 콜렉시아 큐브,0,0.0,0.0,0000,5,5.0
642816,Gacha_H_003,"사제 다람으로부터 얻은 큐브. 사용 시 대회랑 컬렉션에 들어가는 아이템이나, 본당 컬렉션에 들어가는 아이템을 획득할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.",icon_item_cube4,,,,,,,세 번째 콜렉시아 큐브,0,0.0,0.0,0000,5,5.0
642817,Gacha_H_004,"하카펠 마스터로부터 얻은 큐브. 사용 시 이스토라 유적지 컬렉션에 들어가는 아이템이나, 누오로딘 폭포 컬렉션에 들어가는 아이템을 획득할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.",icon_item_cube4,,,,,,,네 번째 콜렉시아 큐브,0,0.0,0.0,0000,5,5.0
642818,Gacha_H_005,"워록 마스터로부터 얻은 큐브. 사용 시 모크슬 묘실 컬렉션에 들어가는 아이템이나, 바이덴티스 신당 컬렉션에 들어가는 아이템, 리티니스 지하묘 컬렉션에 들어가는 아이템을 획득할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.",icon_item_cube4,,,,,,,다섯 번째 콜렉시아 큐브,0,0.0,0.0,0000,5,5.0
642819,Gacha_H_006,"루시엔 윈터스푼으로부터 얻은 큐브. 사용 시 나하스 숲 컬렉션에 들어가는 아이템이나, 베라 연안 컬렉션에 들어가는 아이템을 획득할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.",icon_item_cube4,,,,,,,여섯 번째 콜렉시아 큐브,0,0.0,0.0,0000,5,5.0
642820,Gacha_H_007,"마을 주민 던컨으로부터 얻은 큐브. 사용 시 엘고스 수도원 별관 컬렉션에 들어가는 아이템이나, 엘고스 수도원 본원 컬렉션에 들어가는 아이템을 획득할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.",icon_item_cube4,,,,,,,일곱 번째 콜렉시아 큐브,0,0.0,0.0,0000,5,5.0
642821,Gacha_H_008,"가트레로부터 얻은 큐브. 사용 시 바르하 숲 컬렉션에 들어가는 아이템이나, 알레멧 숲 컬렉션에 들어가는 아이템을 획득할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.",icon_item_cube4,,,,,,,여덟 번째 콜렉시아 큐브,0,0.0,0.0,0000,5,5.0
642822,Gacha_H_009,병사 하일른으로부터 얻은 큐브.사용 시 이브레 고원 컬렉션에 들어가는 아이템을 획득할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube4,,,,,,,아홉 번째 콜렉시아 큐브,0,0.0,0.0,0000,5,5.0
642823,Gacha_H_010,"어려움에 처한 사람들을 도와준 보답으로서 받은 주머니. 사용 시, 여러 재료 아이템 중 하나를 획득할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.",gacha_h_010,,,,,,,작은 보답의 주머니,0,0.0,0.0,0000,5,5.0
642824,Gacha_H_011,"어려움에 처한 사람들을 많이 도와준 보답으로서 받은 상자. 사용 시, 여러 재료 아이템 중 하나를 획득할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.",gacha_h_011,,,,,,,따뜻함을 담은 상자,0,0.0,0.0,0000,5,5.0
642825,Gacha_H_012,"어려움에 처한 사람들을 열심히 도와준 보답으로서 받은 특별한 상자. 사용 시, 여러 재료 아이템 중 하나를 획득할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.",gacha_h_012,,,,,,,상냥함이 가득한 상자,0,0.0,0.0,0000,5,5.0
642826,Gacha_G_014,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube1,,,,,,,아트톡의 자재상자,0,0.0,0.0,0000,5,5.0
642901,Gacha_I_001,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube2,,,"[102106, 102107, 142102, 162102, 182102, 202101, 222113, 644046, 645257, 645268, 645485, 649203, 649216]",,,,섀도게일러의 큐브,0,0.0,0.0,0000,5,5.0
642902,Gacha_I_002,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube2,,,"[10095, 11084, 12020, 12087, 13088, 14089, 15084, 16089, 17069, 18034, 18055, 19021, 20010, 21006, 31021, 31056, 33028, 34027, 37010, 102138, 122134, 142133, 162136, 182132, 202109, 202135, 222118, 242130, 252125, 272133, 302105, 312106, 321005, 490035, 490108, 644131, 645268, 649004, 649207, 649217]",,,,대마법사 파이어로드의 큐브,0,0.0,0.0,0000,5,5.0
642903,Gacha_I_003,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube2,,,"[10089, 11081, 12084, 13082, 14086, 15078, 16083, 17066, 18049, 19015, 32010, 33028, 34027, 102150, 122150, 142150, 162150, 182150, 202109, 202150, 242150, 252150, 272150, 312111, 490035, 490108, 502188, 502189, 512188, 512189, 522188, 522189, 532188, 532189, 602115, 644093, 645268, 649004, 649207, 649217]",,,,파수견 켈베로스의 큐브,0,0.0,0.0,0000,5,5.0
642904,Gacha_I_004,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube2,,,"[36002, 102122, 122118, 142117, 162120, 182116, 202118, 242114, 252111, 272117, 273104, 312101, 490035, 490108, 644022, 645268, 649203, 649207, 649217]",,,,마인로더의 큐브,0,0.0,0.0,0000,5,5.0
642905,Gacha_I_005,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube2,,,"[17023, 33025, 36002, 490035, 490108, 502184, 502185, 502186, 512184, 512185, 512186, 522184, 522185, 522186, 532184, 532185, 532186, 583102, 643501, 643502, 643503, 643504, 644080, 645268, 649203, 649207, 649217]",,,,주황 하르피아의 큐브,0,0.0,0.0,0000,5,5.0
642906,Gacha_I_006,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube2,,,"[10092, 10095, 11024, 11078, 11084, 12081, 12087, 13085, 13088, 14023, 14083, 14089, 15022, 15023, 15081, 15084, 16021, 16086, 16089, 17063, 17069, 18052, 18055, 19018, 19021, 19021, 20004, 20010, 21006, 21006, 31056, 37010, 490035, 490108, 644025, 645268]",,,,맨티켄의 큐브,0,0.0,0.0,0000,5,5.0
642907,Gacha_I_007,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube2,,,"[31019, 33016, 33017, 34017, 113001, 490035, 490108, 582121, 582122, 602105, 643501, 643502, 643503, 643504, 644009, 645257, 645259, 645268, 645485, 649203, 649207]",,,,사악한 네크로벤터의 큐브,0,0.0,0.0,0000,5,5.0
642908,Gacha_I_008,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube2,,,"[12020, 18034, 31021, 102150, 122150, 142150, 162150, 182150, 202150, 242150, 252150, 272150, 312111, 490035, 490108, 644033, 645257, 645268]",,,,몰렉의 큐브,0,0.0,0.0,0000,5,5.0
642909,Gacha_I_009,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube2,,,"[31045, 33029, 490035, 490108, 643501, 643502, 643503, 643504, 644102, 645268, 645446, 645625, 645634]",,,,리테리스의 큐브,0,0.0,0.0,0000,5,5.0
642910,Gacha_I_010,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube2,,,"[11073, 12075, 14077, 16024, 17057, 33067, 223106, 490035, 490108, 502178, 502179, 502180, 512178, 512179, 512180, 522178, 522179, 522180, 532178, 532179, 532180, 644134, 645268]",,,,플람미두스의 큐브,0,0.0,0.0,0000,5,5.0
642911,Gacha_I_011,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube2,,,"[10083, 11072, 12074, 13075, 14076, 15071, 16076, 17056, 18042, 30369, 30370, 30371, 30372, 30373, 30374, 30375, 30376, 30377, 30378, 30379, 30380, 102137, 122133, 142132, 162135, 182131, 202134, 242129, 272132, 302104, 312105, 490035, 490108, 645257, 645259, 645268, 645485, 649004]",,,,래밴자드의 큐브,0,0.0,0.0,0000,5,5.0
642912,Gacha_I_012,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube2,,,,,,,꿰뚫어버리는 맨티켄의 큐브,0,0.0,0.0,0000,5,5.0
642913,Gacha_I_013,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube2,,,"[30527, 30528, 30529, 30530, 30531, 30532, 30533, 30534, 30535, 30536, 30537, 30538, 490035, 490108, 504117, 643501, 643502, 643503, 643504, 645257, 645259, 645268, 645485, 645634]",,,,라페네의 큐브,0,0.0,0.0,0000,5,5.0
642914,Gacha_I_014,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube2,,,"[10096, 11085, 12088, 13089, 17070, 18060, 19022, 31057, 32014, 645268, 645268]",,,,아르마오스의 큐브,0,0.0,0.0,0000,5,5.0
642915,Gacha_I_015,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube2,,,"[14090, 15085, 16090, 20011, 21007, 37011, 40035, 644033, 644102, 645268, 645268]",,,,붉은 래밴자드의 큐브,0,0.0,0.0,0000,5,5.0
642916,Gacha_I_016,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube_gold_blow,,,"[19004, 105102, 115102, 125102, 145102, 165102, 185102, 205102, 210504, 225102, 245102, 255102, 275102, 305102, 315102, 325102, 335102, 505104, 505105, 505106, 515104, 515105, 515106, 525104, 525105, 525106, 535104, 535105, 535106, 584109, 584110, 604107, 604108, 633093, 644909, 649029, 649029, 680000, 680000]",,,,(구) 벨코퍼 큐브,0,0.0,0.0,0000,5,5.0
642917,Gacha_ID_330,첫 번째 피난처 레이드 던전을 클리어하여 받은 보상입니다.,icon_item_cube5,,,,,,,(구) 첫 번째 피난처 레이드 던전 큐브,0,0.0,0.0,0000,5,1.0
642918,Gacha_ID_50,성당 지하 던전을 클리어하여 받은 보상입니다.,icon_item_cube2,,,"[31019, 33016, 33017, 34017, 36002, 102106, 102107, 113001, 142102, 162102, 182102, 202101, 222113, 490035, 490108, 581146, 582121, 582122, 601140, 602105, 643501, 643502, 643503, 643504, 644046, 645257, 645259, 645268, 645485, 649203, 649207, 649216]",,,,성당 지하 던전 큐브,0,0.0,0.0,0000,5,1.0
642919,Gacha_ID_120,폐허 유적지 던전을 클리어하여 받은 보상입니다.,icon_item_cube2,,,"[10083, 11072, 11073, 12074, 12075, 13075, 14076, 14077, 15071, 16024, 16076, 17056, 17057, 18042, 33025, 33064, 33067, 34059, 223106, 273104, 490035, 490108, 502178, 502179, 502180, 512178, 512179, 512180, 522178, 522179, 522180, 532178, 532179, 532180, 583102, 643501, 643502, 643503, 643504, 644009, 645257, 645259, 645268, 645485, 649203, 649207]",,,,폐허 유적지 던전 큐브,0,0.0,0.0,0000,5,1.0
642920,Gacha_ID_180,염원의 비석로 던전을 클리어하여 받은 보상입니다.,icon_item_cube2,,,"[10089, 10092, 11024, 11078, 11081, 12020, 12081, 12084, 13082, 13085, 14023, 14083, 14086, 15022, 15023, 15078, 15081, 16021, 16083, 16086, 17023, 17063, 17066, 18034, 18049, 18052, 19015, 19018, 20004, 30369, 30370, 30371, 30372, 30373, 30374, 30375, 30376, 30377, 30378, 30379, 30380, 31021, 31045, 32010, 33028, 33029, 34027, 102122, 102137, 122118, 122133, 142117, 142132, 162120, 162135, 182116, 182131, 202109, 202118, 202134, 242114, 242129, 252111, 272117, 272132, 302104, 312101, 312105, 490035, 490108, 502184, 502185, 502186, 512184, 512185, 512186, 522184, 522185, 522186, 532184, 532185, 532186, 644134, 645257, 645259, 645268, 645485, 649004]",,,,염원의 비석로 던전 큐브,0,0.0,0.0,0000,5,1.0
642921,Gacha_ID_230,쇠락한 르귄가문의 던전을 클리어하여 받은 보상입니다.,icon_item_cube2,,,"[10095, 11084, 12087, 13088, 14089, 15084, 16089, 17069, 18055, 19021, 20010, 21006, 30527, 30528, 30529, 30530, 30531, 30532, 30533, 30534, 30535, 30536, 30537, 30538, 31056, 37010, 102138, 102150, 122134, 122150, 142133, 142150, 162136, 162150, 182132, 182150, 202135, 202150, 222118, 242130, 242150, 252125, 252150, 272133, 272150, 302105, 312106, 312111, 321005, 490108, 502188, 502189, 504117, 512188, 512189, 522188, 522189, 532188, 532189, 602115, 643501, 643502, 643503, 643504, 644022, 644080, 645257, 645259, 645268, 645485, 645634, 649004, 649203, 649207, 649217]",,,,쇠락한 르귄가문의 던전 큐브,0,0.0,0.0,0000,5,1.0
642922,Gacha_ID_270,카타콤 지하 던전을 클리어하여 받은 보상입니다.,icon_item_cube2,,,"[490035, 490108, 643501, 643502, 643503, 643504, 644025, 645257, 645259, 645268, 645485, 645634, 649004, 649203, 649207, 649217]",,,,카타콤 지하 던전 큐브,0,0.0,0.0,0000,5,1.0
642923,Gacha_ID_300_Red,캐슬 던전을 클리어하여 받은 보상입니다.,icon_item_cube4,,,"[13090, 14090, 14091, 15085, 15086, 16090, 16091, 20011, 20012, 21007, 21008, 37011, 37012, 40035, 40036, 644033, 644102, 645268, 645268, 649015]",,,,캐슬 던전 큐브 : 레드,0,0.0,0.0,0000,5,1.0
642924,Gacha_ID_300_Blue,캐슬 던전을 클리어하여 받은 보상입니다.,icon_item_cube2,,,"[10096, 10097, 11085, 11086, 12088, 12089, 13089, 17070, 17071, 18060, 18061, 19022, 19023, 31057, 31058, 32014, 32015, 645268, 645268, 649015]",,,,캐슬 던전 큐브 : 블루,0,0.0,0.0,0000,5,1.0
642925,Gacha_ID_300,캐슬 던전을 클리어하여 받은 보상입니다.,icon_item_cube2,,,"[10096, 10097, 11085, 11086, 12088, 12089, 13089, 13090, 14090, 14091, 15085, 15086, 16090, 16091, 17070, 17071, 18060, 18061, 19022, 19023, 20011, 20012, 21007, 21008, 31057, 31058, 32014, 32015, 37011, 37012, 40035, 40036, 644141, 644145, 645268, 645268, 649015]",,,,캐슬 지하 던전 큐브,0,0.0,0.0,0000,5,1.0
642926,Gacha_ID_330_LegCard,첫 번째 피난처 레이드 던전을 클리어하여 받은 보상입니다.,icon_item_cube_gold,,,"[9025, 10098, 11087, 12090, 13091, 14092, 15087, 16092, 17072, 18062, 19024, 20013, 21009, 30551, 30552, 30553, 30554, 30555, 30556, 30557, 30558, 30559, 30560, 30561, 30562, 31059, 32017, 37013, 40040, 644907, 649014, 649026, 649026, 649026, 649026, 649026, 649026, 649026, 649026, 649026, 649026, 649026]",,,,첫 번째 피난처 레이드 던전 큐브,0,0.0,0.0,0000,5,1.0
642927,Gacha_ID_360_LegCard,환상 도서관: 사우시스 9관을 클리어하여 받은 보상입니다.,icon_item_cube_gold,,,"[504112, 513319, 584115, 584116, 584117, 604115, 604116, 604117, 644910, 649014, 649026, 649026, 649026, 649026, 649026, 649026]",,,,환상 도서관: 사우시스 9관 던전 큐브,0,0.0,0.0,0000,5,1.0
642928,Gacha_ID_330_Ranko,란코 호수 던전을 클리어하여 받은 보상입니다.,icon_item_cube2,,,"[644148, 645268, 645268, 645694, 649009, 649012, 649013, 649027, 649028]",,,,란코 호수 던전 큐브,0,0.0,0.0,0000,5,1.0
642929,Gacha_ID_380_Asio,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube_gold_blow,,,"[9025, 50001, 50003, 50005, 50007, 50009, 50011, 50013, 50014, 50017, 50019, 50021, 50023, 50025, 50027, 50029, 50031, 642930, 644911, 649014]",,,,아시오 메이지의 실험실 레이드 큐브,0,0.0,0.0,0000,5,5.0
642930,Gacha_ID_380_Asio_Piece,레시피 조각 50개를 모아서 사용하면 레서피 혹은 완제품을 얻을 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,item_icon_asiomage_stone,,[642929],,,,,영혼 조각: 아시오 메이지,0,0.0,0.0,0000,5,5.0
642931,Gacha_ID_380_Weistrel,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube_gold_blow,,,"[9025, 50000, 50002, 50004, 50006, 50008, 50010, 50012, 50015, 50016, 50018, 50020, 50022, 50024, 50026, 50028, 50030, 642932, 644912, 649014]",,,,마법 실험 구역 레이드 큐브,0,0.0,0.0,0000,5,5.0
642932,Gacha_ID_380_Weistrel_Piece,레시피 조각 50개를 모아서 사용하면 레서피 혹은 완제품을 얻을 수 있습니다.  마우스 오른쪽 버튼 클릭으로 사용합니다.,item_icon_weistrel_stone,,[642931],,,,,영혼 조각: 웨이스트럴,0,0.0,0.0,0000,5,5.0
642933,Gacha_I_017,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube_gold_blow,,,,,,,벨코퍼 큐브,0,0.0,0.0,0000,5,5.0
642934,Gacha_ID_380_ignas,사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube_gold_blow,,,"[9025, 30563, 30564, 30565, 30566, 30567, 30568, 30569, 30570, 30571, 30572, 30573, 30574, 642935, 644913, 649014]",,,,이그나스 레이드 큐브,0,0.0,0.0,0000,5,5.0
642935,Gacha_ID_380_ignas_Piece,영혼 조각 50개를 모아서 사용하면 레서피 혹은 완제품을 얻을 수 있습니다.  마우스 오른쪽 버튼 클릭으로 사용합니다.,item_icon_weistrel_stone,,[642934],,,,,영혼 조각: 이그나스,0,0.0,0.0,0000,5,5.0
642936,Gacha_G_boruta,보루타 처치에 가장 많이 공헌한 길드에 지급되는 보상입니다. 사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube_gold_first,,,,,,,빛나는 보루타 큐브,0,0.0,0.0,0000,5,5.0
642937,Gacha_T_boruta,보루타 처치에 가장 많이 공헌한 개인에게 지급되는 보상입니다.사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,icon_item_cube_gold_blow,,,,,,,보루타 큐브,0,0.0,0.0,0000,5,5.0
642938,Gacha_R_boruta,보루타 처치에 기여해서 얻은 영예의 훈장으로 교환 할 수 있는 주머니입니다. 사용하면 무언가 알 수 없는 것을 획득할 수 있을 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.,gacha_h_010,,,,,,,보루타 주머니,0,0.0,0.0,0000,5,5.0
800001,Cube_FD_Weapon_75,75Lv 미감정 레어 무기 아이템 중 하나를 획득할 수 있는 상자입니다.,icon_item_cube3,,,,,,,미감정 무기 큐브 (Lv.75),0,0.0,0.0,0001,5,5.0
800002,Cube_FD_Armor_75,75Lv 미감정 레어 방어구 아이템 중 하나를 획득할 수 있는 상자입니다.,icon_item_cube3,,,,,,,미감정 방어구 큐브 (Lv.75),0,0.0,0.0,0001,5,5.0
800003,Cube_FD_Weapon_120,120Lv 미감정 레어 무기 아이템 중 하나를 획득할 수 있는 상자입니다.,icon_item_cube3,,,,,,,미감정 무기 큐브 (Lv. 120),0,0.0,0.0,0001,5,5.0
