$ID,$ID_NAME,Description,DescriptionRequired,Icon,IsToggleable,LevelMax,Link_Jobs,Link_Skill,Name,Unlock,UnlockArgs,UpgradePrice
104004,Hoplite13,* 적에게 입히는 [양손 찌르기]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}하플라이트 1서클 필요{b},ability_warrior_hoplite13,False,100,[1004],10304,양손 찌르기: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1004"": {""UnlockArgStr"": ""Char1_4"", ""UnlockArgNum"": ""1""}}","[3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273, 2432]"
104007,Hoplite14,* 적에게 입히는 [피어스]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}하플라이트 1서클 필요{b},ability_warrior_hoplite14,False,100,[1004],10302,피어스: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1004"": {""UnlockArgStr"": ""Char1_4"", ""UnlockArgNum"": ""1""}}","[3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273, 2432]"
104010,Hoplite12,* 적에게 입히는 [롱 스트라이드]의 대미지가 특성 레벨당{nl}    0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}하플라이트 2서클 필요{b},ability_warrior_hoplite12,False,100,[1004],10305,롱 스트라이드: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1004"": {""UnlockArgStr"": ""Char1_4"", ""UnlockArgNum"": ""2""}}","[4, 4, 4, 4, 5, 5, 6, 6, 6, 7, 7, 8, 9, 9, 10, 11, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 23, 24, 26, 28, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 59, 64, 68, 73, 78, 84, 89, 96, 102, 110, 117, 126, 134, 144, 154, 165, 176, 189, 202, 216, 231, 248, 265, 283, 303, 325, 347, 372, 398, 426, 455, 487, 522, 558, 597, 639, 684, 732, 783, 838, 896, 959, 1026, 1098, 1175, 1258, 1346, 1440, 1541, 1648, 1764, 1887, 2020, 2161, 2312, 2474, 2647, 2833, 3031, 3243]"
104012,Hoplite23,* 적에게 입히는 [투창]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}하플라이트 3서클 필요{b},ability_warrior_hoplite23,False,100,[1004],10306,투창: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1004"": {""UnlockArgStr"": ""Char1_4"", ""UnlockArgNum"": ""3""}}","[5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 11, 12, 12, 13, 14, 15, 16, 18, 19, 20, 22, 23, 25, 27, 29, 31, 33, 35, 38, 40, 43, 46, 49, 53, 57, 61, 65, 69, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 147, 157, 168, 180, 193, 206, 221, 236, 253, 270, 289, 310, 331, 354, 379, 406, 434, 465, 497, 532, 569, 609, 652, 698, 747, 799, 855, 915, 979, 1047, 1121, 1199, 1283, 1373, 1469, 1572, 1682, 1800, 1926, 2061, 2205, 2359, 2525, 2701, 2890, 3093, 3309, 3541, 3789, 4054]"
104013,Hoplite1,* 스킬 [스태빙] 사용 중 회피가 특성 레벨당 50 증가하고{nl} 마법 방어력이 특성 레벨당 5% 증가{nl}* SP 소모 10%증가{nl},{nl}{b}하플라이트 1서클 필요{b},ability_warrior_hoplite1,True,5,[1004],10301,스태빙: 회피,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1004"": {""UnlockArgStr"": ""Char1_4"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1]"
104014,Hoplite2,* 스킬 [피어스]가 보스 몬스터에게 4연타{nl}* SP 소모 10%증가{nl},{nl}{b}하플라이트 2서클 필요{b},ability_warrior_hoplite2,True,1,[1004],10302,피어스: 연타,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1004"": {""UnlockArgStr"": ""Char1_4"", ""UnlockArgNum"": ""2""}}",[1]
104015,Hoplite3,* 스킬 [피어스]에 피격된 적이 특성 레벨당 2% 확률로{nl}    6초 동안 [출혈] 디버프{nl}* [출혈] 대미지는 캐릭터의 물리 공격력에 비례{nl}* SP 소모 30%증가{nl},{nl}{b}하플라이트 1서클 필요{b},ability_warrior_hoplite3,True,5,[1004],10302,피어스: 출혈,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1004"": {""UnlockArgStr"": ""Char1_4"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1]"
104016,Hoplite4,* 스킬 [피네스트라]가 활성화 되어 있는 동안 캐릭터 지능의{nl}    10%가 물리 피해에 더해짐{nl}* SP 소모 10%증가{nl},{nl}{b}하플라이트 1서클 필요{b},ability_warrior_hoplite4,True,1,[1004],10303,피네스트라: 물리피해,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1004"": {""UnlockArgStr"": ""Char1_4"", ""UnlockArgNum"": ""1""}}",[1]
104017,Hoplite7,* 스킬 [양손 찌르기]의 때리기 피해가 특성 레벨당 10% 감소{nl}* 찌르기 피해가 특성 레벨당 10% 증가{nl},{nl}{b}하플라이트 1서클 필요{b},ability_warrior_hoplite7,True,5,[1004],10304,양손 찌르기: 찌르기,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1004"": {""UnlockArgStr"": ""Char1_4"", ""UnlockArgNum"": ""1""}}","[1, 1, 1, 1, 1]"
104018,Hoplite9,* 스킬 [피네스트라]가 활성화 되어 있는 동안 광역 공격 비율이{nl}    3 증가{nl}* 회피율이 기존 감소되는 수치의 2배 더 감소{nl}* SP 소모 10%증가{nl},{nl}{b}피네스트라 3레벨 필요{b},ability_warrior_hoplite9,True,1,[1004],10303,피네스트라: 스플래시,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1004"": {""UnlockArgStr"": ""Hoplite_Finestra"", ""UnlockArgNum"": ""3""}}",[1]
104020,Hoplite25,* [투창]에 당한 적은 일정 확률로 7초 동안 [결박] 디버프{nl}* 확률은 특성 레벨당 15% 증가{nl}* SP 소모 10%증가{nl},{nl}{b}하플라이트 3서클 필요{b},ability_warrior_hoplite25,True,4,[1004],10306,투창: 결박,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1004"": {""UnlockArgStr"": ""Char1_4"", ""UnlockArgNum"": ""3""}}","[24, 26, 28, 30]"
104021,Hoplite26,* 적에게 입히는 [스피어 런지]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}하플라이트 2서클 필요{b},ability_warrior_hoplite26,False,100,[1004],10307,스피어 런지: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1004"": {""UnlockArgStr"": ""Char1_4"", ""UnlockArgNum"": ""2""}}","[4, 4, 4, 4, 5, 5, 6, 6, 6, 7, 7, 8, 9, 9, 10, 11, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 23, 24, 26, 28, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 59, 64, 68, 73, 78, 84, 89, 96, 102, 110, 117, 126, 134, 144, 154, 165, 176, 189, 202, 216, 231, 248, 265, 283, 303, 325, 347, 372, 398, 426, 455, 487, 522, 558, 597, 639, 684, 732, 783, 838, 896, 959, 1026, 1098, 1175, 1258, 1346, 1440, 1541, 1648, 1764, 1887, 2020, 2161, 2312, 2474, 2647, 2833, 3031, 3243]"
104022,Hoplite27,* [한손창]으로 중형 적 공격 시 {nl}    스킬 대미지가 특성 레벨당 4% 증가{nl},{nl}{b}하플라이트 3서클 필요{b},ability_warrior_hoplite27,False,5,[1004],,한손창 마스터리: 중형 사냥꾼,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1004"": {""UnlockArgStr"": ""Char1_4"", ""UnlockArgNum"": ""3""}}","[3, 4, 5, 6, 7]"
104023,Hoplite28,* 스킬 [스태빙]의 공격 횟수가 특성 레벨당 1 증가{nl}* SP 소모 100%증가{nl},{nl}{b}하플라이트 3서클 필요{b},ability_warrior_hoplite28,True,10,[1004],10301,스태빙: 확인사살,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1004"": {""UnlockArgStr"": ""Char1_4"", ""UnlockArgNum"": ""3""}}","[22, 24, 26, 28, 30, 32, 34, 36, 38, 40]"
104024,Hoplite29,* 스킬 [피어스]가 [충격] 디버프 상태의 적에게 공격 횟수가{nl}    2 증가{nl}* SP 소모 30%증가{nl},{nl}{b}하플라이트 2서클 필요{b},ability_warrior_hoplite29,True,1,[1004],10302,피어스: 반복충격,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1004"": {""UnlockArgStr"": ""Char1_4"", ""UnlockArgNum"": ""2""}}",[1]
104025,Hoplite30,* 스킬 [롱 스트라이드]가 적에게 특성 레벨당 0.5초씩 스턴{nl}* SP 소모 50%증가{nl},{nl}{b}하플라이트 2서클 필요{b},ability_warrior_hoplite30,True,5,[1004],10305,롱 스트라이드: 스턴,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1004"": {""UnlockArgStr"": ""Char1_4"", ""UnlockArgNum"": ""2""}}","[1, 1, 1, 1, 1]"
105001,Barbarian17,* 적에게 입히는 [임바우얼]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}바바리안 1서클 필요{b},ability_warrior_barbarian17,False,100,[1006],10401,임바우얼: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1006"": {""UnlockArgStr"": ""Char1_6"", ""UnlockArgNum"": ""1""}}","[3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273, 2432]"
105005,Barbarian11,* [워크라이]의 물리 공격력 증가 효과가 특성 레벨당 1% 상승{nl}* 해당 특성은 적의 방어력이 감소된 후 적용{nl},{nl}{b}워크라이 3레벨 필요{b},ability_warrior_barbarian11,False,10,[1006],10405,워크라이: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1006"": {""UnlockArgStr"": ""Barbarian_Warcry"", ""UnlockArgNum"": ""3""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
105006,Barbarian20,* 적에게 입히는 [스톰핑 킥]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}바바리안 1서클 필요{b},ability_warrior_barbarian20,False,100,[1006],10404,스톰핑 킥: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1006"": {""UnlockArgStr"": ""Char1_6"", ""UnlockArgNum"": ""1""}}","[3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273, 2432]"
105008,Barbarian1,* 스킬 [워크라이]로 방어력이 깎이는 적의 수가{nl}    특성 레벨당 1 증가{nl}* SP 소모 30%증가{nl},{nl}{b}바바리안 3서클 필요{b},ability_warrior_barbarian1,True,5,[1006],10405,워크라이: 대상 추가,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1006"": {""UnlockArgStr"": ""Char1_6"", ""UnlockArgNum"": ""3""}}","[22, 24, 26, 28, 30]"
105009,Barbarian2,* 스킬 [워크라이]의 지속시간이 특성 레벨당 2초 증가{nl}* SP 소모 20%증가{nl},{nl}{b}바바리안 2서클 필요{b},ability_warrior_barbarian2,True,5,[1006],10405,워크라이: 지속시간,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1006"": {""UnlockArgStr"": ""Char1_6"", ""UnlockArgNum"": ""2""}}","[1, 1, 1, 1, 1]"
105012,Barbarian22,* [프렌지]의 중첩이 다른 적을 공격할 때도 유지{nl}* 최대 중첩량 1/2로 감소{nl}* SP 소모 10%증가{nl},{nl}{b}바바리안 3서클 필요{b},ability_warrior_barbarian22,True,1,[1006],10406,프렌지: 중첩 유지,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1006"": {""UnlockArgStr"": ""Char1_6"", ""UnlockArgNum"": ""3""}}",[30]
105014,Barbarian24,* 적에게 입히는 [파운싱]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}바바리안 3서클 필요{b},ability_warrior_barbarian24,False,100,[1006],10408,파운싱: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1006"": {""UnlockArgStr"": ""Char1_6"", ""UnlockArgNum"": ""3""}}","[5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 11, 12, 12, 13, 14, 15, 16, 18, 19, 20, 22, 23, 25, 27, 29, 31, 33, 35, 38, 40, 43, 46, 49, 53, 57, 61, 65, 69, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 147, 157, 168, 180, 193, 206, 221, 236, 253, 270, 289, 310, 331, 354, 379, 406, 434, 465, 497, 532, 569, 609, 652, 698, 747, 799, 855, 915, 979, 1047, 1121, 1199, 1283, 1373, 1469, 1572, 1682, 1800, 1926, 2061, 2205, 2359, 2525, 2701, 2890, 3093, 3309, 3541, 3789, 4054]"
105015,Barbarian25,* 적에게 입히는 [헬름 쵸퍼]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}바바리안 1서클 필요{b},ability_warrior_barbarian25,False,100,[1006],10409,헬름 쵸퍼: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1006"": {""UnlockArgStr"": ""Char1_6"", ""UnlockArgNum"": ""1""}}","[3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273, 2432]"
105016,Barbarian26,* 적에게 입히는 [사이즘]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}바바리안 2서클 필요{b},ability_warrior_barbarian26,False,100,[1006],10410,사이즘: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1006"": {""UnlockArgStr"": ""Char1_6"", ""UnlockArgNum"": ""2""}}","[4, 4, 4, 4, 5, 5, 6, 6, 6, 7, 7, 8, 9, 9, 10, 11, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 23, 24, 26, 28, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 59, 64, 68, 73, 78, 84, 89, 96, 102, 110, 117, 126, 134, 144, 154, 165, 176, 189, 202, 216, 231, 248, 265, 283, 303, 325, 347, 372, 398, 426, 455, 487, 522, 558, 597, 639, 684, 732, 783, 838, 896, 959, 1026, 1098, 1175, 1258, 1346, 1440, 1541, 1648, 1764, 1887, 2020, 2161, 2312, 2474, 2647, 2833, 3031, 3243]"
105017,Barbarian27,* 적에게 입히는 [클리브]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}바바리안 1서클 필요{b},ability_warrior_barbarian27,False,100,[1006],10411,클리브: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1006"": {""UnlockArgStr"": ""Char1_6"", ""UnlockArgNum"": ""1""}}","[3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 26, 27, 29, 32, 34, 36, 39, 41, 44, 48, 51, 55, 58, 63, 67, 72, 77, 82, 88, 94, 101, 108, 115, 123, 132, 141, 151, 162, 173, 186, 199, 212, 227, 243, 260, 279, 298, 319, 341, 365, 391, 418, 448, 479, 513, 549, 587, 628, 672, 719, 770, 824, 881, 943, 1009, 1080, 1155, 1236, 1323, 1415, 1515, 1621, 1734, 1856, 1985, 2124, 2273, 2432]"
105018,Barbarian4,* 스킬 [파운싱]에 피격되는 적이 특성 레벨당 8% 확률로 넉다운{nl}* SP 소모 30%증가{nl},{nl}{b}바바리안 3서클 필요{b},ability_warrior_barbarian4,True,5,[1006],10408,파운싱: 넉다운,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1006"": {""UnlockArgStr"": ""Char1_6"", ""UnlockArgNum"": ""3""}}","[22, 24, 26, 28, 30]"
105019,Barbarian28,"* 대쉬 중 야성버프 활성화{nl}* 야성버프: 중첩당 바바리안 스킬 대미지가 6%씩 증가하며{nl}    각 스킬마다 다른 효과 부여{nl}* 임바우얼: 중첩 당 2초 동안 [스턴] 디버프{nl}    (PVP 시 스턴시간이 1/4로 감소){nl}* 스톰핑 킥: 중첩 당 범위가 2씩 증가{nl}* 클리브: [클리브] 사용 후, 자신의 치명타 증가량이 중첩 당{nl}    10씩 추가 증가{nl}* 헬름 쵸퍼: [스턴]에 걸릴 확률이 중첩 당 7%씩 추가 증가{nl}* 사이즘: 5중첩 시 3연타 -> 5연타{nl}* 자이언트 스윙: 야성 버프의 중첩 당 대미지 증가량이{nl}    2배로 적용{nl}* 파운싱: [스턴]에 걸린적에게 추가대미지를 줄 확률이 중첩 당{nl}    6%씩 추가 증가{nl}* 바바리안 2서클: 2초마다 HP 50 회복{nl}    (체력 스탯에 비례하여 수치 증가){nl}* 바바리안 3서클: 2초마다 HP 100 회복{nl}    (체력 스탯에 비례하여 수치 증가){nl}",{nl}{b}바바리안 2서클 필요{b},ability_warrior_barbarian28,True,1,[1006],,야성,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1006"": {""UnlockArgStr"": ""Char1_6"", ""UnlockArgNum"": ""2""}}",[1]
105020,Barbarian29,* 야성 버프의 지속시간이 5초 증가{nl},{nl}{b}바바리안 3서클 필요{b},ability_warrior_barbarian29,True,1,[1006],,야성: 지속시간,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1006"": {""UnlockArgStr"": ""Char1_6"", ""UnlockArgNum"": ""3""}}",[30]
105021,Barbarian30,"* [워크라이] 디버프에 걸릴 때, 적에게 걸린 모든{nl}    디버프의 지속시간이 특성 레벨당 1초씩 증가{nl}* PVP 시 증가 시간이 1/3로 감소{nl}* SP 소모 10%증가{nl}",{nl}{b}바바리안 3서클 필요{b},ability_warrior_barbarian30,True,10,[1006],10405,워크라이: 디버프 지속,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1006"": {""UnlockArgStr"": ""Char1_6"", ""UnlockArgNum"": ""3""}}","[22, 24, 26, 28, 30, 32, 34, 36, 38, 40]"
106001,Rodelero11,* 적에게 입히는 [실드 차지]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}로델레로 1서클 필요{b},ability_warrior_rodelero11,False,100,[1010],10501,실드 차지: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1010"": {""UnlockArgStr"": ""Char1_10"", ""UnlockArgNum"": ""1""}}","[4, 4, 4, 4, 5, 5, 6, 6, 6, 7, 7, 8, 9, 9, 10, 11, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 23, 24, 26, 28, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 59, 64, 68, 73, 78, 84, 89, 96, 102, 110, 117, 126, 134, 144, 154, 165, 176, 189, 202, 216, 231, 248, 265, 283, 303, 325, 347, 372, 398, 426, 455, 487, 522, 558, 597, 639, 684, 732, 783, 838, 896, 959, 1026, 1098, 1175, 1258, 1346, 1440, 1541, 1648, 1764, 1887, 2020, 2161, 2312, 2474, 2647, 2833, 3031, 3243]"
106004,Rodelero14,* 적에게 입히는 [몬타노]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}로델레로 1서클 필요{b},ability_warrior_rodelero14,False,100,[1010],10502,몬타노: 강화,"[""var jobGrade = GetJobGradeByName(pc, jobName);"", """", ""if (jobGrade >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", ""return \""LOCK_GRADE\"";""]","{""1010"": {""UnlockArgStr"": ""Char1_10"", ""UnlockArgNum"": ""1""}}","[4, 4, 4, 4, 5, 5, 6, 6, 6, 7, 7, 8, 9, 9, 10, 11, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 23, 24, 26, 28, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 59, 64, 68, 73, 78, 84, 89, 96, 102, 110, 117, 126, 134, 144, 154, 165, 176, 189, 202, 216, 231, 248, 265, 283, 303, 325, 347, 372, 398, 426, 455, 487, 522, 558, 597, 639, 684, 732, 783, 838, 896, 959, 1026, 1098, 1175, 1258, 1346, 1440, 1541, 1648, 1764, 1887, 2020, 2161, 2312, 2474, 2647, 2833, 3031, 3243]"
